true_u,pred_u,Points:0
0,-4.7871e-05,0
0.009806,0.0097465,0.01
0.019611,0.01954,0.02
0.029414,0.029332,0.03
0.039214,0.03912,0.04
0.04901,0.048905,0.05
0.058801,0.058686,0.06
0.068587,0.06846,0.07
0.078365,0.078228,0.08
0.088136,0.087988,0.09
0.097898,0.09774,0.1
0.10765,0.10748,0.11
0.11739,0.11721,0.12
0.12712,0.12693,0.13
0.13684,0.13664,0.14
0.14654,0.14634,0.15
0.15623,0.15602,0.16
0.1659,0.16568,0.17
0.17556,0.17533,0.18
0.1852,0.18496,0.19
0.19482,0.19457,0.2
0.20442,0.20417,0.21
0.214,0.21374,0.22
0.22356,0.22329,0.23
0.23309,0.23282,0.24
0.24261,0.24233,0.25
0.2521,0.25181,0.26
0.26156,0.26127,0.27
0.271,0.2707,0.28
0.28041,0.28011,0.29
0.28979,0.28949,0.3
0.29914,0.29884,0.31
0.30847,0.30816,0.32
0.31776,0.31745,0.33
0.32702,0.3267,0.34
0.33625,0.33593,0.35
0.34544,0.34512,0.36
0.3546,0.35428,0.37
0.36373,0.3634,0.38
0.37282,0.37249,0.39
0.38187,0.38154,0.4
0.39088,0.39055,0.41
0.39986,0.39953,0.42
0.40879,0.40846,0.43
0.41768,0.41735,0.44
0.42653,0.42621,0.45
0.43534,0.43501,0.46
0.44411,0.44378,0.47
0.45283,0.4525,0.48
0.4615,0.46118,0.49
0.47013,0.46981,0.5
0.47871,0.4784,0.51
0.48725,0.48693,0.52
0.49573,0.49542,0.53
0.50417,0.50386,0.54
0.51255,0.51225,0.55
0.52089,0.52059,0.56
0.52917,0.52888,0.57
0.5374,0.53711,0.58
0.54557,0.54529,0.59
0.5537,0.55342,0.6
0.56176,0.56149,0.61
0.56977,0.5695,0.62
0.57772,0.57746,0.63
0.58562,0.58536,0.64
0.59345,0.59321,0.65
0.60123,0.60099,0.66
0.60895,0.60871,0.67
0.6166,0.61638,0.68
0.6242,0.62398,0.69
0.63173,0.63152,0.7
0.6392,0.639,0.71
0.6466,0.64641,0.72
0.65394,0.65376,0.73
0.66122,0.66104,0.74
0.66842,0.66826,0.75
0.67557,0.67541,0.76
0.68264,0.68249,0.77
0.68965,0.6895,0.78
0.69658,0.69645,0.79
0.70345,0.70333,0.8
0.71025,0.71013,0.81
0.71697,0.71687,0.82
0.72363,0.72353,0.83
0.73021,0.73012,0.84
0.73672,0.73664,0.85
0.74315,0.74308,0.86
0.74951,0.74945,0.87
0.7558,0.75575,0.88
0.76201,0.76197,0.89
0.76814,0.76811,0.9
0.7742,0.77418,0.91
0.78018,0.78017,0.92
0.78608,0.78608,0.93
0.7919,0.79191,0.94
0.79765,0.79766,0.95
0.80331,0.80334,0.96
0.80889,0.80893,0.97
0.8144,0.81444,0.98
0.81982,0.81987,0.99
0.82516,0.82522,1
0.83041,0.83048,1.01
0.83559,0.83567,1.02
0.84068,0.84076,1.03
0.84568,0.84578,1.04
0.85061,0.85071,1.05
0.85544,0.85555,1.06
0.86019,0.86031,1.07
0.86486,0.86498,1.08
0.86944,0.86957,1.09
0.87393,0.87407,1.1
0.87833,0.87848,1.11
0.88265,0.8828,1.12
0.88688,0.88703,1.13
0.89102,0.89118,1.14
0.89507,0.89524,1.15
0.89903,0.8992,1.16
0.9029,0.90308,1.17
0.90668,0.90687,1.18
0.91037,0.91056,1.19
0.91397,0.91416,1.2
0.91748,0.91768,1.21
0.92089,0.9211,1.22
0.92422,0.92442,1.23
0.92745,0.92766,1.24
0.93059,0.9308,1.25
0.93363,0.93385,1.26
0.93658,0.9368,1.27
0.93944,0.93967,1.28
0.94221,0.94243,1.29
0.94488,0.94511,1.3
0.94745,0.94768,1.31
0.94993,0.95017,1.32
0.95232,0.95255,1.33
0.95461,0.95485,1.34
0.95681,0.95704,1.35
0.95891,0.95914,1.36
0.96091,0.96115,1.37
0.96282,0.96306,1.38
0.96463,0.96487,1.39
0.96634,0.96658,1.4
0.96796,0.9682,1.41
0.96948,0.96972,1.42
0.97091,0.97115,1.43
0.97224,0.97247,1.44
0.97347,0.9737,1.45
0.9746,0.97483,1.46
0.97564,0.97587,1.47
0.97657,0.9768,1.48
0.97741,0.97764,1.49
0.97816,0.97838,1.5
0.9788,0.97902,1.51
0.97935,0.97957,1.52
0.9798,0.98001,1.53
0.98015,0.98036,1.54
0.9804,0.98061,1.55
0.98056,0.98076,1.56
0.98061,0.98082,1.57
0.98057,0.98077,1.58
0.98043,0.98063,1.59
0.98019,0.98039,1.6
0.97986,0.98005,1.61
0.97943,0.97961,1.62
0.9789,0.97908,1.63
0.97827,0.97844,1.64
0.97754,0.97771,1.65
0.97671,0.97688,1.66
0.97579,0.97595,1.67
0.97477,0.97493,1.68
0.97365,0.97381,1.69
0.97244,0.97259,1.7
0.97113,0.97127,1.71
0.96972,0.96986,1.72
0.96821,0.96834,1.73
0.96661,0.96674,1.74
0.96491,0.96503,1.75
0.96311,0.96323,1.76
0.96122,0.96133,1.77
0.95923,0.95934,1.78
0.95715,0.95725,1.79
0.95497,0.95506,1.8
0.95269,0.95278,1.81
0.95032,0.9504,1.82
0.94786,0.94793,1.83
0.94529,0.94536,1.84
0.94264,0.9427,1.85
0.93989,0.93995,1.86
0.93705,0.9371,1.87
0.93411,0.93415,1.88
0.93108,0.93112,1.89
0.92795,0.92799,1.9
0.92474,0.92476,1.91
0.92143,0.92145,1.92
0.91803,0.91804,1.93
0.91453,0.91454,1.94
0.91095,0.91095,1.95
0.90727,0.90727,1.96
0.90351,0.9035,1.97
0.89965,0.89963,1.98
0.89571,0.89568,1.99
0.89167,0.89164,2
0.88754,0.88751,2.01
0.88333,0.88329,2.02
0.87903,0.87898,2.03
0.87464,0.87458,2.04
0.87016,0.8701,2.05
0.86559,0.86553,2.06
0.86094,0.86087,2.07
0.85621,0.85613,2.08
0.85138,0.8513,2.09
0.84647,0.84639,2.1
0.84148,0.84139,2.11
0.8364,0.83631,2.12
0.83124,0.83114,2.13
0.826,0.82589,2.14
0.82067,0.82056,2.15
0.81527,0.81515,2.16
0.80978,0.80965,2.17
0.8042,0.80408,2.18
0.79855,0.79842,2.19
0.79282,0.79269,2.2
0.78701,0.78687,2.21
0.78112,0.78098,2.22
0.77516,0.77501,2.23
0.76911,0.76896,2.24
0.76299,0.76283,2.25
0.75679,0.75663,2.26
0.75052,0.75035,2.27
0.74417,0.744,2.28
0.73775,0.73758,2.29
0.73125,0.73108,2.3
0.72468,0.7245,2.31
0.71804,0.71786,2.32
0.71132,0.71114,2.33
0.70454,0.70435,2.34
0.69768,0.6975,2.35
0.69075,0.69057,2.36
0.68376,0.68357,2.37
0.6767,0.67651,2.38
0.66957,0.66937,2.39
0.66237,0.66217,2.4
0.6551,0.65491,2.41
0.64777,0.64758,2.42
0.64038,0.64018,2.43
0.63292,0.63272,2.44
0.6254,0.6252,2.45
0.61782,0.61762,2.46
0.61017,0.60997,2.47
0.60246,0.60226,2.48
0.5947,0.5945,2.49
0.58687,0.58667,2.5
0.57898,0.57879,2.51
0.57104,0.57084,2.52
0.56304,0.56284,2.53
0.55498,0.55479,2.54
0.54687,0.54668,2.55
0.53871,0.53851,2.56
0.53048,0.53029,2.57
0.52221,0.52202,2.58
0.51388,0.5137,2.59
0.50551,0.50532,2.6
0.49708,0.49689,2.61
0.4886,0.48842,2.62
0.48008,0.47989,2.63
0.4715,0.47132,2.64
0.46288,0.4627,2.65
0.45421,0.45404,2.66
0.4455,0.44533,2.67
0.43674,0.43657,2.68
0.42794,0.42777,2.69
0.41909,0.41893,2.7
0.41021,0.41005,2.71
0.40128,0.40113,2.72
0.39231,0.39216,2.73
0.38331,0.38316,2.74
0.37426,0.37412,2.75
0.36518,0.36504,2.76
0.35606,0.35593,2.77
0.34691,0.34678,2.78
0.33772,0.33759,2.79
0.32849,0.32838,2.8
0.31924,0.31912,2.81
0.30995,0.30984,2.82
0.30063,0.30053,2.83
0.29128,0.29119,2.84
0.2819,0.28181,2.85
0.2725,0.27241,2.86
0.26307,0.26299,2.87
0.25361,0.25353,2.88
0.24412,0.24405,2.89
0.23461,0.23455,2.9
0.22508,0.22502,2.91
0.21552,0.21547,2.92
0.20595,0.2059,2.93
0.19635,0.19631,2.94
0.18673,0.1867,2.95
0.1771,0.17707,2.96
0.16744,0.16742,2.97
0.15777,0.15776,2.98
0.14809,0.14808,2.99
0.13838,0.13839,3
0.12867,0.12868,3.01
0.11894,0.11896,3.02
0.1092,0.10923,3.03
0.099452,0.099483,3.04
0.089691,0.089729,3.05
0.079922,0.079967,3.06
0.070145,0.070196,3.07
0.06036,0.060419,3.08
0.05057,0.050635,3.09
0.040775,0.040846,3.1
0.030975,0.031053,3.11
0.021172,0.021256,3.12
0.011368,0.011457,3.13
0.0015618,0.0016575,3.14
