true_u,pred_u,Points:0
-0,-0.0003577,0
-0.011023,-0.011384,0.01
-0.022045,-0.022408,0.02
-0.033065,-0.033431,0.03
-0.044081,-0.044449,0.04
-0.055093,-0.055462,0.05
-0.0661,-0.06647,0.06
-0.0771,-0.077471,0.07
-0.088092,-0.088464,0.08
-0.099075,-0.099447,0.09
-0.11005,-0.11042,0.1
-0.12101,-0.12138,0.11
-0.13196,-0.13233,0.12
-0.1429,-0.14327,0.13
-0.15382,-0.15419,0.14
-0.16473,-0.16509,0.15
-0.17562,-0.17598,0.16
-0.18649,-0.18685,0.17
-0.19735,-0.19771,0.18
-0.20818,-0.20854,0.19
-0.219,-0.21935,0.2
-0.22979,-0.23014,0.21
-0.24056,-0.24091,0.22
-0.25131,-0.25165,0.23
-0.26203,-0.26236,0.24
-0.27272,-0.27305,0.25
-0.28339,-0.28372,0.26
-0.29402,-0.29435,0.27
-0.30463,-0.30496,0.28
-0.31521,-0.31553,0.29
-0.32576,-0.32607,0.3
-0.33627,-0.33658,0.31
-0.34675,-0.34706,0.32
-0.3572,-0.3575,0.33
-0.36761,-0.3679,0.34
-0.37798,-0.37827,0.35
-0.38832,-0.3886,0.36
-0.39862,-0.3989,0.37
-0.40887,-0.40915,0.38
-0.41909,-0.41936,0.39
-0.42927,-0.42953,0.4
-0.4394,-0.43965,0.41
-0.44948,-0.44973,0.42
-0.45953,-0.45977,0.43
-0.46952,-0.46976,0.44
-0.47947,-0.47971,0.45
-0.48938,-0.4896,0.46
-0.49923,-0.49945,0.47
-0.50903,-0.50924,0.48
-0.51878,-0.51899,0.49
-0.52848,-0.52868,0.5
-0.53813,-0.53832,0.51
-0.54772,-0.54791,0.52
-0.55726,-0.55744,0.53
-0.56674,-0.56692,0.54
-0.57617,-0.57634,0.55
-0.58554,-0.5857,0.56
-0.59485,-0.595,0.57
-0.6041,-0.60425,0.58
-0.61329,-0.61343,0.59
-0.62242,-0.62255,0.6
-0.63149,-0.63161,0.61
-0.64049,-0.64061,0.62
-0.64943,-0.64954,0.63
-0.6583,-0.65841,0.64
-0.66711,-0.66721,0.65
-0.67585,-0.67595,0.66
-0.68453,-0.68462,0.67
-0.69313,-0.69322,0.68
-0.70167,-0.70175,0.69
-0.71014,-0.71021,0.7
-0.71853,-0.7186,0.71
-0.72686,-0.72692,0.72
-0.73511,-0.73516,0.73
-0.74328,-0.74333,0.74
-0.75139,-0.75143,0.75
-0.75942,-0.75945,0.76
-0.76737,-0.7674,0.77
-0.77524,-0.77527,0.78
-0.78304,-0.78306,0.79
-0.79076,-0.79078,0.8
-0.7984,-0.79841,0.81
-0.80596,-0.80597,0.82
-0.81344,-0.81345,0.83
-0.82084,-0.82084,0.84
-0.82816,-0.82816,0.85
-0.83539,-0.83539,0.86
-0.84254,-0.84253,0.87
-0.8496,-0.8496,0.88
-0.85659,-0.85657,0.89
-0.86348,-0.86347,0.9
-0.87029,-0.87027,0.91
-0.87701,-0.87699,0.92
-0.88365,-0.88362,0.93
-0.89019,-0.89017,0.94
-0.89665,-0.89662,0.95
-0.90302,-0.90299,0.96
-0.90929,-0.90926,0.97
-0.91548,-0.91545,0.98
-0.92157,-0.92154,0.99
-0.92757,-0.92754,1
-0.93348,-0.93345,1.01
-0.9393,-0.93927,1.02
-0.94502,-0.94499,1.03
-0.95065,-0.95062,1.04
-0.95618,-0.95615,1.05
-0.96162,-0.96159,1.06
-0.96696,-0.96693,1.07
-0.9722,-0.97218,1.08
-0.97735,-0.97732,1.09
-0.9824,-0.98237,1.1
-0.98735,-0.98733,1.11
-0.9922,-0.99218,1.12
-0.99696,-0.99693,1.13
-1.0016,-1.0016,1.14
-1.0062,-1.0061,1.15
-1.0106,-1.0106,1.16
-1.015,-1.015,1.17
-1.0192,-1.0192,1.18
-1.0234,-1.0234,1.19
-1.0274,-1.0274,1.2
-1.0314,-1.0313,1.21
-1.0352,-1.0352,1.22
-1.0389,-1.0389,1.23
-1.0426,-1.0426,1.24
-1.0461,-1.0461,1.25
-1.0495,-1.0495,1.26
