true_u,pred_u,Points:0
0,-0.00033582,0
0.0013022,0.00092342,0.01
0.0026043,0.0021826,0.02
0.0039061,0.0034424,0.03
0.0052076,0.0047026,0.04
0.0065085,0.0059627,0.05
0.0078087,0.007223,0.06
0.0091082,0.0084833,0.07
0.010407,0.0097433,0.08
0.011704,0.011003,0.09
0.013001,0.012263,0.1
0.014296,0.013522,0.11
0.015589,0.014781,0.12
0.016881,0.016039,0.13
0.018172,0.017296,0.14
0.01946,0.018553,0.15
0.020747,0.019809,0.16
0.022032,0.021064,0.17
0.023314,0.022318,0.18
0.024594,0.02357,0.19
0.025872,0.024821,0.2
0.027146,0.026071,0.21
0.028419,0.027319,0.22
0.029688,0.028565,0.23
0.030955,0.02981,0.24
0.032218,0.031053,0.25
0.033478,0.032293,0.26
0.034735,0.033532,0.27
0.035988,0.034768,0.28
0.037238,0.036002,0.29
0.038484,0.037233,0.3
0.039726,0.038462,0.31
0.040964,0.039688,0.32
0.042198,0.040911,0.33
0.043428,0.042131,0.34
0.044654,0.043348,0.35
0.045875,0.044562,0.36
0.047091,0.045772,0.37
0.048303,0.046979,0.38
0.04951,0.048182,0.39
0.050712,0.049382,0.4
0.051908,0.050577,0.41
0.0531,0.051768,0.42
0.054287,0.052955,0.43
0.055468,0.054138,0.44
0.056643,0.055317,0.45
0.057813,0.05649,0.46
0.058977,0.05766,0.47
0.060135,0.058824,0.48
0.061287,0.059983,0.49
0.062433,0.061137,0.5
0.063572,0.062286,0.51
0.064706,0.06343,0.52
0.065833,0.064568,0.53
0.066953,0.0657,0.54
0.068066,0.066827,0.55
0.069173,0.067948,0.56
0.070273,0.069062,0.57
0.071366,0.070171,0.58
0.072452,0.071273,0.59
0.07353,0.072368,0.6
0.074601,0.073457,0.61
0.075665,0.07454,0.62
0.076721,0.075615,0.63
0.077769,0.076684,0.64
0.07881,0.077745,0.65
0.079842,0.0788,0.66
0.080867,0.079846,0.67
0.081884,0.080885,0.68
0.082892,0.081917,0.69
0.083893,0.082941,0.7
0.084884,0.083957,0.71
0.085868,0.084965,0.72
0.086842,0.085965,0.73
0.087808,0.086957,0.74
0.088766,0.08794,0.75
0.089714,0.088915,0.76
0.090653,0.089881,0.77
0.091584,0.090838,0.78
0.092505,0.091786,0.79
0.093417,0.092726,0.8
0.09432,0.093656,0.81
0.095213,0.094578,0.82
0.096096,0.095489,0.83
0.09697,0.096391,0.84
0.097835,0.097284,0.85
0.098689,0.098168,0.86
0.099534,0.099041,0.87
0.10037,0.099905,0.88
0.10119,0.10076,0.89
0.10201,0.1016,0.9
0.10281,0.10243,0.91
0.10361,0.10326,0.92
0.10439,0.10407,0.93
0.10516,0.10487,0.94
0.10593,0.10566,0.95
0.10668,0.10644,0.96
0.10742,0.10721,0.97
0.10815,0.10797,0.98
0.10887,0.10872,0.99
0.10958,0.10946,1
0.11028,0.11018,1.01
0.11096,0.1109,1.02
0.11164,0.1116,1.03
0.11231,0.11229,1.04
0.11296,0.11297,1.05
0.1136,0.11364,1.06
0.11423,0.1143,1.07
0.11485,0.11495,1.08
0.11546,0.11558,1.09
0.11606,0.1162,1.1
0.11664,0.11681,1.11
0.11721,0.11741,1.12
0.11778,0.11799,1.13
0.11833,0.11857,1.14
0.11886,0.11913,1.15
0.11939,0.11968,1.16
0.1199,0.12021,1.17
0.12041,0.12074,1.18
0.1209,0.12125,1.19
0.12137,0.12175,1.2
0.12184,0.12224,1.21
0.12229,0.12271,1.22
0.12273,0.12317,1.23
0.12316,0.12362,1.24
0.12358,0.12406,1.25
0.12398,0.12448,1.26
0.12438,0.12489,1.27
0.12476,0.12529,1.28
0.12512,0.12567,1.29
0.12548,0.12604,1.3
0.12582,0.1264,1.31
0.12615,0.12674,1.32
0.12647,0.12708,1.33
0.12677,0.1274,1.34
0.12706,0.1277,1.35
0.12734,0.12799,1.36
0.12761,0.12827,1.37
0.12786,0.12854,1.38
0.1281,0.12879,1.39
0.12833,0.12903,1.4
0.12854,0.12925,1.41
0.12875,0.12947,1.42
0.12894,0.12967,1.43
0.12911,0.12985,1.44
0.12927,0.13002,1.45
0.12943,0.13018,1.46
0.12956,0.13033,1.47
0.12969,0.13046,1.48
0.1298,0.13058,1.49
0.1299,0.13068,1.5
0.12998,0.13077,1.51
0.13006,0.13085,1.52
0.13012,0.13091,1.53
0.13016,0.13096,1.54
0.1302,0.131,1.55
0.13022,0.13102,1.56
0.13022,0.13103,1.57
0.13022,0.13103,1.58
0.1302,0.13101,1.59
0.13017,0.13098,1.6
0.13012,0.13094,1.61
0.13007,0.13088,1.62
0.13,0.13081,1.63
0.12991,0.13072,1.64
0.12982,0.13062,1.65
0.12971,0.13051,1.66
0.12958,0.13039,1.67
0.12945,0.13025,1.68
0.1293,0.1301,1.69
0.12914,0.12993,1.7
0.12896,0.12975,1.71
0.12878,0.12956,1.72
0.12858,0.12935,1.73
0.12836,0.12913,1.74
0.12814,0.1289,1.75
0.1279,0.12866,1.76
0.12765,0.1284,1.77
0.12738,0.12813,1.78
0.12711,0.12784,1.79
0.12682,0.12754,1.8
0.12652,0.12723,1.81
0.1262,0.12691,1.82
0.12587,0.12657,1.83
0.12553,0.12622,1.84
0.12518,0.12585,1.85
0.12482,0.12548,1.86
0.12444,0.12509,1.87
0.12405,0.12469,1.88
0.12365,0.12427,1.89
0.12323,0.12385,1.9
0.1228,0.12341,1.91
0.12236,0.12295,1.92
0.12191,0.12249,1.93
0.12145,0.12201,1.94
0.12097,0.12152,1.95
0.12048,0.12102,1.96
0.11998,0.1205,1.97
0.11947,0.11997,1.98
0.11895,0.11944,1.99
0.11841,0.11888,2
0.11786,0.11832,2.01
0.1173,0.11774,2.02
0.11673,0.11716,2.03
0.11615,0.11656,2.04
0.11556,0.11594,2.05
0.11495,0.11532,2.06
0.11433,0.11469,2.07
0.1137,0.11404,2.08
0.11306,0.11338,2.09
0.11241,0.11271,2.1
0.11175,0.11203,2.11
0.11107,0.11134,2.12
0.11039,0.11063,2.13
0.10969,0.10992,2.14
0.10898,0.10919,2.15
0.10827,0.10846,2.16
0.10754,0.10771,2.17
0.1068,0.10695,2.18
0.10605,0.10618,2.19
0.10529,0.1054,2.2
0.10451,0.10461,2.21
0.10373,0.10381,2.22
0.10294,0.103,2.23
0.10214,0.10217,2.24
0.10132,0.10134,2.25
0.1005,0.1005,2.26
0.099668,0.099647,2.27
0.098824,0.098785,2.28
0.097971,0.097912,2.29
0.097109,0.097031,2.3
0.096236,0.096139,2.31
0.095354,0.095238,2.32
0.094462,0.094327,2.33
0.093561,0.093408,2.34
0.092651,0.092479,2.35
0.091731,0.09154,2.36
0.090802,0.090593,2.37
0.089864,0.089637,2.38
0.088917,0.088673,2.39
0.087961,0.087699,2.4
0.086997,0.086717,2.41
0.086023,0.085727,2.42
0.085042,0.084728,2.43
0.084051,0.083721,2.44
0.083052,0.082706,2.45
0.082045,0.081683,2.46
0.08103,0.080652,2.47
0.080006,0.079614,2.48
0.078975,0.078568,2.49
0.077935,0.077514,2.5
0.076888,0.076453,2.51
0.075833,0.075385,2.52
0.074771,0.07431,2.53
0.073701,0.073227,2.54
0.072624,0.072138,2.55
0.071539,0.071042,2.56
0.070448,0.06994,2.57
0.069349,0.068831,2.58
0.068243,0.067716,2.59
0.067131,0.066594,2.6
0.066011,0.065467,2.61
0.064886,0.064333,2.62
0.063753,0.063194,2.63
0.062615,0.062049,2.64
0.06147,0.060898,2.65
0.060319,0.059742,2.66
0.059161,0.05858,2.67
0.057998,0.057414,2.68
0.05683,0.056242,2.69
0.055655,0.055066,2.7
0.054475,0.053884,2.71
0.053289,0.052698,2.72
0.052099,0.051507,2.73
0.050903,0.050313,2.74
0.049701,0.049113,2.75
0.048495,0.04791,2.76
0.047284,0.046703,2.77
0.046069,0.045491,2.78
0.044848,0.044276,2.79
0.043623,0.043057,2.8
0.042394,0.041835,2.81
0.041161,0.04061,2.82
0.039923,0.039381,2.83
0.038682,0.038149,2.84
0.037437,0.036914,2.85
0.036187,0.035676,2.86
0.034935,0.034435,2.87
0.033678,0.033192,2.88
0.032419,0.031946,2.89
0.031156,0.030698,2.9
0.02989,0.029448,2.91
0.028621,0.028195,2.92
0.027349,0.026941,2.93
0.026075,0.025684,2.94
0.024798,0.024426,2.95
0.023518,0.023166,2.96
0.022236,0.021905,2.97
0.020952,0.020642,2.98
0.019665,0.019378,2.99
0.018377,0.018112,3
0.017087,0.016846,3.01
0.015795,0.015579,3.02
0.014502,0.014311,3.03
0.013207,0.013042,3.04
0.011911,0.011773,3.05
0.010614,0.010503,3.06
0.0093151,0.0092332,3.07
0.0080158,0.0079629,3.08
0.0067156,0.0066925,3.09
0.0054148,0.0054221,3.1
0.0041134,0.0041521,3.11
0.0028117,0.0028818,3.12
0.0015096,0.0016121,3.13
0.0002074,0.00034288,3.14
