true_u,pred_u,Points:0
0,-0.00094572,0
0.0088064,0.0079676,0.01
0.017612,0.016872,0.02
0.026416,0.025768,0.03
0.035217,0.034654,0.04
0.044015,0.04353,0.05
0.052808,0.052395,0.06
0.061596,0.061249,0.07
0.070377,0.07009,0.08
0.079152,0.078919,0.09
0.087919,0.087734,0.1
0.096677,0.096535,0.11
0.10543,0.10532,0.12
0.11416,0.11409,0.13
0.12289,0.12285,0.14
0.1316,0.13159,0.15
0.1403,0.14031,0.16
0.14899,0.14901,0.17
0.15766,0.15769,0.18
0.16632,0.16636,0.19
0.17496,0.175,0.2
0.18358,0.18363,0.21
0.19219,0.19223,0.22
0.20077,0.20081,0.23
0.20933,0.20937,0.24
0.21788,0.2179,0.25
0.2264,0.22641,0.26
0.2349,0.23489,0.27
0.24337,0.24335,0.28
0.25183,0.25178,0.29
0.26025,0.26019,0.3
0.26865,0.26857,0.31
0.27703,0.27692,0.32
0.28537,0.28524,0.33
0.29369,0.29353,0.34
0.30198,0.30179,0.35
0.31023,0.31002,0.36
0.31846,0.31821,0.37
0.32665,0.32638,0.38
0.33482,0.33451,0.39
0.34294,0.3426,0.4
0.35104,0.35067,0.41
0.3591,0.35869,0.42
0.36712,0.36668,0.43
0.37511,0.37464,0.44
0.38306,0.38255,0.45
0.39097,0.39043,0.46
0.39884,0.39827,0.47
0.40667,0.40607,0.48
0.41446,0.41383,0.49
0.42221,0.42154,0.5
0.42992,0.42922,0.51
0.43758,0.43685,0.52
0.4452,0.44444,0.53
0.45278,0.45199,0.54
0.46031,0.45949,0.55
0.46779,0.46695,0.56
0.47523,0.47436,0.57
0.48262,0.48172,0.58
0.48996,0.48904,0.59
0.49726,0.49631,0.6
0.5045,0.50353,0.61
0.51169,0.5107,0.62
0.51883,0.51782,0.63
0.52592,0.52489,0.64
0.53296,0.53191,0.65
0.53995,0.53887,0.66
0.54688,0.54579,0.67
0.55375,0.55265,0.68
0.56057,0.55945,0.69
0.56734,0.5662,0.7
0.57404,0.5729,0.71
0.58069,0.57954,0.72
0.58728,0.58612,0.73
0.59382,0.59265,0.74
0.60029,0.59912,0.75
0.6067,0.60553,0.76
0.61306,0.61188,0.77
0.61935,0.61817,0.78
0.62558,0.6244,0.79
0.63175,0.63057,0.8
0.63785,0.63667,0.81
0.64389,0.64272,0.82
0.64986,0.6487,0.83
0.65578,0.65461,0.84
0.66162,0.66047,0.85
0.6674,0.66626,0.86
0.67311,0.67198,0.87
0.67876,0.67764,0.88
0.68433,0.68323,0.89
0.68984,0.68875,0.9
0.69528,0.69421,0.91
0.70065,0.69959,0.92
0.70595,0.70491,0.93
0.71118,0.71016,0.94
0.71634,0.71534,0.95
0.72143,0.72045,0.96
0.72644,0.72548,0.97
0.73138,0.73045,0.98
0.73625,0.73534,0.99
0.74105,0.74016,1
0.74577,0.74491,1.01
