true_u,pred_u,Points:0
0,0.00014781,0
0.012638,0.012785,0.01
0.025274,0.025421,0.02
0.037908,0.038055,0.03
0.050539,0.050685,0.04
0.063164,0.063309,0.05
0.075783,0.075927,0.06
0.088394,0.088537,0.07
0.101,0.10114,0.08
0.11359,0.11373,0.09
0.12617,0.12631,0.1
0.13874,0.13888,0.11
0.15129,0.15143,0.12
0.16383,0.16397,0.13
0.17635,0.17649,0.14
0.18886,0.18899,0.15
0.20135,0.20147,0.16
0.21381,0.21394,0.17
0.22626,0.22638,0.18
0.23868,0.2388,0.19
0.25108,0.25119,0.2
0.26345,0.26356,0.21
0.2758,0.27591,0.22
0.28812,0.28822,0.23
0.30041,0.30051,0.24
0.31267,0.31277,0.25
0.3249,0.32499,0.26
0.3371,0.33718,0.27
0.34926,0.34934,0.28
0.36139,0.36147,0.29
0.37348,0.37356,0.3
0.38553,0.38561,0.31
0.39755,0.39762,0.32
0.40953,0.40959,0.33
0.42146,0.42153,0.34
0.43335,0.43342,0.35
0.4452,0.44526,0.36
0.45701,0.45706,0.37
0.46877,0.46882,0.38
0.48048,0.48053,0.39
0.49215,0.49219,0.4
0.50376,0.50381,0.41
0.51533,0.51537,0.42
0.52684,0.52688,0.43
0.5383,0.53834,0.44
0.54971,0.54974,0.45
0.56106,0.56109,0.46
0.57236,0.57239,0.47
0.5836,0.58362,0.48
0.59478,0.5948,0.49
0.6059,0.60592,0.5
0.61696,0.61698,0.51
0.62796,0.62798,0.52
0.63889,0.63891,0.53
0.64977,0.64978,0.54
0.66057,0.66059,0.55
0.67131,0.67133,0.56
0.68199,0.682,0.57
0.69259,0.6926,0.58
0.70313,0.70314,0.59
0.7136,0.7136,0.6
0.72399,0.724,0.61
0.73431,0.73432,0.62
0.74456,0.74456,0.63
0.75474,0.75474,0.64
0.76484,0.76484,0.65
0.77486,0.77486,0.66
0.7848,0.7848,0.67
0.79467,0.79467,0.68
0.80446,0.80445,0.69
0.81416,0.81416,0.7
0.82379,0.82378,0.71
0.83333,0.83332,0.72
0.84279,0.84278,0.73
0.85217,0.85216,0.74
0.86146,0.86145,0.75
0.87066,0.87065,0.76
0.87978,0.87977,0.77
0.88881,0.88879,0.78
0.89775,0.89773,0.79
0.9066,0.90658,0.8
0.91536,0.91534,0.81
0.92402,0.92401,0.82
0.9326,0.93258,0.83
0.94108,0.94106,0.84
0.94947,0.94945,0.85
0.95776,0.95774,0.86
0.96596,0.96594,0.87
0.97406,0.97404,0.88
0.98206,0.98204,0.89
0.98997,0.98995,0.9
0.99778,0.99775,0.91
1.0055,1.0055,0.92
1.0131,1.0131,0.93
1.0206,1.0206,0.94
1.028,1.028,0.95
1.0353,1.0353,0.96
1.0425,1.0425,0.97
1.0496,1.0496,0.98
1.0566,1.0565,0.99
1.0635,1.0634,1
1.0702,1.0702,1.01
1.0769,1.0769,1.02
1.0835,1.0834,1.03
1.0899,1.0899,1.04
1.0963,1.0962,1.05
1.1025,1.1025,1.06
1.1086,1.1086,1.07
1.1146,1.1146,1.08
1.1205,1.1205,1.09
1.1263,1.1263,1.1
1.132,1.132,1.11
1.1375,1.1375,1.12
1.143,1.143,1.13
1.1483,1.1483,1.14
1.1536,1.1535,1.15
1.1587,1.1586,1.16
1.1636,1.1636,1.17
1.1685,1.1685,1.18
1.1733,1.1732,1.19
1.1779,1.1779,1.2
1.1824,1.1824,1.21
1.1868,1.1868,1.22
1.1911,1.1911,1.23
1.1953,1.1953,1.24
1.1993,1.1993,1.25
1.2033,1.2032,1.26
1.2071,1.207,1.27
1.2107,1.2107,1.28
1.2143,1.2143,1.29
1.2177,1.2177,1.3
1.2211,1.221,1.31
1.2243,1.2242,1.32
1.2273,1.2273,1.33
1.2303,1.2303,1.34
1.2331,1.2331,1.35
1.2358,1.2358,1.36
1.2384,1.2384,1.37
1.2409,1.2408,1.38
1.2432,1.2432,1.39
1.2454,1.2454,1.4
1.2475,1.2475,1.41
1.2495,1.2494,1.42
1.2513,1.2513,1.43
1.253,1.253,1.44
1.2546,1.2546,1.45
1.2561,1.256,1.46
1.2574,1.2574,1.47
1.2586,1.2586,1.48
1.2597,1.2597,1.49
1.2606,1.2606,1.5
1.2615,1.2614,1.51
1.2622,1.2621,1.52
1.2628,1.2627,1.53
1.2632,1.2632,1.54
1.2635,1.2635,1.55
1.2637,1.2637,1.56
1.2638,1.2638,1.57
1.2637,1.2637,1.58
1.2636,1.2635,1.59
1.2633,1.2632,1.6
1.2628,1.2628,1.61
1.2623,1.2623,1.62
1.2616,1.2616,1.63
1.2608,1.2608,1.64
1.2598,1.2598,1.65
1.2588,1.2588,1.66
1.2576,1.2576,1.67
1.2563,1.2563,1.68
1.2548,1.2548,1.69
1.2533,1.2532,1.7
1.2516,1.2516,1.71
1.2498,1.2497,1.72
1.2478,1.2478,1.73
1.2458,1.2457,1.74
1.2436,1.2435,1.75
1.2412,1.2412,1.76
1.2388,1.2388,1.77
1.2362,1.2362,1.78
1.2336,1.2335,1.79
1.2308,1.2307,1.8
1.2278,1.2278,1.81
1.2248,1.2247,1.82
1.2216,1.2216,1.83
1.2183,1.2183,1.84
1.2149,1.2148,1.85
1.2113,1.2113,1.86
1.2077,1.2076,1.87
1.2039,1.2038,1.88
1.2,1.1999,1.89
1.1959,1.1959,1.9
1.1918,1.1918,1.91
1.1875,1.1875,1.92
1.1831,1.1831,1.93
1.1786,1.1786,1.94
1.174,1.174,1.95
1.1693,1.1692,1.96
1.1644,1.1644,1.97
1.1595,1.1594,1.98
1.1544,1.1543,1.99
1.1492,1.1491,2
1.1439,1.1438,2.01
1.1384,1.1384,2.02
1.1329,1.1328,2.03
1.1272,1.1272,2.04
1.1215,1.1214,2.05
1.1156,1.1155,2.06
1.1096,1.1095,2.07
1.1035,1.1034,2.08
1.0973,1.0972,2.09
1.0909,1.0909,2.1
1.0845,1.0845,2.11
1.0779,1.0779,2.12
1.0713,1.0713,2.13
1.0645,1.0645,2.14
1.0577,1.0576,2.15
1.0507,1.0507,2.16
1.0436,1.0436,2.17
1.0364,1.0364,2.18
1.0292,1.0291,2.19
1.0218,1.0218,2.2
1.0143,1.0143,2.21
1.0067,1.0067,2.22
0.99901,0.99899,2.23
0.99122,0.9912,2.24
0.98333,0.98331,2.25
0.97534,0.97533,2.26
0.96726,0.96724,2.27
0.95907,0.95906,2.28
0.9508,0.95079,2.29
0.94242,0.94241,2.3
0.93396,0.93395,2.31
0.9254,0.92539,2.32
0.91674,0.91674,2.33
0.908,0.908,2.34
0.89916,0.89916,2.35
0.89024,0.89024,2.36
0.88122,0.88123,2.37
0.87212,0.87213,2.38
0.86293,0.86294,2.39
0.85365,0.85367,2.4
0.84429,0.84431,2.41
0.83484,0.83486,2.42
0.82531,0.82534,2.43
0.8157,0.81573,2.44
0.80601,0.80604,2.45
0.79623,0.79627,2.46
0.78638,0.78642,2.47
0.77645,0.77649,2.48
0.76644,0.76648,2.49
0.75635,0.75639,2.5
0.74619,0.74624,2.51
0.73595,0.736,2.52
0.72564,0.72569,2.53
0.71526,0.71531,2.54
0.7048,0.70486,2.55
0.69428,0.69434,2.56
0.68368,0.68375,2.57
0.67302,0.67309,2.58
0.66229,0.66236,2.59
0.65149,0.65157,2.6
0.64063,0.64071,2.61
0.6297,0.62979,2.62
0.61872,0.6188,2.63
0.60766,0.60775,2.64
0.59655,0.59664,2.65
0.58538,0.58548,2.66
0.57415,0.57425,2.67
0.56287,0.56296,2.68
0.55152,0.55162,2.69
0.54012,0.54023,2.7
0.52867,0.52878,2.71
0.51717,0.51727,2.72
0.50561,0.50572,2.73
0.494,0.49411,2.74
0.48234,0.48246,2.75
0.47064,0.47076,2.76
0.45889,0.45901,2.77
0.44709,0.44721,2.78
0.43525,0.43537,2.79
0.42336,0.42348,2.8
0.41143,0.41156,2.81
0.39946,0.39959,2.82
0.38745,0.38758,2.83
0.3754,0.37553,2.84
0.36332,0.36345,2.85
0.35119,0.35132,2.86
0.33904,0.33917,2.87
0.32684,0.32698,2.88
0.31462,0.31475,2.89
0.30236,0.3025,2.9
0.29008,0.29021,2.91
0.27776,0.2779,2.92
0.26542,0.26555,2.93
0.25305,0.25318,2.94
0.24066,0.24079,2.95
0.22824,0.22837,2.96
0.2158,0.21593,2.97
0.20333,0.20346,2.98
0.19085,0.19098,2.99
0.17835,0.17847,3
0.16583,0.16595,3.01
0.15329,0.15341,3.02
0.14074,0.14086,3.03
0.12817,0.12829,3.04
0.11559,0.11571,3.05
0.103,0.10312,3.06
0.090402,0.090515,3.07
0.077792,0.077903,3.08
0.065174,0.065282,3.09
0.05255,0.052655,3.1
0.03992,0.040022,3.11
0.027287,0.027386,3.12
0.01465,0.014746,3.13
0.0020128,0.0021045,3.14
