true_u,pred_u,Points:0
-0,-9.7004e-05,0
-0.0068272,-0.0069102,0.01
-0.013654,-0.013723,0.02
-0.020479,-0.020534,0.03
-0.027302,-0.027343,0.04
-0.034122,-0.03415,0.05
-0.040939,-0.040953,0.06
-0.047752,-0.047752,0.07
-0.05456,-0.054546,0.08
-0.061363,-0.061334,0.09
-0.068159,-0.068117,0.1
-0.074949,-0.074893,0.11
-0.081731,-0.081661,0.12
-0.088505,-0.088421,0.13
-0.09527,-0.095173,0.14
-0.10203,-0.10192,0.15
-0.10877,-0.10865,0.16
-0.11551,-0.11537,0.17
-0.12223,-0.12208,0.18
-0.12894,-0.12878,0.19
-0.13564,-0.13546,0.2
-0.14232,-0.14214,0.21
-0.14899,-0.1488,0.22
-0.15565,-0.15544,0.23
-0.16229,-0.16207,0.24
-0.16891,-0.16868,0.25
-0.17552,-0.17528,0.26
-0.18211,-0.18186,0.27
-0.18868,-0.18842,0.28
-0.19523,-0.19496,0.29
-0.20176,-0.20149,0.3
-0.20827,-0.20799,0.31
-0.21476,-0.21447,0.32
-0.22123,-0.22094,0.33
-0.22768,-0.22738,0.34
-0.23411,-0.2338,0.35
-0.24051,-0.24019,0.36
-0.24689,-0.24656,0.37
-0.25324,-0.25291,0.38
-0.25957,-0.25923,0.39
-0.26587,-0.26553,0.4
-0.27214,-0.2718,0.41
-0.27839,-0.27805,0.42
-0.28461,-0.28426,0.43
-0.2908,-0.29045,0.44
-0.29696,-0.29661,0.45
-0.3031,-0.30274,0.46
-0.3092,-0.30884,0.47
-0.31527,-0.31491,0.48
-0.32131,-0.32095,0.49
-0.32732,-0.32696,0.5
-0.33329,-0.33293,0.51
-0.33923,-0.33888,0.52
-0.34514,-0.34478,0.53
-0.35102,-0.35066,0.54
-0.35685,-0.3565,0.55
-0.36266,-0.3623,0.56
-0.36842,-0.36807,0.57
-0.37415,-0.3738,0.58
-0.37984,-0.3795,0.59
-0.3855,-0.38516,0.6
-0.39111,-0.39078,0.61
-0.39669,-0.39636,0.62
-0.40223,-0.4019,0.63
-0.40772,-0.4074,0.64
-0.41318,-0.41286,0.65
-0.41859,-0.41828,0.66
-0.42396,-0.42366,0.67
-0.42929,-0.429,0.68
-0.43458,-0.4343,0.69
-0.43983,-0.43955,0.7
-0.44503,-0.44475,0.71
-0.45018,-0.44992,0.72
-0.45529,-0.45504,0.73
-0.46036,-0.46011,0.74
-0.46537,-0.46514,0.75
-0.47035,-0.47012,0.76
-0.47527,-0.47506,0.77
-0.48015,-0.47995,0.78
-0.48498,-0.48479,0.79
-0.48976,-0.48958,0.8
-0.49449,-0.49432,0.81
-0.49917,-0.49902,0.82
-0.50381,-0.50366,0.83
-0.50839,-0.50826,0.84
-0.51292,-0.5128,0.85
-0.5174,-0.5173,0.86
-0.52183,-0.52174,0.87
-0.52621,-0.52613,0.88
-0.53053,-0.53047,0.89
-0.5348,-0.53475,0.9
-0.53902,-0.53898,0.91
-0.54318,-0.54316,0.92
-0.54729,-0.54729,0.93
-0.55134,-0.55135,0.94
-0.55534,-0.55537,0.95
-0.55929,-0.55933,0.96
-0.56317,-0.56323,0.97
-0.567,-0.56708,0.98
-0.57078,-0.57087,0.99
-0.5745,-0.5746,1
-0.57816,-0.57828,1.01
-0.58176,-0.58189,1.02
-0.5853,-0.58545,1.03
-0.58879,-0.58896,1.04
-0.59221,-0.5924,1.05
-0.59558,-0.59578,1.06
-0.59889,-0.59911,1.07
-0.60214,-0.60237,1.08
-0.60533,-0.60557,1.09
-0.60845,-0.60872,1.1
-0.61152,-0.6118,1.11
-0.61452,-0.61482,1.12
-0.61747,-0.61778,1.13
-0.62035,-0.62067,1.14
-0.62317,-0.62351,1.15
-0.62593,-0.62628,1.16
-0.62862,-0.62899,1.17
-0.63125,-0.63164,1.18
-0.63382,-0.63422,1.19
-0.63633,-0.63674,1.2
-0.63877,-0.6392,1.21
-0.64115,-0.64159,1.22
-0.64346,-0.64391,1.23
-0.64571,-0.64618,1.24
-0.6479,-0.64837,1.25
-0.65002,-0.65051,1.26
-0.65207,-0.65257,1.27
-0.65406,-0.65458,1.28
-0.65599,-0.65651,1.29
-0.65785,-0.65838,1.3
-0.65964,-0.66019,1.31
-0.66137,-0.66192,1.32
-0.66303,-0.66359,1.33
-0.66463,-0.6652,1.34
-0.66615,-0.66674,1.35
-0.66762,-0.66821,1.36
-0.66901,-0.66961,1.37
-0.67034,-0.67095,1.38
-0.6716,-0.67221,1.39
-0.67279,-0.67342,1.4
-0.67392,-0.67455,1.41
-0.67498,-0.67561,1.42
-0.67597,-0.67661,1.43
-0.6769,-0.67754,1.44
-0.67775,-0.6784,1.45
-0.67854,-0.67919,1.46
-0.67926,-0.67992,1.47
-0.67992,-0.68057,1.48
-0.6805,-0.68116,1.49
-0.68102,-0.68168,1.5
-0.68147,-0.68213,1.51
-0.68185,-0.68251,1.52
-0.68216,-0.68283,1.53
-0.6824,-0.68307,1.54
-0.68258,-0.68325,1.55
-0.68269,-0.68335,1.56
-0.68273,-0.68339,1.57
-0.6827,-0.68336,1.58
-0.6826,-0.68326,1.59
