true_u,pred_u,Points:0
0,0.00035705,0
0.0020601,0.0024149,0.01
0.00412,0.0044722,0.02
0.0061795,0.0065285,0.03
0.0082384,0.008584,0.04
0.010296,0.010638,0.05
0.012353,0.012691,0.06
0.014409,0.014743,0.07
0.016464,0.016793,0.08
0.018516,0.018841,0.09
0.020567,0.020887,0.1
0.022616,0.02293,0.11
0.024662,0.024971,0.12
0.026707,0.027009,0.13
0.028748,0.029045,0.14
0.030786,0.031077,0.15
0.032822,0.033106,0.16
0.034854,0.035132,0.17
0.036883,0.037154,0.18
0.038908,0.039172,0.19
0.040929,0.041186,0.2
0.042946,0.043195,0.21
0.044958,0.045201,0.22
0.046967,0.047201,0.23
0.04897,0.049197,0.24
0.050969,0.051187,0.25
0.052962,0.053172,0.26
0.054951,0.055152,0.27
0.056933,0.057126,0.28
0.05891,0.059095,0.29
0.060881,0.061057,0.3
0.062847,0.063013,0.31
0.064805,0.064963,0.32
0.066758,0.066906,0.33
0.068703,0.068842,0.34
0.070642,0.070771,0.35
0.072574,0.072694,0.36
0.074498,0.074609,0.37
0.076415,0.076516,0.38
0.078324,0.078416,0.39
0.080226,0.080308,0.4
0.082119,0.082191,0.41
0.084005,0.084067,0.42
0.085881,0.085934,0.43
0.08775,0.087793,0.44
0.089609,0.089642,0.45
0.09146,0.091483,0.46
0.093301,0.093315,0.47
0.095133,0.095137,0.48
0.096956,0.09695,0.49
0.098769,0.098754,0.5
0.10057,0.10055,0.51
0.10236,0.10233,0.52
0.10415,0.1041,0.53
0.10592,0.10587,0.54
0.10768,0.10762,0.55
0.10943,0.10936,0.56
0.11117,0.11109,0.57
0.1129,0.11281,0.58
0.11462,0.11452,0.59
0.11632,0.11622,0.6
0.11802,0.1179,0.61
0.1197,0.11958,0.62
0.12137,0.12124,0.63
0.12303,0.12289,0.64
0.12468,0.12453,0.65
0.12631,0.12615,0.66
0.12793,0.12777,0.67
0.12954,0.12937,0.68
0.13114,0.13096,0.69
0.13272,0.13253,0.7
0.13429,0.13409,0.71
0.13584,0.13564,0.72
