true_u,pred_u,Points:0
0,9.1677e-05,0
0.013718,0.013814,0.01
0.027435,0.027535,0.02
0.041149,0.041254,0.03
0.054859,0.054968,0.04
0.068564,0.068677,0.05
0.082261,0.082378,0.06
0.095951,0.096072,0.07
0.10963,0.10976,0.08
0.1233,0.12343,0.09
0.13696,0.13709,0.1
0.1506,0.15073,0.11
0.16423,0.16436,0.12
0.17784,0.17798,0.13
0.19143,0.19158,0.14
0.20501,0.20515,0.15
0.21856,0.21871,0.16
0.23209,0.23224,0.17
0.2456,0.24575,0.18
0.25909,0.25924,0.19
0.27254,0.2727,0.2
0.28597,0.28613,0.21
0.29938,0.29954,0.22
0.31275,0.31291,0.23
0.32609,0.32625,0.24
0.3394,0.33956,0.25
0.35267,0.35284,0.26
0.36591,0.36608,0.27
0.37912,0.37928,0.28
0.39228,0.39245,0.29
0.40541,0.40557,0.3
0.41849,0.41866,0.31
0.43154,0.4317,0.32
0.44454,0.4447,0.33
0.45749,0.45766,0.34
0.4704,0.47057,0.35
0.48327,0.48343,0.36
0.49608,0.49625,0.37
0.50885,0.50901,0.38
0.52156,0.52172,0.39
0.53422,0.53439,0.4
0.54683,0.54699,0.41
0.55938,0.55955,0.42
0.57188,0.57204,0.43
0.58432,0.58448,0.44
0.59671,0.59686,0.45
0.60903,0.60919,0.46
0.62129,0.62145,0.47
0.63349,0.63364,0.48
0.64563,0.64578,0.49
0.6577,0.65785,0.5
0.6697,0.66985,0.51
0.68164,0.68179,0.52
0.69351,0.69366,0.53
0.70531,0.70546,0.54
0.71705,0.71719,0.55
0.7287,0.72884,0.56
0.74029,0.74043,0.57
0.7518,0.75194,0.58
0.76324,0.76337,0.59
0.7746,0.77473,0.6
0.78589,0.78601,0.61
0.79709,0.79721,0.62
0.80822,0.80833,0.63
0.81926,0.81938,0.64
0.83022,0.83033,0.65
0.8411,0.84121,0.66
0.8519,0.852,0.67
0.86261,0.86271,0.68
0.87323,0.87333,0.69
0.88377,0.88386,0.7
0.89421,0.89431,0.71
0.90457,0.90466,0.72
0.91484,0.91492,0.73
0.92502,0.9251,0.74
0.9351,0.93518,0.75
0.94509,0.94516,0.76
0.95499,0.95506,0.77
0.96479,0.96485,0.78
0.97449,0.97455,0.79
0.9841,0.98416,0.8
0.99361,0.99366,0.81
1.003,1.0031,0.82
1.0123,1.0124,0.83
1.0215,1.0216,0.84
1.0306,1.0307,0.85
1.0396,1.0397,0.86
1.0485,1.0486,0.87
1.0573,1.0574,0.88
1.066,1.066,0.89
1.0746,1.0746,0.9
1.0831,1.0831,0.91
1.0914,1.0914,0.92
1.0997,1.0997,0.93
1.1078,1.1078,0.94
1.1159,1.1159,0.95
1.1238,1.1238,0.96
1.1316,1.1316,0.97
1.1393,1.1393,0.98
1.1469,1.1469,0.99
1.1544,1.1543,1
1.1617,1.1617,1.01
1.169,1.1689,1.02
1.1761,1.176,1.03
1.1831,1.183,1.04
1.19,1.1899,1.05
1.1967,1.1967,1.06
1.2034,1.2033,1.07
1.2099,1.2099,1.08
1.2163,1.2163,1.09
1.2226,1.2225,1.1
1.2288,1.2287,1.11
1.2348,1.2347,1.12
1.2407,1.2407,1.13
1.2465,1.2464,1.14
1.2522,1.2521,1.15
1.2577,1.2576,1.16
1.2631,1.2631,1.17
1.2684,1.2684,1.18
1.2736,1.2735,1.19
1.2786,1.2785,1.2
1.2835,1.2835,1.21
1.2883,1.2882,1.22
1.2929,1.2929,1.23
1.2975,1.2974,1.24
1.3019,1.3018,1.25
1.3061,1.3061,1.26
1.3103,1.3102,1.27
1.3142,1.3142,1.28
1.3181,1.318,1.29
1.3219,1.3218,1.3
1.3255,1.3254,1.31
1.3289,1.3289,1.32
1.3323,1.3322,1.33
1.3355,1.3354,1.34
1.3385,1.3385,1.35
1.3415,1.3414,1.36
1.3443,1.3442,1.37
1.347,1.3469,1.38
1.3495,1.3494,1.39
1.3519,1.3518,1.4
1.3541,1.3541,1.41
1.3563,1.3562,1.42
1.3583,1.3582,1.43
1.3601,1.3601,1.44
1.3618,1.3618,1.45
1.3634,1.3634,1.46
1.3649,1.3648,1.47
1.3662,1.3661,1.48
1.3674,1.3673,1.49
1.3684,1.3684,1.5
1.3693,1.3693,1.51
1.3701,1.37,1.52
1.3707,1.3707,1.53
1.3712,1.3712,1.54
1.3715,1.3715,1.55
1.3718,1.3717,1.56
1.3718,1.3718,1.57
1.3718,1.3717,1.58
1.3716,1.3716,1.59
1.3713,1.3712,1.6
1.3708,1.3708,1.61
1.3702,1.3702,1.62
1.3694,1.3694,1.63
1.3686,1.3685,1.64
1.3675,1.3675,1.65
1.3664,1.3664,1.66
1.3651,1.3651,1.67
1.3637,1.3636,1.68
1.3621,1.3621,1.69
1.3604,1.3604,1.7
1.3586,1.3586,1.71
1.3566,1.3566,1.72
1.3545,1.3545,1.73
1.3523,1.3522,1.74
1.3499,1.3499,1.75
1.3474,1.3473,1.76
1.3447,1.3447,1.77
1.3419,1.3419,1.78
1.339,1.339,1.79
1.336,1.336,1.8
1.3328,1.3328,1.81
1.3295,1.3295,1.82
1.326,1.326,1.83
1.3224,1.3224,1.84
1.3187,1.3187,1.85
1.3149,1.3149,1.86
1.3109,1.3109,1.87
1.3068,1.3068,1.88
1.3025,1.3025,1.89
1.2982,1.2982,1.9
1.2937,1.2937,1.91
1.289,1.289,1.92
1.2843,1.2843,1.93
1.2794,1.2794,1.94
1.2744,1.2744,1.95
1.2692,1.2693,1.96
1.264,1.264,1.97
1.2586,1.2586,1.98
1.2531,1.2531,1.99
1.2474,1.2474,2
1.2416,1.2417,2.01
1.2357,1.2358,2.02
1.2297,1.2297,2.03
1.2236,1.2236,2.04
1.2173,1.2173,2.05
1.2109,1.211,2.06
1.2044,1.2045,2.07
1.1978,1.1978,2.08
1.1911,1.1911,2.09
1.1842,1.1842,2.1
1.1772,1.1772,2.11
1.1701,1.1701,2.12
1.1629,1.1629,2.13
1.1555,1.1556,2.14
1.1481,1.1481,2.15
1.1405,1.1406,2.16
1.1328,1.1329,2.17
1.1251,1.1251,2.18
1.1171,1.1172,2.19
1.1091,1.1092,2.2
1.101,1.1011,2.21
1.0928,1.0928,2.22
1.0844,1.0845,2.23
1.076,1.076,2.24
1.0674,1.0675,2.25
1.0587,1.0588,2.26
1.0499,1.05,2.27
1.0411,1.0411,2.28
1.0321,1.0322,2.29
1.023,1.0231,2.3
