true_u,pred_u,Points:0
0,0.00013713,0
0.012996,0.013134,0.01
0.02599,0.026129,0.02
0.038982,0.039121,0.03
0.05197,0.05211,0.04
0.064952,0.065093,0.05
0.077928,0.078069,0.06
0.090897,0.091038,0.07
0.10386,0.104,0.08
0.1168,0.11695,0.09
0.12974,0.12988,0.1
0.14267,0.14281,0.11
0.15558,0.15572,0.12
0.16847,0.16861,0.13
0.18135,0.18149,0.14
0.19421,0.19434,0.15
0.20705,0.20718,0.16
0.21987,0.22,0.17
0.23266,0.2328,0.18
0.24544,0.24557,0.19
0.25819,0.25831,0.2
0.27091,0.27104,0.21
0.28361,0.28373,0.22
0.29628,0.2964,0.23
0.30891,0.30903,0.24
0.32152,0.32164,0.25
0.3341,0.33421,0.26
0.34664,0.34675,0.27
0.35915,0.35926,0.28
0.37162,0.37172,0.29
0.38405,0.38416,0.3
0.39645,0.39655,0.31
0.40881,0.4089,0.32
0.42112,0.42122,0.33
0.43339,0.43349,0.34
0.44562,0.44571,0.35
0.45781,0.4579,0.36
0.46995,0.47003,0.37
0.48204,0.48212,0.38
0.49409,0.49417,0.39
0.50608,0.50616,0.4
0.51803,0.5181,0.41
0.52992,0.52999,0.42
0.54176,0.54183,0.43
0.55354,0.55361,0.44
0.56527,0.56534,0.45
0.57695,0.57701,0.46
0.58856,0.58863,0.47
0.60012,0.60018,0.48
0.61162,0.61168,0.49
0.62305,0.62311,0.5
0.63443,0.63448,0.51
0.64574,0.64579,0.52
0.65698,0.65703,0.53
0.66816,0.66821,0.54
0.67928,0.67932,0.55
0.69032,0.69037,0.56
0.7013,0.70134,0.57
0.7122,0.71224,0.58
0.72304,0.72308,0.59
0.7338,0.73384,0.6
0.74449,0.74453,0.61
0.7551,0.75514,0.62
0.76564,0.76568,0.63
0.77611,0.77614,0.64
0.78649,0.78652,0.65
0.7968,0.79682,0.66
0.80702,0.80705,0.67
0.81717,0.81719,0.68
0.82723,0.82726,0.69
0.83722,0.83724,0.7
0.84711,0.84713,0.71
0.85693,0.85694,0.72
0.86665,0.86667,0.73
0.87629,0.87631,0.74
0.88585,0.88586,0.75
0.89531,0.89532,0.76
0.90469,0.9047,0.77
0.91397,0.91398,0.78
0.92316,0.92317,0.79
0.93227,0.93227,0.8
0.94127,0.94127,0.81
0.95019,0.95019,0.82
0.959,0.959,0.83
0.96773,0.96772,0.84
0.97635,0.97635,0.85
0.98488,0.98487,0.86
0.99331,0.9933,0.87
1.0016,1.0016,0.88
1.0099,1.0099,0.89
1.018,1.018,0.9
1.026,1.026,0.91
1.034,1.0339,0.92
1.0418,1.0418,0.93
1.0495,1.0495,0.94
1.0571,1.0571,0.95
1.0646,1.0646,0.96
1.072,1.072,0.97
1.0793,1.0793,0.98
1.0865,1.0865,0.99
1.0936,1.0935,1
1.1005,1.1005,1.01
1.1074,1.1074,1.02
1.1141,1.1141,1.03
1.1208,1.1207,1.04
1.1273,1.1273,1.05
1.1337,1.1337,1.06
1.14,1.14,1.07
1.1462,1.1461,1.08
1.1522,1.1522,1.09
1.1582,1.1582,1.1
1.164,1.164,1.11
1.1698,1.1697,1.12
1.1754,1.1753,1.13
1.1808,1.1808,1.14
1.1862,1.1862,1.15
1.1915,1.1914,1.16
1.1966,1.1966,1.17
1.2016,1.2016,1.18
1.2065,1.2065,1.19
1.2113,1.2112,1.2
1.2159,1.2159,1.21
1.2204,1.2204,1.22
1.2248,1.2248,1.23
1.2291,1.2291,1.24
1.2333,1.2332,1.25
1.2373,1.2373,1.26
1.2412,1.2412,1.27
1.245,1.245,1.28
1.2487,1.2486,1.29
1.2522,1.2522,1.3
1.2556,1.2556,1.31
1.2589,1.2589,1.32
1.2621,1.262,1.33
1.2651,1.2651,1.34
1.268,1.268,1.35
1.2708,1.2708,1.36
1.2735,1.2734,1.37
1.276,1.276,1.38
1.2784,1.2784,1.39
1.2807,1.2806,1.4
1.2828,1.2828,1.41
1.2848,1.2848,1.42
1.2867,1.2867,1.43
1.2885,1.2885,1.44
1.2901,1.2901,1.45
1.2916,1.2916,1.46
1.293,1.293,1.47
1.2942,1.2942,1.48
1.2953,1.2953,1.49
1.2963,1.2963,1.5
1.2972,1.2972,1.51
1.2979,1.2979,1.52
1.2985,1.2985,1.53
1.299,1.2989,1.54
1.2993,1.2993,1.55
1.2995,1.2995,1.56
1.2996,1.2996,1.57
1.2995,1.2995,1.58
1.2993,1.2993,1.59
1.299,1.299,1.6
1.2986,1.2986,1.61
1.298,1.298,1.62
1.2973,1.2973,1.63
1.2965,1.2964,1.64
1.2955,1.2955,1.65
1.2944,1.2944,1.66
1.2932,1.2932,1.67
1.2918,1.2918,1.68
1.2904,1.2903,1.69
1.2888,1.2887,1.7
1.287,1.287,1.71
1.2851,1.2851,1.72
