true_u,pred_u,Points:0
-0,-0.00074243,0
-0.0010989,-0.0018642,0.01
-0.0021978,-0.0029847,0.02
-0.0032964,-0.0041037,0.03
-0.0043947,-0.0052214,0.04
-0.0054925,-0.0063377,0.05
-0.0065898,-0.0074525,0.06
-0.0076865,-0.0085653,0.07
-0.0087824,-0.0096764,0.08
-0.0098774,-0.010786,0.09
-0.010971,-0.011893,0.1
-0.012064,-0.012998,0.11
-0.013156,-0.014101,0.12
-0.014246,-0.015201,0.13
-0.015335,-0.016299,0.14
-0.016423,-0.017395,0.15
-0.017509,-0.018487,0.16
-0.018593,-0.019578,0.17
-0.019675,-0.020665,0.18
-0.020755,-0.021749,0.19
-0.021833,-0.02283,0.2
-0.022909,-0.023908,0.21
-0.023983,-0.024983,0.22
-0.025054,-0.026055,0.23
-0.026123,-0.027123,0.24
-0.027189,-0.028188,0.25
-0.028252,-0.029249,0.26
-0.029313,-0.030306,0.27
-0.030371,-0.031359,0.28
-0.031425,-0.032409,0.29
-0.032477,-0.033455,0.3
-0.033525,-0.034496,0.31
-0.03457,-0.035534,0.32
-0.035611,-0.036567,0.33
-0.036649,-0.037596,0.34
-0.037683,-0.038621,0.35
-0.038714,-0.039641,0.36
-0.03974,-0.040656,0.37
-0.040763,-0.041668,0.38
-0.041781,-0.042674,0.39
-0.042796,-0.043675,0.4
-0.043806,-0.044672,0.41
-0.044812,-0.045663,0.42
-0.045813,-0.04665,0.43
-0.046809,-0.047631,0.44
-0.047801,-0.048608,0.45
-0.048788,-0.049579,0.46
-0.049771,-0.050545,0.47
-0.050748,-0.051505,0.48
-0.05172,-0.05246,0.49
-0.052687,-0.053409,0.5
-0.053649,-0.054353,0.51
-0.054606,-0.055291,0.52
-0.055556,-0.056223,0.53
-0.056502,-0.05715,0.54
-0.057442,-0.058071,0.55
-0.058376,-0.058985,0.56
-0.059304,-0.059894,0.57
-0.060226,-0.060797,0.58
-0.061142,-0.061693,0.59
-0.062052,-0.062583,0.6
-0.062956,-0.063467,0.61
-0.063854,-0.064344,0.62
-0.064745,-0.065215,0.63
-0.06563,-0.06608,0.64
-0.066508,-0.066937,0.65
-0.06738,-0.067789,0.66
-0.068244,-0.068633,0.67
-0.069102,-0.069471,0.68
-0.069953,-0.070302,0.69
-0.070797,-0.071126,0.7
-0.071634,-0.071943,0.71
-0.072464,-0.072753,0.72
-0.073287,-0.073556,0.73
-0.074102,-0.074352,0.74
-0.07491,-0.07514,0.75
-0.07571,-0.075921,0.76
-0.076503,-0.076695,0.77
-0.077288,-0.077461,0.78
-0.078065,-0.07822,0.79
-0.078835,-0.078971,0.8
-0.079597,-0.079715,0.81
-0.080351,-0.080451,0.82
-0.081096,-0.081179,0.83
-0.081834,-0.0819,0.84
-0.082563,-0.082612,0.85
-0.083284,-0.083317,0.86
-0.083997,-0.084014,0.87
-0.084702,-0.084702,0.88
-0.085398,-0.085383,0.89
-0.086085,-0.086055,0.9
-0.086764,-0.086719,0.91
-0.087434,-0.087375,0.92
-0.088095,-0.088022,0.93
-0.088748,-0.08866,0.94
-0.089392,-0.089291,0.95
-0.090026,-0.089913,0.96
-0.090652,-0.090526,0.97
-0.091269,-0.091131,0.98
-0.091877,-0.091726,0.99
-0.092475,-0.092313,1
-0.093064,-0.092891,1.01
-0.093644,-0.09346,1.02
-0.094214,-0.09402,1.03
-0.094775,-0.094572,1.04
-0.095327,-0.095113,1.05
-0.095869,-0.095646,1.06
-0.096401,-0.09617,1.07
-0.096924,-0.096684,1.08
-0.097437,-0.097189,1.09
-0.097941,-0.097685,1.1
-0.098434,-0.098171,1.11
-0.098918,-0.098648,1.12
-0.099392,-0.099116,1.13
-0.099856,-0.099573,1.14
-0.10031,-0.10002,1.15
-0.10075,-0.10046,1.16
-0.10119,-0.10089,1.17
-0.10161,-0.10131,1.18
-0.10202,-0.10172,1.19
-0.10243,-0.10212,1.2
-0.10282,-0.1025,1.21
-0.1032,-0.10288,1.22
-0.10358,-0.10325,1.23
-0.10394,-0.10361,1.24
-0.10429,-0.10396,1.25
-0.10463,-0.1043,1.26
-0.10496,-0.10463,1.27
-0.10528,-0.10495,1.28
-0.10559,-0.10526,1.29
-0.10589,-0.10555,1.3
-0.10618,-0.10584,1.31
-0.10646,-0.10612,1.32
-0.10673,-0.10639,1.33
-0.10698,-0.10664,1.34
-0.10723,-0.10689,1.35
-0.10746,-0.10712,1.36
-0.10769,-0.10735,1.37
