true_u,pred_u,Points:0
0,2.3611e-05,0
0.014063,0.014094,0.01
0.028125,0.028164,0.02
0.042185,0.042231,0.03
0.05624,0.056293,0.04
0.070289,0.07035,0.05
0.084331,0.0844,0.06
0.098365,0.098441,0.07
0.11239,0.11247,0.08
0.1264,0.12649,0.09
0.1404,0.1405,0.1
0.15439,0.15449,0.11
0.16836,0.16847,0.12
0.18231,0.18243,0.13
0.19625,0.19637,0.14
0.21016,0.21029,0.15
0.22406,0.22419,0.16
0.23793,0.23807,0.17
0.25178,0.25193,0.18
0.2656,0.26576,0.19
0.2794,0.27956,0.2
0.29317,0.29333,0.21
0.30691,0.30708,0.22
0.32062,0.32079,0.23
0.3343,0.33447,0.24
0.34794,0.34812,0.25
0.36155,0.36173,0.26
0.37512,0.37531,0.27
0.38866,0.38885,0.28
0.40215,0.40235,0.29
0.41561,0.41581,0.3
0.42902,0.42923,0.31
0.4424,0.4426,0.32
0.45572,0.45593,0.33
0.469,0.46922,0.34
0.48224,0.48245,0.35
0.49543,0.49564,0.36
0.50856,0.50878,0.37
0.52165,0.52187,0.38
0.53468,0.5349,0.39
0.54766,0.54789,0.4
0.56059,0.56081,0.41
0.57346,0.57368,0.42
0.58627,0.5865,0.43
0.59903,0.59925,0.44
0.61172,0.61194,0.45
0.62435,0.62458,0.46
0.63692,0.63715,0.47
0.64943,0.64965,0.48
0.66187,0.66209,0.49
0.67425,0.67447,0.5
0.68656,0.68678,0.51
0.6988,0.69901,0.52
0.71096,0.71118,0.53
0.72306,0.72328,0.54
0.73509,0.7353,0.55
0.74704,0.74725,0.56
0.75892,0.75913,0.57
0.77072,0.77093,0.58
0.78245,0.78265,0.59
0.79409,0.79429,0.6
0.80566,0.80586,0.61
0.81715,0.81734,0.62
0.82855,0.82874,0.63
0.83988,0.84006,0.64
0.85111,0.8513,0.65
0.86227,0.86244,0.66
0.87333,0.87351,0.67
0.88431,0.88448,0.68
0.8952,0.89537,0.69
0.90601,0.90617,0.7
0.91672,0.91687,0.71
0.92734,0.92749,0.72
0.93786,0.93801,0.73
0.9483,0.94844,0.74
0.95863,0.95877,0.75
0.96888,0.96901,0.76
0.97902,0.97914,0.77
0.98907,0.98919,0.78
0.99902,0.99913,0.79
1.0089,1.009,0.8
1.0186,1.0187,0.81
1.0283,1.0284,0.82
1.0378,1.0379,0.83
1.0472,1.0473,0.84
1.0566,1.0567,0.85
1.0658,1.0659,0.86
1.0749,1.075,0.87
1.0839,1.084,0.88
1.0928,1.0929,0.89
1.1016,1.1017,0.9
1.1103,1.1104,0.91
1.1189,1.1189,0.92
1.1274,1.1274,0.93
1.1357,1.1357,0.94
1.144,1.144,0.95
1.1521,1.1521,0.96
1.1601,1.1601,0.97
1.168,1.168,0.98
1.1758,1.1758,0.99
1.1834,1.1834,1
1.191,1.1909,1.01
1.1984,1.1984,1.02
1.2057,1.2057,1.03
1.2129,1.2128,1.04
1.2199,1.2199,1.05
1.2269,1.2268,1.06
1.2337,1.2336,1.07
1.2404,1.2403,1.08
1.2469,1.2469,1.09
1.2534,1.2533,1.1
1.2597,1.2596,1.11
1.2659,1.2658,1.12
1.2719,1.2719,1.13
1.2779,1.2778,1.14
1.2837,1.2836,1.15
1.2894,1.2893,1.16
1.2949,1.2948,1.17
1.3003,1.3003,1.18
1.3056,1.3056,1.19
1.3108,1.3107,1.2
1.3158,1.3157,1.21
1.3207,1.3206,1.22
1.3255,1.3254,1.23
1.3301,1.33,1.24
1.3346,1.3345,1.25
1.339,1.3389,1.26
1.3432,1.3431,1.27
1.3473,1.3472,1.28
1.3513,1.3512,1.29
1.3551,1.355,1.3
1.3588,1.3587,1.31
1.3624,1.3623,1.32
1.3658,1.3657,1.33
1.3691,1.369,1.34
1.3722,1.3721,1.35
1.3752,1.3752,1.36
1.3781,1.378,1.37
1.3808,1.3808,1.38
1.3834,1.3834,1.39
1.3859,1.3858,1.4
1.3882,1.3881,1.41
1.3904,1.3903,1.42
1.3924,1.3924,1.43
1.3944,1.3943,1.44
1.3961,1.396,1.45
1.3977,1.3977,1.46
1.3992,1.3992,1.47
1.4006,1.4005,1.48
1.4018,1.4017,1.49
1.4028,1.4028,1.5
1.4038,1.4037,1.51
1.4046,1.4045,1.52
1.4052,1.4051,1.53
1.4057,1.4056,1.54
1.4061,1.406,1.55
1.4063,1.4062,1.56
1.4064,1.4063,1.57
1.4063,1.4063,1.58
1.4061,1.4061,1.59
1.4058,1.4057,1.6
1.4053,1.4052,1.61
1.4047,1.4046,1.62
1.4039,1.4039,1.63
1.403,1.403,1.64
1.402,1.4019,1.65
1.4008,1.4007,1.66
1.3995,1.3994,1.67
