true_u,pred_u,Points:0
0,0.000357,0
0.0023395,0.0026933,0.01
0.0046788,0.0050289,0.02
0.0070176,0.0073638,0.03
0.0093557,0.0096975,0.04
0.011693,0.01203,0.05
0.014029,0.014361,0.06
0.016363,0.01669,0.07
0.018696,0.019018,0.08
0.021027,0.021343,0.09
0.023356,0.023667,0.1
0.025683,0.025987,0.11
0.028007,0.028305,0.12
0.030328,0.03062,0.13
0.032647,0.032931,0.14
0.034962,0.035239,0.15
0.037273,0.037544,0.16
0.039581,0.039844,0.17
0.041885,0.04214,0.18
0.044184,0.044432,0.19
0.046479,0.04672,0.2
0.04877,0.049002,0.21
0.051056,0.05128,0.22
0.053336,0.053552,0.23
0.055611,0.055819,0.24
0.057881,0.058079,0.25
0.060145,0.060335,0.26
0.062403,0.062583,0.27
0.064655,0.064826,0.28
0.0669,0.067062,0.29
0.069138,0.069291,0.3
0.07137,0.071513,0.31
0.073594,0.073728,0.32
0.075811,0.075936,0.33
0.078021,0.078136,0.34
0.080222,0.080328,0.35
0.082416,0.082511,0.36
0.084601,0.084687,0.37
0.086778,0.086854,0.38
0.088947,0.089013,0.39
0.091106,0.091162,0.4
0.093256,0.093303,0.41
0.095397,0.095434,0.42
0.097529,0.097556,0.43
0.09965,0.099667,0.44
0.10176,0.10177,0.45
0.10386,0.10386,0.46
0.10595,0.10594,0.47
0.10804,0.10801,0.48
0.1101,0.11007,0.49
0.11216,0.11212,0.5
0.11421,0.11416,0.51
0.11625,0.11619,0.52
0.11827,0.1182,0.53
0.12028,0.12021,0.54
0.12228,0.1222,0.55
0.12427,0.12418,0.56
0.12625,0.12614,0.57
0.12821,0.1281,0.58
0.13016,0.13004,0.59
0.1321,0.13197,0.6
0.13402,0.13389,0.61
0.13594,0.13579,0.62
0.13783,0.13768,0.63
0.13972,0.13955,0.64
0.14159,0.14142,0.65
0.14344,0.14326,0.66
0.14528,0.1451,0.67
0.14711,0.14692,0.68
0.14892,0.14872,0.69
0.15072,0.15051,0.7
0.1525,0.15229,0.71
0.15427,0.15405,0.72
0.15602,0.15579,0.73
0.15775,0.15752,0.74
0.15947,0.15923,0.75
0.16118,0.16093,0.76
0.16286,0.16261,0.77
0.16454,0.16428,0.78
0.16619,0.16593,0.79
0.16783,0.16756,0.8
0.16945,0.16918,0.81
0.17105,0.17078,0.82
0.17264,0.17236,0.83
0.17421,0.17393,0.84
0.17577,0.17548,0.85
0.1773,0.17701,0.86
0.17882,0.17852,0.87
0.18032,0.18002,0.88
0.1818,0.1815,0.89
0.18326,0.18296,0.9
0.18471,0.1844,0.91
0.18613,0.18583,0.92
0.18754,0.18723,0.93
0.18893,0.18862,0.94
0.1903,0.18999,0.95
0.19165,0.19134,0.96
0.19299,0.19267,0.97
0.1943,0.19398,0.98
0.19559,0.19527,0.99
0.19687,0.19655,1
0.19812,0.1978,1.01
0.19935,0.19904,1.02
0.20057,0.20025,1.03
0.20176,0.20145,1.04
0.20294,0.20262,1.05
0.20409,0.20378,1.06
0.20522,0.20491,1.07
0.20634,0.20603,1.08
0.20743,0.20712,1.09
0.2085,0.20819,1.1
0.20955,0.20925,1.11
0.21058,0.21028,1.12
0.21159,0.21129,1.13
0.21258,0.21228,1.14
0.21354,0.21325,1.15
0.21449,0.2142,1.16
0.21541,0.21512,1.17
0.21632,0.21603,1.18
0.2172,0.21691,1.19
0.21805,0.21777,1.2
0.21889,0.21862,1.21
0.21971,0.21943,1.22
0.2205,0.22023,1.23
0.22127,0.22101,1.24
0.22202,0.22176,1.25
0.22275,0.22249,1.26
0.22345,0.2232,1.27
0.22413,0.22389,1.28
0.22479,0.22455,1.29
0.22543,0.22519,1.3
0.22604,0.22581,1.31
0.22663,0.22641,1.32
0.2272,0.22698,1.33
0.22775,0.22753,1.34
0.22827,0.22806,1.35
0.22878,0.22857,1.36
0.22925,0.22905,1.37
0.22971,0.22951,1.38
0.23014,0.22995,1.39
0.23055,0.23036,1.4
0.23094,0.23076,1.41
0.2313,0.23112,1.42
0.23164,0.23147,1.43
0.23196,0.23179,1.44
0.23225,0.23209,1.45
0.23252,0.23236,1.46
0.23277,0.23262,1.47
0.23299,0.23284,1.48
0.23319,0.23305,1.49
0.23337,0.23323,1.5
0.23352,0.23339,1.51
0.23365,0.23352,1.52
0.23376,0.23364,1.53
0.23384,0.23372,1.54
0.2339,0.23379,1.55
0.23394,0.23383,1.56
0.23395,0.23385,1.57
0.23394,0.23384,1.58
0.23391,0.23381,1.59
0.23385,0.23376,1.6
0.23377,0.23368,1.61
0.23367,0.23358,1.62
0.23354,0.23346,1.63
0.23339,0.23331,1.64
0.23322,0.23314,1.65
0.23302,0.23294,1.66
0.2328,0.23273,1.67
0.23256,0.23249,1.68
0.23229,0.23222,1.69
0.232,0.23193,1.7
0.23169,0.23162,1.71
0.23135,0.23129,1.72
0.231,0.23093,1.73
0.23061,0.23055,1.74
0.23021,0.23014,1.75
0.22978,0.22972,1.76
0.22933,0.22926,1.77
0.22885,0.22879,1.78
0.22836,0.22829,1.79
0.22784,0.22777,1.8
0.22729,0.22723,1.81
0.22673,0.22667,1.82
0.22614,0.22608,1.83
0.22553,0.22547,1.84
0.22489,0.22483,1.85
0.22424,0.22418,1.86
0.22356,0.2235,1.87
0.22286,0.22279,1.88
0.22214,0.22207,1.89
0.22139,0.22132,1.9
0.22062,0.22056,1.91
0.21983,0.21977,1.92
0.21902,0.21895,1.93
0.21819,0.21812,1.94
0.21733,0.21726,1.95
0.21646,0.21638,1.96
0.21556,0.21548,1.97
0.21464,0.21456,1.98
0.2137,0.21362,1.99
0.21273,0.21265,2
0.21175,0.21167,2.01
0.21074,0.21066,2.02
0.20972,0.20963,2.03
0.20867,0.20858,2.04
0.2076,0.20751,2.05
0.20651,0.20642,2.06
0.2054,0.20531,2.07
0.20427,0.20418,2.08
0.20312,0.20302,2.09
0.20195,0.20185,2.1
0.20076,0.20066,2.11
0.19955,0.19945,2.12
0.19832,0.19821,2.13
0.19707,0.19696,2.14
0.1958,0.19569,2.15
0.19451,0.1944,2.16
0.1932,0.19309,2.17
0.19187,0.19176,2.18
0.19052,0.19041,2.19
0.18915,0.18904,2.2
0.18776,0.18765,2.21
0.18636,0.18624,2.22
0.18494,0.18482,2.23
0.18349,0.18338,2.24
0.18203,0.18192,2.25
0.18055,0.18044,2.26
0.17906,0.17894,2.27
0.17754,0.17743,2.28
0.17601,0.1759,2.29
0.17446,0.17435,2.3
0.17289,0.17278,2.31
0.17131,0.1712,2.32
0.16971,0.16959,2.33
0.16809,0.16798,2.34
0.16645,0.16634,2.35
0.1648,0.16469,2.36
0.16313,0.16303,2.37
0.16145,0.16134,2.38
0.15974,0.15964,2.39
0.15803,0.15793,2.4
0.15629,0.1562,2.41
0.15455,0.15445,2.42
0.15278,0.15269,2.43
0.151,0.15092,2.44
0.14921,0.14912,2.45
0.1474,0.14732,2.46
0.14557,0.1455,2.47
0.14374,0.14366,2.48
0.14188,0.14181,2.49
0.14001,0.13995,2.5
0.13813,0.13808,2.51
0.13624,0.13619,2.52
0.13433,0.13428,2.53
0.13241,0.13236,2.54
0.13047,0.13043,2.55
0.12852,0.12849,2.56
0.12656,0.12654,2.57
0.12459,0.12457,2.58
0.1226,0.12259,2.59
0.1206,0.12059,2.6
0.11859,0.11859,2.61
0.11657,0.11657,2.62
0.11454,0.11455,2.63
0.11249,0.11251,2.64
0.11043,0.11046,2.65
0.10837,0.10839,2.66
0.10629,0.10632,2.67
0.1042,0.10424,2.68
0.1021,0.10215,2.69
0.099987,0.10004,2.7
0.097867,0.09793,2.71
0.095737,0.095808,2.72
0.093598,0.093675,2.73
0.091449,0.091534,2.74
0.089291,0.089383,2.75
0.087124,0.087223,2.76
0.084949,0.085055,2.77
0.082765,0.082878,2.78
0.080572,0.080693,2.79
0.078372,0.0785,2.8
0.076164,0.076299,2.81
0.073948,0.07409,2.82
0.071724,0.071874,2.83
0.069494,0.069651,2.84
0.067257,0.06742,2.85
0.065013,0.065183,2.86
0.062762,0.062939,2.87
0.060505,0.060689,2.88
0.058242,0.058433,2.89
0.055973,0.056171,2.9
0.053699,0.053904,2.91
0.051419,0.05163,2.92
0.049134,0.049352,2.93
0.046845,0.047068,2.94
0.04455,0.04478,2.95
0.042251,0.042487,2.96
0.039948,0.04019,2.97
0.037641,0.037889,2.98
0.03533,0.035584,2.99
0.033016,0.033275,3
0.030698,0.030962,3.01
0.028377,0.028647,3.02
0.026053,0.026328,3.03
0.023727,0.024007,3.04
0.021399,0.021683,3.05
0.019068,0.019357,3.06
0.016735,0.017028,3.07
0.014401,0.014698,3.08
0.012065,0.012366,3.09
0.009728,0.010033,3.1
0.00739,0.0076982,3.11
0.0050513,0.0053628,3.12
0.0027121,0.0030263,3.13
0.00037261,0.00068941,3.14
