true_u,pred_u,Points:0
0,0.0003166,0
0.0045316,0.0048384,0.01
0.0090628,0.0093593,0.02
0.013593,0.013879,0.03
0.018122,0.018397,0.04
0.022649,0.022913,0.05
0.027174,0.027427,0.06
0.031696,0.031938,0.07
0.036215,0.036445,0.08
0.04073,0.040949,0.09
0.045242,0.045449,0.1
0.049748,0.049944,0.11
0.05425,0.054434,0.12
0.058746,0.058918,0.13
0.063237,0.063397,0.14
0.067721,0.067869,0.15
0.072198,0.072335,0.16
0.076669,0.076793,0.17
0.081131,0.081243,0.18
0.085585,0.085685,0.19
0.090031,0.090119,0.2
0.094468,0.094544,0.21
0.098895,0.098959,0.22
0.10331,0.10336,0.23
0.10772,0.10776,0.24
0.11212,0.11214,0.25
0.1165,0.11652,0.26
0.12088,0.12088,0.27
0.12524,0.12523,0.28
0.12959,0.12957,0.29
0.13392,0.13389,0.3
0.13824,0.1382,0.31
0.14255,0.1425,0.32
0.14685,0.14678,0.33
0.15113,0.15105,0.34
0.15539,0.15531,0.35
0.15964,0.15954,0.36
0.16387,0.16377,0.37
0.16809,0.16797,0.38
0.17229,0.17216,0.39
0.17647,0.17634,0.4
0.18064,0.18049,0.41
0.18479,0.18463,0.42
0.18891,0.18875,0.43
0.19302,0.19285,0.44
0.19711,0.19693,0.45
0.20118,0.20099,0.46
0.20524,0.20503,0.47
0.20927,0.20906,0.48
0.21327,0.21306,0.49
0.21726,0.21704,0.5
0.22123,0.22099,0.51
0.22517,0.22493,0.52
0.22909,0.22885,0.53
0.23299,0.23274,0.54
0.23687,0.23661,0.55
0.24072,0.24045,0.56
0.24455,0.24427,0.57
0.24835,0.24807,0.58
0.25213,0.25184,0.59
0.25588,0.25559,0.6
0.25961,0.25931,0.61
0.26331,0.26301,0.62
0.26698,0.26668,0.63
0.27063,0.27033,0.64
0.27425,0.27395,0.65
0.27785,0.27754,0.66
0.28141,0.2811,0.67
0.28495,0.28463,0.68
0.28846,0.28814,0.69
0.29194,0.29162,0.7
0.29539,0.29507,0.71
0.29881,0.29849,0.72
0.30221,0.30188,0.73
0.30557,0.30524,0.74
0.3089,0.30857,0.75
0.3122,0.31187,0.76
0.31547,0.31514,0.77
0.31871,0.31838,0.78
0.32191,0.32159,0.79
0.32509,0.32476,0.8
0.32823,0.3279,0.81
0.33133,0.33101,0.82
0.33441,0.33409,0.83
0.33745,0.33713,0.84
0.34046,0.34014,0.85
0.34343,0.34312,0.86
0.34637,0.34606,0.87
0.34928,0.34897,0.88
0.35215,0.35184,0.89
0.35498,0.35468,0.9
0.35778,0.35748,0.91
0.36054,0.36025,0.92
0.36327,0.36298,0.93
0.36596,0.36568,0.94
0.36862,0.36834,0.95
0.37123,0.37096,0.96
0.37381,0.37355,0.97
0.37636,0.37609,0.98
0.37886,0.3786,0.99
0.38133,0.38108,1
0.38376,0.38351,1.01
0.38615,0.38591,1.02
0.3885,0.38827,1.03
0.39082,0.39059,1.04
0.39309,0.39287,1.05
0.39533,0.39511,1.06
0.39752,0.39731,1.07
0.39968,0.39948,1.08
0.40179,0.4016,1.09
0.40387,0.40368,1.1
0.4059,0.40572,1.11
0.4079,0.40773,1.12
0.40985,0.40969,1.13
0.41177,0.41161,1.14
0.41364,0.41349,1.15
0.41547,0.41533,1.16
0.41726,0.41712,1.17
0.419,0.41888,1.18
0.42071,0.42059,1.19
0.42237,0.42226,1.2
0.42399,0.42389,1.21
0.42557,0.42547,1.22
0.42711,0.42702,1.23
0.4286,0.42852,1.24
0.43005,0.42998,1.25
0.43146,0.43139,1.26
0.43282,0.43276,1.27
0.43415,0.43409,1.28
0.43542,0.43538,1.29
0.43666,0.43662,1.3
0.43785,0.43781,1.31
