true_u,pred_u,Points:0
0,0.00035485,0
0.0027568,0.003107,0.01
0.0055133,0.0058584,0.02
0.0082693,0.0086091,0.03
0.011024,0.011359,0.04
0.013778,0.014107,0.05
0.016531,0.016853,0.06
0.019282,0.019598,0.07
0.022031,0.02234,0.08
0.024778,0.02508,0.09
0.027523,0.027817,0.1
0.030264,0.030552,0.11
0.033003,0.033283,0.12
0.035738,0.03601,0.13
0.03847,0.038734,0.14
0.041198,0.041454,0.15
0.043922,0.04417,0.16
0.046641,0.046881,0.17
0.049356,0.049587,0.18
0.052065,0.052288,0.19
0.05477,0.054984,0.2
0.057469,0.057674,0.21
0.060162,0.060358,0.22
0.06285,0.063036,0.23
0.065531,0.065708,0.24
0.068205,0.068373,0.25
0.070873,0.071031,0.26
0.073534,0.073682,0.27
0.076187,0.076325,0.28
0.078833,0.078961,0.29
0.08147,0.081589,0.3
0.0841,0.084209,0.31
0.086721,0.08682,0.32
0.089334,0.089422,0.33
0.091937,0.092016,0.34
0.094532,0.0946,0.35
0.097116,0.097175,0.36
0.099692,0.09974,0.37
0.10226,0.1023,0.38
0.10481,0.10484,0.39
0.10736,0.10737,0.4
0.10989,0.1099,0.41
0.11241,0.11241,0.42
0.11492,0.11491,0.43
0.11742,0.1174,0.44
0.11991,0.11988,0.45
0.12239,0.12235,0.46
0.12485,0.1248,0.47
0.12731,0.12725,0.48
0.12974,0.12968,0.49
0.13217,0.13209,0.5
0.13458,0.1345,0.51
0.13698,0.13689,0.52
0.13937,0.13926,0.53
0.14174,0.14163,0.54
0.1441,0.14397,0.55
0.14644,0.14631,0.56
0.14877,0.14863,0.57
0.15108,0.15093,0.58
0.15338,0.15322,0.59
0.15566,0.1555,0.6
0.15793,0.15776,0.61
0.16018,0.16,0.62
0.16242,0.16223,0.63
0.16464,0.16444,0.64
0.16684,0.16664,0.65
0.16903,0.16882,0.66
0.1712,0.17098,0.67
0.17335,0.17313,0.68
0.17548,0.17526,0.69
0.1776,0.17737,0.7
0.1797,0.17946,0.71
0.18178,0.18154,0.72
0.18385,0.1836,0.73
0.18589,0.18564,0.74
0.18792,0.18766,0.75
0.18992,0.18966,0.76
0.19191,0.19164,0.77
0.19388,0.19361,0.78
0.19583,0.19556,0.79
0.19776,0.19748,0.8
0.19967,0.19939,0.81
0.20157,0.20128,0.82
0.20344,0.20314,0.83
0.20529,0.20499,0.84
0.20712,0.20682,0.85
0.20893,0.20863,0.86
0.21071,0.21041,0.87
0.21248,0.21218,0.88
0.21423,0.21392,0.89
0.21595,0.21564,0.9
0.21765,0.21734,0.91
0.21933,0.21903,0.92
0.22099,0.22068,0.93
0.22263,0.22232,0.94
0.22425,0.22393,0.95
0.22584,0.22553,0.96
0.22741,0.2271,0.97
0.22896,0.22864,0.98
0.23048,0.23017,0.99
0.23198,0.23167,1
0.23346,0.23315,1.01
0.23491,0.23461,1.02
0.23634,0.23604,1.03
0.23775,0.23745,1.04
0.23913,0.23883,1.05
0.24049,0.2402,1.06
0.24183,0.24153,1.07
0.24314,0.24285,1.08
0.24443,0.24414,1.09
0.24569,0.2454,1.1
0.24693,0.24664,1.11
0.24814,0.24786,1.12
0.24933,0.24905,1.13
0.2505,0.25022,1.14
0.25163,0.25136,1.15
0.25275,0.25248,1.16
0.25384,0.25357,1.17
0.2549,0.25464,1.18
0.25594,0.25568,1.19
0.25695,0.2567,1.2
0.25793,0.25769,1.21
0.25889,0.25866,1.22
0.25983,0.25959,1.23
0.26074,0.26051,1.24
0.26162,0.2614,1.25
0.26248,0.26226,1.26
0.26331,0.26309,1.27
0.26411,0.2639,1.28
0.26489,0.26468,1.29
0.26564,0.26544,1.3
0.26636,0.26617,1.31
0.26706,0.26687,1.32
0.26773,0.26755,1.33
0.26837,0.2682,1.34
0.26899,0.26882,1.35
0.26958,0.26942,1.36
0.27015,0.26999,1.37
0.27068,0.27053,1.38
0.27119,0.27104,1.39
0.27167,0.27153,1.4
0.27213,0.27199,1.41
0.27256,0.27242,1.42
0.27296,0.27283,1.43
0.27333,0.27321,1.44
0.27368,0.27356,1.45
0.27399,0.27388,1.46
0.27429,0.27418,1.47
0.27455,0.27445,1.48
0.27478,0.27469,1.49
0.27499,0.2749,1.5
0.27517,0.27508,1.51
0.27533,0.27524,1.52
0.27545,0.27537,1.53
0.27555,0.27548,1.54
0.27562,0.27555,1.55
0.27567,0.2756,1.56
0.27568,0.27562,1.57
0.27567,0.27561,1.58
0.27563,0.27557,1.59
0.27557,0.27551,1.6
0.27547,0.27542,1.61
0.27535,0.2753,1.62
0.2752,0.27515,1.63
0.27502,0.27498,1.64
0.27482,0.27477,1.65
0.27459,0.27454,1.66
0.27433,0.27429,1.67
0.27404,0.274,1.68
0.27373,0.27369,1.69
0.27339,0.27335,1.7
0.27302,0.27298,1.71
0.27262,0.27258,1.72
0.2722,0.27216,1.73
0.27175,0.27171,1.74
0.27127,0.27123,1.75
0.27076,0.27073,1.76
0.27023,0.2702,1.77
0.26967,0.26964,1.78
0.26909,0.26905,1.79
0.26847,0.26844,1.8
0.26783,0.2678,1.81
0.26717,0.26713,1.82
0.26647,0.26643,1.83
0.26575,0.26571,1.84
0.26501,0.26496,1.85
0.26424,0.26419,1.86
0.26344,0.26339,1.87
0.26261,0.26256,1.88
0.26176,0.26171,1.89
0.26088,0.26083,1.9
0.25998,0.25992,1.91
0.25905,0.25899,1.92
0.25809,0.25803,1.93
0.25711,0.25704,1.94
0.2561,0.25603,1.95
0.25507,0.255,1.96
0.25401,0.25394,1.97
0.25292,0.25285,1.98
0.25181,0.25174,1.99
0.25068,0.2506,2
0.24952,0.24944,2.01
0.24833,0.24825,2.02
0.24712,0.24704,2.03
0.24589,0.2458,2.04
0.24463,0.24454,2.05
0.24335,0.24325,2.06
0.24204,0.24194,2.07
0.24071,0.24061,2.08
0.23935,0.23925,2.09
0.23797,0.23786,2.1
0.23657,0.23646,2.11
0.23514,0.23503,2.12
0.23369,0.23357,2.13
0.23222,0.2321,2.14
0.23072,0.2306,2.15
0.2292,0.22907,2.16
0.22766,0.22753,2.17
0.22609,0.22596,2.18
0.2245,0.22437,2.19
0.22289,0.22276,2.2
0.22126,0.22112,2.21
0.2196,0.21946,2.22
0.21792,0.21779,2.23
0.21622,0.21609,2.24
0.2145,0.21436,2.25
0.21276,0.21262,2.26
0.211,0.21086,2.27
0.20921,0.20907,2.28
0.20741,0.20726,2.29
0.20558,0.20544,2.3
0.20373,0.20359,2.31
0.20186,0.20172,2.32
0.19998,0.19984,2.33
0.19807,0.19793,2.34
0.19614,0.196,2.35
0.1942,0.19406,2.36
0.19223,0.19209,2.37
0.19024,0.19011,2.38
0.18824,0.18811,2.39
0.18621,0.18608,2.4
0.18417,0.18404,2.41
0.18211,0.18199,2.42
0.18003,0.17991,2.43
0.17794,0.17782,2.44
0.17582,0.17571,2.45
0.17369,0.17358,2.46
0.17154,0.17143,2.47
0.16937,0.16927,2.48
0.16719,0.16709,2.49
0.16499,0.16489,2.5
0.16277,0.16268,2.51
0.16054,0.16045,2.52
0.15829,0.15821,2.53
0.15603,0.15595,2.54
0.15374,0.15367,2.55
