true_u,pred_u,Points:0
-0,-0.00081973,0
-0.0053476,-0.0061478,0.01
-0.010695,-0.011474,0.02
-0.016041,-0.016799,0.03
-0.021385,-0.022122,0.04
-0.026727,-0.027441,0.05
-0.032067,-0.032758,0.06
-0.037403,-0.03807,0.07
-0.042736,-0.043379,0.08
-0.048065,-0.048683,0.09
-0.053388,-0.053981,0.1
-0.058706,-0.059273,0.11
-0.064019,-0.06456,0.12
-0.069325,-0.069839,0.13
-0.074624,-0.075111,0.14
-0.079915,-0.080376,0.15
-0.085199,-0.085632,0.16
-0.090474,-0.09088,0.17
-0.09574,-0.096118,0.18
-0.101,-0.10135,0.19
-0.10624,-0.10657,0.2
-0.11148,-0.11177,0.21
-0.1167,-0.11697,0.22
-0.12192,-0.12215,0.23
-0.12712,-0.12733,0.24
-0.1323,-0.13249,0.25
-0.13748,-0.13763,0.26
-0.14264,-0.14277,0.27
-0.14779,-0.14789,0.28
-0.15292,-0.15299,0.29
-0.15804,-0.15808,0.3
-0.16314,-0.16315,0.31
-0.16822,-0.16821,0.32
-0.17329,-0.17325,0.33
-0.17834,-0.17828,0.34
-0.18337,-0.18328,0.35
-0.18839,-0.18827,0.36
-0.19338,-0.19324,0.37
-0.19836,-0.19819,0.38
-0.20331,-0.20312,0.39
-0.20825,-0.20804,0.4
-0.21317,-0.21293,0.41
-0.21806,-0.2178,0.42
-0.22293,-0.22265,0.43
-0.22778,-0.22748,0.44
-0.23261,-0.23228,0.45
-0.23741,-0.23706,0.46
-0.24219,-0.24182,0.47
-0.24695,-0.24656,0.48
-0.25168,-0.25127,0.49
-0.25638,-0.25596,0.5
-0.26106,-0.26062,0.51
-0.26572,-0.26526,0.52
-0.27035,-0.26987,0.53
-0.27495,-0.27445,0.54
-0.27952,-0.27901,0.55
-0.28406,-0.28354,0.56
-0.28858,-0.28805,0.57
-0.29307,-0.29252,0.58
-0.29753,-0.29697,0.59
-0.30195,-0.30139,0.6
-0.30635,-0.30577,0.61
-0.31072,-0.31013,0.62
-0.31506,-0.31446,0.63
-0.31936,-0.31876,0.64
-0.32364,-0.32303,0.65
-0.32788,-0.32726,0.66
-0.33209,-0.33146,0.67
-0.33626,-0.33563,0.68
-0.3404,-0.33977,0.69
-0.34451,-0.34388,0.7
-0.34858,-0.34795,0.71
-0.35262,-0.35198,0.72
-0.35662,-0.35598,0.73
-0.36059,-0.35995,0.74
-0.36452,-0.36388,0.75
-0.36842,-0.36778,0.76
-0.37227,-0.37164,0.77
-0.37609,-0.37546,0.78
-0.37988,-0.37925,0.79
-0.38362,-0.383,0.8
-0.38733,-0.38671,0.81
-0.391,-0.39039,0.82
-0.39462,-0.39402,0.83
-0.39821,-0.39762,0.84
-0.40176,-0.40118,0.85
-0.40527,-0.4047,0.86
-0.40874,-0.40817,0.87
-0.41217,-0.41161,0.88
-0.41556,-0.41501,0.89
-0.4189,-0.41837,0.9
-0.4222,-0.42168,0.91
-0.42547,-0.42496,0.92
-0.42868,-0.42819,0.93
-0.43186,-0.43138,0.94
-0.43499,-0.43452,0.95
-0.43808,-0.43763,0.96
-0.44113,-0.44069,0.97
-0.44413,-0.4437,0.98
-0.44708,-0.44668,0.99
-0.44999,-0.4496,1
-0.45286,-0.45249,1.01
-0.45568,-0.45533,1.02
-0.45846,-0.45812,1.03
-0.46119,-0.46087,1.04
-0.46387,-0.46357,1.05
-0.46651,-0.46622,1.06
-0.4691,-0.46883,1.07
-0.47165,-0.4714,1.08
-0.47414,-0.47391,1.09
-0.47659,-0.47638,1.1
-0.47899,-0.4788,1.11
-0.48135,-0.48118,1.12
-0.48365,-0.4835,1.13
-0.48591,-0.48578,1.14
-0.48812,-0.48801,1.15
-0.49028,-0.49019,1.16
-0.49239,-0.49232,1.17
-0.49445,-0.4944,1.18
-0.49647,-0.49643,1.19
-0.49843,-0.49841,1.2
-0.50034,-0.50035,1.21
-0.5022,-0.50223,1.22
-0.50402,-0.50406,1.23
-0.50578,-0.50584,1.24
-0.50749,-0.50757,1.25
-0.50915,-0.50925,1.26
-0.51076,-0.51088,1.27
-0.51232,-0.51246,1.28
-0.51383,-0.51399,1.29
-0.51528,-0.51546,1.3
-0.51669,-0.51688,1.31
-0.51804,-0.51825,1.32
-0.51934,-0.51957,1.33
-0.52059,-0.52084,1.34
-0.52179,-0.52205,1.35
-0.52293,-0.52322,1.36
-0.52403,-0.52432,1.37
-0.52507,-0.52538,1.38
-0.52606,-0.52638,1.39
-0.52699,-0.52733,1.4
-0.52787,-0.52823,1.41
-0.5287,-0.52908,1.42
-0.52948,-0.52987,1.43
-0.5302,-0.5306,1.44
-0.53087,-0.53129,1.45
-0.53149,-0.53192,1.46
-0.53206,-0.5325,1.47
-0.53257,-0.53302,1.48
-0.53303,-0.53349,1.49
-0.53343,-0.5339,1.5
-0.53378,-0.53426,1.51
-0.53408,-0.53457,1.52
-0.53433,-0.53483,1.53
-0.53452,-0.53503,1.54
-0.53466,-0.53517,1.55
-0.53474,-0.53526,1.56
-0.53477,-0.5353,1.57
-0.53475,-0.53528,1.58
-0.53467,-0.53521,1.59
-0.53454,-0.53509,1.6
-0.53436,-0.53491,1.61
-0.53412,-0.53468,1.62
-0.53383,-0.53439,1.63
-0.53349,-0.53405,1.64
-0.5331,-0.53365,1.65
-0.53265,-0.5332,1.66
-0.53214,-0.5327,1.67
-0.53159,-0.53214,1.68
-0.53098,-0.53153,1.69
-0.53031,-0.53087,1.7
-0.5296,-0.53015,1.71
-0.52883,-0.52938,1.72
-0.52801,-0.52855,1.73
-0.52713,-0.52767,1.74
-0.52621,-0.52674,1.75
-0.52523,-0.52575,1.76
-0.5242,-0.52471,1.77
-0.52311,-0.52362,1.78
-0.52198,-0.52248,1.79
-0.52079,-0.52128,1.8
-0.51955,-0.52003,1.81
-0.51825,-0.51872,1.82
-0.51691,-0.51737,1.83
-0.51551,-0.51596,1.84
-0.51406,-0.5145,1.85
-0.51256,-0.51299,1.86
-0.51101,-0.51142,1.87
-0.50941,-0.50981,1.88
-0.50776,-0.50814,1.89
-0.50605,-0.50642,1.9
-0.5043,-0.50465,1.91
-0.5025,-0.50283,1.92
-0.50064,-0.50096,1.93
-0.49874,-0.49904,1.94
-0.49678,-0.49706,1.95
-0.49478,-0.49504,1.96
-0.49272,-0.49297,1.97
-0.49062,-0.49085,1.98
-0.48847,-0.48868,1.99
-0.48627,-0.48646,2
-0.48402,-0.48419,2.01
-0.48172,-0.48187,2.02
-0.47937,-0.4795,2.03
-0.47698,-0.47709,2.04
-0.47454,-0.47462,2.05
-0.47205,-0.47211,2.06
-0.46951,-0.46955,2.07
-0.46693,-0.46695,2.08
-0.4643,-0.4643,2.09
-0.46162,-0.4616,2.1
-0.4589,-0.45885,2.11
-0.45613,-0.45606,2.12
-0.45331,-0.45323,2.13
-0.45045,-0.45034,2.14
-0.44755,-0.44742,2.15
-0.4446,-0.44445,2.16
-0.44161,-0.44143,2.17
-0.43857,-0.43837,2.18
-0.43549,-0.43527,2.19
-0.43236,-0.43212,2.2
-0.42919,-0.42893,2.21
-0.42598,-0.4257,2.22
-0.42273,-0.42242,2.23
-0.41943,-0.41911,2.24
-0.41609,-0.41575,2.25
-0.41271,-0.41235,2.26
-0.40929,-0.40891,2.27
-0.40583,-0.40543,2.28
-0.40233,-0.4019,2.29
-0.39878,-0.39834,2.3
-0.3952,-0.39474,2.31
-0.39158,-0.3911,2.32
-0.38792,-0.38742,2.33
-0.38421,-0.38371,2.34
-0.38048,-0.37995,2.35
-0.3767,-0.37616,2.36
-0.37288,-0.37233,2.37
-0.36903,-0.36846,2.38
-0.36514,-0.36456,2.39
-0.36122,-0.36062,2.4
-0.35726,-0.35665,2.41
-0.35326,-0.35264,2.42
-0.34923,-0.3486,2.43
-0.34516,-0.34452,2.44
-0.34106,-0.34041,2.45
-0.33692,-0.33626,2.46
-0.33275,-0.33208,2.47
-0.32855,-0.32787,2.48
-0.32431,-0.32363,2.49
-0.32005,-0.31935,2.5
-0.31575,-0.31505,2.51
-0.31141,-0.31071,2.52
-0.30705,-0.30634,2.53
-0.30266,-0.30195,2.54
-0.29823,-0.29752,2.55
-0.29378,-0.29307,2.56
-0.2893,-0.28858,2.57
-0.28478,-0.28407,2.58
