true_u,pred_u,Points:0
-0,0.00033553,0
-0.013169,-0.012829,0.01
-0.026338,-0.025993,0.02
-0.039503,-0.039154,0.03
-0.052665,-0.052313,0.04
-0.065821,-0.065466,0.05
-0.078971,-0.078614,0.06
-0.092112,-0.091754,0.07
-0.10524,-0.10488,0.08
-0.11837,-0.11801,0.09
-0.13148,-0.13112,0.1
-0.14457,-0.14421,0.11
-0.15766,-0.15729,0.12
-0.17072,-0.17036,0.13
-0.18377,-0.18341,0.14
-0.1968,-0.19645,0.15
-0.20982,-0.20946,0.16
-0.22281,-0.22245,0.17
-0.23578,-0.23542,0.18
-0.24872,-0.24837,0.19
-0.26164,-0.26129,0.2
-0.27453,-0.27419,0.21
-0.2874,-0.28706,0.22
-0.30024,-0.2999,0.23
-0.31305,-0.31271,0.24
-0.32582,-0.3255,0.25
-0.33857,-0.33824,0.26
-0.35128,-0.35096,0.27
-0.36395,-0.36364,0.28
-0.37659,-0.37628,0.29
-0.38919,-0.38889,0.3
-0.40175,-0.40146,0.31
-0.41427,-0.41399,0.32
-0.42675,-0.42647,0.33
-0.43919,-0.43892,0.34
-0.45158,-0.45132,0.35
-0.46393,-0.46367,0.36
-0.47623,-0.47598,0.37
-0.48849,-0.48824,0.38
-0.50069,-0.50045,0.39
-0.51285,-0.51262,0.4
-0.52495,-0.52473,0.41
-0.53701,-0.53679,0.42
-0.549,-0.54879,0.43
-0.56095,-0.56074,0.44
-0.57283,-0.57264,0.45
-0.58466,-0.58448,0.46
-0.59644,-0.59626,0.47
-0.60815,-0.60797,0.48
-0.6198,-0.61963,0.49
-0.63139,-0.63123,0.5
-0.64291,-0.64276,0.51
-0.65437,-0.65423,0.52
-0.66577,-0.66564,0.53
-0.6771,-0.67697,0.54
-0.68836,-0.68824,0.55
-0.69955,-0.69944,0.56
-0.71068,-0.71057,0.57
-0.72173,-0.72163,0.58
-0.73271,-0.73262,0.59
-0.74361,-0.74354,0.6
-0.75445,-0.75437,0.61
-0.7652,-0.76514,0.62
-0.77588,-0.77583,0.63
-0.78649,-0.78644,0.64
-0.79701,-0.79697,0.65
-0.80745,-0.80742,0.66
-0.81782,-0.81779,0.67
-0.8281,-0.82808,0.68
-0.8383,-0.83828,0.69
-0.84841,-0.8484,0.7
-0.85844,-0.85844,0.71
-0.86839,-0.86839,0.72
-0.87824,-0.87826,0.73
-0.88801,-0.88803,0.74
-0.89769,-0.89772,0.75
-0.90729,-0.90731,0.76
-0.91679,-0.91682,0.77
