true_u,pred_u,Points:0
0,0.00012845,0
0.013208,0.013338,0.01
0.026415,0.026547,0.02
0.03962,0.039753,0.03
0.05282,0.052955,0.04
0.066015,0.066151,0.05
0.079203,0.079341,0.06
0.092384,0.092522,0.07
0.10556,0.10569,0.08
0.11872,0.11886,0.09
0.13186,0.13201,0.1
0.145,0.14514,0.11
0.15812,0.15826,0.12
0.17123,0.17137,0.13
0.18432,0.18446,0.14
0.19739,0.19753,0.15
0.21044,0.21058,0.16
0.22346,0.2236,0.17
0.23647,0.23661,0.18
0.24945,0.24959,0.19
0.26241,0.26255,0.2
0.27534,0.27548,0.21
0.28825,0.28838,0.22
0.30112,0.30126,0.23
0.31397,0.3141,0.24
0.32678,0.32691,0.25
0.33956,0.33969,0.26
0.35231,0.35244,0.27
0.36502,0.36515,0.28
0.3777,0.37782,0.29
0.39034,0.39046,0.3
0.40294,0.40305,0.31
0.4155,0.41561,0.32
0.42801,0.42813,0.33
0.44049,0.4406,0.34
0.45292,0.45303,0.35
0.4653,0.46541,0.36
0.47764,0.47774,0.37
0.48993,0.49003,0.38
0.50217,0.50227,0.39
0.51436,0.51446,0.4
0.5265,0.5266,0.41
0.53859,0.53869,0.42
0.55062,0.55072,0.43
0.5626,0.56269,0.44
0.57452,0.57461,0.45
0.58639,0.58648,0.46
0.59819,0.59828,0.47
0.60994,0.61002,0.48
0.62163,0.62171,0.49
0.63325,0.63333,0.5
0.64481,0.64489,0.51
0.6563,0.65638,0.52
0.66773,0.66781,0.53
0.6791,0.67917,0.54
0.69039,0.69046,0.55
0.70162,0.70169,0.56
0.71277,0.71284,0.57
0.72386,0.72392,0.58
0.73487,0.73493,0.59
0.74581,0.74587,0.6
0.75667,0.75673,0.61
0.76746,0.76752,0.62
0.77817,0.77823,0.63
0.78881,0.78886,0.64
0.79936,0.79941,0.65
0.80984,0.80988,0.66
0.82023,0.82027,0.67
0.83054,0.83058,0.68
0.84077,0.84081,0.69
0.85091,0.85095,0.7
0.86097,0.86101,0.71
0.87095,0.87098,0.72
0.88083,0.88087,0.73
0.89063,0.89066,0.74
0.90034,0.90037,0.75
0.90996,0.90999,0.76
0.91949,0.91951,0.77
0.92893,0.92895,0.78
0.93827,0.93829,0.79
0.94752,0.94753,0.8
0.95667,0.95669,0.81
0.96573,0.96574,0.82
0.9747,0.9747,0.83
0.98356,0.98357,0.84
0.99233,0.99233,0.85
1.001,1.001,0.86
1.0096,1.0096,0.87
1.018,1.018,0.88
1.0264,1.0264,0.89
1.0347,1.0346,0.9
1.0428,1.0428,0.91
1.0509,1.0509,0.92
1.0588,1.0588,0.93
1.0667,1.0666,0.94
1.0744,1.0744,0.95
1.082,1.082,0.96
1.0895,1.0895,0.97
1.097,1.0969,0.98
1.1043,1.1042,0.99
1.1115,1.1114,1
1.1185,1.1185,1.01
1.1255,1.1255,1.02
1.1324,1.1323,1.03
1.1391,1.1391,1.04
1.1457,1.1457,1.05
1.1523,1.1522,1.06
1.1586,1.1586,1.07
1.1649,1.1649,1.08
1.1711,1.1711,1.09
1.1772,1.1771,1.1
1.1831,1.183,1.11
1.1889,1.1889,1.12
1.1946,1.1945,1.13
1.2002,1.2001,1.14
1.2056,1.2056,1.15
1.211,1.2109,1.16
1.2162,1.2161,1.17
1.2213,1.2212,1.18
1.2262,1.2262,1.19
1.2311,1.231,1.2
1.2358,1.2358,1.21
1.2404,1.2404,1.22
1.2449,1.2448,1.23
1.2492,1.2492,1.24
1.2535,1.2534,1.25
1.2576,1.2575,1.26
1.2615,1.2615,1.27
1.2654,1.2653,1.28
1.2691,1.2691,1.29
1.2727,1.2727,1.3
1.2762,1.2761,1.31
1.2795,1.2795,1.32
1.2827,1.2827,1.33
1.2858,1.2858,1.34
1.2888,1.2887,1.35
1.2916,1.2916,1.36
1.2943,1.2943,1.37
1.2969,1.2968,1.38
1.2993,1.2993,1.39
1.3016,1.3016,1.4
1.3038,1.3038,1.41
1.3059,1.3058,1.42
1.3078,1.3077,1.43
1.3096,1.3095,1.44
1.3112,1.3112,1.45
1.3128,1.3127,1.46
1.3141,1.3141,1.47
1.3154,1.3154,1.48
1.3165,1.3165,1.49
1.3175,1.3175,1.5
1.3184,1.3184,1.51
1.3191,1.3191,1.52
1.3198,1.3197,1.53
1.3202,1.3202,1.54
1.3206,1.3205,1.55
1.3208,1.3207,1.56
1.3208,1.3208,1.57
1.3208,1.3208,1.58
1.3206,1.3206,1.59
1.3203,1.3203,1.6
1.3198,1.3198,1.61
1.3193,1.3192,1.62
1.3185,1.3185,1.63
1.3177,1.3177,1.64
1.3167,1.3167,1.65
1.3156,1.3156,1.66
1.3144,1.3143,1.67
1.313,1.313,1.68
1.3115,1.3115,1.69
1.3098,1.3098,1.7
1.3081,1.308,1.71
1.3062,1.3061,1.72
1.3041,1.3041,1.73
1.302,1.302,1.74
1.2997,1.2997,1.75
1.2973,1.2973,1.76
1.2947,1.2947,1.77
1.2921,1.292,1.78
1.2892,1.2892,1.79
1.2863,1.2863,1.8
1.2832,1.2832,1.81
1.28,1.28,1.82
1.2767,1.2767,1.83
1.2733,1.2733,1.84
1.2697,1.2697,1.85
1.266,1.266,1.86
1.2622,1.2621,1.87
1.2582,1.2582,1.88
1.2541,1.2541,1.89
1.2499,1.2499,1.9
1.2456,1.2456,1.91
1.2411,1.2411,1.92
1.2365,1.2365,1.93
1.2318,1.2318,1.94
1.227,1.227,1.95
1.2221,1.222,1.96
1.217,1.217,1.97
1.2118,1.2118,1.98
1.2065,1.2065,1.99
1.201,1.201,2
1.1955,1.1955,2.01
1.1898,1.1898,2.02
1.184,1.184,2.03
1.1781,1.1781,2.04
1.1721,1.1721,2.05
1.1659,1.1659,2.06
1.1597,1.1596,2.07
1.1533,1.1533,2.08
1.1468,1.1468,2.09
1.1402,1.1402,2.1
1.1334,1.1334,2.11
1.1266,1.1266,2.12
1.1197,1.1196,2.13
1.1126,1.1126,2.14
1.1054,1.1054,2.15
1.0981,1.0981,2.16
1.0907,1.0907,2.17
1.0832,1.0832,2.18
1.0756,1.0756,2.19
1.0679,1.0679,2.2
1.0601,1.0601,2.21
1.0521,1.0521,2.22
1.0441,1.0441,2.23
1.036,1.036,2.24
1.0277,1.0277,2.25
1.0194,1.0194,2.26
1.0109,1.0109,2.27
1.0024,1.0024,2.28
0.99372,0.99374,2.29
0.98496,0.98499,2.3
0.97611,0.97614,2.31
0.96717,0.9672,2.32
0.95812,0.95816,2.33
0.94898,0.94902,2.34
0.93975,0.93979,2.35
0.93042,0.93046,2.36
0.921,0.92104,2.37
0.91149,0.91153,2.38
0.90188,0.90193,2.39
0.89219,0.89224,2.4
0.8824,0.88245,2.41
0.87253,0.87259,2.42
0.86257,0.86263,2.43
0.85252,0.85259,2.44
0.84239,0.84246,2.45
0.83218,0.83224,2.46
0.82188,0.82195,2.47
0.8115,0.81157,2.48
0.80103,0.80111,2.49
0.79049,0.79057,2.5
0.77987,0.77995,2.51
0.76917,0.76926,2.52
0.75839,0.75848,2.53
0.74754,0.74763,2.54
0.73662,0.73671,2.55
0.72562,0.72571,2.56
0.71454,0.71464,2.57
0.7034,0.7035,2.58
0.69218,0.69229,2.59
0.6809,0.681,2.6
0.66955,0.66965,2.61
0.65813,0.65824,2.62
0.64664,0.64675,2.63
0.63509,0.63521,2.64
0.62348,0.6236,2.65
0.61181,0.61192,2.66
0.60007,0.60019,2.67
0.58827,0.58839,2.68
0.57642,0.57654,2.69
0.5645,0.56463,2.7
0.55253,0.55266,2.71
0.54051,0.54063,2.72
0.52843,0.52856,2.73
0.5163,0.51643,2.74
0.50412,0.50424,2.75
0.49188,0.49201,2.76
0.4796,0.47973,2.77
0.46727,0.4674,2.78
0.45489,0.45502,2.79
0.44247,0.4426,2.8
0.43,0.43013,2.81
0.41749,0.41762,2.82
0.40494,0.40507,2.83
0.39235,0.39247,2.84
0.37972,0.37984,2.85
0.36705,0.36717,2.86
0.35434,0.35446,2.87
0.3416,0.34172,2.88
0.32882,0.32894,2.89
0.31601,0.31613,2.9
0.30317,0.30329,2.91
0.2903,0.29042,2.92
0.2774,0.27752,2.93
0.26447,0.26459,2.94
0.25152,0.25163,2.95
0.23854,0.23865,2.96
0.22554,0.22565,2.97
