true_u,pred_u,Points:0
-0,-0.00012539,0
-0.01384,-0.013988,0.01
-0.027679,-0.02785,0.02
-0.041515,-0.041708,0.03
-0.055346,-0.055562,0.04
-0.069172,-0.069411,0.05
-0.082992,-0.083252,0.06
-0.096803,-0.097084,0.07
-0.1106,-0.11091,0.08
-0.12439,-0.12472,0.09
-0.13817,-0.13852,0.1
-0.15194,-0.1523,0.11
-0.16568,-0.16607,0.12
-0.17942,-0.17982,0.13
-0.19313,-0.19355,0.14
-0.20683,-0.20727,0.15
-0.2205,-0.22096,0.16
-0.23415,-0.23463,0.17
-0.24778,-0.24828,0.18
-0.26139,-0.2619,0.19
-0.27496,-0.27549,0.2
-0.28851,-0.28906,0.21
-0.30204,-0.3026,0.22
-0.31553,-0.3161,0.23
-0.32899,-0.32958,0.24
-0.34241,-0.34302,0.25
-0.35581,-0.35642,0.26
-0.36916,-0.36979,0.27
-0.38248,-0.38313,0.28
-0.39577,-0.39642,0.29
-0.40901,-0.40967,0.3
-0.42221,-0.42289,0.31
-0.43537,-0.43605,0.32
-0.44848,-0.44918,0.33
-0.46155,-0.46226,0.34
-0.47458,-0.47529,0.35
-0.48756,-0.48828,0.36
-0.50048,-0.50121,0.37
-0.51336,-0.5141,0.38
-0.52619,-0.52693,0.39
-0.53896,-0.53971,0.4
-0.55169,-0.55243,0.41
-0.56435,-0.5651,0.42
-0.57696,-0.57772,0.43
-0.58951,-0.59027,0.44
-0.602,-0.60276,0.45
-0.61444,-0.6152,0.46
-0.62681,-0.62757,0.47
-0.63911,-0.63987,0.48
-0.65136,-0.65212,0.49
-0.66354,-0.66429,0.5
-0.67565,-0.67641,0.51
-0.68769,-0.68845,0.52
-0.69967,-0.70042,0.53
-0.71158,-0.71232,0.54
-0.72341,-0.72415,0.55
-0.73518,-0.73591,0.56
-0.74686,-0.74759,0.57
-0.75848,-0.7592,0.58
-0.77002,-0.77073,0.59
-0.78148,-0.78219,0.6
-0.79286,-0.79356,0.61
-0.80417,-0.80486,0.62
-0.81539,-0.81607,0.63
-0.82653,-0.8272,0.64
-0.83759,-0.83825,0.65
-0.84857,-0.84922,0.66
-0.85946,-0.86009,0.67
-0.87027,-0.87089,0.68
-0.88098,-0.88159,0.69
-0.89161,-0.89221,0.7
-0.90215,-0.90274,0.71
-0.91261,-0.91317,0.72
-0.92296,-0.92352,0.73
-0.93323,-0.93377,0.74
-0.94341,-0.94393,0.75
-0.95348,-0.95399,0.76
-0.96347,-0.96396,0.77
-0.97336,-0.97383,0.78
-0.98315,-0.9836,0.79
-0.99284,-0.99328,0.8
-1.0024,-1.0029,0.81
-1.0119,-1.0123,0.82
-1.0213,-1.0217,0.83
-1.0306,-1.031,0.84
-1.0398,-1.0401,0.85
-1.0489,-1.0492,0.86
-1.0579,-1.0582,0.87
-1.0667,-1.067,0.88
-1.0755,-1.0758,0.89
-1.0841,-1.0844,0.9
-1.0927,-1.0929,0.91
-1.1011,-1.1013,0.92
-1.1095,-1.1097,0.93
-1.1177,-1.1179,0.94
-1.1258,-1.1259,0.95
-1.1338,-1.1339,0.96
-1.1417,-1.1418,0.97
-1.1494,-1.1495,0.98
-1.1571,-1.1572,0.99
-1.1646,-1.1647,1
-1.172,-1.1721,1.01
-1.1793,-1.1794,1.02
-1.1865,-1.1865,1.03
-1.1936,-1.1936,1.04
-1.2005,-1.2005,1.05
-1.2074,-1.2073,1.06
-1.2141,-1.214,1.07
-1.2207,-1.2205,1.08
-1.2271,-1.227,1.09
-1.2335,-1.2333,1.1
-1.2397,-1.2395,1.11
-1.2458,-1.2456,1.12
-1.2517,-1.2515,1.13
-1.2576,-1.2573,1.14
-1.2633,-1.263,1.15
-1.2689,-1.2686,1.16
-1.2743,-1.2741,1.17
-1.2797,-1.2794,1.18
-1.2849,-1.2846,1.19
-1.29,-1.2896,1.2
-1.2949,-1.2946,1.21
-1.2997,-1.2994,1.22
-1.3044,-1.304,1.23
-1.309,-1.3086,1.24
-1.3134,-1.313,1.25
-1.3177,-1.3173,1.26
-1.3219,-1.3214,1.27
-1.3259,-1.3255,1.28
-1.3298,-1.3294,1.29
-1.3336,-1.3331,1.3
-1.3372,-1.3367,1.31
-1.3407,-1.3402,1.32
-1.3441,-1.3436,1.33
-1.3473,-1.3468,1.34
-1.3504,-1.3499,1.35
-1.3534,-1.3528,1.36
-1.3562,-1.3557,1.37
-1.3589,-1.3583,1.38
-1.3615,-1.3609,1.39
-1.3639,-1.3633,1.4
-1.3662,-1.3656,1.41
-1.3683,-1.3677,1.42
-1.3703,-1.3697,1.43
-1.3722,-1.3716,1.44
-1.3739,-1.3733,1.45
-1.3755,-1.3749,1.46
-1.377,-1.3764,1.47
-1.3783,-1.3777,1.48
-1.3795,-1.3789,1.49
-1.3806,-1.3799,1.5
-1.3815,-1.3808,1.51
-1.3822,-1.3816,1.52
-1.3829,-1.3822,1.53
-1.3834,-1.3827,1.54
-1.3837,-1.3831,1.55
-1.3839,-1.3833,1.56
-1.384,-1.3834,1.57
-1.384,-1.3833,1.58
-1.3838,-1.3831,1.59
-1.3834,-1.3828,1.6
-1.383,-1.3823,1.61
-1.3824,-1.3817,1.62
-1.3816,-1.381,1.63
-1.3807,-1.3801,1.64
-1.3797,-1.3791,1.65
-1.3785,-1.3779,1.66
-1.3772,-1.3766,1.67
-1.3758,-1.3752,1.68
-1.3742,-1.3736,1.69
-1.3725,-1.3719,1.7
-1.3706,-1.3701,1.71
-1.3686,-1.3681,1.72
-1.3665,-1.366,1.73
-1.3643,-1.3637,1.74
-1.3619,-1.3614,1.75
-1.3593,-1.3588,1.76
-1.3567,-1.3562,1.77
-1.3538,-1.3534,1.78
-1.3509,-1.3505,1.79
-1.3478,-1.3474,1.8
-1.3446,-1.3442,1.81
-1.3413,-1.3409,1.82
-1.3378,-1.3374,1.83
-1.3342,-1.3338,1.84
-1.3304,-1.3301,1.85
-1.3265,-1.3262,1.86
-1.3225,-1.3222,1.87
-1.3184,-1.3181,1.88
-1.3141,-1.3138,1.89
-1.3097,-1.3094,1.9
-1.3052,-1.3049,1.91
-1.3005,-1.3003,1.92
-1.2957,-1.2955,1.93
-1.2908,-1.2906,1.94
-1.2857,-1.2855,1.95
-1.2805,-1.2804,1.96
-1.2752,-1.2751,1.97
-1.2698,-1.2697,1.98
-1.2642,-1.2641,1.99
-1.2585,-1.2584,2
-1.2527,-1.2526,2.01
-1.2467,-1.2467,2.02
-1.2406,-1.2407,2.03
-1.2345,-1.2345,2.04
-1.2281,-1.2282,2.05
-1.2217,-1.2218,2.06
-1.2151,-1.2152,2.07
-1.2084,-1.2086,2.08
-1.2016,-1.2018,2.09
-1.1947,-1.1949,2.1
-1.1877,-1.1878,2.11
-1.1805,-1.1807,2.12
-1.1732,-1.1734,2.13
-1.1658,-1.1661,2.14
-1.1583,-1.1586,2.15
-1.1507,-1.151,2.16
-1.1429,-1.1432,2.17
-1.135,-1.1354,2.18
-1.1271,-1.1274,2.19
-1.119,-1.1194,2.2
-1.1108,-1.1112,2.21
-1.1025,-1.1029,2.22
-1.094,-1.0945,2.23
-1.0855,-1.086,2.24
