true_u,pred_u,Points:0
0,-5.3363e-05,0
0.01414,0.014096,0.01
0.028279,0.028245,0.02
0.042416,0.042391,0.03
0.056547,0.056532,0.04
0.070674,0.070668,0.05
0.084793,0.084796,0.06
0.098904,0.098917,0.07
0.113,0.11303,0.08
0.12709,0.12713,0.09
0.14117,0.14121,0.1
0.15523,0.15528,0.11
0.16928,0.16934,0.12
0.18331,0.18338,0.13
0.19732,0.1974,0.14
0.21131,0.2114,0.15
0.22529,0.22538,0.16
0.23923,0.23934,0.17
0.25316,0.25327,0.18
0.26706,0.26718,0.19
0.28093,0.28106,0.2
0.29478,0.29491,0.21
0.30859,0.30873,0.22
0.32237,0.32252,0.23
0.33613,0.33628,0.24
0.34984,0.35001,0.25
0.36353,0.3637,0.26
0.37718,0.37735,0.27
0.39078,0.39097,0.28
0.40435,0.40454,0.29
0.41788,0.41808,0.3
0.43137,0.43157,0.31
0.44482,0.44502,0.32
0.45822,0.45843,0.33
0.47157,0.47178,0.34
0.48488,0.4851,0.35
0.49814,0.49836,0.36
0.51135,0.51157,0.37
0.5245,0.52473,0.38
0.53761,0.53784,0.39
0.55066,0.5509,0.4
0.56366,0.5639,0.41
0.5766,0.57684,0.42
0.58948,0.58972,0.43
0.60231,0.60255,0.44
0.61507,0.61532,0.45
0.62777,0.62802,0.46
0.64041,0.64066,0.47
0.65298,0.65324,0.48
0.66549,0.66575,0.49
0.67794,0.67819,0.5
0.69031,0.69056,0.51
0.70262,0.70287,0.52
0.71486,0.71511,0.53
0.72702,0.72727,0.54
0.73911,0.73936,0.55
0.75113,0.75138,0.56
0.76307,0.76332,0.57
0.77494,0.77518,0.58
0.78673,0.78697,0.59
0.79844,0.79868,0.6
0.81007,0.81031,0.61
0.82162,0.82186,0.62
0.83309,0.83332,0.63
0.84447,0.8447,0.64
0.85577,0.856,0.65
0.86699,0.86721,0.66
0.87811,0.87833,0.67
0.88915,0.88937,0.68
0.9001,0.90031,0.69
0.91096,0.91117,0.7
0.92173,0.92193,0.71
0.93241,0.93261,0.72
0.943,0.94319,0.73
0.95349,0.95367,0.74
0.96388,0.96406,0.75
0.97418,0.97435,0.76
0.98438,0.98455,0.77
0.99448,0.99464,0.78
1.0045,1.0046,0.79
1.0144,1.0145,0.8
1.0242,1.0243,0.81
1.0339,1.034,0.82
1.0435,1.0436,0.83
1.053,1.0531,0.84
1.0624,1.0625,0.85
1.0716,1.0718,0.86
1.0808,1.0809,0.87
1.0899,1.09,0.88
1.0988,1.0989,0.89
1.1077,1.1078,0.9
1.1164,1.1165,0.91
1.125,1.1251,0.92
1.1335,1.1336,0.93
1.1419,1.142,0.94
1.1502,1.1503,0.95
1.1584,1.1584,0.96
1.1664,1.1665,0.97
1.1744,1.1744,0.98
1.1822,1.1822,0.99
1.1899,1.1899,1
1.1975,1.1975,1.01
1.2049,1.205,1.02
1.2123,1.2123,1.03
1.2195,1.2195,1.04
1.2266,1.2266,1.05
1.2336,1.2336,1.06
1.2404,1.2404,1.07
1.2471,1.2471,1.08
1.2537,1.2537,1.09
1.2602,1.2602,1.1
1.2666,1.2665,1.11
1.2728,1.2728,1.12
1.2789,1.2789,1.13
1.2849,1.2848,1.14
1.2907,1.2907,1.15
1.2964,1.2964,1.16
1.302,1.3019,1.17
1.3075,1.3074,1.18
1.3128,1.3127,1.19
1.318,1.3179,1.2
1.323,1.323,1.21
1.3279,1.3279,1.22
1.3327,1.3327,1.23
1.3374,1.3373,1.24
1.3419,1.3419,1.25
1.3463,1.3462,1.26
1.3506,1.3505,1.27
1.3547,1.3546,1.28
1.3587,1.3586,1.29
1.3625,1.3625,1.3
1.3662,1.3662,1.31
1.3698,1.3697,1.32
1.3733,1.3732,1.33
1.3766,1.3765,1.34
1.3797,1.3797,1.35
1.3828,1.3827,1.36
1.3857,1.3856,1.37
1.3884,1.3883,1.38
1.391,1.3909,1.39
1.3935,1.3934,1.4
1.3958,1.3957,1.41
1.398,1.3979,1.42
1.4001,1.4,1.43
1.402,1.4019,1.44
1.4038,1.4037,1.45
1.4054,1.4053,1.46
1.4069,1.4068,1.47
1.4082,1.4082,1.48
1.4094,1.4094,1.49
1.4105,1.4104,1.5
