true_u,pred_u,Points:0
-0,-0.00019521,0
-0.013603,-0.01382,0.01
-0.027204,-0.027443,0.02
-0.040803,-0.041063,0.03
-0.054398,-0.054679,0.04
-0.067987,-0.068289,0.05
-0.081569,-0.081892,0.06
-0.095144,-0.095486,0.07
-0.10871,-0.10907,0.08
-0.12226,-0.12264,0.09
-0.1358,-0.1362,0.1
-0.14933,-0.14975,0.11
-0.16285,-0.16328,0.12
-0.17634,-0.1768,0.13
-0.18982,-0.19029,0.14
-0.20328,-0.20377,0.15
-0.21672,-0.21723,0.16
-0.23014,-0.23066,0.17
-0.24354,-0.24407,0.18
-0.25691,-0.25746,0.19
-0.27025,-0.27082,0.2
-0.28357,-0.28415,0.21
-0.29686,-0.29745,0.22
-0.31012,-0.31073,0.23
-0.32335,-0.32397,0.24
-0.33655,-0.33718,0.25
-0.34971,-0.35035,0.26
-0.36284,-0.36349,0.27
-0.37593,-0.37659,0.28
-0.38898,-0.38966,0.29
-0.402,-0.40268,0.3
-0.41497,-0.41566,0.31
-0.42791,-0.42861,0.32
-0.4408,-0.4415,0.33
-0.45365,-0.45436,0.34
-0.46645,-0.46717,0.35
-0.4792,-0.47993,0.36
-0.49191,-0.49264,0.37
-0.50457,-0.5053,0.38
-0.51717,-0.51791,0.39
-0.52973,-0.53047,0.4
-0.54223,-0.54298,0.41
-0.55468,-0.55543,0.42
-0.56707,-0.56782,0.43
-0.57941,-0.58016,0.44
-0.59169,-0.59243,0.45
-0.60391,-0.60465,0.46
-0.61606,-0.61681,0.47
-0.62816,-0.62891,0.48
-0.6402,-0.64094,0.49
-0.65217,-0.6529,0.5
-0.66407,-0.66481,0.51
-0.67591,-0.67664,0.52
-0.68768,-0.68841,0.53
-0.69938,-0.7001,0.54
-0.71102,-0.71173,0.55
-0.72258,-0.72328,0.56
-0.73407,-0.73476,0.57
-0.74548,-0.74617,0.58
-0.75682,-0.7575,0.59
-0.76809,-0.76876,0.6
-0.77928,-0.77994,0.61
-0.79039,-0.79104,0.62
-0.80142,-0.80206,0.63
-0.81237,-0.813,0.64
-0.82324,-0.82386,0.65
-0.83403,-0.83464,0.66
-0.84473,-0.84533,0.67
-0.85535,-0.85594,0.68
-0.86589,-0.86646,0.69
-0.87633,-0.87689,0.7
-0.88669,-0.88724,0.71
-0.89697,-0.89749,0.72
-0.90715,-0.90766,0.73
-0.91724,-0.91774,0.74
