true_u,pred_u,Points:0
-0,4.3579e-05,0
-0.0050322,-0.0049737,0.01
-0.010064,-0.0099905,0.02
-0.015094,-0.015006,0.03
-0.020124,-0.020021,0.04
-0.025151,-0.025034,0.05
-0.030175,-0.030044,0.06
-0.035197,-0.035052,0.07
-0.040215,-0.040056,0.08
-0.045229,-0.045056,0.09
-0.050239,-0.050052,0.1
-0.055243,-0.055043,0.11
-0.060242,-0.060029,0.12
-0.065235,-0.065008,0.13
-0.070221,-0.069982,0.14
-0.075201,-0.074949,0.15
-0.080173,-0.079909,0.16
-0.085137,-0.084861,0.17
-0.090092,-0.089805,0.18
-0.095038,-0.09474,0.19
-0.099975,-0.099667,0.2
-0.1049,-0.10458,0.21
-0.10982,-0.10949,0.22
-0.11472,-0.11439,0.23
-0.11962,-0.11927,0.24
-0.1245,-0.12414,0.25
-0.12937,-0.12901,0.26
-0.13423,-0.13385,0.27
-0.13907,-0.13869,0.28
-0.1439,-0.14351,0.29
-0.14871,-0.14832,0.3
-0.15351,-0.15312,0.31
-0.1583,-0.1579,0.32
-0.16307,-0.16266,0.33
-0.16782,-0.16741,0.34
-0.17255,-0.17214,0.35
-0.17727,-0.17686,0.36
-0.18197,-0.18155,0.37
-0.18666,-0.18623,0.38
-0.19132,-0.1909,0.39
-0.19596,-0.19554,0.4
-0.20059,-0.20016,0.41
-0.20519,-0.20477,0.42
-0.20978,-0.20935,0.43
-0.21434,-0.21392,0.44
-0.21889,-0.21846,0.45
-0.22341,-0.22298,0.46
-0.2279,-0.22748,0.47
-0.23238,-0.23196,0.48
-0.23683,-0.23641,0.49
-0.24126,-0.24084,0.5
-0.24566,-0.24525,0.51
-0.25004,-0.24963,0.52
-0.2544,-0.25399,0.53
-0.25873,-0.25832,0.54
-0.26303,-0.26263,0.55
-0.26731,-0.26692,0.56
-0.27156,-0.27117,0.57
-0.27578,-0.2754,0.58
-0.27997,-0.2796,0.59
-0.28414,-0.28378,0.6
-0.28828,-0.28792,0.61
-0.29239,-0.29204,0.62
-0.29647,-0.29613,0.63
-0.30052,-0.30019,0.64
-0.30454,-0.30422,0.65
-0.30854,-0.30822,0.66
-0.3125,-0.31219,0.67
-0.31642,-0.31613,0.68
-0.32032,-0.32004,0.69
-0.32419,-0.32392,0.7
-0.32802,-0.32776,0.71
-0.33182,-0.33157,0.72
-0.33558,-0.33535,0.73
-0.33932,-0.3391,0.74
-0.34302,-0.34281,0.75
-0.34668,-0.34649,0.76
-0.35031,-0.35013,0.77
-0.35391,-0.35374,0.78
-0.35747,-0.35731,0.79
-0.36099,-0.36085,0.8
-0.36448,-0.36435,0.81
-0.36793,-0.36782,0.82
-0.37134,-0.37125,0.83
-0.37472,-0.37464,0.84
-0.37806,-0.378,0.85
-0.38136,-0.38131,0.86
-0.38463,-0.38459,0.87
-0.38785,-0.38784,0.88
-0.39104,-0.39104,0.89
-0.39419,-0.3942,0.9
