true_u,pred_u,Points:0
0,0.00015256,0
0.0074663,0.0076044,0.01
0.014932,0.015056,0.02
0.022396,0.022505,0.03
0.029858,0.029952,0.04
0.037317,0.037396,0.05
0.044772,0.044837,0.06
0.052223,0.052273,0.07
0.059668,0.059704,0.08
0.067107,0.067129,0.09
0.07454,0.074547,0.1
0.081965,0.081958,0.11
0.089383,0.089361,0.12
0.096791,0.096755,0.13
0.10419,0.10414,0.14
0.11158,0.11151,0.15
0.11895,0.11888,0.16
0.12632,0.12623,0.17
0.13367,0.13357,0.18
0.14101,0.1409,0.19
0.14834,0.14821,0.2
0.15565,0.15551,0.21
0.16294,0.16279,0.22
0.17022,0.17005,0.23
0.17748,0.1773,0.24
0.18472,0.18454,0.25
0.19195,0.19175,0.26
0.19915,0.19894,0.27
0.20634,0.20612,0.28
0.2135,0.21327,0.29
0.22065,0.22041,0.3
0.22777,0.22752,0.31
0.23487,0.23461,0.32
0.24195,0.24168,0.33
0.249,0.24872,0.34
0.25602,0.25574,0.35
0.26302,0.26273,0.36
0.27,0.2697,0.37
0.27695,0.27664,0.38
0.28387,0.28355,0.39
0.29076,0.29044,0.4
0.29762,0.29729,0.41
0.30445,0.30412,0.42
0.31125,0.31092,0.43
0.31803,0.31768,0.44
0.32477,0.32442,0.45
0.33147,0.33112,0.46
0.33815,0.33779,0.47
0.34479,0.34443,0.48
0.35139,0.35103,0.49
0.35796,0.3576,0.5
0.3645,0.36413,0.51
0.37099,0.37062,0.52
0.37745,0.37708,0.53
0.38388,0.3835,0.54
0.39026,0.38989,0.55
0.39661,0.39623,0.56
0.40291,0.40254,0.57
0.40918,0.40881,0.58
0.4154,0.41503,0.59
0.42159,0.42122,0.6
0.42773,0.42736,0.61
0.43383,0.43346,0.62
0.43988,0.43952,0.63
0.44589,0.44553,0.64
0.45186,0.4515,0.65
0.45778,0.45743,0.66
0.46366,0.4633,0.67
0.46949,0.46914,0.68
0.47527,0.47492,0.69
0.481,0.48066,0.7
0.48669,0.48635,0.71
0.49233,0.492,0.72
0.49792,0.49759,0.73
0.50345,0.50314,0.74
0.50894,0.50863,0.75
0.51438,0.51408,0.76
0.51977,0.51947,0.77
0.5251,0.52481,0.78
0.53038,0.5301,0.79
0.53561,0.53534,0.8
0.54079,0.54052,0.81
0.54591,0.54565,0.82
0.55097,0.55072,0.83
0.55598,0.55574,0.84
0.56094,0.56071,0.85
0.56584,0.56561,0.86
0.57068,0.57047,0.87
0.57547,0.57526,0.88
0.5802,0.58,0.89
0.58487,0.58468,0.9
0.58948,0.5893,0.91
0.59403,0.59386,0.92
0.59853,0.59836,0.93
0.60296,0.60281,0.94
0.60733,0.60719,0.95
0.61165,0.61151,0.96
0.6159,0.61578,0.97
0.62009,0.61998,0.98
0.62422,0.62411,0.99
0.62828,0.62819,1
0.63228,0.6322,1.01
0.63622,0.63615,1.02
0.6401,0.64004,1.03
0.64391,0.64386,1.04
0.64766,0.64762,1.05
0.65134,0.65131,1.06
0.65496,0.65494,1.07
0.65851,0.6585,1.08
0.662,0.66199,1.09
0.66542,0.66542,1.1
0.66877,0.66879,1.11
0.67206,0.67208,1.12
0.67528,0.67531,1.13
0.67843,0.67847,1.14
0.68151,0.68157,1.15
0.68453,0.68459,1.16
0.68747,0.68755,1.17
0.69035,0.69043,1.18
0.69316,0.69325,1.19
0.6959,0.696,1.2
0.69857,0.69868,1.21
0.70117,0.70129,1.22
0.70371,0.70383,1.23
0.70617,0.70629,1.24
0.70856,0.70869,1.25
0.71087,0.71102,1.26
0.71312,0.71327,1.27
0.7153,0.71546,1.28
0.7174,0.71757,1.29
0.71944,0.71961,1.3
0.7214,0.72157,1.31
0.72329,0.72347,1.32
0.7251,0.72529,1.33
0.72685,0.72704,1.34
0.72852,0.72872,1.35
0.73012,0.73032,1.36
0.73164,0.73185,1.37
0.7331,0.73331,1.38
0.73448,0.73469,1.39
0.73578,0.736,1.4
0.73701,0.73723,1.41
0.73817,0.73839,1.42
0.73926,0.73948,1.43
0.74027,0.74049,1.44
0.7412,0.74143,1.45
0.74207,0.7423,1.46
0.74286,0.74309,1.47
0.74357,0.7438,1.48
0.74421,0.74444,1.49
0.74478,0.74501,1.5
0.74527,0.7455,1.51
0.74568,0.74592,1.52
0.74602,0.74626,1.53
0.74629,0.74652,1.54
0.74648,0.74671,1.55
0.7466,0.74683,1.56
0.74665,0.74687,1.57
0.74661,0.74684,1.58
0.74651,0.74673,1.59
0.74633,0.74655,1.6
0.74607,0.74629,1.61
0.74574,0.74596,1.62
0.74534,0.74555,1.63
0.74486,0.74507,1.64
0.7443,0.74451,1.65
0.74368,0.74388,1.66
0.74297,0.74317,1.67
0.7422,0.74239,1.68
0.74135,0.74153,1.69
0.74042,0.7406,1.7
0.73942,0.7396,1.71
0.73835,0.73852,1.72
0.7372,0.73736,1.73
0.73598,0.73614,1.74
0.73469,0.73484,1.75
0.73332,0.73346,1.76
0.73188,0.73202,1.77
0.73037,0.73049,1.78
0.72878,0.7289,1.79
0.72712,0.72723,1.8
0.72539,0.72549,1.81
0.72358,0.72368,1.82
0.7217,0.72179,1.83
0.71975,0.71983,1.84
0.71773,0.7178,1.85
0.71564,0.7157,1.86
0.71347,0.71353,1.87
0.71124,0.71128,1.88
0.70893,0.70897,1.89
