true_u,pred_u,Points:0
-0,-0.00033929,0
-0.012498,-0.012851,0.01
-0.024994,-0.025361,0.02
-0.037489,-0.037868,0.03
-0.049979,-0.050371,0.04
-0.062464,-0.062868,0.05
-0.074943,-0.075359,0.06
-0.087415,-0.087842,0.07
-0.099878,-0.10032,0.08
-0.11233,-0.11278,0.09
-0.12477,-0.12523,0.1
-0.1372,-0.13767,0.11
-0.14962,-0.15009,0.12
-0.16202,-0.1625,0.13
-0.1744,-0.1749,0.14
-0.18677,-0.18727,0.15
-0.19912,-0.19963,0.16
-0.21144,-0.21196,0.17
-0.22375,-0.22427,0.18
-0.23604,-0.23657,0.19
-0.2483,-0.24883,0.2
-0.26053,-0.26107,0.21
-0.27274,-0.27329,0.22
-0.28493,-0.28548,0.23
-0.29708,-0.29763,0.24
-0.30921,-0.30976,0.25
-0.3213,-0.32186,0.26
-0.33336,-0.33393,0.27
-0.34539,-0.34596,0.28
-0.35738,-0.35795,0.29
-0.36934,-0.36991,0.3
-0.38126,-0.38183,0.31
-0.39315,-0.39372,0.32
-0.40499,-0.40556,0.33
-0.41679,-0.41737,0.34
-0.42856,-0.42913,0.35
-0.44027,-0.44085,0.36
-0.45195,-0.45252,0.37
-0.46358,-0.46415,0.38
-0.47516,-0.47573,0.39
-0.4867,-0.48726,0.4
-0.49818,-0.49875,0.41
-0.50962,-0.51018,0.42
-0.52101,-0.52156,0.43
-0.53234,-0.53289,0.44
-0.54362,-0.54417,0.45
-0.55485,-0.55539,0.46
-0.56602,-0.56656,0.47
-0.57713,-0.57767,0.48
-0.58819,-0.58872,0.49
-0.59919,-0.59971,0.5
-0.61013,-0.61064,0.51
-0.621,-0.62151,0.52
-0.63182,-0.63232,0.53
-0.64257,-0.64306,0.54
-0.65326,-0.65374,0.55
-0.66388,-0.66436,0.56
-0.67443,-0.6749,0.57
-0.68492,-0.68538,0.58
-0.69534,-0.69579,0.59
-0.70569,-0.70613,0.6
-0.71597,-0.7164,0.61
-0.72618,-0.7266,0.62
-0.73632,-0.73673,0.63
-0.74638,-0.74678,0.64
-0.75636,-0.75675,0.65
-0.76628,-0.76666,0.66
-0.77611,-0.77648,0.67
-0.78587,-0.78623,0.68
-0.79555,-0.79589,0.69
-0.80515,-0.80548,0.7
-0.81466,-0.81499,0.71
-0.8241,-0.82441,0.72
-0.83346,-0.83376,0.73
-0.84273,-0.84302,0.74
-0.85192,-0.85219,0.75
-0.86102,-0.86128,0.76
-0.87003,-0.87028,0.77
-0.87896,-0.8792,0.78
-0.8878,-0.88803,0.79
-0.89655,-0.89677,0.8
-0.90522,-0.90542,0.81
-0.91379,-0.91398,0.82
-0.92227,-0.92245,0.83
-0.93066,-0.93082,0.84
-0.93895,-0.93911,0.85
-0.94715,-0.9473,0.86
-0.95526,-0.95539,0.87
-0.96327,-0.96339,0.88
-0.97119,-0.97129,0.89
-0.97901,-0.9791,0.9
-0.98673,-0.9868,0.91
-0.99435,-0.99441,0.92
-1.0019,-1.0019,0.93
-1.0093,-1.0093,0.94
-1.0166,-1.0166,0.95
-1.0238,-1.0238,0.96
-1.0309,-1.031,0.97
-1.038,-1.038,0.98
-1.0449,-1.0449,0.99
-1.0517,-1.0517,1
-1.0584,-1.0583,1.01
-1.065,-1.0649,1.02
-1.0715,-1.0714,1.03
-1.0778,-1.0778,1.04
-1.0841,-1.084,1.05
-1.0903,-1.0902,1.06
-1.0963,-1.0962,1.07
-1.1023,-1.1022,1.08
-1.1081,-1.108,1.09
-1.1138,-1.1137,1.1
-1.1194,-1.1193,1.11
-1.1249,-1.1248,1.12
-1.1303,-1.1302,1.13
-1.1356,-1.1355,1.14
-1.1408,-1.1406,1.15
-1.1458,-1.1456,1.16
-1.1508,-1.1506,1.17
-1.1556,-1.1554,1.18
-1.1603,-1.1601,1.19
-1.1649,-1.1647,1.2
-1.1693,-1.1691,1.21
-1.1737,-1.1735,1.22
-1.1779,-1.1777,1.23
-1.182,-1.1818,1.24
-1.186,-1.1858,1.25
-1.1899,-1.1897,1.26
-1.1937,-1.1934,1.27
-1.1973,-1.1971,1.28
-1.2009,-1.2006,1.29
-1.2043,-1.204,1.3
-1.2075,-1.2073,1.31
-1.2107,-1.2104,1.32
-1.2137,-1.2135,1.33
-1.2167,-1.2164,1.34
-1.2195,-1.2192,1.35
-1.2221,-1.2219,1.36
-1.2247,-1.2244,1.37
-1.2271,-1.2268,1.38
-1.2294,-1.2291,1.39
-1.2316,-1.2313,1.4
-1.2337,-1.2334,1.41
-1.2356,-1.2353,1.42
-1.2374,-1.2371,1.43
-1.2391,-1.2388,1.44
-1.2407,-1.2404,1.45
-1.2421,-1.2418,1.46
-1.2435,-1.2432,1.47
-1.2447,-1.2444,1.48
-1.2457,-1.2454,1.49
-1.2467,-1.2464,1.5
-1.2475,-1.2472,1.51
-1.2482,-1.2479,1.52
-1.2488,-1.2485,1.53
-1.2492,-1.2489,1.54
-1.2495,-1.2493,1.55
-1.2497,-1.2495,1.56
-1.2498,-1.2495,1.57
-1.2498,-1.2495,1.58
-1.2496,-1.2493,1.59
-1.2493,-1.249,1.6
-1.2488,-1.2486,1.61
-1.2483,-1.248,1.62
-1.2476,-1.2474,1.63
-1.2468,-1.2466,1.64
-1.2459,-1.2456,1.65
-1.2448,-1.2446,1.66
-1.2437,-1.2434,1.67
-1.2424,-1.2421,1.68
-1.2409,-1.2407,1.69
-1.2394,-1.2392,1.7
-1.2377,-1.2375,1.71
-1.2359,-1.2357,1.72
-1.234,-1.2338,1.73
-1.232,-1.2318,1.74
-1.2298,-1.2296,1.75
-1.2275,-1.2273,1.76
-1.2251,-1.2249,1.77
-1.2226,-1.2224,1.78
-1.2199,-1.2198,1.79
-1.2171,-1.217,1.8
-1.2142,-1.2141,1.81
-1.2112,-1.2111,1.82
-1.2081,-1.2079,1.83
-1.2048,-1.2047,1.84
-1.2014,-1.2013,1.85
-1.1979,-1.1978,1.86
-1.1943,-1.1942,1.87
-1.1905,-1.1905,1.88
-1.1867,-1.1866,1.89
-1.1827,-1.1826,1.9
-1.1786,-1.1786,1.91
-1.1744,-1.1743,1.92
-1.17,-1.17,1.93
-1.1656,-1.1656,1.94
-1.161,-1.161,1.95
-1.1563,-1.1563,1.96
-1.1515,-1.1516,1.97
-1.1466,-1.1466,1.98
-1.1416,-1.1416,1.99
-1.1364,-1.1365,2
-1.1312,-1.1312,2.01
-1.1258,-1.1259,2.02
-1.1203,-1.1204,2.03
-1.1147,-1.1148,2.04
-1.109,-1.1091,2.05
-1.1032,-1.1033,2.06
-1.0973,-1.0974,2.07
-1.0912,-1.0914,2.08
-1.0851,-1.0852,2.09
-1.0788,-1.079,2.1
-1.0725,-1.0726,2.11
-1.066,-1.0662,2.12
-1.0594,-1.0596,2.13
-1.0527,-1.0529,2.14
-1.046,-1.0461,2.15
-1.0391,-1.0393,2.16
-1.0321,-1.0323,2.17
-1.025,-1.0252,2.18
-1.0178,-1.018,2.19
-1.0105,-1.0107,2.2
-1.0031,-1.0033,2.21
-0.99555,-0.9958,2.22
-0.98795,-0.98821,2.23
-0.98024,-0.98051,2.24
-0.97244,-0.97272,2.25
-0.96454,-0.96483,2.26
-0.95654,-0.95684,2.27
-0.94845,-0.94875,2.28
-0.94027,-0.94058,2.29
-0.93199,-0.9323,2.3
-0.92361,-0.92394,2.31
-0.91515,-0.91548,2.32
-0.90659,-0.90693,2.33
-0.89794,-0.89829,2.34
-0.8892,-0.88956,2.35
-0.88038,-0.88074,2.36
-0.87146,-0.87184,2.37
-0.86246,-0.86284,2.38
-0.85337,-0.85376,2.39
-0.8442,-0.84459,2.4
-0.83494,-0.83534,2.41
-0.8256,-0.82601,2.42
-0.81617,-0.81659,2.43
-0.80667,-0.80709,2.44
-0.79708,-0.79751,2.45
-0.78741,-0.78785,2.46
-0.77767,-0.77812,2.47
-0.76785,-0.7683,2.48
-0.75795,-0.75841,2.49
-0.74797,-0.74844,2.5
-0.73792,-0.73839,2.51
-0.7278,-0.72827,2.52
-0.7176,-0.71808,2.53
-0.70733,-0.70782,2.54
-0.697,-0.69749,2.55
-0.68659,-0.68708,2.56
-0.67611,-0.67661,2.57
-0.66556,-0.66607,2.58
-0.65495,-0.65546,2.59
-0.64428,-0.64479,2.6
-0.63353,-0.63405,2.61
-0.62273,-0.62325,2.62
-0.61186,-0.61239,2.63
-0.60093,-0.60146,2.64
-0.58995,-0.59048,2.65
-0.5789,-0.57943,2.66
-0.56779,-0.56833,2.67
-0.55663,-0.55717,2.68
-0.54541,-0.54595,2.69
-0.53414,-0.53468,2.7
-0.52282,-0.52336,2.71
-0.51144,-0.51198,2.72
-0.50001,-0.50056,2.73
-0.48853,-0.48908,2.74
-0.477,-0.47755,2.75
-0.46543,-0.46598,2.76
-0.4538,-0.45435,2.77
-0.44214,-0.44269,2.78
-0.43042,-0.43097,2.79
-0.41867,-0.41922,2.8
-0.40687,-0.40742,2.81
-0.39504,-0.39558,2.82
-0.38316,-0.38371,2.83
-0.37124,-0.37179,2.84
-0.35929,-0.35984,2.85
-0.3473,-0.34785,2.86
-0.33528,-0.33582,2.87
-0.32322,-0.32376,2.88
-0.31113,-0.31167,2.89
-0.29901,-0.29955,2.9
-0.28686,-0.28739,2.91
-0.27469,-0.27521,2.92
-0.26248,-0.263,2.93
-0.25025,-0.25077,2.94
-0.23799,-0.23851,2.95
-0.22571,-0.22622,2.96
-0.21341,-0.21391,2.97
-0.20108,-0.20159,2.98
