true_u,pred_u,Points:0
0,-0.00010165,0
0.014091,0.014,0.01
0.028181,0.028099,0.02
0.042268,0.042197,0.03
0.056351,0.05629,0.04
0.070428,0.070377,0.05
0.084499,0.084457,0.06
0.09856,0.098529,0.07
0.11261,0.11259,0.08
0.12665,0.12664,0.09
0.14068,0.14068,0.1
0.15469,0.1547,0.11
0.16869,0.16871,0.12
0.18267,0.1827,0.13
0.19664,0.19668,0.14
0.21058,0.21063,0.15
0.2245,0.22456,0.16
0.2384,0.23847,0.17
0.25228,0.25236,0.18
0.26613,0.26622,0.19
0.27996,0.28005,0.2
0.29375,0.29385,0.21
0.30752,0.30763,0.22
0.32126,0.32137,0.23
0.33496,0.33509,0.24
0.34863,0.34877,0.25
0.36227,0.36241,0.26
0.37587,0.37602,0.27
0.38943,0.38959,0.28
0.40295,0.40312,0.29
0.41643,0.41661,0.3
0.42988,0.43005,0.31
0.44327,0.44346,0.32
0.45663,0.45682,0.33
0.46994,0.47013,0.34
0.4832,0.4834,0.35
0.49641,0.49662,0.36
0.50957,0.50978,0.37
0.52268,0.5229,0.38
0.53574,0.53597,0.39
0.54875,0.54898,0.4
0.5617,0.56193,0.41
0.5746,0.57483,0.42
0.58744,0.58767,0.43
0.60021,0.60045,0.44
0.61293,0.61318,0.45
0.62559,0.62584,0.46
0.63819,0.63843,0.47
0.65072,0.65097,0.48
0.66319,0.66343,0.49
0.67559,0.67584,0.5
0.68792,0.68817,0.51
0.70018,0.70043,0.52
0.71238,0.71263,0.53
0.7245,0.72475,0.54
0.73655,0.7368,0.55
0.74852,0.74878,0.56
0.76043,0.76068,0.57
0.77225,0.7725,0.58
0.784,0.78425,0.59
0.79567,0.79592,0.6
0.80726,0.80751,0.61
0.81877,0.81901,0.62
0.8302,0.83044,0.63
0.84154,0.84178,0.64
0.8528,0.85304,0.65
0.86398,0.86421,0.66
0.87507,0.8753,0.67
0.88607,0.8863,0.68
0.89698,0.8972,0.69
0.9078,0.90802,0.7
0.91854,0.91875,0.71
0.92918,0.92939,0.72
0.93972,0.93993,0.73
0.95018,0.95038,0.74
0.96053,0.96073,0.75
0.9708,0.97099,0.76
0.98096,0.98115,0.77
0.99103,0.99121,0.78
1.001,1.0012,0.79
1.0109,1.011,0.8
1.0206,1.0208,0.81
1.0303,1.0305,0.82
1.0399,1.04,0.83
1.0493,1.0495,0.84
1.0587,1.0588,0.85
1.0679,1.0681,0.86
1.0771,1.0772,0.87
1.0861,1.0862,0.88
1.095,1.0951,0.89
1.1038,1.1039,0.9
1.1125,1.1126,0.91
1.1211,1.1212,0.92
1.1296,1.1297,0.93
1.138,1.1381,0.94
1.1462,1.1463,0.95
1.1544,1.1544,0.96
1.1624,1.1625,0.97
1.1703,1.1704,0.98
1.1781,1.1782,0.99
1.1858,1.1858,1
1.1933,1.1934,1.01
1.2008,1.2008,1.02
1.2081,1.2081,1.03
1.2153,1.2153,1.04
1.2223,1.2224,1.05
1.2293,1.2293,1.06
1.2361,1.2361,1.07
1.2428,1.2428,1.08
1.2494,1.2494,1.09
1.2558,1.2558,1.1
1.2622,1.2622,1.11
1.2684,1.2684,1.12
1.2745,1.2744,1.13
1.2804,1.2804,1.14
1.2862,1.2862,1.15
