true_u,pred_u,Points:0
0,0.00023628,0
0.00623,0.0064529,0.01
0.012459,0.012669,0.02
0.018688,0.018883,0.03
0.024914,0.025095,0.04
0.031138,0.031305,0.05
0.037358,0.037512,0.06
0.043575,0.043714,0.07
0.049788,0.049913,0.08
0.055995,0.056106,0.09
0.062197,0.062294,0.1
0.068393,0.068476,0.11
0.074582,0.074651,0.12
0.080763,0.080818,0.13
0.086937,0.086978,0.14
0.093102,0.093129,0.15
0.099257,0.09927,0.16
0.1054,0.1054,0.17
0.11154,0.11152,0.18
0.11766,0.11763,0.19
0.12377,0.12373,0.2
0.12987,0.12982,0.21
0.13596,0.13589,0.22
0.14203,0.14195,0.23
0.14809,0.148,0.24
0.15414,0.15403,0.25
0.16016,0.16005,0.26
0.16618,0.16605,0.27
0.17217,0.17203,0.28
0.17815,0.178,0.29
0.18411,0.18395,0.3
0.19005,0.18988,0.31
0.19598,0.19579,0.32
0.20188,0.20169,0.33
0.20777,0.20756,0.34
0.21363,0.21341,0.35
0.21947,0.21925,0.36
0.22529,0.22506,0.37
0.23109,0.23084,0.38
0.23686,0.23661,0.39
0.24261,0.24235,0.4
0.24834,0.24807,0.41
0.25404,0.25376,0.42
0.25971,0.25943,0.43
0.26536,0.26507,0.44
0.27099,0.27069,0.45
0.27658,0.27628,0.46
0.28215,0.28184,0.47
0.28769,0.28738,0.48
0.2932,0.29288,0.49
0.29869,0.29836,0.5
0.30414,0.30381,0.51
0.30956,0.30922,0.52
0.31495,0.31461,0.53
0.32031,0.31997,0.54
0.32564,0.32529,0.55
0.33093,0.33058,0.56
0.3362,0.33584,0.57
0.34142,0.34107,0.58
0.34662,0.34626,0.59
0.35178,0.35142,0.6
0.3569,0.35654,0.61
0.36199,0.36163,0.62
0.36704,0.36668,0.63
0.37206,0.3717,0.64
0.37704,0.37668,0.65
0.38198,0.38162,0.66
0.38688,0.38652,0.67
0.39174,0.39139,0.68
0.39657,0.39621,0.69
0.40135,0.401,0.7
0.4061,0.40575,0.71
0.4108,0.41045,0.72
0.41547,0.41512,0.73
0.42009,0.41975,0.74
0.42467,0.42433,0.75
0.42921,0.42887,0.76
0.4337,0.43337,0.77
0.43815,0.43782,0.78
0.44256,0.44224,0.79
0.44692,0.4466,0.8
0.45124,0.45093,0.81
0.45551,0.45521,0.82
0.45974,0.45944,0.83
0.46392,0.46363,0.84
0.46806,0.46777,0.85
0.47214,0.47186,0.86
0.47618,0.47591,0.87
0.48018,0.47991,0.88
0.48412,0.48387,0.89
0.48802,0.48777,0.9
0.49187,0.49163,0.91
0.49567,0.49543,0.92
0.49942,0.49919,0.93
0.50312,0.5029,0.94
0.50677,0.50656,0.95
0.51036,0.51016,0.96
0.51391,0.51372,0.97
0.51741,0.51722,0.98
0.52085,0.52068,0.99
0.52425,0.52408,1
0.52759,0.52743,1.01
0.53087,0.53072,1.02
0.53411,0.53397,1.03
0.53729,0.53716,1.04
0.54041,0.54029,1.05
0.54349,0.54337,1.06
0.54651,0.5464,1.07
0.54947,0.54938,1.08
0.55238,0.55229,1.09
0.55523,0.55516,1.1
0.55803,0.55796,1.11
0.56077,0.56072,1.12
0.56346,0.56341,1.13
0.56609,0.56605,1.14
0.56866,0.56863,1.15
0.57118,0.57116,1.16
0.57364,0.57363,1.17
0.57604,0.57604,1.18
0.57838,0.57839,1.19
0.58067,0.58069,1.2
0.5829,0.58292,1.21
0.58507,0.5851,1.22
0.58718,0.58722,1.23
0.58923,0.58928,1.24
0.59123,0.59128,1.25
0.59316,0.59323,1.26
0.59504,0.59511,1.27
0.59685,0.59693,1.28
0.59861,0.5987,1.29
0.60031,0.6004,1.3
0.60194,0.60204,1.31
0.60352,0.60363,1.32
0.60504,0.60515,1.33
0.60649,0.60661,1.34
0.60789,0.60801,1.35
0.60922,0.60935,1.36
0.61049,0.61063,1.37
0.61171,0.61185,1.38
0.61286,0.613,1.39
0.61395,0.6141,1.4
0.61497,0.61513,1.41
0.61594,0.6161,1.42
0.61685,0.61701,1.43
0.61769,0.61786,1.44
0.61847,0.61864,1.45
0.61919,0.61937,1.46
0.61985,0.62003,1.47
0.62044,0.62062,1.48
0.62098,0.62116,1.49
0.62145,0.62163,1.5
0.62186,0.62205,1.51
0.62221,0.62239,1.52
0.62249,0.62268,1.53
0.62272,0.6229,1.54
0.62288,0.62306,1.55
0.62297,0.62316,1.56
0.62301,0.6232,1.57
0.62298,0.62317,1.58
0.6229,0.62308,1.59
0.62274,0.62293,1.6
0.62253,0.62272,1.61
0.62226,0.62244,1.62
0.62192,0.6221,1.63
0.62152,0.6217,1.64
0.62106,0.62123,1.65
0.62053,0.6207,1.66
0.61995,0.62011,1.67
0.6193,0.61946,1.68
0.61859,0.61875,1.69
0.61782,0.61797,1.7
0.61698,0.61713,1.71
0.61609,0.61623,1.72
0.61513,0.61527,1.73
