true_u,pred_u,Points:0
0,9.127e-06,0
0.0091773,0.0091734,0.01
0.018354,0.018337,0.02
0.027528,0.027498,0.03
0.0367,0.036657,0.04
0.045868,0.045812,0.05
0.055032,0.054963,0.06
0.06419,0.064109,0.07
0.073341,0.073248,0.08
0.082486,0.08238,0.09
0.091622,0.091504,0.1
0.10075,0.10062,0.11
0.10987,0.10972,0.12
0.11897,0.11882,0.13
0.12806,0.1279,0.14
0.13715,0.13697,0.15
0.14621,0.14603,0.16
0.15527,0.15507,0.17
0.1643,0.1641,0.18
0.17332,0.17311,0.19
0.18233,0.1821,0.2
0.19131,0.19108,0.21
0.20028,0.20004,0.22
0.20923,0.20898,0.23
0.21815,0.21789,0.24
0.22705,0.22679,0.25
0.23593,0.23566,0.26
0.24479,0.24451,0.27
0.25362,0.25334,0.28
0.26243,0.26214,0.29
0.27121,0.27091,0.3
0.27997,0.27966,0.31
0.28869,0.28838,0.32
0.29739,0.29707,0.33
0.30606,0.30573,0.34
0.31469,0.31437,0.35
0.3233,0.32297,0.36
0.33187,0.33154,0.37
0.34041,0.34007,0.38
0.34892,0.34858,0.39
0.35739,0.35704,0.4
0.36582,0.36548,0.41
0.37422,0.37387,0.42
0.38258,0.38223,0.43
0.3909,0.39055,0.44
0.39919,0.39884,0.45
0.40743,0.40708,0.46
0.41563,0.41528,0.47
0.4238,0.42344,0.48
0.43191,0.43156,0.49
0.43999,0.43964,0.5
0.44802,0.44767,0.51
0.45601,0.45566,0.52
0.46395,0.46361,0.53
0.47185,0.4715,0.54
0.47969,0.47935,0.55
0.48749,0.48716,0.56
0.49524,0.49491,0.57
0.50295,0.50262,0.58
0.5106,0.51027,0.59
0.5182,0.51788,0.6
0.52575,0.52543,0.61
0.53324,0.53293,0.62
0.54068,0.54038,0.63
0.54807,0.54778,0.64
0.55541,0.55511,0.65
0.56268,0.5624,0.66
0.56991,0.56963,0.67
0.57707,0.5768,0.68
0.58418,0.58391,0.69
0.59123,0.59097,0.7
0.59822,0.59797,0.71
0.60515,0.6049,0.72
0.61202,0.61178,0.73
0.61882,0.6186,0.74
0.62557,0.62535,0.75
0.63225,0.63204,0.76
0.63887,0.63867,0.77
0.64543,0.64524,0.78
0.65192,0.65174,0.79
0.65835,0.65818,0.8
0.66471,0.66455,0.81
0.671,0.67085,0.82
0.67723,0.67709,0.83
0.68339,0.68326,0.84
0.68948,0.68936,0.85
0.69551,0.69539,0.86
0.70146,0.70135,0.87
0.70734,0.70724,0.88
0.71315,0.71307,0.89
0.71889,0.71882,0.9
0.72456,0.7245,0.91
0.73016,0.7301,0.92
0.73568,0.73564,0.93
0.74113,0.74109,0.94
0.74651,0.74648,0.95
0.75181,0.75179,0.96
0.75703,0.75703,0.97
0.76218,0.76219,0.98
0.76726,0.76727,0.99
0.77226,0.77228,1
0.77717,0.7772,1.01
0.78202,0.78206,1.02
0.78678,0.78683,1.03
0.79147,0.79152,1.04
0.79607,0.79614,1.05
0.8006,0.80067,1.06
0.80505,0.80513,1.07
0.80941,0.8095,1.08
0.8137,0.8138,1.09
0.8179,0.81801,1.1
0.82202,0.82214,1.11
0.82606,0.82619,1.12
0.83002,0.83015,1.13
0.83389,0.83403,1.14
0.83768,0.83783,1.15
0.84139,0.84154,1.16
0.84501,0.84517,1.17
0.84855,0.84872,1.18
0.85201,0.85218,1.19
0.85537,0.85555,1.2
0.85866,0.85884,1.21
0.86185,0.86204,1.22
0.86496,0.86516,1.23
0.86799,0.86819,1.24
0.87093,0.87113,1.25
0.87378,0.87398,1.26
0.87654,0.87675,1.27
0.87921,0.87943,1.28
0.8818,0.88202,1.29
0.8843,0.88453,1.3
0.88671,0.88694,1.31
0.88903,0.88926,1.32
0.89127,0.8915,1.33
0.89341,0.89365,1.34
0.89546,0.8957,1.35
0.89743,0.89767,1.36
0.8993,0.89955,1.37
0.90109,0.90133,1.38
0.90279,0.90303,1.39
0.90439,0.90464,1.4
0.90591,0.90615,1.41
0.90733,0.90758,1.42
0.90866,0.90891,1.43
0.90991,0.91015,1.44
0.91106,0.9113,1.45
0.91212,0.91236,1.46
0.91309,0.91333,1.47
0.91396,0.91421,1.48
0.91475,0.91499,1.49
0.91545,0.91569,1.5
0.91605,0.91629,1.51
0.91656,0.9168,1.52
0.91698,0.91722,1.53
0.91731,0.91754,1.54
0.91755,0.91778,1.55
0.91769,0.91792,1.56
0.91774,0.91797,1.57
0.91771,0.91793,1.58
0.91757,0.91779,1.59
0.91735,0.91757,1.6
0.91704,0.91725,1.61
0.91663,0.91684,1.62
0.91614,0.91634,1.63
0.91555,0.91574,1.64
0.91487,0.91506,1.65
0.9141,0.91428,1.66
0.91323,0.91341,1.67
0.91228,0.91245,1.68
0.91123,0.9114,1.69
0.91009,0.91026,1.7
0.90887,0.90903,1.71
0.90755,0.9077,1.72
0.90614,0.90629,1.73
0.90464,0.90478,1.74
0.90305,0.90318,1.75
0.90137,0.9015,1.76
0.8996,0.89972,1.77
0.89773,0.89785,1.78
0.89578,0.89589,1.79
0.89374,0.89385,1.8
0.89161,0.89171,1.81
0.88939,0.88948,1.82
0.88709,0.88717,1.83
0.88469,0.88477,1.84
0.8822,0.88227,1.85
0.87963,0.87969,1.86
0.87697,0.87702,1.87
0.87422,0.87427,1.88
0.87138,0.87142,1.89
0.86846,0.86849,1.9
0.86545,0.86548,1.91
0.86235,0.86237,1.92
0.85917,0.85918,1.93
0.8559,0.85591,1.94
0.85255,0.85254,1.95
0.84911,0.8491,1.96
0.84558,0.84556,1.97
0.84197,0.84195,1.98
0.83828,0.83825,1.99
0.8345,0.83446,2
0.83064,0.83059,2.01
0.8267,0.82664,2.02
0.82267,0.82261,2.03
0.81856,0.81849,2.04
0.81437,0.8143,2.05
0.8101,0.81002,2.06
0.80575,0.80566,2.07
0.80131,0.80122,2.08
0.7968,0.7967,2.09
0.79221,0.7921,2.1
0.78753,0.78742,2.11
0.78278,0.78266,2.12
0.77795,0.77782,2.13
0.77304,0.77291,2.14
0.76806,0.76792,2.15
0.763,0.76285,2.16
0.75786,0.75771,2.17
0.75265,0.75249,2.18
0.74736,0.74719,2.19
0.74199,0.74183,2.2
0.73655,0.73638,2.21
0.73104,0.73087,2.22
