true_u,pred_u,Points:0
-0,-0.00040285,0
-0.0084204,-0.0087878,0.01
-0.01684,-0.017172,0.02
-0.025258,-0.025554,0.03
-0.033673,-0.033934,0.04
-0.042085,-0.04231,0.05
-0.050493,-0.050681,0.06
-0.058895,-0.059048,0.07
-0.067292,-0.06741,0.08
-0.075682,-0.075765,0.09
-0.084065,-0.084112,0.1
-0.092439,-0.092451,0.11
-0.1008,-0.10078,0.12
-0.10916,-0.1091,0.13
-0.1175,-0.11741,0.14
-0.12583,-0.12571,0.15
-0.13415,-0.13399,0.16
-0.14246,-0.14227,0.17
-0.15075,-0.15053,0.18
-0.15903,-0.15877,0.19
-0.16729,-0.167,0.2
-0.17553,-0.17521,0.21
-0.18376,-0.18341,0.22
-0.19197,-0.19159,0.23
-0.20016,-0.19975,0.24
-0.20833,-0.20789,0.25
-0.21647,-0.21601,0.26
-0.2246,-0.22411,0.27
-0.23271,-0.23218,0.28
-0.24079,-0.24024,0.29
-0.24884,-0.24827,0.3
-0.25687,-0.25627,0.31
-0.26488,-0.26426,0.32
-0.27286,-0.27221,0.33
-0.28081,-0.28014,0.34
-0.28874,-0.28804,0.35
-0.29663,-0.29592,0.36
-0.3045,-0.30376,0.37
-0.31233,-0.31158,0.38
-0.32014,-0.31937,0.39
-0.32791,-0.32712,0.4
-0.33565,-0.33484,0.41
-0.34335,-0.34253,0.42
-0.35103,-0.35019,0.43
-0.35866,-0.35781,0.44
-0.36626,-0.3654,0.45
-0.37383,-0.37295,0.46
-0.38135,-0.38046,0.47
-0.38884,-0.38794,0.48
-0.39629,-0.39538,0.49
-0.4037,-0.40278,0.5
-0.41107,-0.41014,0.51
-0.4184,-0.41746,0.52
-0.42568,-0.42474,0.53
-0.43293,-0.43198,0.54
-0.44013,-0.43918,0.55
-0.44729,-0.44633,0.56
-0.4544,-0.45344,0.57
-0.46146,-0.46051,0.58
-0.46848,-0.46753,0.59
-0.47546,-0.4745,0.6
-0.48238,-0.48143,0.61
-0.48926,-0.48831,0.62
-0.49609,-0.49514,0.63
-0.50287,-0.50193,0.64
-0.5096,-0.50866,0.65
-0.51627,-0.51535,0.66
-0.5229,-0.52198,0.67
-0.52947,-0.52856,0.68
-0.536,-0.53509,0.69
-0.54246,-0.54157,0.7
-0.54888,-0.54799,0.71
-0.55523,-0.55436,0.72
-0.56154,-0.56068,0.73
-0.56778,-0.56694,0.74
-0.57397,-0.57314,0.75
-0.58011,-0.57929,0.76
-0.58618,-0.58538,0.77
-0.5922,-0.59141,0.78
-0.59815,-0.59738,0.79
-0.60405,-0.6033,0.8
-0.60989,-0.60915,0.81
-0.61566,-0.61495,0.82
-0.62137,-0.62068,0.83
-0.62703,-0.62635,0.84
-0.63262,-0.63196,0.85
-0.63814,-0.63751,0.86
-0.6436,-0.64299,0.87
-0.649,-0.64841,0.88
-0.65433,-0.65376,0.89
-0.6596,-0.65905,0.9
-0.6648,-0.66428,0.91
-0.66994,-0.66944,0.92
-0.675,-0.67453,0.93
-0.68,-0.67955,0.94
-0.68494,-0.68451,0.95
-0.6898,-0.6894,0.96
-0.69459,-0.69422,0.97
-0.69932,-0.69897,0.98
-0.70398,-0.70365,0.99
-0.70856,-0.70826,1
-0.71307,-0.7128,1.01
-0.71752,-0.71727,1.02
-0.72189,-0.72166,1.03
-0.72619,-0.72599,1.04
-0.73041,-0.73024,1.05
-0.73457,-0.73442,1.06
-0.73865,-0.73853,1.07
-0.74265,-0.74256,1.08
-0.74658,-0.74652,1.09
-0.75044,-0.7504,1.1
-0.75422,-0.75421,1.11
-0.75793,-0.75794,1.12
-0.76156,-0.7616,1.13
-0.76511,-0.76518,1.14
-0.76859,-0.76868,1.15
-0.77199,-0.77211,1.16
-0.77532,-0.77546,1.17
-0.77856,-0.77873,1.18
-0.78173,-0.78192,1.19
-0.78482,-0.78503,1.2
-0.78784,-0.78807,1.21
-0.79077,-0.79103,1.22
-0.79362,-0.79391,1.23
-0.7964,-0.7967,1.24
-0.79909,-0.79942,1.25
-0.80171,-0.80206,1.26
-0.80424,-0.80462,1.27
-0.8067,-0.80709,1.28
-0.80907,-0.80949,1.29
-0.81136,-0.8118,1.3
-0.81358,-0.81403,1.31
-0.81571,-0.81619,1.32
-0.81776,-0.81825,1.33
-0.81972,-0.82024,1.34
-0.82161,-0.82214,1.35
-0.82341,-0.82396,1.36
-0.82513,-0.8257,1.37
-0.82677,-0.82736,1.38
-0.82832,-0.82893,1.39
-0.8298,-0.83042,1.4
-0.83119,-0.83182,1.41
-0.83249,-0.83315,1.42
-0.83372,-0.83438,1.43
-0.83486,-0.83554,1.44
-0.83591,-0.83661,1.45
-0.83689,-0.83759,1.46
-0.83778,-0.83849,1.47
-0.83858,-0.83931,1.48
-0.8393,-0.84004,1.49
-0.83994,-0.84069,1.5
-0.84049,-0.84125,1.51
-0.84096,-0.84173,1.52
-0.84135,-0.84212,1.53
-0.84165,-0.84243,1.54
-0.84187,-0.84265,1.55
-0.842,-0.84279,1.56
-0.84205,-0.84285,1.57
-0.84201,-0.84282,1.58
-0.84189,-0.8427,1.59
-0.84169,-0.8425,1.6
-0.8414,-0.84221,1.61
-0.84103,-0.84184,1.62
-0.84057,-0.84138,1.63
-0.84003,-0.84084,1.64
-0.83941,-0.84022,1.65
-0.8387,-0.83951,1.66
-0.83791,-0.83871,1.67
-0.83703,-0.83783,1.68
-0.83607,-0.83687,1.69
-0.83503,-0.83582,1.7
-0.8339,-0.83469,1.71
-0.83269,-0.83347,1.72
-0.8314,-0.83217,1.73
-0.83002,-0.83079,1.74
-0.82857,-0.82932,1.75
-0.82702,-0.82777,1.76
-0.8254,-0.82613,1.77
-0.82369,-0.82441,1.78
-0.8219,-0.82261,1.79
-0.82003,-0.82073,1.8
-0.81807,-0.81876,1.81
-0.81604,-0.81671,1.82
-0.81392,-0.81458,1.83
-0.81172,-0.81236,1.84
-0.80944,-0.81007,1.85
-0.80708,-0.80769,1.86
-0.80464,-0.80523,1.87
-0.80212,-0.80269,1.88
-0.79951,-0.80007,1.89
-0.79683,-0.79737,1.9
-0.79407,-0.79459,1.91
-0.79123,-0.79173,1.92
-0.78831,-0.78879,1.93
-0.78531,-0.78576,1.94
-0.78223,-0.78267,1.95
-0.77907,-0.77949,1.96
-0.77584,-0.77623,1.97
-0.77253,-0.7729,1.98
-0.76914,-0.76948,1.99
-0.76567,-0.76599,2
-0.76213,-0.76243,2.01
-0.75851,-0.75879,2.02
-0.75482,-0.75507,2.03
-0.75105,-0.75127,2.04
-0.7472,-0.7474,2.05
-0.74328,-0.74346,2.06
-0.73929,-0.73944,2.07
-0.73522,-0.73534,2.08
-0.73108,-0.73118,2.09
-0.72687,-0.72694,2.1
-0.72258,-0.72262,2.11
-0.71822,-0.71824,2.12
-0.71379,-0.71378,2.13
-0.70928,-0.70925,2.14
-0.70471,-0.70465,2.15
-0.70007,-0.69998,2.16
-0.69535,-0.69524,2.17
-0.69057,-0.69043,2.18
-0.68572,-0.68555,2.19
-0.68079,-0.68061,2.2
-0.6758,-0.67559,2.21
-0.67075,-0.67051,2.22
-0.66562,-0.66536,2.23
-0.66043,-0.66015,2.24
-0.65518,-0.65487,2.25
-0.64985,-0.64952,2.26
-0.64447,-0.64411,2.27
-0.63902,-0.63863,2.28
-0.6335,-0.6331,2.29
-0.62792,-0.62749,2.3
-0.62228,-0.62183,2.31
-0.61658,-0.61611,2.32
-0.61081,-0.61032,2.33
-0.60498,-0.60447,2.34
-0.5991,-0.59856,2.35
-0.59315,-0.5926,2.36
-0.58714,-0.58657,2.37
-0.58108,-0.58049,2.38
-0.57495,-0.57435,2.39
-0.56877,-0.56815,2.4
-0.56254,-0.56189,2.41
-0.55624,-0.55558,2.42
-0.54989,-0.54922,2.43
-0.54349,-0.5428,2.44
-0.53703,-0.53633,2.45
-0.53052,-0.5298,2.46
-0.52395,-0.52322,2.47
-0.51733,-0.51659,2.48
-0.51066,-0.50991,2.49
-0.50394,-0.50318,2.5
-0.49717,-0.4964,2.51
-0.49035,-0.48957,2.52
-0.48348,-0.48269,2.53
-0.47656,-0.47576,2.54
-0.4696,-0.46879,2.55
-0.46258,-0.46177,2.56
-0.45553,-0.45471,2.57
-0.44842,-0.4476,2.58
-0.44127,-0.44044,2.59
-0.43408,-0.43325,2.6
-0.42684,-0.42601,2.61
-0.41956,-0.41873,2.62
-0.41224,-0.4114,2.63
-0.40488,-0.40404,2.64
-0.39747,-0.39664,2.65
-0.39003,-0.3892,2.66
-0.38255,-0.38172,2.67
-0.37503,-0.3742,2.68
-0.36747,-0.36664,2.69
-0.35988,-0.35905,2.7
-0.35224,-0.35143,2.71
-0.34458,-0.34377,2.72
-0.33688,-0.33608,2.73
-0.32914,-0.32835,2.74
-0.32138,-0.32059,2.75
-0.31358,-0.3128,2.76
-0.30575,-0.30498,2.77
-0.29789,-0.29713,2.78
-0.29,-0.28925,2.79
-0.28208,-0.28135,2.8
-0.27413,-0.27341,2.81
-0.26615,-0.26545,2.82
-0.25815,-0.25746,2.83
-0.25012,-0.24945,2.84
-0.24207,-0.24142,2.85
-0.23399,-0.23336,2.86
-0.22589,-0.22527,2.87
-0.21777,-0.21717,2.88
-0.20963,-0.20904,2.89
-0.20146,-0.2009,2.9
-0.19327,-0.19273,2.91
-0.18507,-0.18455,2.92
-0.17684,-0.17635,2.93
-0.1686,-0.16813,2.94
-0.16035,-0.15989,2.95
-0.15207,-0.15164,2.96
-0.14378,-0.14338,2.97
-0.13548,-0.1351,2.98
-0.12716,-0.12681,2.99
-0.11883,-0.11851,3
-0.11049,-0.11019,3.01
-0.10213,-0.10187,3.02
-0.093772,-0.09353,3.03
-0.085399,-0.085186,3.04
-0.077018,-0.076833,3.05
-0.068629,-0.068473,3.06
-0.060233,-0.060107,3.07
-0.051831,-0.051734,3.08
-0.043424,-0.043357,3.09
-0.035013,-0.034976,3.1
-0.026598,-0.026591,3.11
-0.018181,-0.018204,3.12
-0.0097614,-0.0098148,3.13
-0.0013411,-0.0014248,3.14
