true_u,pred_u,Points:0
0,-0.00048826,0
0.0083569,0.0079453,0.01
0.016713,0.016371,0.02
0.025067,0.02479,0.03
0.033419,0.033199,0.04
0.041768,0.0416,0.05
0.050112,0.049991,0.06
0.058451,0.058371,0.07
0.066785,0.06674,0.08
0.075112,0.075098,0.09
0.083431,0.083443,0.1
0.091742,0.091776,0.11
0.10004,0.1001,0.12
0.10834,0.1084,0.13
0.11662,0.11669,0.14
0.12489,0.12497,0.15
0.13314,0.13322,0.16
0.14139,0.14147,0.17
0.14962,0.14969,0.18
0.15783,0.1579,0.19
0.16603,0.16609,0.2
0.17421,0.17426,0.21
0.18238,0.18241,0.22
0.19052,0.19054,0.23
0.19865,0.19864,0.24
0.20676,0.20673,0.25
0.21484,0.21479,0.26
0.22291,0.22283,0.27
0.23095,0.23085,0.28
0.23897,0.23884,0.29
0.24697,0.24681,0.3
0.25494,0.25475,0.31
0.26288,0.26266,0.32
0.2708,0.27055,0.33
0.2787,0.27841,0.34
0.28656,0.28624,0.35
0.2944,0.29404,0.36
0.3022,0.30181,0.37
0.30998,0.30955,0.38
0.31772,0.31726,0.39
0.32544,0.32494,0.4
0.33312,0.33259,0.41
0.34077,0.3402,0.42
0.34838,0.34778,0.43
0.35596,0.35532,0.44
0.3635,0.36283,0.45
0.37101,0.3703,0.46
0.37848,0.37773,0.47
0.38591,0.38513,0.48
0.3933,0.39249,0.49
0.40066,0.39981,0.5
0.40797,0.4071,0.51
0.41524,0.41434,0.52
0.42248,0.42154,0.53
0.42967,0.4287,0.54
0.43681,0.43582,0.55
0.44391,0.44289,0.56
0.45097,0.44993,0.57
0.45799,0.45691,0.58
0.46495,0.46386,0.59
0.47187,0.47076,0.6
0.47875,0.47761,0.61
0.48557,0.48441,0.62
0.49235,0.49117,0.63
0.49908,0.49788,0.64
0.50576,0.50455,0.65
0.51238,0.51116,0.66
0.51896,0.51772,0.67
0.52548,0.52423,0.68
0.53196,0.5307,0.69
0.53837,0.53711,0.7
0.54474,0.54346,0.71
0.55105,0.54977,0.72
0.55731,0.55602,0.73
0.5635,0.56221,0.74
0.56965,0.56836,0.75
0.57573,0.57444,0.76
0.58176,0.58047,0.77
0.58773,0.58645,0.78
0.59364,0.59236,0.79
0.5995,0.59822,0.8
0.60529,0.60402,0.81
0.61102,0.60976,0.82
0.61669,0.61544,0.83
0.6223,0.62106,0.84
0.62785,0.62662,0.85
0.63333,0.63212,0.86
0.63875,0.63755,0.87
0.64411,0.64293,0.88
0.6494,0.64824,0.89
0.65463,0.65348,0.9
0.65979,0.65867,0.91
0.66489,0.66378,0.92
0.66992,0.66884,0.93
0.67488,0.67382,0.94
0.67977,0.67874,0.95
0.6846,0.6836,0.96
0.68936,0.68838,0.97
0.69405,0.6931,0.98
0.69867,0.69775,0.99
0.70322,0.70233,1
0.7077,0.70684,1.01
0.71211,0.71128,1.02
0.71645,0.71565,1.03
0.72071,0.71995,1.04
0.72491,0.72418,1.05
0.72903,0.72833,1.06
0.73308,0.73242,1.07
0.73705,0.73643,1.08
0.74096,0.74037,1.09
0.74478,0.74423,1.1
0.74854,0.74802,1.11
0.75222,0.75174,1.12
0.75582,0.75538,1.13
0.75935,0.75894,1.14
0.7628,0.76243,1.15
0.76618,0.76585,1.16
0.76947,0.76918,1.17
0.7727,0.77244,1.18
0.77584,0.77563,1.19
0.77891,0.77873,1.2
0.7819,0.78176,1.21
0.78481,0.78471,1.22
0.78764,0.78758,1.23
0.79039,0.79038,1.24
0.79307,0.79309,1.25
0.79566,0.79572,1.26
0.79818,0.79828,1.27
0.80062,0.80075,1.28
0.80297,0.80314,1.29
0.80525,0.80546,1.3
0.80744,0.80769,1.31
0.80956,0.80984,1.32
0.81159,0.81191,1.33
0.81354,0.8139,1.34
0.81542,0.8158,1.35
0.8172,0.81763,1.36
0.81891,0.81937,1.37
0.82054,0.82103,1.38
0.82208,0.8226,1.39
0.82354,0.8241,1.4
0.82492,0.82551,1.41
0.82622,0.82683,1.42
0.82743,0.82808,1.43
0.82856,0.82924,1.44
0.82961,0.83031,1.45
0.83058,0.83131,1.46
0.83146,0.83222,1.47
0.83226,0.83304,1.48
0.83298,0.83378,1.49
0.83361,0.83444,1.5
0.83416,0.83501,1.51
0.83463,0.83549,1.52
0.83501,0.8359,1.53
0.83531,0.83622,1.54
0.83552,0.83645,1.55
0.83565,0.8366,1.56
0.8357,0.83666,1.57
0.83567,0.83664,1.58
0.83555,0.83654,1.59
0.83535,0.83635,1.6
0.83506,0.83607,1.61
0.83469,0.83571,1.62
0.83424,0.83527,1.63
0.8337,0.83474,1.64
0.83308,0.83413,1.65
0.83238,0.83343,1.66
0.83159,0.83265,1.67
0.83073,0.83178,1.68
0.82977,0.83083,1.69
0.82874,0.8298,1.7
0.82762,0.82868,1.71
0.82642,0.82748,1.72
0.82513,0.82619,1.73
0.82377,0.82482,1.74
0.82232,0.82337,1.75
0.82079,0.82183,1.76
0.81918,0.82021,1.77
0.81748,0.81851,1.78
0.81571,0.81672,1.79
0.81385,0.81486,1.8
0.81191,0.81291,1.81
0.80989,0.81087,1.82
0.80779,0.80876,1.83
0.8056,0.80656,1.84
0.80334,0.80428,1.85
0.801,0.80192,1.86
0.79857,0.79948,1.87
0.79607,0.79696,1.88
0.79349,0.79436,1.89
0.79083,0.79168,1.9
0.78808,0.78892,1.91
0.78526,0.78608,1.92
0.78237,0.78316,1.93
0.77939,0.78016,1.94
0.77633,0.77708,1.95
0.7732,0.77392,1.96
0.76999,0.77069,1.97
0.76671,0.76738,1.98
0.76334,0.76399,1.99
0.7599,0.76052,2
0.75639,0.75698,2.01
0.7528,0.75336,2.02
0.74913,0.74967,2.03
0.74539,0.7459,2.04
0.74157,0.74206,2.05
0.73768,0.73814,2.06
0.73372,0.73415,2.07
0.72968,0.73008,2.08
0.72557,0.72594,2.09
0.72139,0.72173,2.1
0.71713,0.71745,2.11
0.71281,0.71309,2.12
0.70841,0.70866,2.13
0.70394,0.70417,2.14
0.6994,0.6996,2.15
0.69479,0.69496,2.16
0.69011,0.69026,2.17
0.68536,0.68548,2.18
0.68055,0.68064,2.19
0.67566,0.67573,2.2
0.67071,0.67075,2.21
0.66569,0.6657,2.22
0.66061,0.66059,2.23
0.65546,0.65541,2.24
0.65024,0.65017,2.25
0.64496,0.64487,2.26
