true_u,pred_u,Points:0
0,0.00027463,0
0.0042091,0.0044395,0.01
0.0084178,0.0086028,0.02
0.012626,0.012764,0.03
0.016832,0.016924,0.04
0.021037,0.021081,0.05
0.02524,0.025235,0.06
0.02944,0.029386,0.07
0.033637,0.033534,0.08
0.037831,0.037679,0.09
0.042022,0.041819,0.1
0.046208,0.045955,0.11
0.050389,0.050086,0.12
0.054565,0.054212,0.13
0.058736,0.058333,0.14
0.062901,0.062449,0.15
0.06706,0.066558,0.16
0.071212,0.070661,0.17
0.075357,0.074757,0.18
0.079494,0.078846,0.19
0.083623,0.082928,0.2
0.087744,0.087003,0.21
0.091857,0.091069,0.22
0.09596,0.095127,0.23
0.10005,0.099176,0.24
0.10414,0.10322,0.25
0.10821,0.10725,0.26
0.11227,0.11127,0.27
0.11632,0.11528,0.28
0.12036,0.11928,0.29
0.12439,0.12327,0.3
0.1284,0.12724,0.31
0.13241,0.13121,0.32
0.1364,0.13516,0.33
0.14037,0.13911,0.34
0.14433,0.14303,0.35
0.14828,0.14695,0.36
0.15221,0.15085,0.37
0.15613,0.15474,0.38
0.16003,0.15862,0.39
0.16391,0.16248,0.4
0.16778,0.16632,0.41
0.17163,0.17015,0.42
0.17547,0.17396,0.43
0.17929,0.17776,0.44
0.18308,0.18154,0.45
0.18687,0.18531,0.46
0.19063,0.18905,0.47
0.19437,0.19278,0.48
0.19809,0.1965,0.49
0.2018,0.20019,0.5
0.20548,0.20386,0.51
0.20915,0.20752,0.52
0.21279,0.21116,0.53
0.21641,0.21477,0.54
0.22001,0.21837,0.55
0.22359,0.22195,0.56
0.22714,0.2255,0.57
0.23067,0.22904,0.58
0.23418,0.23255,0.59
0.23767,0.23604,0.6
0.24113,0.23951,0.61
0.24457,0.24295,0.62
0.24798,0.24637,0.63
0.25137,0.24977,0.64
0.25473,0.25315,0.65
0.25807,0.2565,0.66
0.26138,0.25983,0.67
0.26467,0.26313,0.68
0.26793,0.26641,0.69
0.27116,0.26966,0.7
0.27437,0.27288,0.71
0.27755,0.27608,0.72
0.2807,0.27925,0.73
0.28382,0.2824,0.74
0.28691,0.28552,0.75
0.28998,0.28861,0.76
0.29302,0.29167,0.77
0.29602,0.29471,0.78
0.299,0.29771,0.79
0.30195,0.30069,0.8
0.30487,0.30364,0.81
0.30775,0.30655,0.82
0.31061,0.30944,0.83
0.31343,0.3123,0.84
0.31623,0.31513,0.85
0.31899,0.31792,0.86
0.32172,0.32069,0.87
0.32442,0.32342,0.88
0.32708,0.32612,0.89
0.32972,0.32879,0.9
0.33232,0.33143,0.91
0.33488,0.33404,0.92
0.33742,0.33661,0.93
0.33992,0.33915,0.94
0.34238,0.34165,0.95
0.34481,0.34412,0.96
0.34721,0.34656,0.97
0.34957,0.34896,0.98
0.3519,0.35133,0.99
0.35419,0.35366,1
0.35645,0.35596,1.01
0.35867,0.35822,1.02
0.36085,0.36045,1.03
0.363,0.36264,1.04
0.36511,0.36479,1.05
0.36719,0.36691,1.06
0.36923,0.36899,1.07
0.37123,0.37104,1.08
0.3732,0.37304,1.09
0.37512,0.37501,1.1
0.37702,0.37694,1.11
0.37887,0.37884,1.12
0.38068,0.38069,1.13
0.38246,0.38251,1.14
0.3842,0.38429,1.15
0.3859,0.38603,1.16
0.38756,0.38773,1.17
0.38918,0.3894,1.18
0.39077,0.39102,1.19
0.39231,0.3926,1.2
0.39382,0.39415,1.21
0.39528,0.39565,1.22
0.39671,0.39711,1.23
0.3981,0.39854,1.24
0.39944,0.39992,1.25
0.40075,0.40126,1.26
0.40202,0.40257,1.27
0.40325,0.40383,1.28
0.40443,0.40505,1.29
0.40558,0.40623,1.3
0.40668,0.40737,1.31
0.40775,0.40846,1.32
0.40877,0.40952,1.33
0.40976,0.41053,1.34
0.4107,0.41151,1.35
0.4116,0.41244,1.36
0.41246,0.41332,1.37
0.41328,0.41417,1.38
0.41406,0.41497,1.39
0.41479,0.41574,1.4
0.41549,0.41645,1.41
0.41614,0.41713,1.42
0.41675,0.41777,1.43
0.41732,0.41836,1.44
0.41785,0.41891,1.45
0.41834,0.41941,1.46
0.41878,0.41988,1.47
0.41918,0.4203,1.48
0.41954,0.42068,1.49
0.41986,0.42101,1.5
0.42014,0.4213,1.51
0.42037,0.42155,1.52
0.42057,0.42176,1.53
0.42072,0.42192,1.54
0.42083,0.42204,1.55
0.42089,0.42212,1.56
0.42092,0.42215,1.57
0.4209,0.42214,1.58
0.42084,0.42209,1.59
0.42074,0.42199,1.6
0.42059,0.42186,1.61
0.42041,0.42167,1.62
0.42018,0.42145,1.63
0.41991,0.42118,1.64
0.4196,0.42087,1.65
0.41924,0.42051,1.66
0.41885,0.42012,1.67
0.41841,0.41968,1.68
0.41793,0.41919,1.69
0.41741,0.41867,1.7
0.41685,0.4181,1.71
0.41624,0.41749,1.72
0.41559,0.41684,1.73
0.41491,0.41614,1.74
0.41418,0.4154,1.75
0.41341,0.41462,1.76
0.41259,0.4138,1.77
0.41174,0.41293,1.78
0.41085,0.41202,1.79
0.40991,0.41107,1.8
0.40893,0.41008,1.81
0.40791,0.40905,1.82
0.40686,0.40797,1.83
0.40576,0.40685,1.84
0.40462,0.4057,1.85
0.40344,0.4045,1.86
0.40222,0.40326,1.87
0.40096,0.40197,1.88
0.39965,0.40065,1.89
0.39831,0.39929,1.9
0.39693,0.39788,1.91
0.39551,0.39644,1.92
0.39405,0.39495,1.93
0.39255,0.39343,1.94
0.39102,0.39186,1.95
0.38944,0.39026,1.96
0.38782,0.38862,1.97
0.38617,0.38693,1.98
0.38447,0.38521,1.99
0.38274,0.38345,2
0.38097,0.38165,2.01
0.37916,0.37981,2.02
0.37731,0.37793,2.03
0.37543,0.37602,2.04
0.37351,0.37406,2.05
0.37155,0.37207,2.06
0.36955,0.37004,2.07
0.36752,0.36798,2.08
0.36545,0.36587,2.09
0.36334,0.36373,2.1
0.3612,0.36156,2.11
0.35902,0.35934,2.12
0.3568,0.3571,2.13
0.35455,0.35481,2.14
0.35227,0.35249,2.15
0.34994,0.35013,2.16
0.34759,0.34774,2.17
0.3452,0.34532,2.18
0.34277,0.34286,2.19
0.34031,0.34036,2.2
0.33782,0.33784,2.21
0.33529,0.33527,2.22
0.33273,0.33268,2.23
0.33013,0.33005,2.24
0.3275,0.32739,2.25
0.32484,0.3247,2.26
0.32215,0.32197,2.27
0.31943,0.31921,2.28
0.31667,0.31643,2.29
0.31388,0.31361,2.3
0.31106,0.31075,2.31
0.30821,0.30787,2.32
0.30533,0.30496,2.33
0.30241,0.30202,2.34
0.29947,0.29905,2.35
0.2965,0.29605,2.36
0.2935,0.29302,2.37
0.29046,0.28996,2.38
0.2874,0.28687,2.39
0.28431,0.28375,2.4
0.2812,0.28061,2.41
0.27805,0.27744,2.42
0.27488,0.27424,2.43
0.27167,0.27102,2.44
0.26845,0.26777,2.45
0.26519,0.26449,2.46
0.26191,0.26119,2.47
0.2586,0.25787,2.48
0.25527,0.25452,2.49
0.25191,0.25114,2.5
0.24852,0.24774,2.51
0.24511,0.24432,2.52
0.24168,0.24087,2.53
0.23822,0.2374,2.54
0.23474,0.23391,2.55
0.23123,0.23039,2.56
0.2277,0.22685,2.57
0.22415,0.22329,2.58
0.22058,0.21971,2.59
0.21698,0.21611,2.6
0.21337,0.21249,2.61
0.20973,0.20885,2.62
0.20607,0.20519,2.63
0.20239,0.20151,2.64
0.19869,0.19781,2.65
0.19497,0.1941,2.66
0.19123,0.19036,2.67
0.18747,0.18661,2.68
0.18369,0.18284,2.69
0.17989,0.17905,2.7
0.17608,0.17524,2.71
0.17225,0.17142,2.72
0.1684,0.16759,2.73
0.16453,0.16374,2.74
0.16065,0.15987,2.75
0.15675,0.15599,2.76
0.15284,0.15209,2.77
0.14891,0.14818,2.78
0.14496,0.14426,2.79
0.141,0.14032,2.8
0.13703,0.13637,2.81
0.13304,0.13241,2.82
0.12904,0.12844,2.83
0.12503,0.12445,2.84
0.121,0.12045,2.85
0.11697,0.11645,2.86
0.11292,0.11243,2.87
0.10886,0.1084,2.88
0.10479,0.10436,2.89
0.1007,0.10032,2.9
0.096612,0.096259,2.91
