true_u,pred_u,Points:0
-0,0.00025978,0
-0.013954,-0.013707,0.01
-0.027907,-0.027672,0.02
-0.041858,-0.041635,0.03
-0.055804,-0.055593,0.04
-0.069744,-0.069547,0.05
-0.083678,-0.083494,0.06
-0.097603,-0.097432,0.07
-0.11152,-0.11136,0.08
-0.12542,-0.12528,0.09
-0.13931,-0.13919,0.1
-0.15319,-0.15308,0.11
-0.16705,-0.16695,0.12
-0.1809,-0.18081,0.13
-0.19473,-0.19466,0.14
-0.20854,-0.20848,0.15
-0.22232,-0.22228,0.16
-0.23609,-0.23606,0.17
-0.24983,-0.24982,0.18
-0.26355,-0.26355,0.19
-0.27724,-0.27725,0.2
-0.2909,-0.29093,0.21
-0.30453,-0.30458,0.22
-0.31813,-0.31819,0.23
-0.33171,-0.33178,0.24
-0.34524,-0.34533,0.25
-0.35875,-0.35885,0.26
-0.37221,-0.37233,0.27
-0.38564,-0.38577,0.28
-0.39904,-0.39918,0.29
-0.41239,-0.41254,0.3
-0.4257,-0.42587,0.31
-0.43897,-0.43915,0.32
-0.45219,-0.45238,0.33
-0.46537,-0.46557,0.34
-0.4785,-0.47872,0.35
-0.49159,-0.49181,0.36
-0.50462,-0.50486,0.37
-0.51761,-0.51786,0.38
-0.53054,-0.5308,0.39
-0.54342,-0.54369,0.4
-0.55625,-0.55653,0.41
-0.56902,-0.56931,0.42
-0.58173,-0.58203,0.43
-0.59438,-0.59469,0.44
-0.60698,-0.6073,0.45
-0.61951,-0.61984,0.46
-0.63199,-0.63232,0.47
-0.6444,-0.64474,0.48
-0.65674,-0.65709,0.49
-0.66902,-0.66937,0.5
-0.68123,-0.68159,0.51
-0.69338,-0.69374,0.52
-0.70545,-0.70582,0.53
-0.71746,-0.71783,0.54
-0.72939,-0.72977,0.55
-0.74125,-0.74163,0.56
-0.75304,-0.75342,0.57
-0.76475,-0.76514,0.58
-0.77638,-0.77677,0.59
-0.78794,-0.78833,0.6
-0.79942,-0.79981,0.61
-0.81081,-0.81121,0.62
-0.82213,-0.82253,0.63
-0.83337,-0.83376,0.64
-0.84452,-0.84491,0.65
-0.85558,-0.85598,0.66
-0.86656,-0.86696,0.67
-0.87746,-0.87785,0.68
-0.88827,-0.88866,0.69
-0.89898,-0.89937,0.7
-0.90961,-0.91,0.71
-0.92015,-0.92053,0.72
-0.93059,-0.93097,0.73
-0.94095,-0.94132,0.74
-0.9512,-0.95157,0.75
-0.96137,-0.96173,0.76
-0.97143,-0.97179,0.77
-0.9814,-0.98176,0.78
-0.99127,-0.99162,0.79
-1.001,-1.0014,0.8
-1.0107,-1.0111,0.81
-1.0203,-1.0206,0.82
-1.0298,-1.0301,0.83
-1.0391,-1.0394,0.84
-1.0484,-1.0487,0.85
-1.0575,-1.0578,0.86
-1.0666,-1.0669,0.87
-1.0755,-1.0758,0.88
-1.0844,-1.0846,0.89
-1.0931,-1.0934,0.9
-1.1017,-1.102,0.91
-1.1102,-1.1105,0.92
-1.1186,-1.1189,0.93
-1.1269,-1.1271,0.94
-1.1351,-1.1353,0.95
-1.1432,-1.1433,0.96
-1.1511,-1.1513,0.97
-1.1589,-1.1591,0.98
-1.1666,-1.1668,0.99
-1.1742,-1.1744,1
-1.1817,-1.1819,1.01
-1.1891,-1.1892,1.02
-1.1963,-1.1964,1.03
-1.2035,-1.2035,1.04
-1.2105,-1.2105,1.05
-1.2173,-1.2174,1.06
-1.2241,-1.2242,1.07
-1.2307,-1.2308,1.08
-1.2373,-1.2373,1.09
-1.2436,-1.2437,1.1
-1.2499,-1.2499,1.11
-1.2561,-1.256,1.12
-1.2621,-1.262,1.13
-1.268,-1.2679,1.14
-1.2737,-1.2737,1.15
-1.2794,-1.2793,1.16
-1.2849,-1.2848,1.17
-1.2903,-1.2902,1.18
-1.2955,-1.2954,1.19
-1.3006,-1.3005,1.2
-1.3056,-1.3055,1.21
-1.3105,-1.3103,1.22
-1.3152,-1.315,1.23
-1.3198,-1.3196,1.24
-1.3243,-1.3241,1.25
-1.3286,-1.3284,1.26
-1.3328,-1.3326,1.27
-1.3369,-1.3367,1.28
-1.3408,-1.3406,1.29
-1.3446,-1.3444,1.3
-1.3483,-1.348,1.31
-1.3518,-1.3515,1.32
-1.3552,-1.3549,1.33
-1.3585,-1.3582,1.34
-1.3616,-1.3613,1.35
-1.3646,-1.3643,1.36
-1.3674,-1.3671,1.37
-1.3701,-1.3698,1.38
-1.3727,-1.3724,1.39
-1.3752,-1.3748,1.4
-1.3775,-1.3771,1.41
-1.3796,-1.3793,1.42
-1.3817,-1.3813,1.43
-1.3835,-1.3832,1.44
-1.3853,-1.3849,1.45
-1.3869,-1.3865,1.46
-1.3884,-1.388,1.47
-1.3897,-1.3893,1.48
-1.3909,-1.3905,1.49
-1.392,-1.3916,1.5
-1.3929,-1.3925,1.51
-1.3937,-1.3933,1.52
-1.3943,-1.3939,1.53
-1.3948,-1.3944,1.54
-1.3952,-1.3947,1.55
-1.3954,-1.395,1.56
-1.3955,-1.395,1.57
-1.3954,-1.395,1.58
-1.3952,-1.3948,1.59
-1.3949,-1.3944,1.6
-1.3944,-1.394,1.61
-1.3938,-1.3934,1.62
-1.393,-1.3926,1.63
-1.3921,-1.3917,1.64
-1.3911,-1.3907,1.65
-1.3899,-1.3895,1.66
-1.3886,-1.3882,1.67
-1.3872,-1.3868,1.68
-1.3856,-1.3852,1.69
-1.3838,-1.3834,1.7
-1.382,-1.3816,1.71
-1.38,-1.3796,1.72
-1.3778,-1.3774,1.73
-1.3755,-1.3752,1.74
-1.3731,-1.3728,1.75
-1.3706,-1.3702,1.76
-1.3679,-1.3675,1.77
-1.365,-1.3647,1.78
-1.3621,-1.3618,1.79
-1.359,-1.3587,1.8
-1.3557,-1.3554,1.81
-1.3524,-1.3521,1.82
-1.3488,-1.3486,1.83
-1.3452,-1.3449,1.84
-1.3414,-1.3412,1.85
-1.3375,-1.3373,1.86
-1.3335,-1.3332,1.87
-1.3293,-1.3291,1.88
-1.325,-1.3248,1.89
-1.3205,-1.3204,1.9
-1.316,-1.3158,1.91
-1.3112,-1.3111,1.92
-1.3064,-1.3063,1.93
-1.3014,-1.3013,1.94
-1.2963,-1.2962,1.95
-1.2911,-1.291,1.96
-1.2857,-1.2857,1.97
-1.2803,-1.2802,1.98
-1.2746,-1.2746,1.99
-1.2689,-1.2689,2
-1.263,-1.263,2.01
-1.257,-1.2571,2.02
-1.2509,-1.2509,2.03
-1.2447,-1.2447,2.04
-1.2383,-1.2384,2.05
-1.2318,-1.2319,2.06
-1.2252,-1.2253,2.07
-1.2184,-1.2186,2.08
-1.2116,-1.2117,2.09
-1.2046,-1.2048,2.1
-1.1975,-1.1977,2.11
-1.1902,-1.1905,2.12
-1.1829,-1.1831,2.13
-1.1754,-1.1757,2.14
-1.1679,-1.1681,2.15
-1.1602,-1.1605,2.16
-1.1524,-1.1527,2.17
-1.1444,-1.1448,2.18
-1.1364,-1.1367,2.19
-1.1282,-1.1286,2.2
-1.12,-1.1203,2.21
-1.1116,-1.112,2.22
-1.1031,-1.1035,2.23
-1.0945,-1.0949,2.24
-1.0858,-1.0862,2.25
-1.077,-1.0774,2.26
-1.068,-1.0685,2.27
-1.059,-1.0595,2.28
-1.0499,-1.0504,2.29
-1.0406,-1.0411,2.3
-1.0313,-1.0318,2.31
-1.0218,-1.0224,2.32
-1.0122,-1.0128,2.33
-1.0026,-1.0032,2.34
-0.99284,-0.99344,2.35
-0.98298,-0.9836,2.36
-0.97303,-0.97366,2.37
-0.96298,-0.96362,2.38
-0.95283,-0.95348,2.39
-0.94259,-0.94325,2.4
-0.93225,-0.93293,2.41
-0.92182,-0.92251,2.42
-0.9113,-0.912,2.43
-0.90068,-0.90139,2.44
-0.88998,-0.8907,2.45
-0.87919,-0.87992,2.46
-0.86831,-0.86904,2.47
-0.85734,-0.85809,2.48
-0.84629,-0.84704,2.49
-0.83515,-0.83591,2.5
-0.82393,-0.82469,2.51
-0.81262,-0.8134,2.52
-0.80124,-0.80202,2.53
-0.78977,-0.79056,2.54
-0.77823,-0.77902,2.55
-0.76661,-0.7674,2.56
-0.75491,-0.7557,2.57
-0.74313,-0.74393,2.58
-0.73129,-0.73209,2.59
-0.71936,-0.72017,2.6
-0.70737,-0.70817,2.61
-0.69531,-0.69611,2.62
-0.68317,-0.68398,2.63
-0.67097,-0.67177,2.64
-0.6587,-0.6595,2.65
-0.64637,-0.64717,2.66
-0.63397,-0.63476,2.67
-0.62151,-0.6223,2.68
-0.60898,-0.60977,2.69
-0.59639,-0.59718,2.7
-0.58375,-0.58453,2.71
-0.57104,-0.57182,2.72
-0.55828,-0.55905,2.73
-0.54547,-0.54623,2.74
-0.53259,-0.53335,2.75
-0.51967,-0.52042,2.76
-0.50669,-0.50743,2.77
-0.49367,-0.4944,2.78
-0.48059,-0.48131,2.79
-0.46746,-0.46818,2.8
-0.45429,-0.455,2.81
-0.44108,-0.44177,2.82
-0.42781,-0.4285,2.83
-0.41451,-0.41518,2.84
-0.40117,-0.40182,2.85
-0.38778,-0.38843,2.86
-0.37436,-0.37499,2.87
-0.36089,-0.36151,2.88
-0.3474,-0.348,2.89
