true_u,pred_u,Points:0
0,-0.00042174,0
0.00087924,0.00041696,0.01
0.0017584,0.0012564,0.02
0.0026374,0.0020965,0.03
0.0035161,0.0029369,0.04
0.0043944,0.003778,0.05
0.0052724,0.0046193,0.06
0.0061498,0.0054611,0.07
0.0070265,0.006303,0.08
0.0079026,0.0071451,0.09
0.0087779,0.0079875,0.1
0.0096523,0.0088299,0.11
0.010526,0.0096723,0.12
0.011398,0.010515,0.13
0.012269,0.011357,0.14
0.013139,0.012199,0.15
0.014008,0.013041,0.16
0.014875,0.013882,0.17
0.015741,0.014724,0.18
0.016606,0.015564,0.19
0.017468,0.016404,0.2
0.018329,0.017244,0.21
0.019188,0.018083,0.22
0.020045,0.018921,0.23
0.0209,0.019758,0.24
0.021753,0.020594,0.25
0.022604,0.02143,0.26
0.023452,0.022264,0.27
0.024299,0.023097,0.28
0.025142,0.023929,0.29
0.025984,0.024759,0.3
0.026822,0.025588,0.31
0.027658,0.026416,0.32
0.028492,0.027242,0.33
0.029322,0.028066,0.34
0.030149,0.028888,0.35
0.030974,0.029709,0.36
0.031795,0.030527,0.37
0.032613,0.031344,0.38
0.033428,0.032158,0.39
0.03424,0.03297,0.4
0.035048,0.03378,0.41
0.035853,0.034587,0.42
0.036654,0.035391,0.43
0.037451,0.036193,0.44
0.038245,0.036993,0.45
0.039034,0.037789,0.46
0.03982,0.038583,0.47
0.040602,0.039373,0.48
0.04138,0.04016,0.49
0.042154,0.040944,0.5
0.042923,0.041725,0.51
0.043688,0.042502,0.52
0.044449,0.043276,0.53
0.045206,0.044047,0.54
0.045958,0.044813,0.55
0.046705,0.045576,0.56
0.047447,0.046334,0.57
0.048185,0.047089,0.58
0.048918,0.04784,0.59
0.049646,0.048586,0.6
0.05037,0.049328,0.61
0.051088,0.050066,0.62
0.051801,0.050799,0.63
0.052509,0.051527,0.64
0.053211,0.052251,0.65
0.053909,0.05297,0.66
0.054601,0.053684,0.67
0.055287,0.054393,0.68
0.055968,0.055097,0.69
0.056643,0.055796,0.7
0.057313,0.05649,0.71
0.057977,0.057178,0.72
0.058635,0.057861,0.73
0.059287,0.058538,0.74
0.059933,0.05921,0.75
0.060574,0.059875,0.76
0.061208,0.060535,0.77
0.061836,0.061189,0.78
0.062458,0.061838,0.79
0.063074,0.06248,0.8
0.063683,0.063116,0.81
0.064286,0.063745,0.82
0.064883,0.064369,0.83
0.065473,0.064985,0.84
0.066057,0.065596,0.85
0.066634,0.0662,0.86
0.067204,0.066797,0.87
0.067768,0.067387,0.88
0.068324,0.067971,0.89
0.068874,0.068548,0.9
0.069418,0.069117,0.91
0.069954,0.06968,0.92
0.070483,0.070236,0.93
0.071005,0.070784,0.94
0.07152,0.071326,0.95
0.072028,0.071859,0.96
0.072529,0.072386,0.97
0.073022,0.072905,0.98
0.073508,0.073416,0.99
0.073987,0.073921,1
0.074458,0.074417,1.01
0.074922,0.074906,1.02
0.075378,0.075386,1.03
0.075827,0.07586,1.04
0.076269,0.076325,1.05
0.076702,0.076782,1.06
0.077128,0.077231,1.07
0.077547,0.077672,1.08
0.077957,0.078106,1.09
0.07836,0.078531,1.1
0.078755,0.078948,1.11
0.079142,0.079356,1.12
0.079521,0.079756,1.13
0.079892,0.080148,1.14
0.080255,0.080532,1.15
0.08061,0.080907,1.16
0.080957,0.081273,1.17
0.081296,0.081632,1.18
0.081627,0.081981,1.19
0.08195,0.082323,1.2
0.082265,0.082655,1.21
0.082571,0.082979,1.22
0.082869,0.083294,1.23
0.083159,0.0836,1.24
0.08344,0.083898,1.25
0.083713,0.084186,1.26
0.083978,0.084466,1.27
0.084234,0.084737,1.28
0.084482,0.084999,1.29
0.084721,0.085253,1.3
0.084952,0.085497,1.31
0.085175,0.085732,1.32
0.085389,0.085958,1.33
0.085594,0.086176,1.34
0.085791,0.086384,1.35
0.085979,0.086583,1.36
0.086159,0.086774,1.37
0.08633,0.086955,1.38
0.086492,0.087127,1.39
0.086646,0.08729,1.4
0.086791,0.087443,1.41
0.086928,0.087588,1.42
0.087055,0.087723,1.43
0.087174,0.087849,1.44
0.087285,0.087967,1.45
0.087386,0.088074,1.46
0.087479,0.088173,1.47
0.087563,0.088262,1.48
0.087639,0.088342,1.49
0.087705,0.088413,1.5
0.087763,0.088475,1.51
0.087812,0.088527,1.52
0.087852,0.088571,1.53
0.087884,0.088604,1.54
0.087907,0.088629,1.55
0.08792,0.088645,1.56
0.087925,0.088651,1.57
0.087922,0.088649,1.58
0.087909,0.088636,1.59
0.087888,0.088615,1.6
0.087858,0.088584,1.61
0.087819,0.088545,1.62
0.087771,0.088495,1.63
0.087715,0.088437,1.64
0.08765,0.08837,1.65
0.087576,0.088293,1.66
0.087493,0.088207,1.67
0.087402,0.088113,1.68
0.087302,0.088009,1.69
0.087193,0.087896,1.7
0.087075,0.087774,1.71
0.086949,0.087642,1.72
0.086814,0.087502,1.73
0.08667,0.087353,1.74
0.086517,0.087195,1.75
0.086356,0.087027,1.76
0.086187,0.086851,1.77
0.086008,0.086665,1.78
0.085822,0.086471,1.79
0.085626,0.086268,1.8
0.085422,0.086056,1.81
0.085209,0.085835,1.82
0.084988,0.085605,1.83
0.084759,0.085367,1.84
0.084521,0.08512,1.85
0.084274,0.084863,1.86
0.084019,0.084598,1.87
0.083756,0.084325,1.88
0.083484,0.084043,1.89
0.083204,0.083752,1.9
0.082916,0.083453,1.91
0.082619,0.083145,1.92
0.082314,0.082828,1.93
0.082001,0.082503,1.94
0.081679,0.08217,1.95
0.08135,0.081828,1.96
0.081012,0.081478,1.97
0.080666,0.081119,1.98
0.080312,0.080752,1.99
0.07995,0.080377,2
0.079581,0.079994,2.01
0.079203,0.079602,2.02
0.078817,0.079203,2.03
0.078423,0.078795,2.04
0.078022,0.078379,2.05
0.077613,0.077956,2.06
0.077195,0.077524,2.07
0.076771,0.077085,2.08
0.076338,0.076637,2.09
0.075898,0.076182,2.1
0.07545,0.075719,2.11
0.074995,0.075248,2.12
0.074533,0.07477,2.13
0.074062,0.074284,2.14
0.073585,0.07379,2.15
0.0731,0.07329,2.16
0.072608,0.072781,2.17
0.072108,0.072265,2.18
0.071601,0.071743,2.19
0.071087,0.071212,2.2
0.070566,0.070675,2.21
0.070038,0.07013,2.22
0.069503,0.069579,2.23
0.068961,0.06902,2.24
0.068412,0.068454,2.25
0.067857,0.067882,2.26
0.067294,0.067303,2.27
0.066725,0.066717,2.28
0.066149,0.066124,2.29
0.065567,0.065525,2.3
0.064977,0.064919,2.31
0.064382,0.064307,2.32
0.06378,0.063688,2.33
0.063171,0.063064,2.34
0.062557,0.062432,2.35
0.061936,0.061795,2.36
0.061309,0.061152,2.37
0.060675,0.060503,2.38
0.060036,0.059847,2.39
0.05939,0.059186,2.4
0.058739,0.058519,2.41
0.058082,0.057847,2.42
0.057419,0.057169,2.43
0.05675,0.056485,2.44
0.056076,0.055796,2.45
0.055396,0.055102,2.46
0.05471,0.054402,2.47
0.054019,0.053697,2.48
0.053323,0.052987,2.49
0.052621,0.052272,2.5
0.051914,0.051552,2.51
0.051202,0.050827,2.52
0.050484,0.050098,2.53
0.049762,0.049364,2.54
0.049035,0.048625,2.55
0.048302,0.047882,2.56
0.047565,0.047134,2.57
0.046823,0.046382,2.58
0.046077,0.045626,2.59
0.045326,0.044866,2.6
0.04457,0.044101,2.61
0.04381,0.043333,2.62
0.043045,0.042562,2.63
0.042277,0.041786,2.64
0.041504,0.041006,2.65
0.040726,0.040224,2.66
0.039945,0.039437,2.67
0.03916,0.038647,2.68
0.038371,0.037854,2.69
0.037578,0.037058,2.7
0.036781,0.036259,2.71
0.03598,0.035456,2.72
0.035176,0.034651,2.73
0.034369,0.033843,2.74
0.033558,0.033032,2.75
0.032743,0.032219,2.76
0.031926,0.031403,2.77
0.031105,0.030585,2.78
0.030281,0.029763,2.79
0.029454,0.02894,2.8
0.028624,0.028115,2.81
0.027791,0.027288,2.82
0.026956,0.026458,2.83
0.026118,0.025627,2.84
0.025277,0.024794,2.85
0.024433,0.023959,2.86
0.023587,0.023122,2.87
0.022739,0.022284,2.88
0.021889,0.021445,2.89
0.021036,0.020604,2.9
0.020181,0.019761,2.91
0.019325,0.018918,2.92
0.018466,0.018073,2.93
0.017605,0.017227,2.94
0.016743,0.016381,2.95
0.015879,0.015533,2.96
0.015013,0.014684,2.97
0.014146,0.013835,2.98
0.013278,0.012985,2.99
0.012408,0.012135,3
0.011537,0.011284,3.01
0.010665,0.010433,3.02
0.0097915,0.0095808,3.03
0.0089172,0.0087288,3.04
0.0080421,0.0078769,3.05
0.0071661,0.0070244,3.06
0.0062894,0.0061725,3.07
0.0054121,0.0053203,3.08
0.0045343,0.0044686,3.09
0.003656,0.0036167,3.1
0.0027773,0.0027653,3.11
0.0018984,0.0019145,3.12
0.0010193,0.0010641,3.13
0.00014003,0.00021412,3.14
