true_u,pred_u,Points:0
-0,-0.0003552,0
-0.012151,-0.012518,0.01
-0.024302,-0.024679,0.02
-0.03645,-0.036837,0.03
-0.048594,-0.048991,0.04
-0.060733,-0.06114,0.05
-0.072866,-0.073282,0.06
-0.084992,-0.085417,0.07
-0.09711,-0.097542,0.08
-0.10922,-0.10966,0.09
-0.12131,-0.12176,0.1
-0.1334,-0.13385,0.11
-0.14547,-0.14593,0.12
-0.15753,-0.15799,0.13
-0.16957,-0.17004,0.14
-0.18159,-0.18207,0.15
-0.1936,-0.19408,0.16
-0.20558,-0.20607,0.17
-0.21755,-0.21804,0.18
-0.22949,-0.22999,0.19
-0.24142,-0.24191,0.2
-0.25331,-0.25381,0.21
-0.26519,-0.26569,0.22
-0.27703,-0.27754,0.23
-0.28885,-0.28936,0.24
-0.30064,-0.30115,0.25
-0.3124,-0.31291,0.26
-0.32412,-0.32464,0.27
-0.33582,-0.33633,0.28
-0.34748,-0.34799,0.29
-0.35911,-0.35962,0.3
-0.3707,-0.37121,0.31
-0.38225,-0.38276,0.32
-0.39377,-0.39428,0.33
-0.40524,-0.40575,0.34
-0.41668,-0.41719,0.35
-0.42807,-0.42858,0.36
-0.43942,-0.43993,0.37
-0.45073,-0.45123,0.38
-0.46199,-0.46249,0.39
-0.47321,-0.4737,0.4
-0.48438,-0.48487,0.41
-0.4955,-0.49598,0.42
-0.50657,-0.50705,0.43
-0.51759,-0.51807,0.44
-0.52856,-0.52903,0.45
-0.53947,-0.53994,0.46
-0.55033,-0.55079,0.47
-0.56114,-0.56159,0.48
-0.57189,-0.57234,0.49
-0.58258,-0.58302,0.5
-0.59322,-0.59365,0.51
-0.60379,-0.60422,0.52
-0.61431,-0.61473,0.53
-0.62476,-0.62517,0.54
-0.63515,-0.63556,0.55
-0.64548,-0.64588,0.56
-0.65574,-0.65613,0.57
-0.66594,-0.66632,0.58
-0.67607,-0.67644,0.59
-0.68613,-0.6865,0.6
-0.69613,-0.69648,0.61
-0.70605,-0.7064,0.62
-0.71591,-0.71624,0.63
-0.72569,-0.72602,0.64
-0.7354,-0.73572,0.65
-0.74504,-0.74535,0.66
-0.7546,-0.7549,0.67
-0.76409,-0.76437,0.68
-0.7735,-0.77378,0.69
-0.78283,-0.7831,0.7
-0.79209,-0.79234,0.71
-0.80126,-0.80151,0.72
-0.81036,-0.81059,0.73
-0.81937,-0.8196,0.74
-0.8283,-0.82852,0.75
-0.83715,-0.83736,0.76
-0.84592,-0.84611,0.77
-0.8546,-0.85478,0.78
-0.8632,-0.86337,0.79
-0.87171,-0.87187,0.8
-0.88013,-0.88028,0.81
-0.88846,-0.8886,0.82
-0.89671,-0.89684,0.83
-0.90486,-0.90499,0.84
-0.91293,-0.91304,0.85
-0.9209,-0.921,0.86
-0.92879,-0.92888,0.87
-0.93658,-0.93666,0.88
-0.94427,-0.94434,0.89
-0.95187,-0.95193,0.9
-0.95938,-0.95943,0.91
-0.96679,-0.96683,0.92
-0.9741,-0.97413,0.93
-0.98132,-0.98134,0.94
-0.98843,-0.98845,0.95
-0.99545,-0.99546,0.96
-1.0024,-1.0024,0.97
-1.0092,-1.0092,0.98
-1.0159,-1.0159,0.99
-1.0225,-1.0225,1
-1.029,-1.029,1.01
-1.0355,-1.0354,1.02
-1.0418,-1.0417,1.03
-1.048,-1.0479,1.04
-1.0541,-1.054,1.05
-1.0601,-1.06,1.06
-1.0659,-1.0659,1.07
-1.0717,-1.0716,1.08
-1.0774,-1.0773,1.09
-1.083,-1.0829,1.1
-1.0884,-1.0883,1.11
-1.0938,-1.0937,1.12
-1.099,-1.0989,1.13
-1.1041,-1.104,1.14
-1.1092,-1.109,1.15
-1.1141,-1.1139,1.16
-1.1189,-1.1187,1.17
-1.1235,-1.1234,1.18
-1.1281,-1.128,1.19
-1.1326,-1.1324,1.2
-1.1369,-1.1368,1.21
-1.1412,-1.141,1.22
-1.1453,-1.1451,1.23
-1.1493,-1.1491,1.24
-1.1532,-1.153,1.25
-1.1569,-1.1568,1.26
-1.1606,-1.1604,1.27
-1.1641,-1.164,1.28
-1.1676,-1.1674,1.29
-1.1709,-1.1707,1.3
-1.1741,-1.1739,1.31
-1.1771,-1.1769,1.32
-1.1801,-1.1799,1.33
-1.1829,-1.1827,1.34
-1.1857,-1.1855,1.35
-1.1883,-1.1881,1.36
-1.1908,-1.1905,1.37
-1.1931,-1.1929,1.38
-1.1954,-1.1952,1.39
-1.1975,-1.1973,1.4
-1.1995,-1.1993,1.41
-1.2014,-1.2012,1.42
-1.2031,-1.2029,1.43
-1.2048,-1.2046,1.44
-1.2063,-1.2061,1.45
-1.2077,-1.2075,1.46
-1.209,-1.2088,1.47
-1.2102,-1.21,1.48
-1.2112,-1.211,1.49
-1.2121,-1.2119,1.5
-1.2129,-1.2127,1.51
-1.2136,-1.2134,1.52
-1.2142,-1.214,1.53
-1.2146,-1.2144,1.54
-1.2149,-1.2147,1.55
-1.2151,-1.2149,1.56
-1.2152,-1.215,1.57
-1.2151,-1.2149,1.58
-1.2149,-1.2148,1.59
-1.2146,-1.2145,1.6
-1.2142,-1.2141,1.61
-1.2137,-1.2135,1.62
-1.213,-1.2129,1.63
-1.2123,-1.2121,1.64
-1.2114,-1.2112,1.65
-1.2103,-1.2102,1.66
-1.2092,-1.2091,1.67
-1.2079,-1.2078,1.68
-1.2065,-1.2064,1.69
-1.205,-1.2049,1.7
-1.2034,-1.2033,1.71
-1.2017,-1.2016,1.72
-1.1998,-1.1997,1.73
-1.1978,-1.1977,1.74
-1.1957,-1.1956,1.75
-1.1935,-1.1934,1.76
-1.1911,-1.1911,1.77
-1.1887,-1.1886,1.78
-1.1861,-1.186,1.79
-1.1834,-1.1833,1.8
-1.1806,-1.1805,1.81
-1.1776,-1.1776,1.82
-1.1746,-1.1745,1.83
-1.1714,-1.1714,1.84
