true_u,pred_u,Points:0
-0,-0.00011645,0
-0.0070735,-0.0071765,0.01
-0.014146,-0.014236,0.02
-0.021218,-0.021294,0.03
-0.028287,-0.028349,0.04
-0.035353,-0.035402,0.05
-0.042416,-0.042451,0.06
-0.049475,-0.049496,0.07
-0.056528,-0.056536,0.08
-0.063576,-0.063571,0.09
-0.070618,-0.070599,0.1
-0.077653,-0.077619,0.11
-0.08468,-0.084633,0.12
-0.091698,-0.091638,0.13
-0.098707,-0.098634,0.14
-0.10571,-0.10562,0.15
-0.1127,-0.1126,0.16
-0.11967,-0.11956,0.17
-0.12664,-0.12651,0.18
-0.13359,-0.13345,0.19
-0.14053,-0.14038,0.2
-0.14746,-0.1473,0.21
-0.15437,-0.15419,0.22
-0.16126,-0.16108,0.23
-0.16814,-0.16795,0.24
-0.175,-0.1748,0.25
-0.18185,-0.18163,0.26
-0.18868,-0.18845,0.27
-0.19548,-0.19525,0.28
-0.20227,-0.20203,0.29
-0.20904,-0.20879,0.3
-0.21579,-0.21553,0.31
-0.22251,-0.22224,0.32
-0.22922,-0.22894,0.33
-0.2359,-0.23561,0.34
-0.24255,-0.24226,0.35
-0.24918,-0.24889,0.36
-0.25579,-0.25549,0.37
-0.26237,-0.26207,0.38
-0.26893,-0.26862,0.39
-0.27546,-0.27514,0.4
-0.28196,-0.28164,0.41
-0.28843,-0.28811,0.42
-0.29488,-0.29455,0.43
-0.30129,-0.30096,0.44
-0.30768,-0.30734,0.45
-0.31403,-0.31369,0.46
-0.32035,-0.32001,0.47
-0.32664,-0.3263,0.48
-0.3329,-0.33256,0.49
-0.33913,-0.33878,0.5
-0.34532,-0.34497,0.51
-0.35147,-0.35113,0.52
-0.35759,-0.35725,0.53
-0.36368,-0.36334,0.54
-0.36973,-0.36939,0.55
-0.37574,-0.3754,0.56
-0.38171,-0.38138,0.57
-0.38765,-0.38732,0.58
-0.39355,-0.39322,0.59
-0.39941,-0.39908,0.6
-0.40522,-0.4049,0.61
-0.411,-0.41068,0.62
-0.41674,-0.41642,0.63
-0.42243,-0.42212,0.64
-0.42808,-0.42778,0.65
-0.43369,-0.43339,0.66
-0.43926,-0.43897,0.67
-0.44478,-0.4445,0.68
-0.45026,-0.44998,0.69
