true_u,pred_u,Points:0
-0,-0.00012605,0
-0.0071956,-0.0073085,0.01
-0.01439,-0.01449,0.02
-0.021584,-0.02167,0.03
-0.028775,-0.028848,0.04
-0.035964,-0.036023,0.05
-0.043148,-0.043194,0.06
-0.050329,-0.050361,0.07
-0.057504,-0.057523,0.08
-0.064674,-0.064679,0.09
-0.071837,-0.071829,0.1
-0.078993,-0.078972,0.11
-0.086141,-0.086106,0.12
-0.093281,-0.093232,0.13
-0.10041,-0.10035,0.14
-0.10753,-0.10746,0.15
-0.11464,-0.11455,0.16
-0.12174,-0.12164,0.17
-0.12882,-0.12871,0.18
-0.1359,-0.13577,0.19
-0.14296,-0.14282,0.2
-0.15,-0.14985,0.21
-0.15703,-0.15687,0.22
-0.16405,-0.16387,0.23
-0.17104,-0.17086,0.24
-0.17802,-0.17783,0.25
-0.18499,-0.18478,0.26
-0.19193,-0.19172,0.27
-0.19886,-0.19864,0.28
-0.20576,-0.20553,0.29
-0.21265,-0.21241,0.3
-0.21951,-0.21926,0.31
-0.22635,-0.2261,0.32
-0.23317,-0.23291,0.33
-0.23997,-0.2397,0.34
-0.24674,-0.24646,0.35
-0.25349,-0.2532,0.36
-0.26021,-0.25992,0.37
-0.2669,-0.26661,0.38
-0.27357,-0.27327,0.39
-0.28021,-0.27991,0.4
-0.28683,-0.28652,0.41
-0.29341,-0.2931,0.42
-0.29997,-0.29965,0.43
-0.30649,-0.30617,0.44
-0.31299,-0.31266,0.45
-0.31945,-0.31912,0.46
-0.32588,-0.32555,0.47
-0.33228,-0.33195,0.48
-0.33865,-0.33832,0.49
-0.34498,-0.34465,0.5
-0.35128,-0.35094,0.51
-0.35754,-0.35721,0.52
-0.36377,-0.36343,0.53
-0.36996,-0.36962,0.54
-0.37611,-0.37578,0.55
-0.38223,-0.38189,0.56
-0.3883,-0.38797,0.57
-0.39434,-0.39401,0.58
-0.40034,-0.40002,0.59
-0.4063,-0.40598,0.6
-0.41222,-0.4119,0.61
-0.4181,-0.41778,0.62
-0.42393,-0.42362,0.63
-0.42972,-0.42942,0.64
-0.43547,-0.43517,0.65
-0.44118,-0.44088,0.66
-0.44684,-0.44655,0.67
-0.45246,-0.45218,0.68
-0.45803,-0.45776,0.69
-0.46356,-0.46329,0.7
-0.46904,-0.46878,0.71
-0.47447,-0.47422,0.72
-0.47986,-0.47961,0.73
-0.4852,-0.48496,0.74
-0.49049,-0.49026,0.75
-0.49573,-0.49551,0.76
-0.50092,-0.50071,0.77
-0.50606,-0.50586,0.78
-0.51115,-0.51096,0.79
-0.51619,-0.51601,0.8
-0.52118,-0.52101,0.81
-0.52611,-0.52595,0.82
