true_u,pred_u,Points:0
-0,2.0846e-05,0
-0.010697,-0.010645,0.01
-0.021393,-0.02131,0.02
-0.032086,-0.031973,0.03
-0.042777,-0.042633,0.04
-0.053463,-0.053289,0.05
-0.064144,-0.063941,0.06
-0.074818,-0.074586,0.07
-0.085485,-0.085225,0.08
-0.096144,-0.095855,0.09
-0.10679,-0.10648,0.1
-0.11743,-0.11709,0.11
-0.12806,-0.12769,0.12
-0.13867,-0.13827,0.13
-0.14927,-0.14885,0.14
-0.15985,-0.15941,0.15
-0.17042,-0.16995,0.16
-0.18098,-0.18048,0.17
-0.19151,-0.19099,0.18
-0.20202,-0.20149,0.19
-0.21252,-0.21196,0.2
-0.22299,-0.22241,0.21
-0.23344,-0.23284,0.22
-0.24387,-0.24325,0.23
-0.25427,-0.25363,0.24
-0.26465,-0.26399,0.25
-0.275,-0.27433,0.26
-0.28532,-0.28463,0.27
-0.29562,-0.29491,0.28
-0.30589,-0.30516,0.29
-0.31612,-0.31538,0.3
-0.32632,-0.32557,0.31
-0.33649,-0.33573,0.32
-0.34663,-0.34585,0.33
-0.35673,-0.35594,0.34
-0.3668,-0.366,0.35
-0.37683,-0.37602,0.36
-0.38682,-0.386,0.37
-0.39678,-0.39595,0.38
-0.40669,-0.40586,0.39
-0.41656,-0.41572,0.4
-0.4264,-0.42555,0.41
-0.43618,-0.43533,0.42
-0.44593,-0.44507,0.43
-0.45563,-0.45477,0.44
-0.46529,-0.46442,0.45
-0.47489,-0.47403,0.46
-0.48446,-0.48359,0.47
-0.49397,-0.4931,0.48
-0.50343,-0.50256,0.49
-0.51284,-0.51198,0.5
-0.52221,-0.52134,0.51
-0.53152,-0.53065,0.52
-0.54077,-0.53991,0.53
-0.54997,-0.54912,0.54
-0.55912,-0.55827,0.55
-0.56821,-0.56737,0.56
-0.57725,-0.57641,0.57
-0.58622,-0.58539,0.58
-0.59514,-0.59431,0.59
-0.604,-0.60318,0.6
-0.6128,-0.61199,0.61
-0.62154,-0.62074,0.62
-0.63021,-0.62942,0.63
-0.63882,-0.63804,0.64
-0.64737,-0.6466,0.65
-0.65586,-0.6551,0.66
-0.66427,-0.66353,0.67
-0.67262,-0.67189,0.68
-0.68091,-0.68019,0.69
-0.68912,-0.68842,0.7
-0.69727,-0.69658,0.71
-0.70535,-0.70467,0.72
-0.71336,-0.7127,0.73
-0.72129,-0.72065,0.74
-0.72915,-0.72853,0.75
-0.73694,-0.73633,0.76
-0.74466,-0.74407,0.77
-0.7523,-0.75173,0.78
-0.75987,-0.75931,0.79
