true_u,pred_u,Points:0
-0,-0.00068736,0
-0.00067554,-0.0013898,0.01
-0.001351,-0.0020912,0.02
-0.0020264,-0.0027913,0.03
-0.0027015,-0.0034902,0.04
-0.0033764,-0.0041879,0.05
-0.0040509,-0.0048841,0.06
-0.004725,-0.005579,0.07
-0.0053987,-0.0062723,0.08
-0.0060718,-0.006964,0.09
-0.0067443,-0.0076541,0.1
-0.0074161,-0.0083426,0.11
-0.0080872,-0.0090292,0.12
-0.0087575,-0.0097139,0.13
-0.0094269,-0.010397,0.14
-0.010095,-0.011077,0.15
-0.010763,-0.011756,0.16
-0.011429,-0.012433,0.17
-0.012094,-0.013107,0.18
-0.012758,-0.01378,0.19
-0.013421,-0.01445,0.2
-0.014083,-0.015117,0.21
-0.014743,-0.015782,0.22
-0.015401,-0.016445,0.23
-0.016058,-0.017105,0.24
-0.016714,-0.017763,0.25
-0.017367,-0.018418,0.26
-0.018019,-0.01907,0.27
-0.018669,-0.01972,0.28
-0.019318,-0.020366,0.29
-0.019964,-0.02101,0.3
-0.020608,-0.021651,0.31
-0.021251,-0.022289,0.32
-0.021891,-0.022924,0.33
-0.022529,-0.023556,0.34
-0.023165,-0.024186,0.35
-0.023798,-0.024811,0.36
-0.024429,-0.025434,0.37
-0.025058,-0.026054,0.38
-0.025684,-0.02667,0.39
-0.026307,-0.027283,0.4
-0.026928,-0.027892,0.41
-0.027546,-0.028499,0.42
-0.028162,-0.029102,0.43
-0.028775,-0.029701,0.44
-0.029384,-0.030297,0.45
-0.029991,-0.03089,0.46
-0.030595,-0.031478,0.47
-0.031196,-0.032063,0.48
-0.031793,-0.032645,0.49
-0.032388,-0.033223,0.5
-0.032979,-0.033797,0.51
-0.033567,-0.034368,0.52
-0.034152,-0.034935,0.53
-0.034733,-0.035498,0.54
-0.03531,-0.036057,0.55
-0.035885,-0.036612,0.56
-0.036455,-0.037163,0.57
-0.037022,-0.037711,0.58
-0.037585,-0.038254,0.59
-0.038145,-0.038794,0.6
-0.0387,-0.039329,0.61
-0.039252,-0.039861,0.62
-0.0398,-0.040388,0.63
-0.040344,-0.040911,0.64
-0.040884,-0.04143,0.65
-0.041419,-0.041945,0.66
-0.041951,-0.042455,0.67
-0.042478,-0.042962,0.68
-0.043002,-0.043464,0.69
-0.04352,-0.043961,0.7
-0.044035,-0.044455,0.71
-0.044545,-0.044944,0.72
-0.045051,-0.045429,0.73
-0.045552,-0.045909,0.74
-0.046048,-0.046384,0.75
-0.04654,-0.046856,0.76
-0.047028,-0.047322,0.77
-0.04751,-0.047784,0.78
-0.047988,-0.048242,0.79
-0.048461,-0.048694,0.8
-0.04893,-0.049143,0.81
-0.049393,-0.049586,0.82
-0.049851,-0.050025,0.83
-0.050305,-0.050459,0.84
-0.050753,-0.050888,0.85
-0.051196,-0.051312,0.86
-0.051635,-0.051732,0.87
-0.052068,-0.052146,0.88
-0.052495,-0.052556,0.89
-0.052918,-0.052961,0.9
-0.053335,-0.053361,0.91
-0.053747,-0.053755,0.92
-0.054154,-0.054145,0.93
-0.054555,-0.054529,0.94
-0.054951,-0.054909,0.95
-0.055341,-0.055283,0.96
-0.055726,-0.055652,0.97
-0.056105,-0.056016,0.98
-0.056478,-0.056375,0.99
-0.056846,-0.056728,1
-0.057208,-0.057076,1.01
-0.057565,-0.057419,1.02
-0.057915,-0.057756,1.03
-0.05826,-0.058088,1.04
-0.058599,-0.058414,1.05
-0.058932,-0.058735,1.06
-0.05926,-0.05905,1.07
-0.059581,-0.05936,1.08
-0.059897,-0.059664,1.09
-0.060206,-0.059963,1.1
-0.060509,-0.060256,1.11
-0.060807,-0.060543,1.12
-0.061098,-0.060825,1.13
-0.061383,-0.061101,1.14
-0.061662,-0.061371,1.15
-0.061935,-0.061635,1.16
-0.062202,-0.061893,1.17
-0.062462,-0.062146,1.18
-0.062716,-0.062393,1.19
-0.062964,-0.062633,1.2
-0.063206,-0.062869,1.21
-0.063441,-0.063097,1.22
-0.06367,-0.06332,1.23
-0.063893,-0.063536,1.24
-0.064109,-0.063748,1.25
-0.064319,-0.063952,1.26
-0.064522,-0.064151,1.27
-0.064719,-0.064343,1.28
-0.06491,-0.064529,1.29
-0.065094,-0.06471,1.3
-0.065271,-0.064883,1.31
-0.065442,-0.065051,1.32
-0.065606,-0.065212,1.33
-0.065764,-0.065368,1.34
-0.065915,-0.065516,1.35
-0.06606,-0.065659,1.36
-0.066198,-0.065795,1.37
-0.06633,-0.065925,1.38
-0.066454,-0.066048,1.39
-0.066573,-0.066165,1.4
-0.066684,-0.066276,1.41
-0.066789,-0.06638,1.42
-0.066887,-0.066478,1.43
-0.066978,-0.066569,1.44
-0.067063,-0.066653,1.45
-0.067141,-0.066732,1.46
-0.067213,-0.066804,1.47
-0.067277,-0.066869,1.48
-0.067335,-0.066927,1.49
-0.067386,-0.06698,1.5
-0.067431,-0.067025,1.51
-0.067468,-0.067064,1.52
-0.067499,-0.067096,1.53
-0.067523,-0.067122,1.54
-0.067541,-0.067141,1.55
-0.067552,-0.067153,1.56
-0.067555,-0.06716,1.57
-0.067553,-0.067159,1.58
-0.067543,-0.067151,1.59
-0.067527,-0.067137,1.6
-0.067504,-0.067116,1.61
-0.067474,-0.067089,1.62
-0.067437,-0.067054,1.63
-0.067394,-0.067014,1.64
-0.067344,-0.066967,1.65
-0.067287,-0.066913,1.66
-0.067223,-0.066852,1.67
-0.067153,-0.066785,1.68
-0.067076,-0.066711,1.69
-0.066992,-0.066631,1.7
-0.066902,-0.066543,1.71
-0.066805,-0.066449,1.72
-0.066701,-0.066348,1.73
-0.066591,-0.066241,1.74
-0.066474,-0.066127,1.75
-0.06635,-0.066007,1.76
-0.06622,-0.06588,1.77
-0.066083,-0.065746,1.78
-0.065939,-0.065606,1.79
-0.065789,-0.065459,1.8
-0.065632,-0.065306,1.81
-0.065469,-0.065146,1.82
-0.065299,-0.064979,1.83
-0.065122,-0.064807,1.84
-0.064939,-0.064627,1.85
-0.06475,-0.064441,1.86
-0.064554,-0.064249,1.87
-0.064352,-0.06405,1.88
-0.064143,-0.063845,1.89
-0.063928,-0.063633,1.9
-0.063706,-0.063415,1.91
-0.063478,-0.063191,1.92
-0.063244,-0.06296,1.93
-0.063003,-0.062723,1.94
-0.062756,-0.06248,1.95
-0.062503,-0.06223,1.96
-0.062244,-0.061975,1.97
-0.061978,-0.061713,1.98
-0.061706,-0.061445,1.99
-0.061428,-0.061171,2
-0.061144,-0.060891,2.01
-0.060854,-0.060604,2.02
-0.060557,-0.060312,2.03
-0.060255,-0.060013,2.04
-0.059946,-0.059709,2.05
-0.059632,-0.059399,2.06
-0.059311,-0.059083,2.07
-0.058985,-0.058761,2.08
-0.058653,-0.058433,2.09
-0.058315,-0.058099,2.1
-0.057971,-0.05776,2.11
-0.057621,-0.057415,2.12
-0.057265,-0.057065,2.13
-0.056904,-0.056708,2.14
-0.056537,-0.056346,2.15
-0.056165,-0.055979,2.16
-0.055786,-0.055606,2.17
-0.055403,-0.055228,2.18
-0.055013,-0.054844,2.19
-0.054618,-0.054455,2.2
-0.054218,-0.05406,2.21
-0.053812,-0.05366,2.22
-0.053401,-0.053255,2.23
-0.052985,-0.052845,2.24
-0.052563,-0.052429,2.25
-0.052136,-0.052009,2.26
-0.051704,-0.051583,2.27
-0.051267,-0.051153,2.28
-0.050824,-0.050717,2.29
-0.050376,-0.050276,2.3
-0.049924,-0.049831,2.31
-0.049466,-0.049381,2.32
-0.049004,-0.048925,2.33
-0.048536,-0.048465,2.34
-0.048064,-0.048,2.35
-0.047587,-0.047531,2.36
-0.047105,-0.047057,2.37
-0.046618,-0.046578,2.38
-0.046127,-0.046095,2.39
-0.045631,-0.045607,2.4
-0.045131,-0.045115,2.41
-0.044626,-0.044619,2.42
-0.044117,-0.044118,2.43
-0.043603,-0.043612,2.44
-0.043085,-0.043103,2.45
-0.042562,-0.042589,2.46
-0.042035,-0.042071,2.47
-0.041504,-0.041548,2.48
-0.040969,-0.041022,2.49
-0.04043,-0.040491,2.5
-0.039887,-0.039957,2.51
-0.03934,-0.039419,2.52
-0.038788,-0.038876,2.53
-0.038233,-0.03833,2.54
-0.037675,-0.037779,2.55
-0.037112,-0.037226,2.56
-0.036546,-0.036668,2.57
-0.035976,-0.036106,2.58
-0.035402,-0.035541,2.59
-0.034825,-0.034972,2.6
-0.034244,-0.034399,2.61
-0.03366,-0.033823,2.62
-0.033073,-0.033244,2.63
-0.032482,-0.032661,2.64
-0.031888,-0.032074,2.65
-0.031291,-0.031485,2.66
-0.030691,-0.030892,2.67
-0.030088,-0.030295,2.68
-0.029481,-0.029696,2.69
-0.028872,-0.029093,2.7
-0.02826,-0.028487,2.71
-0.027645,-0.027878,2.72
-0.027027,-0.027266,2.73
-0.026406,-0.026651,2.74
-0.025783,-0.026033,2.75
-0.025158,-0.025412,2.76
-0.024529,-0.024788,2.77
-0.023899,-0.024162,2.78
-0.023266,-0.023532,2.79
-0.02263,-0.0229,2.8
-0.021993,-0.022266,2.81
-0.021353,-0.021629,2.82
-0.020711,-0.020989,2.83
-0.020067,-0.020347,2.84
-0.019421,-0.019702,2.85
-0.018773,-0.019055,2.86
-0.018123,-0.018406,2.87
-0.017471,-0.017754,2.88
-0.016818,-0.017101,2.89
-0.016163,-0.016444,2.9
-0.015506,-0.015787,2.91
-0.014848,-0.015127,2.92
-0.014188,-0.014465,2.93
-0.013527,-0.013801,2.94
-0.012864,-0.013135,2.95
-0.0122,-0.012467,2.96
-0.011535,-0.011798,2.97
-0.010869,-0.011127,2.98
-0.010202,-0.010455,2.99
-0.0095334,-0.0097806,3
-0.0088642,-0.0091048,3.01
-0.008194,-0.0084276,3.02
-0.0075231,-0.0077493,3.03
-0.0068513,-0.0070696,3.04
-0.0061789,-0.0063882,3.05
-0.0055059,-0.0057062,3.06
-0.0048323,-0.0050228,3.07
-0.0041583,-0.0043381,3.08
-0.0034838,-0.0036526,3.09
-0.002809,-0.0029658,3.1
-0.0021339,-0.0022784,3.11
-0.0014586,-0.0015899,3.12
-0.00078313,-0.00090063,3.13
-0.00010759,-0.00021077,3.14
