true_u,pred_u,Points:0
0,8.3655e-05,0
0.013784,0.013873,0.01
0.027567,0.02766,0.02
0.041347,0.041445,0.03
0.055123,0.055226,0.04
0.068893,0.069001,0.05
0.082657,0.082769,0.06
0.096412,0.096529,0.07
0.11016,0.11028,0.08
0.12389,0.12402,0.09
0.13761,0.13774,0.1
0.15132,0.15146,0.11
0.16502,0.16515,0.12
0.17869,0.17883,0.13
0.19235,0.19249,0.14
0.20599,0.20614,0.15
0.21961,0.21976,0.16
0.23321,0.23336,0.17
0.24678,0.24694,0.18
0.26033,0.26049,0.19
0.27385,0.27401,0.2
0.28735,0.28751,0.21
0.30082,0.30098,0.22
0.31425,0.31442,0.23
0.32766,0.32783,0.24
0.34103,0.3412,0.25
0.35437,0.35454,0.26
0.36767,0.36784,0.27
0.38094,0.38111,0.28
0.39417,0.39434,0.29
0.40736,0.40753,0.3
0.42051,0.42068,0.31
0.43361,0.43379,0.32
0.44667,0.44685,0.33
0.45969,0.45987,0.34
0.47266,0.47284,0.35
0.48559,0.48576,0.36
0.49847,0.49864,0.37
0.51129,0.51147,0.38
0.52407,0.52424,0.39
0.53679,0.53696,0.4
0.54946,0.54963,0.41
0.56207,0.56225,0.42
0.57463,0.5748,0.43
0.58713,0.5873,0.44
0.59957,0.59974,0.45
0.61196,0.61213,0.46
0.62428,0.62444,0.47
0.63654,0.6367,0.48
0.64873,0.6489,0.49
0.66086,0.66102,0.5
0.67292,0.67309,0.51
0.68492,0.68508,0.52
0.69685,0.69701,0.53
0.70871,0.70886,0.54
0.72049,0.72065,0.55
0.73221,0.73236,0.56
0.74385,0.744,0.57
0.75542,0.75556,0.58
0.76691,0.76705,0.59
0.77833,0.77847,0.6
0.78966,0.7898,0.61
0.80092,0.80106,0.62
0.8121,0.81223,0.63
0.8232,0.82333,0.64
0.83421,0.83434,0.65
0.84515,0.84527,0.66
0.85599,0.85611,0.67
0.86675,0.86687,0.68
0.87743,0.87754,0.69
0.88802,0.88812,0.7
0.89851,0.89862,0.71
0.90892,0.90902,0.72
0.91924,0.91933,0.73
0.92947,0.92955,0.74
0.9396,0.93968,0.75
0.94964,0.94972,0.76
0.95958,0.95966,0.77
0.96943,0.9695,0.78
0.97918,0.97925,0.79
0.98883,0.98889,0.8
0.99839,0.99844,0.81
1.0078,1.0079,0.82
1.0172,1.0172,0.83
1.0264,1.0265,0.84
1.0356,1.0356,0.85
1.0446,1.0447,0.86
1.0536,1.0536,0.87
1.0624,1.0624,0.88
1.0711,1.0712,0.89
1.0798,1.0798,0.9
1.0883,1.0883,0.91
1.0967,1.0967,0.92
1.105,1.105,0.93
1.1132,1.1132,0.94
1.1212,1.1212,0.95
1.1292,1.1292,0.96
1.1371,1.137,0.97
1.1448,1.1448,0.98
1.1524,1.1524,0.99
1.1599,1.1599,1
1.1673,1.1673,1.01
1.1746,1.1746,1.02
1.1817,1.1817,1.03
1.1888,1.1887,1.04
1.1957,1.1957,1.05
1.2025,1.2024,1.06
1.2092,1.2091,1.07
1.2157,1.2157,1.08
1.2222,1.2221,1.09
1.2285,1.2284,1.1
1.2347,1.2346,1.11
1.2407,1.2407,1.12
1.2467,1.2466,1.13
1.2525,1.2524,1.14
1.2582,1.2581,1.15
1.2638,1.2637,1.16
1.2692,1.2691,1.17
1.2745,1.2744,1.18
1.2797,1.2796,1.19
1.2848,1.2847,1.2
1.2897,1.2896,1.21
1.2945,1.2944,1.22
1.2992,1.2991,1.23
1.3037,1.3036,1.24
1.3081,1.308,1.25
1.3124,1.3123,1.26
1.3166,1.3165,1.27
1.3206,1.3205,1.28
1.3245,1.3244,1.29
1.3282,1.3281,1.3
1.3318,1.3318,1.31
1.3353,1.3352,1.32
1.3387,1.3386,1.33
1.3419,1.3418,1.34
1.345,1.3449,1.35
1.3479,1.3479,1.36
1.3507,1.3507,1.37
1.3534,1.3534,1.38
1.356,1.3559,1.39
1.3584,1.3583,1.4
1.3607,1.3606,1.41
1.3628,1.3627,1.42
1.3648,1.3647,1.43
1.3667,1.3666,1.44
1.3684,1.3683,1.45
1.37,1.3699,1.46
1.3714,1.3714,1.47
1.3728,1.3727,1.48
1.3739,1.3739,1.49
1.375,1.3749,1.5
1.3759,1.3758,1.51
1.3767,1.3766,1.52
1.3773,1.3772,1.53
1.3778,1.3777,1.54
1.3781,1.3781,1.55
1.3784,1.3783,1.56
1.3784,1.3784,1.57
1.3784,1.3783,1.58
1.3782,1.3781,1.59
1.3779,1.3778,1.6
1.3774,1.3773,1.61
1.3768,1.3767,1.62
1.376,1.376,1.63
1.3751,1.3751,1.64
1.3741,1.3741,1.65
1.373,1.3729,1.66
1.3717,1.3716,1.67
1.3702,1.3702,1.68
1.3687,1.3686,1.69
1.367,1.3669,1.7
1.3651,1.3651,1.71
1.3631,1.3631,1.72
1.361,1.361,1.73
1.3588,1.3587,1.74
1.3564,1.3564,1.75
1.3538,1.3538,1.76
1.3512,1.3512,1.77
1.3484,1.3484,1.78
1.3455,1.3454,1.79
1.3424,1.3424,1.8
1.3392,1.3392,1.81
1.3359,1.3359,1.82
1.3324,1.3324,1.83
1.3288,1.3288,1.84
1.3251,1.3251,1.85
1.3212,1.3212,1.86
1.3172,1.3172,1.87
1.3131,1.3131,1.88
1.3088,1.3088,1.89
1.3044,1.3044,1.9
1.2999,1.2999,1.91
1.2952,1.2953,1.92
1.2905,1.2905,1.93
1.2856,1.2856,1.94
1.2805,1.2805,1.95
1.2753,1.2754,1.96
1.2701,1.2701,1.97
1.2646,1.2646,1.98
1.2591,1.2591,1.99
1.2534,1.2534,2
1.2476,1.2476,2.01
1.2417,1.2417,2.02
1.2356,1.2357,2.03
1.2295,1.2295,2.04
1.2232,1.2232,2.05
1.2168,1.2168,2.06
1.2102,1.2103,2.07
1.2036,1.2036,2.08
1.1968,1.1968,2.09
1.1899,1.1899,2.1
1.1829,1.1829,2.11
1.1757,1.1758,2.12
1.1685,1.1685,2.13
1.1611,1.1611,2.14
1.1536,1.1537,2.15
1.146,1.1461,2.16
1.1383,1.1383,2.17
1.1305,1.1305,2.18
1.1225,1.1226,2.19
1.1145,1.1145,2.2
1.1063,1.1064,2.21
1.098,1.0981,2.22
1.0896,1.0897,2.23
1.0811,1.0812,2.24
1.0725,1.0726,2.25
1.0638,1.0639,2.26
1.055,1.0551,2.27
1.0461,1.0462,2.28
1.037,1.0371,2.29
1.0279,1.028,2.3
1.0187,1.0188,2.31
1.0093,1.0094,2.32
0.9999,0.99999,2.33
0.99036,0.99045,2.34
0.98072,0.98082,2.35
0.97099,0.97109,2.36
0.96116,0.96126,2.37
0.95123,0.95133,2.38
0.9412,0.94131,2.39
0.93109,0.93119,2.4
0.92088,0.92099,2.41
0.91057,0.91068,2.42
0.90018,0.90029,2.43
0.88969,0.88981,2.44
0.87912,0.87924,2.45
0.86846,0.86858,2.46
0.85771,0.85783,2.47
0.84688,0.847,2.48
0.83596,0.83609,2.49
0.82496,0.82509,2.5
0.81387,0.814,2.51
0.80271,0.80284,2.52
0.79146,0.79159,2.53
0.78014,0.78027,2.54
0.76873,0.76887,2.55
0.75725,0.75739,2.56
0.7457,0.74583,2.57
0.73407,0.7342,2.58
0.72236,0.7225,2.59
0.71059,0.71073,2.6
0.69874,0.69888,2.61
0.68682,0.68696,2.62
0.67484,0.67498,2.63
0.66279,0.66292,2.64
0.65067,0.6508,2.65
0.63848,0.63862,2.66
0.62623,0.62637,2.67
0.61392,0.61406,2.68
0.60155,0.60169,2.69
0.58912,0.58925,2.7
0.57663,0.57676,2.71
0.56408,0.56421,2.72
0.55147,0.5516,2.73
0.53881,0.53894,2.74
0.5261,0.52622,2.75
0.51333,0.51346,2.76
0.50051,0.50064,2.77
0.48764,0.48777,2.78
0.47473,0.47485,2.79
0.46176,0.46188,2.8
0.44875,0.44887,2.81
0.43569,0.43581,2.82
0.4226,0.42271,2.83
0.40945,0.40956,2.84
0.39627,0.39638,2.85
0.38305,0.38315,2.86
0.36979,0.36989,2.87
0.35649,0.35659,2.88
0.34316,0.34325,2.89
0.32979,0.32988,2.9
0.31639,0.31648,2.91
0.30296,0.30304,2.92
0.2895,0.28958,2.93
0.27601,0.27608,2.94
0.26249,0.26256,2.95
0.24894,0.24901,2.96
0.23537,0.23543,2.97
0.22178,0.22184,2.98
0.20816,0.20822,2.99
0.19453,0.19458,3
0.18087,0.18092,3.01
0.1672,0.16724,3.02
0.1535,0.15354,3.03
0.1398,0.13983,3.04
0.12608,0.12611,3.05
0.11235,0.11237,3.06
0.098602,0.098622,3.07
0.084848,0.084864,3.08
0.071086,0.071096,3.09
0.057317,0.057322,3.1
0.043541,0.043542,3.11
0.029762,0.029757,3.12
0.015979,0.01597,3.13
0.0021954,0.0021802,3.14
