true_u,pred_u,Points:0
0,-0.00011535,0
0.014065,0.013959,0.01
0.028128,0.028032,0.02
0.042188,0.042103,0.03
0.056244,0.056169,0.04
0.070295,0.07023,0.05
0.084338,0.084284,0.06
0.098373,0.098329,0.07
0.1124,0.11236,0.08
0.12641,0.12639,0.09
0.14041,0.1404,0.1
0.1544,0.1544,0.11
0.16837,0.16838,0.12
0.18233,0.18234,0.13
0.19627,0.19629,0.14
0.21018,0.21022,0.15
0.22408,0.22412,0.16
0.23795,0.23801,0.17
0.2518,0.25187,0.18
0.26563,0.2657,0.19
0.27943,0.27951,0.2
0.2932,0.29329,0.21
0.30694,0.30704,0.22
0.32065,0.32076,0.23
0.33432,0.33444,0.24
0.34797,0.34809,0.25
0.36158,0.36171,0.26
0.37515,0.37529,0.27
0.38869,0.38884,0.28
0.40219,0.40234,0.29
0.41564,0.41581,0.3
0.42906,0.42923,0.31
0.44243,0.44261,0.32
0.45576,0.45594,0.33
0.46904,0.46923,0.34
0.48228,0.48247,0.35
0.49547,0.49567,0.36
0.50861,0.50881,0.37
0.52169,0.5219,0.38
0.53473,0.53494,0.39
0.54771,0.54793,0.4
0.56064,0.56086,0.41
0.57351,0.57374,0.42
0.58632,0.58655,0.43
0.59908,0.59931,0.44
0.61177,0.61201,0.45
0.62441,0.62465,0.46
0.63698,0.63722,0.47
0.64948,0.64973,0.48
0.66193,0.66217,0.49
0.6743,0.67455,0.5
0.68661,0.68686,0.51
0.69885,0.6991,0.52
0.71102,0.71128,0.53
0.72312,0.72338,0.54
0.73515,0.7354,0.55
0.7471,0.74736,0.56
0.75898,0.75923,0.57
0.77079,0.77104,0.58
0.78251,0.78276,0.59
0.79416,0.79441,0.6
0.80573,0.80598,0.61
0.81722,0.81746,0.62
0.82862,0.82887,0.63
0.83995,0.84019,0.64
0.85118,0.85142,0.65
0.86234,0.86258,0.66
0.87341,0.87364,0.67
0.88439,0.88462,0.68
0.89528,0.89551,0.69
0.90608,0.90631,0.7
0.91679,0.91701,0.71
0.92741,0.92763,0.72
0.93794,0.93815,0.73
0.94837,0.94858,0.74
0.95871,0.95892,0.75
0.96896,0.96916,0.76
0.9791,0.9793,0.77
0.98915,0.98934,0.78
0.9991,0.99928,0.79
1.0089,1.0091,0.8
1.0187,1.0189,0.81
1.0283,1.0285,0.82
1.0379,1.0381,0.83
1.0473,1.0475,0.84
1.0567,1.0568,0.85
1.0659,1.066,0.86
1.075,1.0752,0.87
1.084,1.0842,0.88
1.0929,1.0931,0.89
1.1017,1.1019,0.9
1.1104,1.1105,0.91
1.119,1.1191,0.92
1.1275,1.1276,0.93
1.1358,1.1359,0.94
1.1441,1.1441,0.95
1.1522,1.1523,0.96
1.1602,1.1603,0.97
1.1681,1.1682,0.98
1.1759,1.1759,0.99
1.1835,1.1836,1
1.1911,1.1911,1.01
1.1985,1.1985,1.02
1.2058,1.2058,1.03
1.213,1.213,1.04
1.22,1.22,1.05
1.227,1.227,1.06
1.2338,1.2338,1.07
1.2405,1.2405,1.08
1.247,1.247,1.09
1.2535,1.2535,1.1
1.2598,1.2598,1.11
1.266,1.266,1.12
1.272,1.272,1.13
1.278,1.278,1.14
1.2838,1.2838,1.15
1.2895,1.2894,1.16
1.295,1.295,1.17
1.3004,1.3004,1.18
1.3057,1.3057,1.19
1.3109,1.3109,1.2
1.3159,1.3159,1.21
1.3208,1.3208,1.22
1.3256,1.3255,1.23
1.3302,1.3302,1.24
1.3347,1.3347,1.25
1.3391,1.339,1.26
1.3433,1.3433,1.27
1.3474,1.3474,1.28
1.3514,1.3513,1.29
1.3552,1.3552,1.3
1.3589,1.3589,1.31
1.3625,1.3624,1.32
1.3659,1.3658,1.33
1.3692,1.3691,1.34
1.3723,1.3723,1.35
1.3754,1.3753,1.36
1.3782,1.3781,1.37
1.381,1.3809,1.38
1.3836,1.3835,1.39
1.386,1.3859,1.4
1.3883,1.3883,1.41
1.3905,1.3904,1.42
1.3926,1.3925,1.43
1.3945,1.3944,1.44
1.3962,1.3962,1.45
1.3979,1.3978,1.46
1.3993,1.3993,1.47
1.4007,1.4006,1.48
1.4019,1.4018,1.49
1.403,1.4029,1.5
1.4039,1.4038,1.51
1.4047,1.4046,1.52
1.4053,1.4052,1.53
1.4058,1.4057,1.54
1.4062,1.4061,1.55
1.4064,1.4063,1.56
1.4065,1.4064,1.57
1.4064,1.4064,1.58
1.4062,1.4062,1.59
1.4059,1.4058,1.6
1.4054,1.4053,1.61
1.4048,1.4047,1.62
1.404,1.404,1.63
1.4031,1.4031,1.64
1.4021,1.402,1.65
1.4009,1.4008,1.66
1.3996,1.3995,1.67
1.3981,1.3981,1.68
1.3965,1.3965,1.69
1.3948,1.3947,1.7
1.3929,1.3929,1.71
1.3909,1.3908,1.72
1.3887,1.3887,1.73
1.3864,1.3864,1.74
1.384,1.3839,1.75
1.3814,1.3814,1.76
1.3787,1.3787,1.77
1.3758,1.3758,1.78
1.3728,1.3728,1.79
1.3697,1.3697,1.8
1.3664,1.3664,1.81
1.363,1.363,1.82
1.3595,1.3595,1.83
1.3558,1.3558,1.84
1.352,1.352,1.85
1.3481,1.3481,1.86
1.344,1.344,1.87
1.3398,1.3398,1.88
1.3354,1.3355,1.89
1.331,1.331,1.9
1.3263,1.3264,1.91
1.3216,1.3216,1.92
1.3167,1.3168,1.93
1.3117,1.3118,1.94
1.3066,1.3066,1.95
1.3013,1.3014,1.96
1.2959,1.296,1.97
1.2904,1.2904,1.98
1.2847,1.2848,1.99
1.2789,1.279,2
1.273,1.2731,2.01
1.267,1.267,2.02
1.2608,1.2609,2.03
1.2545,1.2546,2.04
1.2481,1.2482,2.05
1.2415,1.2416,2.06
1.2348,1.235,2.07
1.228,1.2282,2.08
1.2211,1.2212,2.09
1.2141,1.2142,2.1
1.2069,1.2071,2.11
1.1996,1.1998,2.12
1.1922,1.1924,2.13
1.1847,1.1849,2.14
1.1771,1.1772,2.15
1.1693,1.1695,2.16
1.1615,1.1616,2.17
1.1535,1.1536,2.18
1.1454,1.1455,2.19
1.1371,1.1373,2.2
1.1288,1.129,2.21
1.1204,1.1205,2.22
1.1118,1.112,2.23
1.1031,1.1033,2.24
1.0943,1.0945,2.25
1.0855,1.0856,2.26
1.0765,1.0766,2.27
1.0674,1.0675,2.28
1.0581,1.0583,2.29
1.0488,1.049,2.3
1.0394,1.0396,2.31
1.0299,1.03,2.32
1.0202,1.0204,2.33
1.0105,1.0107,2.34
1.0007,1.0009,2.35
0.99074,0.99092,2.36
0.98071,0.98089,2.37
0.97058,0.97076,2.38
0.96035,0.96053,2.39
0.95003,0.95021,2.4
0.93961,0.93979,2.41
0.9291,0.92927,2.42
0.91849,0.91867,2.43
0.90779,0.90797,2.44
0.89701,0.89718,2.45
0.88613,0.8863,2.46
0.87516,0.87533,2.47
0.86411,0.86428,2.48
0.85297,0.85313,2.49
0.84174,0.8419,2.5
0.83043,0.83059,2.51
0.81904,0.8192,2.52
0.80756,0.80772,2.53
0.79601,0.79616,2.54
0.78437,0.78452,2.55
0.77266,0.7728,2.56
0.76087,0.76101,2.57
0.749,0.74914,2.58
0.73706,0.73719,2.59
0.72504,0.72517,2.6
0.71296,0.71308,2.61
0.7008,0.70091,2.62
0.68857,0.68868,2.63
0.67627,0.67638,2.64
0.6639,0.66401,2.65
0.65147,0.65157,2.66
0.63897,0.63906,2.67
0.62641,0.6265,2.68
0.61379,0.61387,2.69
0.6011,0.60118,2.7
0.58836,0.58843,2.71
0.57555,0.57561,2.72
0.56269,0.56275,2.73
0.54977,0.54982,2.74
0.5368,0.53684,2.75
0.52377,0.52381,2.76
0.51069,0.51072,2.77
0.49756,0.49759,2.78
0.48438,0.4844,2.79
0.47116,0.47117,2.8
0.45788,0.45788,2.81
0.44456,0.44456,2.82
0.43119,0.43118,2.83
0.41778,0.41777,2.84
0.40433,0.40431,2.85
0.39084,0.39081,2.86
0.37731,0.37728,2.87
0.36374,0.3637,2.88
0.35014,0.35009,2.89
0.3365,0.33645,2.9
0.32283,0.32277,2.91
0.30912,0.30906,2.92
0.29539,0.29531,2.93
0.28162,0.28154,2.94
0.26783,0.26774,2.95
0.25401,0.25392,2.96
0.24016,0.24006,2.97
0.22629,0.22619,2.98
0.2124,0.21229,2.99
0.19848,0.19837,3
0.18455,0.18443,3.01
0.1706,0.17048,3.02
0.15663,0.1565,3.03
0.14264,0.14252,3.04
0.12864,0.12851,3.05
0.11463,0.1145,3.06
0.10061,0.10047,3.07
0.086574,0.086432,3.08
0.072532,0.072386,3.09
0.058483,0.058334,3.1
0.044427,0.044276,3.11
0.030367,0.030213,3.12
0.016305,0.016147,3.13
0.00224,0.00208,3.14
