true_u,pred_u,Points:0
0,0.00035075,0
0.0012174,0.0015687,0.01
0.0024348,0.0027862,0.02
0.0036518,0.0040031,0.03
0.0048686,0.0052193,0.04
0.0060848,0.0064346,0.05
0.0073004,0.0076489,0.06
0.0085153,0.0088624,0.07
0.0097293,0.010075,0.08
0.010942,0.011286,0.09
0.012154,0.012495,0.1
0.013365,0.013703,0.11
0.014575,0.01491,0.12
0.015783,0.016115,0.13
0.016989,0.017318,0.14
0.018194,0.018519,0.15
0.019396,0.019718,0.16
0.020597,0.020915,0.17
0.021796,0.022109,0.18
0.022993,0.023301,0.19
0.024187,0.02449,0.2
0.025379,0.025677,0.21
0.026569,0.026861,0.22
0.027755,0.028042,0.23
0.028939,0.02922,0.24
0.030121,0.030395,0.25
0.031299,0.031567,0.26
0.032474,0.032735,0.27
0.033645,0.0339,0.28
0.034814,0.035061,0.29
0.035979,0.036218,0.3
0.03714,0.037372,0.31
0.038297,0.038522,0.32
0.039451,0.039668,0.33
0.040601,0.040809,0.34
0.041747,0.041947,0.35
0.042888,0.04308,0.36
0.044025,0.044209,0.37
0.045158,0.045333,0.38
0.046287,0.046452,0.39
0.04741,0.047567,0.4
0.048529,0.048677,0.41
0.049643,0.049782,0.42
0.050753,0.050882,0.43
0.051857,0.051977,0.44
0.052956,0.053066,0.45
0.054049,0.05415,0.46
0.055137,0.055229,0.47
0.05622,0.056302,0.48
0.057297,0.05737,0.49
0.058368,0.058431,0.5
0.059434,0.059487,0.51
0.060493,0.060537,0.52
0.061547,0.061581,0.53
0.062594,0.062619,0.54
0.063635,0.06365,0.55
0.06467,0.064675,0.56
0.065698,0.065694,0.57
0.06672,0.066706,0.58
0.067735,0.067711,0.59
0.068743,0.06871,0.6
0.069745,0.069702,0.61
0.070739,0.070686,0.62
0.071726,0.071664,0.63
0.072706,0.072635,0.64
0.073679,0.073598,0.65
0.074645,0.074554,0.66
0.075603,0.075503,0.67
0.076553,0.076445,0.68
0.077496,0.077378,0.69
0.078431,0.078304,0.7
