true_u,pred_u,Points:0
0,-0.0001014,0
0.010399,0.010288,0.01
0.020798,0.020677,0.02
0.031194,0.031064,0.03
0.041587,0.041448,0.04
0.051976,0.051827,0.05
0.06236,0.062202,0.06
0.072737,0.072571,0.07
0.083108,0.082933,0.08
0.093469,0.093286,0.09
0.10382,0.10363,0.1
0.11416,0.11397,0.11
0.1245,0.12429,0.12
0.13481,0.1346,0.13
0.14512,0.1449,0.14
0.15541,0.15518,0.15
0.16568,0.16545,0.16
0.17594,0.1757,0.17
0.18618,0.18594,0.18
0.1964,0.19615,0.19
0.20661,0.20635,0.2
0.21679,0.21653,0.21
0.22695,0.22668,0.22
0.23709,0.23682,0.23
0.2472,0.24692,0.24
0.25729,0.25701,0.25
0.26735,0.26707,0.26
0.27739,0.2771,0.27
0.2874,0.28711,0.28
0.29738,0.29709,0.29
0.30733,0.30703,0.3
0.31725,0.31695,0.31
0.32713,0.32684,0.32
0.33699,0.33669,0.33
0.34681,0.34651,0.34
0.3566,0.3563,0.35
0.36635,0.36605,0.36
0.37606,0.37576,0.37
0.38574,0.38544,0.38
0.39538,0.39508,0.39
0.40498,0.40468,0.4
0.41453,0.41424,0.41
0.42405,0.42375,0.42
0.43353,0.43323,0.43
0.44296,0.44266,0.44
0.45234,0.45205,0.45
0.46169,0.46139,0.46
0.47098,0.47069,0.47
0.48023,0.47994,0.48
0.48943,0.48915,0.49
0.49858,0.4983,0.5
0.50768,0.50741,0.51
0.51673,0.51646,0.52
0.52573,0.52547,0.53
0.53468,0.53442,0.54
0.54357,0.54331,0.55
0.55241,0.55216,0.56
0.56119,0.56095,0.57
0.56992,0.56968,0.58
0.57859,0.57836,0.59
0.5872,0.58697,0.6
0.59576,0.59553,0.61
0.60425,0.60403,0.62
0.61268,0.61248,0.63
0.62106,0.62085,0.64
0.62937,0.62917,0.65
0.63761,0.63743,0.66
0.6458,0.64562,0.67
0.65392,0.65374,0.68
0.66197,0.66181,0.69
0.66996,0.6698,0.7
0.67788,0.67773,0.71
0.68573,0.68559,0.72
0.69351,0.69338,0.73
0.70123,0.7011,0.74
0.70887,0.70876,0.75
0.71645,0.71634,0.76
0.72395,0.72385,0.77
0.73138,0.73129,0.78
0.73873,0.73865,0.79
0.74602,0.74595,0.8
0.75322,0.75316,0.81
0.76036,0.7603,0.82
0.76741,0.76737,0.83
0.77439,0.77436,0.84
0.7813,0.78127,0.85
0.78812,0.7881,0.86
0.79487,0.79486,0.87
0.80153,0.80153,0.88
0.80812,0.80813,0.89
0.81462,0.81464,0.9
0.82105,0.82107,0.91
0.82739,0.82742,0.92
0.83365,0.83369,0.93
0.83982,0.83987,0.94
0.84591,0.84597,0.95
0.85192,0.85198,0.96
0.85784,0.85791,0.97
0.86368,0.86376,0.98
0.86943,0.86951,0.99
0.87509,0.87518,1
0.88067,0.88077,1.01
0.88615,0.88626,1.02
0.89155,0.89167,1.03
0.89686,0.89698,1.04
0.90208,0.90221,1.05
0.90721,0.90734,1.06
0.91225,0.91239,1.07
0.91719,0.91734,1.08
0.92205,0.9222,1.09
0.92681,0.92697,1.1
0.93148,0.93165,1.11
0.93606,0.93623,1.12
0.94055,0.94072,1.13
0.94494,0.94511,1.14
0.94923,0.94941,1.15
0.95343,0.95362,1.16
0.95754,0.95773,1.17
0.96155,0.96174,1.18
0.96546,0.96566,1.19
0.96928,0.96948,1.2
0.973,0.9732,1.21
0.97662,0.97682,1.22
0.98014,0.98035,1.23
0.98357,0.98378,1.24
0.9869,0.98711,1.25
0.99013,0.99034,1.26
0.99326,0.99348,1.27
0.99629,0.99651,1.28
0.99922,0.99944,1.29
1.0021,1.0023,1.3
1.0048,1.005,1.31
1.0074,1.0076,1.32
1.0099,1.0102,1.33
1.0124,1.0126,1.34
1.0147,1.0149,1.35
1.0169,1.0172,1.36
1.0191,1.0193,1.37
1.0211,1.0213,1.38
1.023,1.0232,1.39
1.0248,1.025,1.4
1.0265,1.0268,1.41
1.0282,1.0284,1.42
1.0297,1.0299,1.43
1.0311,1.0313,1.44
1.0324,1.0326,1.45
1.0336,1.0338,1.46
1.0347,1.0349,1.47
1.0357,1.0359,1.48
1.0366,1.0368,1.49
1.0373,1.0375,1.5
1.038,1.0382,1.51
1.0386,1.0388,1.52
1.0391,1.0393,1.53
1.0395,1.0396,1.54
1.0397,1.0399,1.55
1.0399,1.0401,1.56
1.04,1.0401,1.57
1.0399,1.0401,1.58
1.0398,1.0399,1.59
1.0395,1.0397,1.6
1.0392,1.0393,1.61
1.0387,1.0389,1.62
1.0381,1.0383,1.63
1.0375,1.0376,1.64
1.0367,1.0368,1.65
1.0358,1.036,1.66
1.0348,1.035,1.67
1.0338,1.0339,1.68
1.0326,1.0327,1.69
1.0313,1.0314,1.7
1.0299,1.03,1.71
1.0284,1.0285,1.72
1.0268,1.0269,1.73
1.0251,1.0252,1.74
1.0233,1.0234,1.75
1.0214,1.0215,1.76
1.0194,1.0195,1.77
1.0173,1.0174,1.78
1.0151,1.0152,1.79
1.0128,1.0128,1.8
1.0103,1.0104,1.81
1.0078,1.0079,1.82
1.0052,1.0053,1.83
1.0025,1.0026,1.84
0.99968,0.99973,1.85
0.99677,0.99681,1.86
0.99375,0.99379,1.87
0.99063,0.99067,1.88
0.98742,0.98745,1.89
0.98411,0.98414,1.9
0.9807,0.98072,1.91
0.97719,0.97721,1.92
0.97358,0.97359,1.93
0.96988,0.96989,1.94
0.96607,0.96608,1.95
0.96218,0.96218,1.96
0.95818,0.95818,1.97
0.95409,0.95408,1.98
0.94991,0.94989,1.99
0.94563,0.94561,2
0.94125,0.94123,2.01
0.93678,0.93675,2.02
0.93222,0.93219,2.03
0.92756,0.92753,2.04
0.92282,0.92277,2.05
0.91797,0.91793,2.06
0.91304,0.91299,2.07
0.90802,0.90796,2.08
0.9029,0.90284,2.09
0.8977,0.89763,2.1
0.8924,0.89234,2.11
0.88702,0.88695,2.12
0.88155,0.88147,2.13
0.87598,0.87591,2.14
0.87034,0.87025,2.15
0.8646,0.86451,2.16
0.85878,0.85869,2.17
0.85287,0.85278,2.18
0.84688,0.84678,2.19
0.8408,0.8407,2.2
0.83464,0.83453,2.21
0.82839,0.82828,2.22
0.82206,0.82195,2.23
0.81565,0.81554,2.24
0.80916,0.80904,2.25
0.80259,0.80247,2.26
0.79593,0.79581,2.27
0.7892,0.78907,2.28
0.78239,0.78226,2.29
0.7755,0.77537,2.3
0.76853,0.7684,2.31
0.76149,0.76135,2.32
0.75437,0.75423,2.33
0.74717,0.74703,2.34
0.7399,0.73976,2.35
0.73255,0.73241,2.36
0.72514,0.72499,2.37
0.71765,0.7175,2.38
0.71008,0.70993,2.39
0.70245,0.7023,2.4
0.69475,0.69459,2.41
0.68697,0.68682,2.42
0.67913,0.67898,2.43
0.67122,0.67106,2.44
0.66325,0.66309,2.45
0.6552,0.65504,2.46
0.64709,0.64693,2.47
0.63892,0.63876,2.48
0.63068,0.63052,2.49
0.62238,0.62222,2.5
0.61402,0.61386,2.51
0.6056,0.60543,2.52
0.59711,0.59695,2.53
0.58857,0.5884,2.54
0.57996,0.5798,2.55
0.5713,0.57114,2.56
0.56259,0.56242,2.57
0.55381,0.55365,2.58
0.54498,0.54482,2.59
0.5361,0.53593,2.6
0.52716,0.527,2.61
0.51817,0.51801,2.62
0.50913,0.50897,2.63
0.50003,0.49987,2.64
0.49089,0.49073,2.65
