true_u,pred_u,Points:0
-0,-0.00016622,0
-0.013713,-0.013901,0.01
-0.027424,-0.027635,0.02
-0.041133,-0.041365,0.03
-0.054837,-0.055092,0.04
-0.068536,-0.068812,0.05
-0.082228,-0.082526,0.06
-0.095912,-0.096231,0.07
-0.10959,-0.10993,0.08
-0.12325,-0.12361,0.09
-0.1369,-0.13728,0.1
-0.15054,-0.15094,0.11
-0.16416,-0.16458,0.12
-0.17777,-0.1782,0.13
-0.19135,-0.19181,0.14
-0.20492,-0.20539,0.15
-0.21847,-0.21896,0.16
-0.232,-0.2325,0.17
-0.2455,-0.24602,0.18
-0.25898,-0.25952,0.19
-0.27243,-0.27299,0.2
-0.28586,-0.28643,0.21
-0.29926,-0.29984,0.22
-0.31262,-0.31322,0.23
-0.32596,-0.32657,0.24
-0.33926,-0.33989,0.25
-0.35253,-0.35317,0.26
-0.36577,-0.36641,0.27
-0.37897,-0.37962,0.28
-0.39213,-0.39279,0.29
-0.40525,-0.40592,0.3
-0.41833,-0.41901,0.31
-0.43136,-0.43206,0.32
-0.44436,-0.44506,0.33
-0.45731,-0.45802,0.34
-0.47021,-0.47093,0.35
-0.48307,-0.4838,0.36
-0.49588,-0.49661,0.37
-0.50864,-0.50938,0.38
-0.52135,-0.52209,0.39
-0.53401,-0.53475,0.4
-0.54661,-0.54736,0.41
-0.55916,-0.55991,0.42
-0.57165,-0.57241,0.43
-0.58409,-0.58484,0.44
-0.59647,-0.59722,0.45
-0.60878,-0.60954,0.46
-0.62104,-0.6218,0.47
-0.63324,-0.63399,0.48
-0.64537,-0.64612,0.49
-0.65743,-0.65818,0.5
-0.66944,-0.67018,0.51
-0.68137,-0.68211,0.52
-0.69324,-0.69397,0.53
-0.70503,-0.70577,0.54
-0.71676,-0.71749,0.55
-0.72841,-0.72914,0.56
-0.74,-0.74071,0.57
-0.7515,-0.75221,0.58
-0.76294,-0.76363,0.59
-0.77429,-0.77498,0.6
-0.78557,-0.78625,0.61
-0.79677,-0.79744,0.62
-0.80789,-0.80855,0.63
-0.81893,-0.81958,0.64
-0.82989,-0.83053,0.65
-0.84076,-0.84139,0.66
-0.85156,-0.85217,0.67
-0.86226,-0.86286,0.68
-0.87288,-0.87347,0.69
-0.88341,-0.88399,0.7
-0.89386,-0.89442,0.71
-0.90421,-0.90476,0.72
-0.91448,-0.91501,0.73
-0.92465,-0.92517,0.74
-0.93473,-0.93523,0.75
-0.94472,-0.9452,0.76
-0.95461,-0.95508,0.77
-0.9644,-0.96486,0.78
-0.9741,-0.97454,0.79
-0.98371,-0.98413,0.8
-0.99321,-0.99361,0.81
-1.0026,-1.003,0.82
-1.0119,-1.0123,0.83
-1.0211,-1.0215,0.84
-1.0302,-1.0306,0.85
-1.0392,-1.0395,0.86
-1.0481,-1.0484,0.87
-1.0569,-1.0572,0.88
-1.0656,-1.0658,0.89
-1.0742,-1.0744,0.9
-1.0826,-1.0829,0.91
-1.091,-1.0912,0.92
-1.0993,-1.0994,0.93
-1.1074,-1.1076,0.94
-1.1154,-1.1156,0.95
-1.1234,-1.1235,0.96
-1.1312,-1.1313,0.97
-1.1389,-1.1389,0.98
-1.1464,-1.1465,0.99
-1.1539,-1.1539,1
-1.1613,-1.1613,1.01
-1.1685,-1.1685,1.02
-1.1756,-1.1756,1.03
-1.1826,-1.1826,1.04
-1.1895,-1.1894,1.05
-1.1963,-1.1962,1.06
-1.2029,-1.2028,1.07
-1.2094,-1.2093,1.08
-1.2158,-1.2157,1.09
-1.2221,-1.222,1.1
-1.2283,-1.2281,1.11
-1.2343,-1.2341,1.12
-1.2402,-1.24,1.13
-1.246,-1.2458,1.14
-1.2517,-1.2514,1.15
-1.2572,-1.2569,1.16
-1.2626,-1.2623,1.17
-1.2679,-1.2676,1.18
-1.2731,-1.2728,1.19
-1.2781,-1.2778,1.2
-1.283,-1.2827,1.21
-1.2878,-1.2874,1.22
-1.2924,-1.2921,1.23
-1.2969,-1.2966,1.24
-1.3013,-1.3009,1.25
-1.3056,-1.3052,1.26
-1.3097,-1.3093,1.27
-1.3137,-1.3133,1.28
-1.3176,-1.3171,1.29
-1.3213,-1.3209,1.3
-1.3249,-1.3244,1.31
-1.3284,-1.3279,1.32
-1.3317,-1.3312,1.33
-1.3349,-1.3344,1.34
-1.338,-1.3375,1.35
-1.3409,-1.3404,1.36
-1.3437,-1.3432,1.37
