true_u,pred_u,Points:0
0,-8.4097e-05,0
0.010206,0.010111,0.01
0.02041,0.020305,0.02
0.030613,0.030498,0.03
0.040812,0.040687,0.04
0.051008,0.050873,0.05
0.061198,0.061053,0.06
0.071382,0.071228,0.07
0.081559,0.081396,0.08
0.091728,0.091556,0.09
0.10189,0.10171,0.1
0.11204,0.11185,0.11
0.12218,0.12198,0.12
0.1323,0.1321,0.13
0.14241,0.1422,0.14
0.15251,0.15229,0.15
0.1626,0.16237,0.16
0.17266,0.17243,0.17
0.18271,0.18247,0.18
0.19275,0.1925,0.19
0.20276,0.2025,0.2
0.21275,0.21249,0.21
0.22272,0.22246,0.22
0.23267,0.2324,0.23
0.24259,0.24232,0.24
0.2525,0.25222,0.25
0.26237,0.26209,0.26
0.27222,0.27193,0.27
0.28204,0.28175,0.28
0.29184,0.29154,0.29
0.3016,0.3013,0.3
0.31134,0.31104,0.31
0.32104,0.32074,0.32
0.33071,0.33041,0.33
0.34035,0.34004,0.34
0.34995,0.34965,0.35
0.35952,0.35921,0.36
0.36906,0.36875,0.37
0.37855,0.37824,0.38
0.38801,0.3877,0.39
0.39743,0.39712,0.4
0.40681,0.4065,0.41
0.41615,0.41584,0.42
0.42545,0.42514,0.43
0.4347,0.4344,0.44
0.44392,0.44361,0.45
0.45308,0.45278,0.46
0.46221,0.4619,0.47
0.47128,0.47098,0.48
0.48031,0.48001,0.49
0.48929,0.489,0.5
0.49822,0.49793,0.51
0.50711,0.50682,0.52
0.51594,0.51566,0.53
0.52472,0.52444,0.54
0.53344,0.53317,0.55
0.54212,0.54185,0.56
0.55074,0.55047,0.57
0.5593,0.55904,0.58
0.56781,0.56756,0.59
0.57626,0.57602,0.6
0.58466,0.58442,0.61
0.59299,0.59276,0.62
0.60127,0.60104,0.63
0.60948,0.60927,0.64
0.61764,0.61743,0.65
0.62573,0.62553,0.66
0.63376,0.63357,0.67
0.64173,0.64154,0.68
0.64964,0.64945,0.69
0.65747,0.6573,0.7
0.66525,0.66508,0.71
0.67295,0.6728,0.72
0.68059,0.68044,0.73
0.68816,0.68802,0.74
0.69567,0.69553,0.75
0.7031,0.70297,0.76
0.71046,0.71035,0.77
0.71775,0.71765,0.78
0.72497,0.72487,0.79
0.73212,0.73203,0.8
0.73919,0.73911,0.81
0.74619,0.74612,0.82
0.75312,0.75306,0.83
0.75997,0.75991,0.84
0.76674,0.7667,0.85
0.77344,0.7734,0.86
0.78006,0.78003,0.87
0.7866,0.78658,0.88
0.79306,0.79305,0.89
0.79945,0.79945,0.9
0.80575,0.80576,0.91
0.81197,0.81199,0.92
0.81812,0.81814,0.93
