true_u,pred_u,Points:0
-0,0.0001823,0
-0.011648,-0.011441,0.01
-0.023294,-0.023064,0.02
-0.034939,-0.034685,0.03
-0.046579,-0.046303,0.04
-0.058215,-0.057917,0.05
-0.069846,-0.069525,0.06
-0.081469,-0.081127,0.07
-0.093084,-0.092721,0.08
-0.10469,-0.10431,0.09
-0.11629,-0.11588,0.1
-0.12787,-0.12745,0.11
-0.13944,-0.139,0.12
-0.151,-0.15054,0.13
-0.16254,-0.16206,0.14
-0.17406,-0.17357,0.15
-0.18557,-0.18506,0.16
-0.19706,-0.19654,0.17
-0.20853,-0.20799,0.18
-0.21998,-0.21943,0.19
-0.23141,-0.23084,0.2
-0.24281,-0.24223,0.21
-0.25419,-0.2536,0.22
-0.26555,-0.26494,0.23
-0.27687,-0.27626,0.24
-0.28817,-0.28755,0.25
-0.29945,-0.29881,0.26
-0.31069,-0.31004,0.27
-0.3219,-0.32124,0.28
-0.33308,-0.33241,0.29
-0.34422,-0.34355,0.3
-0.35533,-0.35465,0.31
-0.3664,-0.36572,0.32
-0.37744,-0.37675,0.33
-0.38844,-0.38775,0.34
-0.3994,-0.3987,0.35
-0.41033,-0.40962,0.36
-0.42121,-0.4205,0.37
-0.43205,-0.43133,0.38
-0.44284,-0.44213,0.39
-0.45359,-0.45288,0.4
-0.4643,-0.46358,0.41
-0.47496,-0.47424,0.42
-0.48557,-0.48485,0.43
-0.49613,-0.49542,0.44
-0.50664,-0.50593,0.45
-0.51711,-0.5164,0.46
-0.52752,-0.52681,0.47
-0.53788,-0.53717,0.48
-0.54818,-0.54748,0.49
-0.55843,-0.55774,0.5
-0.56863,-0.56793,0.51
-0.57876,-0.57808,0.52
-0.58884,-0.58816,0.53
-0.59886,-0.59819,0.54
-0.60882,-0.60816,0.55
-0.61872,-0.61806,0.56
-0.62856,-0.62791,0.57
-0.63833,-0.63769,0.58
-0.64805,-0.64741,0.59
-0.65769,-0.65707,0.6
-0.66727,-0.66666,0.61
-0.67679,-0.67618,0.62
-0.68623,-0.68564,0.63
-0.69561,-0.69503,0.64
-0.70492,-0.70435,0.65
-0.71415,-0.7136,0.66
-0.72332,-0.72277,0.67
-0.73241,-0.73188,0.68
-0.74143,-0.74091,0.69
-0.75038,-0.74987,0.7
-0.75925,-0.75876,0.71
-0.76805,-0.76757,0.72
-0.77676,-0.7763,0.73
-0.78541,-0.78496,0.74
-0.79397,-0.79353,0.75
-0.80245,-0.80203,0.76
-0.81085,-0.81045,0.77
-0.81917,-0.81878,0.78
-0.82741,-0.82704,0.79
-0.83557,-0.83521,0.8
-0.84364,-0.8433,0.81
-0.85163,-0.85131,0.82
-0.85954,-0.85923,0.83
-0.86735,-0.86706,0.84
-0.87509,-0.87481,0.85
-0.88273,-0.88247,0.86
-0.89028,-0.89004,0.87
-0.89775,-0.89752,0.88
-0.90513,-0.90492,0.89
-0.91241,-0.91222,0.9
-0.91961,-0.91943,0.91
-0.92671,-0.92655,0.92
-0.93372,-0.93358,0.93
-0.94064,-0.94051,0.94
-0.94746,-0.94735,0.95
-0.95419,-0.95409,0.96
-0.96082,-0.96074,0.97
-0.96736,-0.96729,0.98
-0.9738,-0.97375,0.99
-0.98014,-0.98011,1
-0.98638,-0.98637,1.01
-0.99253,-0.99253,1.02
-0.99858,-0.99859,1.03
-1.0045,-1.0046,1.04
-1.0104,-1.0104,1.05
-1.0161,-1.0162,1.06
-1.0218,-1.0218,1.07
-1.0273,-1.0274,1.08
-1.0327,-1.0328,1.09
-1.0381,-1.0382,1.1
-1.0433,-1.0434,1.11
-1.0484,-1.0486,1.12
-1.0535,-1.0536,1.13
-1.0584,-1.0585,1.14
-1.0632,-1.0634,1.15
-1.0679,-1.0681,1.16
-1.0725,-1.0727,1.17
-1.077,-1.0772,1.18
-1.0814,-1.0816,1.19
-1.0856,-1.0859,1.2
-1.0898,-1.0901,1.21
-1.0939,-1.0941,1.22
-1.0978,-1.0981,1.23
-1.1016,-1.1019,1.24
-1.1054,-1.1057,1.25
-1.109,-1.1093,1.26
-1.1125,-1.1128,1.27
-1.1159,-1.1162,1.28
-1.1192,-1.1195,1.29
-1.1223,-1.1227,1.3
-1.1254,-1.1258,1.31
-1.1284,-1.1287,1.32
-1.1312,-1.1316,1.33
-1.1339,-1.1343,1.34
-1.1365,-1.1369,1.35
-1.139,-1.1394,1.36
-1.1414,-1.1418,1.37
-1.1437,-1.1441,1.38
-1.1458,-1.1462,1.39
-1.1478,-1.1483,1.4
-1.1498,-1.1502,1.41
-1.1516,-1.152,1.42
-1.1533,-1.1537,1.43
-1.1548,-1.1553,1.44
-1.1563,-1.1568,1.45
-1.1577,-1.1581,1.46
-1.1589,-1.1593,1.47
-1.16,-1.1605,1.48
-1.161,-1.1615,1.49
-1.1619,-1.1623,1.5
-1.1626,-1.1631,1.51
-1.1633,-1.1638,1.52
-1.1638,-1.1643,1.53
-1.1642,-1.1647,1.54
-1.1645,-1.165,1.55
-1.1647,-1.1652,1.56
-1.1648,-1.1653,1.57
-1.1647,-1.1652,1.58
-1.1646,-1.1651,1.59
-1.1643,-1.1648,1.6
-1.1639,-1.1644,1.61
-1.1634,-1.1639,1.62
-1.1628,-1.1632,1.63
-1.162,-1.1625,1.64
-1.1611,-1.1616,1.65
-1.1602,-1.1606,1.66
-1.1591,-1.1595,1.67
-1.1579,-1.1583,1.68
-1.1565,-1.157,1.69
-1.1551,-1.1555,1.7
-1.1535,-1.154,1.71
-1.1519,-1.1523,1.72
-1.1501,-1.1505,1.73
-1.1482,-1.1486,1.74
-1.1461,-1.1466,1.75
-1.144,-1.1444,1.76
-1.1418,-1.1422,1.77
-1.1394,-1.1398,1.78
-1.1369,-1.1373,1.79
-1.1343,-1.1347,1.8
-1.1316,-1.132,1.81
-1.1288,-1.1292,1.82
-1.1259,-1.1263,1.83
-1.1228,-1.1232,1.84
-1.1197,-1.1201,1.85
-1.1164,-1.1168,1.86
-1.113,-1.1134,1.87
-1.1096,-1.1099,1.88
-1.106,-1.1063,1.89
-1.1022,-1.1026,1.9
-1.0984,-1.0987,1.91
-1.0945,-1.0948,1.92
-1.0905,-1.0908,1.93
-1.0863,-1.0866,1.94
-1.082,-1.0823,1.95
-1.0777,-1.078,1.96
-1.0732,-1.0735,1.97
-1.0686,-1.0689,1.98
-1.0639,-1.0642,1.99
-1.0591,-1.0594,2
-1.0542,-1.0545,2.01
-1.0492,-1.0495,2.02
-1.0441,-1.0443,2.03
-1.0389,-1.0391,2.04
-1.0336,-1.0338,2.05
-1.0282,-1.0284,2.06
-1.0226,-1.0228,2.07
-1.017,-1.0172,2.08
-1.0113,-1.0114,2.09
-1.0055,-1.0056,2.1
-0.99953,-0.99966,2.11
-0.9935,-0.99362,2.12
-0.98737,-0.98748,2.13
-0.98114,-0.98124,2.14
-0.97481,-0.9749,2.15
-0.96839,-0.96847,2.16
-0.96187,-0.96194,2.17
-0.95525,-0.95531,2.18
-0.94854,-0.94859,2.19
-0.94173,-0.94177,2.2
-0.93483,-0.93486,2.21
-0.92783,-0.92786,2.22
-0.92075,-0.92076,2.23
-0.91357,-0.91357,2.24
-0.90629,-0.90629,2.25
-0.89893,-0.89892,2.26
-0.89148,-0.89146,2.27
-0.88394,-0.8839,2.28
-0.87631,-0.87627,2.29
-0.86859,-0.86854,2.3
-0.86079,-0.86073,2.31
-0.8529,-0.85283,2.32
-0.84492,-0.84485,2.33
-0.83686,-0.83678,2.34
-0.82872,-0.82863,2.35
-0.82049,-0.82039,2.36
-0.81218,-0.81208,2.37
-0.80379,-0.80368,2.38
-0.79532,-0.7952,2.39
-0.78677,-0.78664,2.4
-0.77815,-0.77801,2.41
-0.76944,-0.7693,2.42
-0.76066,-0.76051,2.43
-0.7518,-0.75164,2.44
-0.74286,-0.7427,2.45
-0.73386,-0.73368,2.46
-0.72477,-0.7246,2.47
-0.71562,-0.71544,2.48
-0.70639,-0.7062,2.49
-0.6971,-0.6969,2.5
-0.68773,-0.68753,2.51
-0.67829,-0.67809,2.52
-0.66879,-0.66858,2.53
-0.65922,-0.65901,2.54
-0.64959,-0.64937,2.55
-0.63989,-0.63966,2.56
-0.63012,-0.62989,2.57
-0.62029,-0.62006,2.58
-0.6104,-0.61017,2.59
-0.60045,-0.60021,2.6
-0.59044,-0.5902,2.61
-0.58037,-0.58013,2.62
-0.57024,-0.56999,2.63
-0.56006,-0.55981,2.64
-0.54982,-0.54956,2.65
-0.53952,-0.53927,2.66
-0.52917,-0.52891,2.67
-0.51877,-0.51851,2.68
-0.50831,-0.50805,2.69
-0.49781,-0.49755,2.7
-0.48725,-0.48699,2.71
-0.47665,-0.47639,2.72
-0.466,-0.46573,2.73
-0.4553,-0.45504,2.74
-0.44456,-0.44429,2.75
-0.43377,-0.43351,2.76
-0.42294,-0.42268,2.77
-0.41206,-0.4118,2.78
-0.40115,-0.40089,2.79
-0.39019,-0.38994,2.8
-0.3792,-0.37894,2.81
-0.36817,-0.36791,2.82
-0.3571,-0.35685,2.83
-0.34599,-0.34575,2.84
-0.33485,-0.33461,2.85
-0.32368,-0.32344,2.86
-0.31247,-0.31224,2.87
-0.30124,-0.30101,2.88
-0.28997,-0.28975,2.89
-0.27868,-0.27846,2.9
-0.26735,-0.26714,2.91
-0.256,-0.2558,2.92
-0.24463,-0.24443,2.93
-0.23323,-0.23303,2.94
-0.2218,-0.22162,2.95
-0.21036,-0.21018,2.96
-0.19889,-0.19872,2.97
-0.1874,-0.18724,2.98
-0.1759,-0.17575,2.99
-0.16438,-0.16423,3
-0.15284,-0.1527,3.01
-0.14128,-0.14116,3.02
-0.12971,-0.1296,3.03
-0.11813,-0.11803,3.04
-0.10654,-0.10644,3.05
-0.094933,-0.09485,3.06
-0.083319,-0.083247,3.07
-0.071697,-0.071636,3.08
-0.060068,-0.060018,3.09
-0.048433,-0.048394,3.1
-0.036793,-0.036766,3.11
-0.025149,-0.025134,3.12
-0.013503,-0.013499,3.13
-0.0018551,-0.0018631,3.14
