Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00109059,8.35,0
0.01,0,0,0.01,0.0030306,8.35,0.0040355
0.02,0,0,0.02,0.00715157,8.35,0.0080706
0.03,0,0,0.03,0.0112681,8.35,0.0121049
0.04,0,0,0.04,0.0153837,8.35,0.016138
0.05,0,0,0.05,0.0194954,8.35,0.0201694
0.06,0,0,0.06,0.0236046,8.35,0.0241989
0.07,0,0,0.07,0.0277086,8.35,0.0282259
0.08,0,0,0.08,0.0318094,8.35,0.0322501
0.09,0,0,0.09,0.035904,8.35,0.0362711
0.1,0,0,0.1,0.0399929,8.35,0.0402885
0.11,0,0,0.11,0.0440763,8.35,0.0443018
0.12,0,0,0.12,0.0481535,8.35,0.0483107
0.13,0,0,0.13,0.0522242,8.35,0.0523148
0.14,0,0,0.14,0.0562865,8.35,0.0563136
0.15,0,0,0.15,0.0603425,8.35,0.0603068
0.16,0,0,0.16,0.0643898,8.35,0.064294
0.17,0,0,0.17,0.068429,8.35,0.0682747
0.18,0,0,0.18,0.0724586,8.35,0.0722486
0.19,0,0,0.19,0.0764793,8.35,0.0762153
0.2,0,0,0.2,0.0804913,8.35,0.0801744
0.21,0,0,0.21,0.0844919,8.35,0.0841254
0.22,0,0,0.22,0.0884825,8.35,0.0880681
0.23,0,0,0.23,0.0924619,8.35,0.0920019
0.24,0,0,0.24,0.0964298,8.35,0.0959266
0.25,0,0,0.25,0.100386,8.35,0.0998416
0.26,0,0,0.26,0.104331,8.35,0.103747
0.27,0,0,0.27,0.108262,8.35,0.107641
0.28,0,0,0.28,0.11218,8.35,0.111525
0.29,0,0,0.29,0.116084,8.35,0.115398
0.3,0,0,0.3,0.119976,8.35,0.119259
0.31,0,0,0.31,0.123853,8.35,0.123109
0.32,0,0,0.32,0.127715,8.35,0.126946
0.33,0,0,0.33,0.131561,8.35,0.13077
0.34,0,0,0.34,0.135393,8.35,0.134581
0.35,0,0,0.35,0.139208,8.35,0.138379
0.36,0,0,0.36,0.143007,8.35,0.142163
