Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.000461829,6.22,0
0.01,0,0,0.01,0.00892347,6.22,0.00934846
0.02,0,0,0.02,0.0183087,6.22,0.018696
0.03,0,0,0.03,0.0276912,6.22,0.0280416
0.04,0,0,0.04,0.0370709,6.22,0.0373845
0.05,0,0,0.05,0.046445,6.22,0.0467236
0.06,0,0,0.06,0.0558136,6.22,0.056058
0.07,0,0,0.07,0.0651751,6.22,0.0653869
0.08,0,0,0.08,0.0745289,6.22,0.0747091
0.09,0,0,0.09,0.0838731,6.22,0.084024
0.1,0,0,0.1,0.0932067,6.22,0.0933304
0.11,0,0,0.11,0.10253,6.22,0.102627
0.12,0,0,0.12,0.111841,6.22,0.111914
0.13,0,0,0.13,0.121139,6.22,0.12119
0.14,0,0,0.14,0.130423,6.22,0.130453
0.15,0,0,0.15,0.139692,6.22,0.139704
0.16,0,0,0.16,0.148945,6.22,0.14894
0.17,0,0,0.17,0.15818,6.22,0.158162
0.18,0,0,0.18,0.167398,6.22,0.167368
0.19,0,0,0.19,0.176597,6.22,0.176557
0.2,0,0,0.2,0.185777,6.22,0.185728
0.21,0,0,0.21,0.194936,6.22,0.194881
0.22,0,0,0.22,0.204074,6.22,0.204014
0.23,0,0,0.23,0.213189,6.22,0.213127
0.24,0,0,0.24,0.222281,6.22,0.222219
0.25,0,0,0.25,0.231349,6.22,0.231288
0.26,0,0,0.26,0.240392,6.22,0.240335
0.27,0,0,0.27,0.249408,6.22,0.249357
0.28,0,0,0.28,0.258397,6.22,0.258354
0.29,0,0,0.29,0.267359,6.22,0.267326
0.3,0,0,0.3,0.276293,6.22,0.27627
0.31,0,0,0.31,0.285196,6.22,0.285187
0.32,0,0,0.32,0.29407,6.22,0.294076
0.33,0,0,0.33,0.302911,6.22,0.302935
0.34,0,0,0.34,0.311721,6.22,0.311764
0.35,0,0,0.35,0.320497,6.22,0.320562
0.36,0,0,0.36,0.32924,6.22,0.329328
0.37,0,0,0.37,0.337948,6.22,0.33806
0.38,0,0,0.38,0.346619,6.22,0.346759
0.39,0,0,0.39,0.355253,6.22,0.355423
0.4,0,0,0.4,0.363851,6.22,0.364052
0.41,0,0,0.41,0.372411,6.22,0.372644
0.42,0,0,0.42,0.380931,6.22,0.381199
0.43,0,0,0.43,0.389411,6.22,0.389716
0.44,0,0,0.44,0.39785,6.22,0.398194
0.45,0,0,0.45,0.406246,6.22,0.406632
0.46,0,0,0.46,0.414602,6.22,0.41503
0.47,0,0,0.47,0.422912,6.22,0.423386
0.48,0,0,0.48,0.431179,6.22,0.431699
0.49,0,0,0.49,0.439401,6.22,0.43997
0.5,0,0,0.5,0.447578,6.22,0.448196
0.51,0,0,0.51,0.455707,6.22,0.456378
0.52,0,0,0.52,0.463788,6.22,0.464514
0.53,0,0,0.53,0.471821,6.22,0.472603
0.54,0,0,0.54,0.479806,6.22,0.480646
0.55,0,0,0.55,0.487741,6.22,0.48864
0.56,0,0,0.56,0.495623,6.22,0.496585
0.57,0,0,0.57,0.503455,6.22,0.504481
0.58,0,0,0.58,0.511236,6.22,0.512326
0.59,0,0,0.59,0.518964,6.22,0.52012
0.6,0,0,0.6,0.526637,6.22,0.527862
0.61,0,0,0.61,0.534255,6.22,0.535552
0.62,0,0,0.62,0.541819,6.22,0.543187
0.63,0,0,0.63,0.549327,6.22,0.550769
0.64,0,0,0.64,0.556779,6.22,0.558295
0.65,0,0,0.65,0.564174,6.22,0.565765
0.66,0,0,0.66,0.571509,6.22,0.573179
0.67,0,0,0.67,0.578787,6.22,0.580536
0.68,0,0,0.68,0.586005,6.22,0.587834
0.69,0,0,0.69,0.593164,6.22,0.595074
0.7,0,0,0.7,0.60026,6.22,0.602254
0.71,0,0,0.71,0.607296,6.22,0.609374
0.72,0,0,0.72,0.61427,6.22,0.616433
0.73,0,0,0.73,0.621181,6.22,0.623431
0.74,0,0,0.74,0.62803,6.22,0.630366
0.75,0,0,0.75,0.634813,6.22,0.637238
0.76,0,0,0.76,0.641532,6.22,0.644046
0.77,0,0,0.77,0.648187,6.22,0.65079
0.78,0,0,0.78,0.654774,6.22,0.657469
0.79,0,0,0.79,0.661297,6.22,0.664082
0.8,0,0,0.8,0.667752,6.22,0.670628
0.81,0,0,0.81,0.674138,6.22,0.677108
0.82,0,0,0.82,0.680457,6.22,0.68352
0.83,0,0,0.83,0.686707,6.22,0.689863
0.84,0,0,0.84,0.692888,6.22,0.696138
0.85,0,0,0.85,0.698999,6.22,0.702343
0.86,0,0,0.86,0.705039,6.22,0.708478
0.87,0,0,0.87,0.711008,6.22,0.714541
0.88,0,0,0.88,0.716905,6.22,0.720534
0.89,0,0,0.89,0.72273,6.22,0.726454
0.9,0,0,0.9,0.728483,6.22,0.732302
0.91,0,0,0.91,0.734162,6.22,0.738076
0.92,0,0,0.92,0.739768,6.22,0.743777
0.93,0,0,0.93,0.7453,6.22,0.749403
0.94,0,0,0.94,0.750756,6.22,0.754955
0.95,0,0,0.95,0.756138,6.22,0.760431
0.96,0,0,0.96,0.761444,6.22,0.76583
0.97,0,0,0.97,0.766675,6.22,0.771154
0.98,0,0,0.98,0.771827,6.22,0.7764
0.99,0,0,0.99,0.776903,6.22,0.781568
1,0,0,1,0.781902,6.22,0.786659
1.01,0,0,1.01,0.786823,6.22,0.79167
1.02,0,0,1.02,0.791665,6.22,0.796603
1.03,0,0,1.03,0.796429,6.22,0.801456
1.04,0,0,1.04,0.801112,6.22,0.806228
1.05,0,0,1.05,0.805717,6.22,0.81092
1.06,0,0,1.06,0.810242,6.22,0.815531
1.07,0,0,1.07,0.814686,6.22,0.820061
1.08,0,0,1.08,0.819049,6.22,0.824508
1.09,0,0,1.09,0.82333,6.22,0.828873
1.1,0,0,1.1,0.82753,6.22,0.833155
1.11,0,0,1.11,0.831649,6.22,0.837354
1.12,0,0,1.12,0.835683,6.22,0.841469
1.13,0,0,1.13,0.839636,6.22,0.8455
1.14,0,0,1.14,0.843507,6.22,0.849446
1.15,0,0,1.15,0.847293,6.22,0.853308
1.16,0,0,1.16,0.850997,6.22,0.857084
1.17,0,0,1.17,0.854616,6.22,0.860774
1.18,0,0,1.18,0.858149,6.22,0.864378
1.19,0,0,1.19,0.861599,6.22,0.867896
1.2,0,0,1.2,0.864963,6.22,0.871327
1.21,0,0,1.21,0.868244,6.22,0.874671
1.22,0,0,1.22,0.871437,6.22,0.877928
1.23,0,0,1.23,0.874545,6.22,0.881096
1.24,0,0,1.24,0.877565,6.22,0.884177
1.25,0,0,1.25,0.8805,6.22,0.887169
1.26,0,0,1.26,0.883349,6.22,0.890072
1.27,0,0,1.27,0.886111,6.22,0.892887
1.28,0,0,1.28,0.888785,6.22,0.895612
1.29,0,0,1.29,0.891373,6.22,0.898247
1.3,0,0,1.3,0.893872,6.22,0.900793
1.31,0,0,1.31,0.896283,6.22,0.903249
1.32,0,0,1.32,0.898608,6.22,0.905614
1.33,0,0,1.33,0.900843,6.22,0.907889
1.34,0,0,1.34,0.902989,6.22,0.910073
1.35,0,0,1.35,0.905048,6.22,0.912166
1.36,0,0,1.36,0.907016,6.22,0.914168
1.37,0,0,1.37,0.908897,6.22,0.916078
1.38,0,0,1.38,0.910688,6.22,0.917897
1.39,0,0,1.39,0.912391,6.22,0.919624
1.4,0,0,1.4,0.914002,6.22,0.921259
1.41,0,0,1.41,0.915524,6.22,0.922802
1.42,0,0,1.42,0.916957,6.22,0.924252
1.43,0,0,1.43,0.9183,6.22,0.92561
1.44,0,0,1.44,0.919553,6.22,0.926876
1.45,0,0,1.45,0.920714,6.22,0.928049
1.46,0,0,1.46,0.921788,6.22,0.929129
1.47,0,0,1.47,0.92277,6.22,0.930116
1.48,0,0,1.48,0.923661,6.22,0.93101
1.49,0,0,1.49,0.924462,6.22,0.931811
1.5,0,0,1.5,0.925174,6.22,0.932519
1.51,0,0,1.51,0.925791,6.22,0.933134
1.52,0,0,1.52,0.926321,6.22,0.933655
1.53,0,0,1.53,0.926759,6.22,0.934083
1.54,0,0,1.54,0.927106,6.22,0.934418
1.55,0,0,1.55,0.927361,6.22,0.934659
1.56,0,0,1.56,0.927527,6.22,0.934807
1.57,0,0,1.57,0.927602,6.22,0.934861
1.58,0,0,1.58,0.927583,6.22,0.934822
1.59,0,0,1.59,0.927477,6.22,0.934689
1.6,0,0,1.6,0.927278,6.22,0.934463
1.61,0,0,1.61,0.926987,6.22,0.934143
1.62,0,0,1.62,0.926607,6.22,0.93373
1.63,0,0,1.63,0.926135,6.22,0.933223
1.64,0,0,1.64,0.925572,6.22,0.932624
1.65,0,0,1.65,0.924918,6.22,0.93193
1.66,0,0,1.66,0.924173,6.22,0.931144
1.67,0,0,1.67,0.923339,6.22,0.930265
1.68,0,0,1.68,0.922412,6.22,0.929292
1.69,0,0,1.69,0.921394,6.22,0.928227
1.7,0,0,1.7,0.920287,6.22,0.927069
1.71,0,0,1.71,0.919088,6.22,0.925818
1.72,0,0,1.72,0.9178,6.22,0.924475
1.73,0,0,1.73,0.91642,6.22,0.923039
1.74,0,0,1.74,0.91495,6.22,0.921511
1.75,0,0,1.75,0.91339,6.22,0.91989
1.76,0,0,1.76,0.911739,6.22,0.918178
1.77,0,0,1.77,0.91,6.22,0.916374
1.78,0,0,1.78,0.908169,6.22,0.914478
1.79,0,0,1.79,0.90625,6.22,0.912491
1.8,0,0,1.8,0.90424,6.22,0.910412
1.81,0,0,1.81,0.902142,6.22,0.908243
1.82,0,0,1.82,0.899953,6.22,0.905982
1.83,0,0,1.83,0.897677,6.22,0.903632
1.84,0,0,1.84,0.895312,6.22,0.90119
1.85,0,0,1.85,0.892857,6.22,0.898659
1.86,0,0,1.86,0.890312,6.22,0.896038
1.87,0,0,1.87,0.887683,6.22,0.893327
1.88,0,0,1.88,0.884961,6.22,0.890527
1.89,0,0,1.89,0.882154,6.22,0.887637
