Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00230714,0.13,0
0.01,0,0,0.01,0.00900293,0.13,0.0112118
0.02,0,0,0.02,0.0203138,0.13,0.0224224
0.03,0,0,0.03,0.0316239,0.13,0.0336308
0.04,0,0,0.04,0.0429318,0.13,0.0448359
0.05,0,0,0.05,0.0542362,0.13,0.0560364
0.06,0,0,0.06,0.0655357,0.13,0.0672314
0.07,0,0,0.07,0.0768287,0.13,0.0784196
0.08,0,0,0.08,0.0881141,0.13,0.0896
0.09,0,0,0.09,0.0993904,0.13,0.100771
0.1,0,0,0.1,0.110656,0.13,0.111933
0.11,0,0,0.11,0.12191,0.13,0.123083
0.12,0,0,0.12,0.133151,0.13,0.134221
0.13,0,0,0.13,0.144378,0.13,0.145345
0.14,0,0,0.14,0.155589,0.13,0.156455
0.15,0,0,0.15,0.166782,0.13,0.167549
0.16,0,0,0.16,0.177958,0.13,0.178627
0.17,0,0,0.17,0.189114,0.13,0.189687
0.18,0,0,0.18,0.200249,0.13,0.200727
0.19,0,0,0.19,0.211363,0.13,0.211748
0.2,0,0,0.2,0.222452,0.13,0.222747
0.21,0,0,0.21,0.233518,0.13,0.233724
0.22,0,0,0.22,0.244558,0.13,0.244678
0.23,0,0,0.23,0.255571,0.13,0.255607
0.24,0,0,0.24,0.266555,0.13,0.266511
0.25,0,0,0.25,0.277511,0.13,0.277388
0.26,0,0,0.26,0.288436,0.13,0.288238
0.27,0,0,0.27,0.29933,0.13,0.299058
0.28,0,0,0.28,0.310191,0.13,0.309849
0.29,0,0,0.29,0.321018,0.13,0.320608
0.3,0,0,0.3,0.33181,0.13,0.331336
0.31,0,0,0.31,0.342566,0.13,0.342031
0.32,0,0,0.32,0.353285,0.13,0.352691
0.33,0,0,0.33,0.363965,0.13,0.363316
0.34,0,0,0.34,0.374606,0.13,0.373904
0.35,0,0,0.35,0.385207,0.13,0.384456
0.36,0,0,0.36,0.395766,0.13,0.394968
0.37,0,0,0.37,0.406282,0.13,0.405442
0.38,0,0,0.38,0.416755,0.13,0.415875
0.39,0,0,0.39,0.427183,0.13,0.426266
0.4,0,0,0.4,0.437566,0.13,0.436614
0.41,0,0,0.41,0.447902,0.13,0.446919
0.42,0,0,0.42,0.45819,0.13,0.457179
0.43,0,0,0.43,0.468429,0.13,0.467394
0.44,0,0,0.44,0.478619,0.13,0.477562
0.45,0,0,0.45,0.488757,0.13,0.487682
0.46,0,0,0.46,0.498844,0.13,0.497753
0.47,0,0,0.47,0.508879,0.13,0.507774
0.48,0,0,0.48,0.51886,0.13,0.517745
0.49,0,0,0.49,0.528786,0.13,0.527664
0.5,0,0,0.5,0.538657,0.13,0.53753
0.51,0,0,0.51,0.548471,0.13,0.547342
0.52,0,0,0.52,0.558228,0.13,0.5571
0.53,0,0,0.53,0.567926,0.13,0.566802
0.54,0,0,0.54,0.577566,0.13,0.576447
0.55,0,0,0.55,0.587145,0.13,0.586035
0.56,0,0,0.56,0.596663,0.13,0.595564
0.57,0,0,0.57,0.60612,0.13,0.605033
0.58,0,0,0.58,0.615513,0.13,0.614442
0.59,0,0,0.59,0.624843,0.13,0.62379
0.6,0,0,0.6,0.634109,0.13,0.633075
0.61,0,0,0.61,0.643309,0.13,0.642297
0.62,0,0,0.62,0.652443,0.13,0.651454
0.63,0,0,0.63,0.66151,0.13,0.660547
0.64,0,0,0.64,0.670509,0.13,0.669573
0.65,0,0,0.65,0.67944,0.13,0.678533
0.66,0,0,0.66,0.688301,0.13,0.687424
0.67,0,0,0.67,0.697092,0.13,0.696247
0.68,0,0,0.68,0.705812,0.13,0.705
0.69,0,0,0.69,0.714459,0.13,0.713683
0.7,0,0,0.7,0.723035,0.13,0.722294
0.71,0,0,0.71,0.731536,0.13,0.730833
0.72,0,0,0.72,0.739964,0.13,0.739299
0.73,0,0,0.73,0.748317,0.13,0.747692
0.74,0,0,0.74,0.756594,0.13,0.756009
0.75,0,0,0.75,0.764794,0.13,0.764251
0.76,0,0,0.76,0.772918,0.13,0.772416
0.77,0,0,0.77,0.780963,0.13,0.780504
0.78,0,0,0.78,0.78893,0.13,0.788514
0.79,0,0,0.79,0.796818,0.13,0.796445
0.8,0,0,0.8,0.804626,0.13,0.804297
0.81,0,0,0.81,0.812352,0.13,0.812068
0.82,0,0,0.82,0.819998,0.13,0.819758
0.83,0,0,0.83,0.827561,0.13,0.827366
0.84,0,0,0.84,0.835041,0.13,0.834891
0.85,0,0,0.85,0.842439,0.13,0.842333
0.86,0,0,0.86,0.849752,0.13,0.84969
0.87,0,0,0.87,0.85698,0.13,0.856963
0.88,0,0,0.88,0.864123,0.13,0.864149
0.89,0,0,0.89,0.871179,0.13,0.87125
0.9,0,0,0.9,0.878149,0.13,0.878263
0.91,0,0,0.91,0.885032,0.13,0.885188
0.92,0,0,0.92,0.891826,0.13,0.892025
0.93,0,0,0.93,0.898533,0.13,0.898773
0.94,0,0,0.94,0.90515,0.13,0.905431
0.95,0,0,0.95,0.911677,0.13,0.911998
0.96,0,0,0.96,0.918113,0.13,0.918474
0.97,0,0,0.97,0.924459,0.13,0.924859
0.98,0,0,0.98,0.930713,0.13,0.93115
0.99,0,0,0.99,0.936875,0.13,0.937349
1,0,0,1,0.942944,0.13,0.943454
1.01,0,0,1.01,0.94892,0.13,0.949464
1.02,0,0,1.02,0.954803,0.13,0.95538
1.03,0,0,1.03,0.96059,0.13,0.9612
1.04,0,0,1.04,0.966283,0.13,0.966924
1.05,0,0,1.05,0.971881,0.13,0.972551
1.06,0,0,1.06,0.977382,0.13,0.978082
1.07,0,0,1.07,0.982787,0.13,0.983514
1.08,0,0,1.08,0.988095,0.13,0.988848
1.09,0,0,1.09,0.993305,0.13,0.994083
1.1,0,0,1.1,0.998417,0.13,0.999218
1.11,0,0,1.11,1.00343,0.13,1.00425
1.12,0,0,1.12,1.00835,0.13,1.00919
1.13,0,0,1.13,1.01316,0.13,1.01402
1.14,0,0,1.14,1.01788,0.13,1.01876
1.15,0,0,1.15,1.02249,0.13,1.02339
1.16,0,0,1.16,1.027,0.13,1.02792
1.17,0,0,1.17,1.03142,0.13,1.03234
1.18,0,0,1.18,1.03573,0.13,1.03666
1.19,0,0,1.19,1.03993,0.13,1.04088
1.2,0,0,1.2,1.04404,0.13,1.045
1.21,0,0,1.21,1.04804,0.13,1.04901
1.22,0,0,1.22,1.05194,0.13,1.05291
1.23,0,0,1.23,1.05574,0.13,1.05671
1.24,0,0,1.24,1.05943,0.13,1.06041
1.25,0,0,1.25,1.06301,0.13,1.064
1.26,0,0,1.26,1.06649,0.13,1.06748
1.27,0,0,1.27,1.06987,0.13,1.07086
1.28,0,0,1.28,1.07314,0.13,1.07412
1.29,0,0,1.29,1.0763,0.13,1.07728
1.3,0,0,1.3,1.07936,0.13,1.08034
1.31,0,0,1.31,1.08231,0.13,1.08328
1.32,0,0,1.32,1.08515,0.13,1.08612
1.33,0,0,1.33,1.08789,0.13,1.08885
1.34,0,0,1.34,1.09052,0.13,1.09147
1.35,0,0,1.35,1.09304,0.13,1.09398
1.36,0,0,1.36,1.09545,0.13,1.09638
1.37,0,0,1.37,1.09775,0.13,1.09867
1.38,0,0,1.38,1.09995,0.13,1.10085
1.39,0,0,1.39,1.10203,0.13,1.10292
1.4,0,0,1.4,1.10401,0.13,1.10488
1.41,0,0,1.41,1.10587,0.13,1.10673
1.42,0,0,1.42,1.10763,0.13,1.10847
1.43,0,0,1.43,1.10927,0.13,1.1101
1.44,0,0,1.44,1.11081,0.13,1.11162
1.45,0,0,1.45,1.11223,0.13,1.11303
1.46,0,0,1.46,1.11355,0.13,1.11432
1.47,0,0,1.47,1.11475,0.13,1.11551
1.48,0,0,1.48,1.11584,0.13,1.11658
1.49,0,0,1.49,1.11683,0.13,1.11754
1.5,0,0,1.5,1.1177,0.13,1.11839
1.51,0,0,1.51,1.11846,0.13,1.11912
1.52,0,0,1.52,1.1191,0.13,1.11975
1.53,0,0,1.53,1.11964,0.13,1.12026
1.54,0,0,1.54,1.12006,0.13,1.12066
1.55,0,0,1.55,1.12038,0.13,1.12095
1.56,0,0,1.56,1.12058,0.13,1.12113
1.57,0,0,1.57,1.12067,0.13,1.1212
1.58,0,0,1.58,1.12064,0.13,1.12115
1.59,0,0,1.59,1.12051,0.13,1.12099
1.6,0,0,1.6,1.12026,0.13,1.12072
1.61,0,0,1.61,1.1199,0.13,1.12033
1.62,0,0,1.62,1.11943,0.13,1.11984
1.63,0,0,1.63,1.11885,0.13,1.11923
1.64,0,0,1.64,1.11815,0.13,1.11851
1.65,0,0,1.65,1.11735,0.13,1.11768
1.66,0,0,1.66,1.11643,0.13,1.11674
1.67,0,0,1.67,1.1154,0.13,1.11568
1.68,0,0,1.68,1.11425,0.13,1.11452
1.69,0,0,1.69,1.113,0.13,1.11324
1.7,0,0,1.7,1.11164,0.13,1.11185
1.71,0,0,1.71,1.11016,0.13,1.11035
1.72,0,0,1.72,1.10857,0.13,1.10874
1.73,0,0,1.73,1.10687,0.13,1.10702
1.74,0,0,1.74,1.10506,0.13,1.10518
1.75,0,0,1.75,1.10314,0.13,1.10324
1.76,0,0,1.76,1.10111,0.13,1.10119
1.77,0,0,1.77,1.09897,0.13,1.09902
1.78,0,0,1.78,1.09672,0.13,1.09675
1.79,0,0,1.79,1.09436,0.13,1.09437
1.8,0,0,1.8,1.09189,0.13,1.09187
1.81,0,0,1.81,1.08931,0.13,1.08927
1.82,0,0,1.82,1.08662,0.13,1.08656
1.83,0,0,1.83,1.08382,0.13,1.08374
1.84,0,0,1.84,1.08091,0.13,1.08081
1.85,0,0,1.85,1.07789,0.13,1.07778
1.86,0,0,1.86,1.07477,0.13,1.07463
1.87,0,0,1.87,1.07153,0.13,1.07138
1.88,0,0,1.88,1.06819,0.13,1.06802
1.89,0,0,1.89,1.06475,0.13,1.06456
1.9,0,0,1.9,1.06119,0.13,1.06099
1.91,0,0,1.91,1.05753,0.13,1.05731
1.92,0,0,1.92,1.05377,0.13,1.05353
1.93,0,0,1.93,1.04989,0.13,1.04964
1.94,0,0,1.94,1.04591,0.13,1.04564
1.95,0,0,1.95,1.04183,0.13,1.04155
1.96,0,0,1.96,1.03764,0.13,1.03734
1.97,0,0,1.97,1.03335,0.13,1.03304
1.98,0,0,1.98,1.02896,0.13,1.02863
1.99,0,0,1.99,1.02446,0.13,1.02412
2,0,0,2,1.01986,0.13,1.0195
2.01,0,0,2.01,1.01515,0.13,1.01478
2.02,0,0,2.02,1.01035,0.13,1.00997
2.03,0,0,2.03,1.00544,0.13,1.00505
2.04,0,0,2.04,1.00043,0.13,1.00003
2.05,0,0,2.05,0.99532,0.13,0.994907
2.06,0,0,2.06,0.990111,0.13,0.989688
2.07,0,0,2.07,0.984802,0.13,0.98437
2.08,0,0,2.08,0.979395,0.13,0.978953
2.09,0,0,2.09,0.973889,0.13,0.973439
2.1,0,0,2.1,0.968286,0.13,0.967827
2.11,0,0,2.11,0.962585,0.13,0.962118
2.12,0,0,2.12,0.956788,0.13,0.956313
2.13,0,0,2.13,0.950894,0.13,0.950413
2.14,0,0,2.14,0.944905,0.13,0.944418
2.15,0,0,2.15,0.938821,0.13,0.938328
2.16,0,0,2.16,0.932643,0.13,0.932144
2.17,0,0,2.17,0.926371,0.13,0.925867
2.18,0,0,2.18,0.920006,0.13,0.919497
2.19,0,0,2.19,0.913548,0.13,0.913036
2.2,0,0,2.2,0.906999,0.13,0.906483
2.21,0,0,2.21,0.900359,0.13,0.89984
2.22,0,0,2.22,0.893628,0.13,0.893106
2.23,0,0,2.23,0.886808,0.13,0.886283
2.24,0,0,2.24,0.879898,0.13,0.879372
2.25,0,0,2.25,0.8729,0.13,0.872373
2.26,0,0,2.26,0.865814,0.13,0.865286
2.27,0,0,2.27,0.858641,0.13,0.858113
2.28,0,0,2.28,0.851382,0.13,0.850854
2.29,0,0,2.29,0.844038,0.13,0.84351
2.3,0,0,2.3,0.836608,0.13,0.836082
2.31,0,0,2.31,0.829095,0.13,0.82857
2.32,0,0,2.32,0.821498,0.13,0.820975
2.33,0,0,2.33,0.813818,0.13,0.813298
2.34,0,0,2.34,0.806057,0.13,0.80554
2.35,0,0,2.35,0.798214,0.13,0.797701
2.36,0,0,2.36,0.790291,0.13,0.789783
2.37,0,0,2.37,0.782289,0.13,0.781785
2.38,0,0,2.38,0.774208,0.13,0.773709
2.39,0,0,2.39,0.766049,0.13,0.765556
2.4,0,0,2.4,0.757813,0.13,0.757327
2.41,0,0,2.41,0.749501,0.13,0.749021
2.42,0,0,2.42,0.741114,0.13,0.740641
2.43,0,0,2.43,0.732652,0.13,0.732187
2.44,0,0,2.44,0.724116,0.13,0.723659
2.45,0,0,2.45,0.715507,0.13,0.715059
2.46,0,0,2.46,0.706826,0.13,0.706388
2.47,0,0,2.47,0.698074,0.13,0.697646
2.48,0,0,2.48,0.689252,0.13,0.688834
2.49,0,0,2.49,0.68036,0.13,0.679953
2.5,0,0,2.5,0.6714,0.13,0.671005
2.51,0,0,2.51,0.662372,0.13,0.661989
2.52,0,0,2.52,0.653278,0.13,0.652907
2.53,0,0,2.53,0.644117,0.13,0.64376
2.54,0,0,2.54,0.634892,0.13,0.634548
2.55,0,0,2.55,0.625603,0.13,0.625273
2.56,0,0,2.56,0.61625,0.13,0.615935
2.57,0,0,2.57,0.606836,0.13,0.606536
2.58,0,0,2.58,0.59736,0.13,0.597076
2.59,0,0,2.59,0.587825,0.13,0.587556
2.6,0,0,2.6,0.57823,0.13,0.577978
2.61,0,0,2.61,0.568576,0.13,0.568342
2.62,0,0,2.62,0.558866,0.13,0.558649
2.63,0,0,2.63,0.549099,0.13,0.5489
2.64,0,0,2.64,0.539276,0.13,0.539096
2.65,0,0,2.65,0.5294,0.13,0.529239
2.66,0,0,2.66,0.51947,0.13,0.519328
2.67,0,0,2.67,0.509487,0.13,0.509366
2.68,0,0,2.68,0.499453,0.13,0.499352
2.69,0,0,2.69,0.489369,0.13,0.489289
2.7,0,0,2.7,0.479236,0.13,0.479177
2.71,0,0,2.71,0.469054,0.13,0.469016
2.72,0,0,2.72,0.458825,0.13,0.458809
2.73,0,0,2.73,0.44855,0.13,0.448556
2.74,0,0,2.74,0.43823,0.13,0.438258
2.75,0,0,2.75,0.427865,0.13,0.427917
2.76,0,0,2.76,0.417458,0.13,0.417532
2.77,0,0,2.77,0.407008,0.13,0.407106
2.78,0,0,2.78,0.396517,0.13,0.396639
2.79,0,0,2.79,0.385987,0.13,0.386133
2.8,0,0,2.8,0.375418,0.13,0.375587
2.81,0,0,2.81,0.36481,0.13,0.365005
2.82,0,0,2.82,0.354167,0.13,0.354385
2.83,0,0,2.83,0.343487,0.13,0.343731
2.84,0,0,2.84,0.332774,0.13,0.333042
2.85,0,0,2.85,0.322026,0.13,0.322319
2.86,0,0,2.86,0.311247,0.13,0.311565
2.87,0,0,2.87,0.300436,0.13,0.300779
2.88,0,0,2.88,0.289595,0.13,0.289963
2.89,0,0,2.89,0.278725,0.13,0.279118
2.9,0,0,2.9,0.267828,0.13,0.268245
2.91,0,0,2.91,0.256903,0.13,0.257346
2.92,0,0,2.92,0.245953,0.13,0.246421
2.93,0,0,2.93,0.234978,0.13,0.235471
2.94,0,0,2.94,0.22398,0.13,0.224497
2.95,0,0,2.95,0.21296,0.13,0.213501
2.96,0,0,2.96,0.201918,0.13,0.202484
2.97,0,0,2.97,0.190856,0.13,0.191446
2.98,0,0,2.98,0.179776,0.13,0.18039
2.99,0,0,2.99,0.168678,0.13,0.169315
3,0,0,3,0.157563,0.13,0.158223
3.01,0,0,3.01,0.146432,0.13,0.147116
3.02,0,0,3.02,0.135288,0.13,0.135994
3.03,0,0,3.03,0.12413,0.13,0.124858
3.04,0,0,3.04,0.112959,0.13,0.113709
3.05,0,0,3.05,0.101779,0.13,0.10255
3.06,0,0,3.06,0.0905879,0.13,0.0913799
3.07,0,0,3.07,0.0793881,0.13,0.0802008
3.08,0,0,3.08,0.0681813,0.13,0.0690138
3.09,0,0,3.09,0.056968,0.13,0.0578198
3.1,0,0,3.1,0.0457494,0.13,0.0466201
3.11,0,0,3.11,0.0345269,0.13,0.0354157
3.12,0,0,3.12,0.0233012,0.13,0.0242077
3.13,0,0,3.13,0.0120736,0.13,0.0129973
3.14,0,0,3.14,0.000845731,0.13,0.00178568
3.15,0,0,3.15,-0.0103818,0.13,-0.00942617
3.16,0,0,3.16,-0.0216078,0.13,-0.0206371
3.17,0,0,3.17,-0.0328307,0.13,-0.0318459
