Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.000503187,6.25,0
0.01,0,0,0.01,0.00919894,6.25,0.00966254
0.02,0,0,0.02,0.0189006,6.25,0.0193241
0.03,0,0,0.03,0.0285996,6.25,0.0289838
0.04,0,0,0.04,0.038295,6.25,0.0386405
0.05,0,0,0.05,0.0479859,6.25,0.0482934
0.06,0,0,0.06,0.0576705,6.25,0.0579414
0.07,0,0,0.07,0.0673483,6.25,0.0675837
0.08,0,0,0.08,0.0770177,6.25,0.0772192
0.09,0,0,0.09,0.0866786,6.25,0.086847
0.1,0,0,0.1,0.0963286,6.25,0.0964661
0.11,0,0,0.11,0.105967,6.25,0.106076
0.12,0,0,0.12,0.115593,6.25,0.115674
0.13,0,0,0.13,0.125204,6.25,0.125262
0.14,0,0,0.14,0.134804,6.25,0.134836
0.15,0,0,0.15,0.144386,6.25,0.144398
0.16,0,0,0.16,0.153951,6.25,0.153944
0.17,0,0,0.17,0.163501,6.25,0.163476
0.18,0,0,0.18,0.173031,6.25,0.172991
0.19,0,0,0.19,0.182542,6.25,0.182489
0.2,0,0,0.2,0.192034,6.25,0.191968
0.21,0,0,0.21,0.201503,6.25,0.201429
0.22,0,0,0.22,0.210951,6.25,0.210869
0.23,0,0,0.23,0.220375,6.25,0.220288
0.24,0,0,0.24,0.229775,6.25,0.229685
0.25,0,0,0.25,0.239151,6.25,0.239059
0.26,0,0,0.26,0.248501,6.25,0.248409
0.27,0,0,0.27,0.257824,6.25,0.257735
0.28,0,0,0.28,0.267119,6.25,0.267034
0.29,0,0,0.29,0.276385,6.25,0.276307
0.3,0,0,0.3,0.285621,6.25,0.285552
0.31,0,0,0.31,0.294828,6.25,0.294769
0.32,0,0,0.32,0.304003,6.25,0.303956
0.33,0,0,0.33,0.313145,6.25,0.313113
0.34,0,0,0.34,0.322255,6.25,0.322239
0.35,0,0,0.35,0.331329,6.25,0.331332
0.36,0,0,0.36,0.34037,6.25,0.340392
0.37,0,0,0.37,0.349374,6.25,0.349418
0.38,0,0,0.38,0.35834,6.25,0.358409
0.39,0,0,0.39,0.367269,6.25,0.367365
0.4,0,0,0.4,0.376159,6.25,0.376283
0.41,0,0,0.41,0.38501,6.25,0.385164
0.42,0,0,0.42,0.39382,6.25,0.394007
0.43,0,0,0.43,0.402588,6.25,0.40281
0.44,0,0,0.44,0.411315,6.25,0.411573
0.45,0,0,0.45,0.419998,6.25,0.420294
0.46,0,0,0.46,0.428637,6.25,0.428974
0.47,0,0,0.47,0.437231,6.25,0.437611
0.48,0,0,0.48,0.445781,6.25,0.446203
0.49,0,0,0.49,0.454281,6.25,0.454752
0.5,0,0,0.5,0.462735,6.25,0.463255
0.51,0,0,0.51,0.471141,6.25,0.471711
0.52,0,0,0.52,0.479498,6.25,0.48012
0.53,0,0,0.53,0.487805,6.25,0.488482
0.54,0,0,0.54,0.496061,6.25,0.496794
0.55,0,0,0.55,0.504265,6.25,0.505057
0.56,0,0,0.56,0.512418,6.25,0.513269
0.57,0,0,0.57,0.520517,6.25,0.52143
0.58,0,0,0.58,0.528562,6.25,0.529539
0.59,0,0,0.59,0.536551,6.25,0.537595
0.6,0,0,0.6,0.544486,6.25,0.545597
0.61,0,0,0.61,0.552366,6.25,0.553545
0.62,0,0,0.62,0.560187,6.25,0.561437
0.63,0,0,0.63,0.56795,6.25,0.569273
0.64,0,0,0.64,0.575656,6.25,0.577052
0.65,0,0,0.65,0.583301,6.25,0.584774
0.66,0,0,0.66,0.590887,6.25,0.592437
0.67,0,0,0.67,0.598413,6.25,0.60004
0.68,0,0,0.68,0.605876,6.25,0.607584
0.69,0,0,0.69,0.613278,6.25,0.615067
0.7,0,0,0.7,0.620617,6.25,0.622488
0.71,0,0,0.71,0.627893,6.25,0.629848
0.72,0,0,0.72,0.635102,6.25,0.637144
0.73,0,0,0.73,0.642249,6.25,0.644376
0.74,0,0,0.74,0.649329,6.25,0.651544
0.75,0,0,0.75,0.656344,6.25,0.658647
0.76,0,0,0.76,0.663291,6.25,0.665684
0.77,0,0,0.77,0.670171,6.25,0.672655
0.78,0,0,0.78,0.676983,6.25,0.679558
0.79,0,0,0.79,0.683725,6.25,0.686393
0.8,0,0,0.8,0.6904,6.25,0.69316
0.81,0,0,0.81,0.697003,6.25,0.699857
0.82,0,0,0.82,0.703535,6.25,0.706484
0.83,0,0,0.83,0.709998,6.25,0.713041
0.84,0,0,0.84,0.716388,6.25,0.719526
0.85,0,0,0.85,0.722706,6.25,0.72594
0.86,0,0,0.86,0.72895,6.25,0.732281
0.87,0,0,0.87,0.735121,6.25,0.738548
0.88,0,0,0.88,0.741219,6.25,0.744742
0.89,0,0,0.89,0.747241,6.25,0.750861
0.9,0,0,0.9,0.753188,6.25,0.756905
0.91,0,0,0.91,0.759059,6.25,0.762874
0.92,0,0,0.92,0.764855,6.25,0.768766
0.93,0,0,0.93,0.770573,6.25,0.774581
0.94,0,0,0.94,0.776213,6.25,0.780319
0.95,0,0,0.95,0.781777,6.25,0.785979
0.96,0,0,0.96,0.787261,6.25,0.79156
0.97,0,0,0.97,0.792668,6.25,0.797062
0.98,0,0,0.98,0.797995,6.25,0.802485
0.99,0,0,0.99,0.803242,6.25,0.807827
1,0,0,1,0.808408,6.25,0.813088
1.01,0,0,1.01,0.813494,6.25,0.818268
1.02,0,0,1.02,0.818499,6.25,0.823367
1.03,0,0,1.03,0.823422,6.25,0.828382
1.04,0,0,1.04,0.828265,6.25,0.833315
1.05,0,0,1.05,0.833022,6.25,0.838165
1.06,0,0,1.06,0.837699,6.25,0.842931
1.07,0,0,1.07,0.842292,6.25,0.847613
1.08,0,0,1.08,0.846801,6.25,0.85221
1.09,0,0,1.09,0.851226,6.25,0.856721
1.1,0,0,1.1,0.855566,6.25,0.861147
1.11,0,0,1.11,0.859821,6.25,0.865487
1.12,0,0,1.12,0.863992,6.25,0.86974
1.13,0,0,1.13,0.868077,6.25,0.873907
1.14,0,0,1.14,0.872076,6.25,0.877985
1.15,0,0,1.15,0.875988,6.25,0.881977
1.16,0,0,1.16,0.879814,6.25,0.88588
1.17,0,0,1.17,0.883552,6.25,0.889694
1.18,0,0,1.18,0.887205,6.25,0.893419
1.19,0,0,1.19,0.890768,6.25,0.897055
1.2,0,0,1.2,0.894244,6.25,0.900602
1.21,0,0,1.21,0.897631,6.25,0.904058
1.22,0,0,1.22,0.900931,6.25,0.907424
1.23,0,0,1.23,0.90414,6.25,0.910699
1.24,0,0,1.24,0.907262,6.25,0.913883
1.25,0,0,1.25,0.910293,6.25,0.916976
1.26,0,0,1.26,0.913236,6.25,0.919977
1.27,0,0,1.27,0.916088,6.25,0.922885
1.28,0,0,1.28,0.918849,6.25,0.925702
1.29,0,0,1.29,0.921521,6.25,0.928426
1.3,0,0,1.3,0.924103,6.25,0.931058
1.31,0,0,1.31,0.926594,6.25,0.933596
1.32,0,0,1.32,0.928993,6.25,0.936041
1.33,0,0,1.33,0.9313,6.25,0.938392
1.34,0,0,1.34,0.933516,6.25,0.940649
1.35,0,0,1.35,0.935642,6.25,0.942812
1.36,0,0,1.36,0.937673,6.25,0.944881
1.37,0,0,1.37,0.939614,6.25,0.946856
1.38,0,0,1.38,0.941464,6.25,0.948736
1.39,0,0,1.39,0.94322,6.25,0.950521
1.4,0,0,1.4,0.944883,6.25,0.952211
1.41,0,0,1.41,0.946455,6.25,0.953805
1.42,0,0,1.42,0.947933,6.25,0.955305
1.43,0,0,1.43,0.949317,6.25,0.956709
1.44,0,0,1.44,0.95061,6.25,0.958017
1.45,0,0,1.45,0.951809,6.25,0.959229
