Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,0.000966472,1.09,0
0.01,0,0,0.01,0.0143822,1.09,0.0134909
0.02,0,0,0.02,0.0277958,1.09,0.0269804
0.03,0,0,0.03,0.0412063,1.09,0.0404673
0.04,0,0,0.04,0.0546122,1.09,0.0539501
0.05,0,0,0.05,0.0680124,1.09,0.0674275
0.06,0,0,0.06,0.0814051,1.09,0.0808982
0.07,0,0,0.07,0.0947895,1.09,0.0943608
0.08,0,0,0.08,0.108164,1.09,0.107814
0.09,0,0,0.09,0.121528,1.09,0.121256
0.1,0,0,0.1,0.134879,1.09,0.134686
0.11,0,0,0.11,0.148217,1.09,0.148103
0.12,0,0,0.12,0.16154,1.09,0.161505
0.13,0,0,0.13,0.174847,1.09,0.174891
0.14,0,0,0.14,0.188136,1.09,0.188259
0.15,0,0,0.15,0.201407,1.09,0.201609
0.16,0,0,0.16,0.214658,1.09,0.214938
0.17,0,0,0.17,0.227887,1.09,0.228246
0.18,0,0,0.18,0.241095,1.09,0.241531
0.19,0,0,0.19,0.254278,1.09,0.254792
0.2,0,0,0.2,0.267437,1.09,0.268027
0.21,0,0,0.21,0.28057,1.09,0.281236
0.22,0,0,0.22,0.293675,1.09,0.294416
0.23,0,0,0.23,0.306751,1.09,0.307567
0.24,0,0,0.24,0.319798,1.09,0.320688
0.25,0,0,0.25,0.332813,1.09,0.333776
0.26,0,0,0.26,0.345796,1.09,0.346831
0.27,0,0,0.27,0.358745,1.09,0.359851
0.28,0,0,0.28,0.371659,1.09,0.372835
0.29,0,0,0.29,0.384537,1.09,0.385782
0.3,0,0,0.3,0.397377,1.09,0.39869
0.31,0,0,0.31,0.410179,1.09,0.411558
0.32,0,0,0.32,0.42294,1.09,0.424386
0.33,0,0,0.33,0.43566,1.09,0.43717
0.34,0,0,0.34,0.448338,1.09,0.449912
0.35,0,0,0.35,0.460972,1.09,0.462608
0.36,0,0,0.36,0.473562,1.09,0.475257
0.37,0,0,0.37,0.486105,1.09,0.48786
0.38,0,0,0.38,0.498601,1.09,0.500413
0.39,0,0,0.39,0.511048,1.09,0.512917
0.4,0,0,0.4,0.523445,1.09,0.525369
0.41,0,0,0.41,0.535792,1.09,0.537769
0.42,0,0,0.42,0.548086,1.09,0.550115
0.43,0,0,0.43,0.560326,1.09,0.562406
0.44,0,0,0.44,0.572512,1.09,0.57464
0.45,0,0,0.45,0.584643,1.09,0.586817
0.46,0,0,0.46,0.596716,1.09,0.598936
0.47,0,0,0.47,0.608732,1.09,0.610994
0.48,0,0,0.48,0.620688,1.09,0.622992
0.49,0,0,0.49,0.632583,1.09,0.634927
0.5,0,0,0.5,0.644418,1.09,0.646799
0.51,0,0,0.51,0.656189,1.09,0.658606
0.52,0,0,0.52,0.667896,1.09,0.670347
0.53,0,0,0.53,0.679539,1.09,0.682021
0.54,0,0,0.54,0.691115,1.09,0.693627
0.55,0,0,0.55,0.702624,1.09,0.705164
0.56,0,0,0.56,0.714065,1.09,0.71663
0.57,0,0,0.57,0.725436,1.09,0.728024
0.58,0,0,0.58,0.736737,1.09,0.739346
0.59,0,0,0.59,0.747966,1.09,0.750593
0.6,0,0,0.6,0.759122,1.09,0.761766
0.61,0,0,0.61,0.770204,1.09,0.772863
0.62,0,0,0.62,0.781212,1.09,0.783882
0.63,0,0,0.63,0.792143,1.09,0.794822
0.64,0,0,0.64,0.802997,1.09,0.805684
0.65,0,0,0.65,0.813773,1.09,0.816464
0.66,0,0,0.66,0.824471,1.09,0.827163
0.67,0,0,0.67,0.835087,1.09,0.83778
0.68,0,0,0.68,0.845622,1.09,0.848312
0.69,0,0,0.69,0.856075,1.09,0.85876
0.7,0,0,0.7,0.866445,1.09,0.869122
0.71,0,0,0.71,0.87673,1.09,0.879397
0.72,0,0,0.72,0.88693,1.09,0.889584
0.73,0,0,0.73,0.897043,1.09,0.899682
0.74,0,0,0.74,0.907068,1.09,0.90969
0.75,0,0,0.75,0.917005,1.09,0.919607
0.76,0,0,0.76,0.926853,1.09,0.929432
0.77,0,0,0.77,0.93661,1.09,0.939165
0.78,0,0,0.78,0.946275,1.09,0.948803
0.79,0,0,0.79,0.955848,1.09,0.958346
0.8,0,0,0.8,0.965328,1.09,0.967794
0.81,0,0,0.81,0.974712,1.09,0.977145
0.82,0,0,0.82,0.984002,1.09,0.986398
0.83,0,0,0.83,0.993194,1.09,0.995552
0.84,0,0,0.84,1.00229,1.09,1.00461
0.85,0,0,0.85,1.01129,1.09,1.01356
0.86,0,0,0.86,1.02018,1.09,1.02241
0.87,0,0,0.87,1.02898,1.09,1.03117
0.88,0,0,0.88,1.03768,1.09,1.03981
0.89,0,0,0.89,1.04627,1.09,1.04836
0.9,0,0,0.9,1.05476,1.09,1.0568
0.91,0,0,0.91,1.06315,1.09,1.06513
0.92,0,0,0.92,1.07143,1.09,1.07336
0.93,0,0,0.93,1.07961,1.09,1.08148
0.94,0,0,0.94,1.08768,1.09,1.08949
0.95,0,0,0.95,1.09564,1.09,1.09739
0.96,0,0,0.96,1.10349,1.09,1.10518
0.97,0,0,0.97,1.11123,1.09,1.11286
0.98,0,0,0.98,1.11887,1.09,1.12043
0.99,0,0,0.99,1.12639,1.09,1.12789
1,0,0,1,1.1338,1.09,1.13524
1.01,0,0,1.01,1.1411,1.09,1.14247
1.02,0,0,1.02,1.14828,1.09,1.14959
1.03,0,0,1.03,1.15535,1.09,1.15659
1.04,0,0,1.04,1.16231,1.09,1.16348
1.05,0,0,1.05,1.16915,1.09,1.17025
1.06,0,0,1.06,1.17587,1.09,1.17691
1.07,0,0,1.07,1.18247,1.09,1.18344
1.08,0,0,1.08,1.18896,1.09,1.18986
1.09,0,0,1.09,1.19533,1.09,1.19616
1.1,0,0,1.1,1.20157,1.09,1.20234
1.11,0,0,1.11,1.2077,1.09,1.2084
1.12,0,0,1.12,1.21371,1.09,1.21434
1.13,0,0,1.13,1.21959,1.09,1.22015
1.14,0,0,1.14,1.22535,1.09,1.22585
1.15,0,0,1.15,1.23099,1.09,1.23142
1.16,0,0,1.16,1.23651,1.09,1.23687
1.17,0,0,1.17,1.2419,1.09,1.2422
1.18,0,0,1.18,1.24716,1.09,1.2474
1.19,0,0,1.19,1.2523,1.09,1.25247
1.2,0,0,1.2,1.25731,1.09,1.25743
1.21,0,0,1.21,1.2622,1.09,1.26225
1.22,0,0,1.22,1.26696,1.09,1.26695
1.23,0,0,1.23,1.27159,1.09,1.27152
1.24,0,0,1.24,1.27609,1.09,1.27597
1.25,0,0,1.25,1.28047,1.09,1.28029
1.26,0,0,1.26,1.28471,1.09,1.28448
1.27,0,0,1.27,1.28882,1.09,1.28854
1.28,0,0,1.28,1.29281,1.09,1.29247
1.29,0,0,1.29,1.29666,1.09,1.29627
1.3,0,0,1.3,1.30038,1.09,1.29995
1.31,0,0,1.31,1.30397,1.09,1.30349
1.32,0,0,1.32,1.30743,1.09,1.30691
1.33,0,0,1.33,1.31076,1.09,1.31019
1.34,0,0,1.34,1.31395,1.09,1.31334
1.35,0,0,1.35,1.31701,1.09,1.31636
1.36,0,0,1.36,1.31993,1.09,1.31925
1.37,0,0,1.37,1.32272,1.09,1.32201
1.38,0,0,1.38,1.32538,1.09,1.32463
1.39,0,0,1.39,1.3279,1.09,1.32712
1.4,0,0,1.4,1.33029,1.09,1.32948
1.41,0,0,1.41,1.33255,1.09,1.33171
1.42,0,0,1.42,1.33466,1.09,1.3338
1.43,0,0,1.43,1.33665,1.09,1.33576
1.44,0,0,1.44,1.33849,1.09,1.33759
1.45,0,0,1.45,1.3402,1.09,1.33928
1.46,0,0,1.46,1.34178,1.09,1.34084
1.47,0,0,1.47,1.34322,1.09,1.34226
1.48,0,0,1.48,1.34452,1.09,1.34356
1.49,0,0,1.49,1.34569,1.09,1.34471
1.5,0,0,1.5,1.34672,1.09,1.34573
1.51,0,0,1.51,1.34761,1.09,1.34662
1.52,0,0,1.52,1.34837,1.09,1.34737
1.53,0,0,1.53,1.34899,1.09,1.34799
1.54,0,0,1.54,1.34947,1.09,1.34847
1.55,0,0,1.55,1.34982,1.09,1.34882
1.56,0,0,1.56,1.35003,1.09,1.34903
1.57,0,0,1.57,1.3501,1.09,1.34911
1.58,0,0,1.58,1.35004,1.09,1.34906
1.59,0,0,1.59,1.34983,1.09,1.34886
1.6,0,0,1.6,1.3495,1.09,1.34854
1.61,0,0,1.61,1.34902,1.09,1.34808
1.62,0,0,1.62,1.34841,1.09,1.34748
1.63,0,0,1.63,1.34767,1.09,1.34675
1.64,0,0,1.64,1.34678,1.09,1.34588
1.65,0,0,1.65,1.34576,1.09,1.34488
1.66,0,0,1.66,1.34461,1.09,1.34375
1.67,0,0,1.67,1.34332,1.09,1.34248
1.68,0,0,1.68,1.34189,1.09,1.34108
1.69,0,0,1.69,1.34033,1.09,1.33954
1.7,0,0,1.7,1.33863,1.09,1.33787
1.71,0,0,1.71,1.3368,1.09,1.33606
1.72,0,0,1.72,1.33483,1.09,1.33412
1.73,0,0,1.73,1.33273,1.09,1.33205
1.74,0,0,1.74,1.33049,1.09,1.32985
1.75,0,0,1.75,1.32812,1.09,1.32751
1.76,0,0,1.76,1.32562,1.09,1.32504
1.77,0,0,1.77,1.32298,1.09,1.32243
1.78,0,0,1.78,1.32021,1.09,1.3197
1.79,0,0,1.79,1.31731,1.09,1.31683
1.8,0,0,1.8,1.31428,1.09,1.31383
1.81,0,0,1.81,1.31111,1.09,1.3107
1.82,0,0,1.82,1.30781,1.09,1.30744
1.83,0,0,1.83,1.30438,1.09,1.30404
1.84,0,0,1.84,1.30082,1.09,1.30052
1.85,0,0,1.85,1.29713,1.09,1.29687
1.86,0,0,1.86,1.29331,1.09,1.29309
1.87,0,0,1.87,1.28935,1.09,1.28917
1.88,0,0,1.88,1.28527,1.09,1.28513
1.89,0,0,1.89,1.28107,1.09,1.28096
