Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,0.0013945,1.65,0
0.01,0,0,0.01,0.0106416,1.65,0.00917729
0.02,0,0,0.02,0.0198859,1.65,0.0183537
0.03,0,0,0.03,0.0291266,1.65,0.0275282
0.04,0,0,0.04,0.0383624,1.65,0.0367
0.05,0,0,0.05,0.0475927,1.65,0.0458681
0.06,0,0,0.06,0.056816,1.65,0.0550316
0.07,0,0,0.07,0.0660317,1.65,0.0641896
0.08,0,0,0.08,0.0752386,1.65,0.0733412
0.09,0,0,0.09,0.0844358,1.65,0.0824855
0.1,0,0,0.1,0.0936223,1.65,0.0916215
0.11,0,0,0.11,0.102797,1.65,0.100748
0.12,0,0,0.12,0.11196,1.65,0.109865
0.13,0,0,0.13,0.121109,1.65,0.118971
0.14,0,0,0.14,0.130243,1.65,0.128065
0.15,0,0,0.15,0.139362,1.65,0.137146
0.16,0,0,0.16,0.148466,1.65,0.146213
0.17,0,0,0.17,0.157552,1.65,0.155266
0.18,0,0,0.18,0.16662,1.65,0.164303
0.19,0,0,0.19,0.175669,1.65,0.173324
0.2,0,0,0.2,0.184698,1.65,0.182328
0.21,0,0,0.21,0.193707,1.65,0.191313
0.22,0,0,0.22,0.202694,1.65,0.200279
0.23,0,0,0.23,0.211659,1.65,0.209225
0.24,0,0,0.24,0.2206,1.65,0.21815
0.25,0,0,0.25,0.229517,1.65,0.227054
0.26,0,0,0.26,0.23841,1.65,0.235934
0.27,0,0,0.27,0.247275,1.65,0.244791
0.28,0,0,0.28,0.256115,1.65,0.253624
0.29,0,0,0.29,0.264926,1.65,0.262431
0.3,0,0,0.3,0.273708,1.65,0.271212
0.31,0,0,0.31,0.282461,1.65,0.279966
0.32,0,0,0.32,0.291184,1.65,0.288692
0.33,0,0,0.33,0.299875,1.65,0.297389
0.34,0,0,0.34,0.308535,1.65,0.306056
0.35,0,0,0.35,0.31716,1.65,0.314692
0.36,0,0,0.36,0.325753,1.65,0.323298
0.37,0,0,0.37,0.33431,1.65,0.33187
0.38,0,0,0.38,0.342832,1.65,0.34041
0.39,0,0,0.39,0.351317,1.65,0.348916
0.4,0,0,0.4,0.359765,1.65,0.357386
0.41,0,0,0.41,0.368175,1.65,0.365821
0.42,0,0,0.42,0.376545,1.65,0.37422
0.43,0,0,0.43,0.384876,1.65,0.382581
0.44,0,0,0.44,0.393166,1.65,0.390903
0.45,0,0,0.45,0.401414,1.65,0.399187
0.46,0,0,0.46,0.40962,1.65,0.407431
0.47,0,0,0.47,0.417783,1.65,0.415634
0.48,0,0,0.48,0.425902,1.65,0.423795
0.49,0,0,0.49,0.433976,1.65,0.431914
0.5,0,0,0.5,0.442004,1.65,0.43999
0.51,0,0,0.51,0.449986,1.65,0.448022
0.52,0,0,0.52,0.45792,1.65,0.456009
0.53,0,0,0.53,0.465807,1.65,0.46395
0.54,0,0,0.54,0.473645,1.65,0.471845
0.55,0,0,0.55,0.481434,1.65,0.479693
0.56,0,0,0.56,0.489172,1.65,0.487493
0.57,0,0,0.57,0.496859,1.65,0.495244
0.58,0,0,0.58,0.504494,1.65,0.502946
0.59,0,0,0.59,0.512077,1.65,0.510597
0.6,0,0,0.6,0.519607,1.65,0.518197
0.61,0,0,0.61,0.527083,1.65,0.525746
0.62,0,0,0.62,0.534504,1.65,0.533242
0.63,0,0,0.63,0.54187,1.65,0.540684
0.64,0,0,0.64,0.54918,1.65,0.548073
0.65,0,0,0.65,0.556433,1.65,0.555406
0.66,0,0,0.66,0.563629,1.65,0.562684
0.67,0,0,0.67,0.570768,1.65,0.569906
0.68,0,0,0.68,0.577847,1.65,0.577071
0.69,0,0,0.69,0.584867,1.65,0.584178
0.7,0,0,0.7,0.591827,1.65,0.591227
0.71,0,0,0.71,0.598727,1.65,0.598217
0.72,0,0,0.72,0.605566,1.65,0.605146
0.73,0,0,0.73,0.612342,1.65,0.612016
0.74,0,0,0.74,0.619057,1.65,0.618824
0.75,0,0,0.75,0.625709,1.65,0.62557
0.76,0,0,0.76,0.632297,1.65,0.632254
0.77,0,0,0.77,0.63882,1.65,0.638874
0.78,0,0,0.78,0.64528,1.65,0.645431
0.79,0,0,0.79,0.651675,1.65,0.651923
0.8,0,0,0.8,0.658003,1.65,0.658349
0.81,0,0,0.81,0.664265,1.65,0.66471
0.82,0,0,0.82,0.670461,1.65,0.671005
0.83,0,0,0.83,0.676589,1.65,0.677232
0.84,0,0,0.84,0.682649,1.65,0.683392
0.85,0,0,0.85,0.688641,1.65,0.689483
0.86,0,0,0.86,0.694564,1.65,0.695506
0.87,0,0,0.87,0.700418,1.65,0.701458
0.88,0,0,0.88,0.706202,1.65,0.707341
0.89,0,0,0.89,0.711916,1.65,0.713153
0.9,0,0,0.9,0.717559,1.65,0.718894
0.91,0,0,0.91,0.723131,1.65,0.724562
0.92,0,0,0.92,0.728631,1.65,0.730159
0.93,0,0,0.93,0.734059,1.65,0.735682
0.94,0,0,0.94,0.739415,1.65,0.741132
0.95,0,0,0.95,0.744697,1.65,0.746507
0.96,0,0,0.96,0.749906,1.65,0.751808
0.97,0,0,0.97,0.755041,1.65,0.757034
0.98,0,0,0.98,0.760102,1.65,0.762184
0.99,0,0,0.99,0.765088,1.65,0.767258
1,0,0,1,0.769999,1.65,0.772255
1.01,0,0,1.01,0.774835,1.65,0.777175
1.02,0,0,1.02,0.779595,1.65,0.782017
1.03,0,0,1.03,0.784278,1.65,0.786781
1.04,0,0,1.04,0.788885,1.65,0.791466
1.05,0,0,1.05,0.793414,1.65,0.796073
1.06,0,0,1.06,0.797867,1.65,0.800599
1.07,0,0,1.07,0.802242,1.65,0.805046
1.08,0,0,1.08,0.806538,1.65,0.809412
1.09,0,0,1.09,0.810756,1.65,0.813697
1.1,0,0,1.1,0.814894,1.65,0.8179
1.11,0,0,1.11,0.818954,1.65,0.822022
1.12,0,0,1.12,0.822935,1.65,0.826062
1.13,0,0,1.13,0.826834,1.65,0.830019
1.14,0,0,1.14,0.830654,1.65,0.833893
1.15,0,0,1.15,0.834393,1.65,0.837684
1.16,0,0,1.16,0.838052,1.65,0.841391
1.17,0,0,1.17,0.841629,1.65,0.845013
1.18,0,0,1.18,0.845124,1.65,0.848552
1.19,0,0,1.19,0.848538,1.65,0.852005
1.2,0,0,1.2,0.851869,1.65,0.855373
1.21,0,0,1.21,0.855118,1.65,0.858656
1.22,0,0,1.22,0.858284,1.65,0.861853
1.23,0,0,1.23,0.861367,1.65,0.864964
1.24,0,0,1.24,0.864366,1.65,0.867988
1.25,0,0,1.25,0.867282,1.65,0.870925
1.26,0,0,1.26,0.870114,1.65,0.873775
1.27,0,0,1.27,0.872862,1.65,0.876538
1.28,0,0,1.28,0.875524,1.65,0.879213
1.29,0,0,1.29,0.878102,1.65,0.881801
1.3,0,0,1.3,0.880595,1.65,0.8843
1.31,0,0,1.31,0.883003,1.65,0.886711
1.32,0,0,1.32,0.885325,1.65,0.889033
1.33,0,0,1.33,0.887561,1.65,0.891266
1.34,0,0,1.34,0.889711,1.65,0.89341
1.35,0,0,1.35,0.891774,1.65,0.895464
1.36,0,0,1.36,0.893751,1.65,0.89743
1.37,0,0,1.37,0.895641,1.65,0.899305
1.38,0,0,1.38,0.897444,1.65,0.90109
1.39,0,0,1.39,0.89916,1.65,0.902786
1.4,0,0,1.4,0.900788,1.65,0.904391
1.41,0,0,1.41,0.902329,1.65,0.905905
1.42,0,0,1.42,0.903781,1.65,0.907329
1.43,0,0,1.43,0.905145,1.65,0.908663
1.44,0,0,1.44,0.90642,1.65,0.909905
1.45,0,0,1.45,0.907608,1.65,0.911057
1.46,0,0,1.46,0.908706,1.65,0.912117
1.47,0,0,1.47,0.909716,1.65,0.913086
1.48,0,0,1.48,0.910636,1.65,0.913964
1.49,0,0,1.49,0.911467,1.65,0.91475
1.5,0,0,1.5,0.912209,1.65,0.915445
1.51,0,0,1.51,0.912861,1.65,0.916049
1.52,0,0,1.52,0.913423,1.65,0.91656
1.53,0,0,1.53,0.913896,1.65,0.916981
1.54,0,0,1.54,0.914279,1.65,0.917309
1.55,0,0,1.55,0.914571,1.65,0.917546
1.56,0,0,1.56,0.914773,1.65,0.917691
1.57,0,0,1.57,0.914885,1.65,0.917744
1.58,0,0,1.58,0.914907,1.65,0.917705
1.59,0,0,1.59,0.914837,1.65,0.917575
1.6,0,0,1.6,0.914678,1.65,0.917353
1.61,0,0,1.61,0.914427,1.65,0.917039
1.62,0,0,1.62,0.914087,1.65,0.916633
1.63,0,0,1.63,0.913655,1.65,0.916136
1.64,0,0,1.64,0.913131,1.65,0.915547
1.65,0,0,1.65,0.912518,1.65,0.914867
1.66,0,0,1.66,0.911813,1.65,0.914095
1.67,0,0,1.67,0.911018,1.65,0.913232
1.68,0,0,1.68,0.910132,1.65,0.912277
1.69,0,0,1.69,0.909154,1.65,0.911232
1.7,0,0,1.7,0.908086,1.65,0.910095
1.71,0,0,1.71,0.906927,1.65,0.908867
1.72,0,0,1.72,0.905677,1.65,0.907548
1.73,0,0,1.73,0.904336,1.65,0.906138
1.74,0,0,1.74,0.902905,1.65,0.904638
1.75,0,0,1.75,0.901383,1.65,0.903047
1.76,0,0,1.76,0.89977,1.65,0.901366
1.77,0,0,1.77,0.898067,1.65,0.899595
1.78,0,0,1.78,0.896273,1.65,0.897734
1.79,0,0,1.79,0.894389,1.65,0.895783
1.8,0,0,1.8,0.892414,1.65,0.893743
1.81,0,0,1.81,0.89035,1.65,0.891613
1.82,0,0,1.82,0.888197,1.65,0.889394
1.83,0,0,1.83,0.885952,1.65,0.887086
1.84,0,0,1.84,0.883618,1.65,0.88469
1.85,0,0,1.85,0.881196,1.65,0.882205
1.86,0,0,1.86,0.878684,1.65,0.879631
1.87,0,0,1.87,0.876082,1.65,0.87697
1.88,0,0,1.88,0.873392,1.65,0.874221
