Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,0.00139876,1.24,0
0.01,0,0,0.01,0.0140683,1.24,0.0127056
0.02,0,0,0.02,0.0267357,1.24,0.0254099
0.03,0,0,0.03,0.0393995,1.24,0.0381117
0.04,0,0,0.04,0.0520587,1.24,0.0508097
0.05,0,0,0.05,0.0647118,1.24,0.0635026
0.06,0,0,0.06,0.0773576,1.24,0.0761891
0.07,0,0,0.07,0.0899949,1.24,0.088868
0.08,0,0,0.08,0.102622,1.24,0.101538
0.09,0,0,0.09,0.115239,1.24,0.114198
0.1,0,0,0.1,0.127843,1.24,0.126846
0.11,0,0,0.11,0.140434,1.24,0.139482
0.12,0,0,0.12,0.15301,1.24,0.152104
0.13,0,0,0.13,0.16557,1.24,0.164711
0.14,0,0,0.14,0.178114,1.24,0.177301
0.15,0,0,0.15,0.190638,1.24,0.189873
0.16,0,0,0.16,0.203144,1.24,0.202427
0.17,0,0,0.17,0.215628,1.24,0.21496
0.18,0,0,0.18,0.228091,1.24,0.227471
0.19,0,0,0.19,0.24053,1.24,0.23996
0.2,0,0,0.2,0.252945,1.24,0.252425
0.21,0,0,0.21,0.265334,1.24,0.264865
0.22,0,0,0.22,0.277697,1.24,0.277278
0.23,0,0,0.23,0.290031,1.24,0.289664
0.24,0,0,0.24,0.302336,1.24,0.30202
0.25,0,0,0.25,0.314611,1.24,0.314347
0.26,0,0,0.26,0.326853,1.24,0.326641
0.27,0,0,0.27,0.339063,1.24,0.338904
0.28,0,0,0.28,0.351239,1.24,0.351132
0.29,0,0,0.29,0.363379,1.24,0.363325
0.3,0,0,0.3,0.375483,1.24,0.375482
0.31,0,0,0.31,0.387549,1.24,0.387601
0.32,0,0,0.32,0.399576,1.24,0.399682
0.33,0,0,0.33,0.411563,1.24,0.411723
0.34,0,0,0.34,0.423508,1.24,0.423722
0.35,0,0,0.35,0.435411,1.24,0.435679
0.36,0,0,0.36,0.44727,1.24,0.447593
0.37,0,0,0.37,0.459084,1.24,0.459461
0.38,0,0,0.38,0.470852,1.24,0.471284
0.39,0,0,0.39,0.482572,1.24,0.48306
0.4,0,0,0.4,0.494245,1.24,0.494787
0.41,0,0,0.41,0.505867,1.24,0.506465
0.42,0,0,0.42,0.517439,1.24,0.518092
0.43,0,0,0.43,0.52896,1.24,0.529668
0.44,0,0,0.44,0.540427,1.24,0.54119
0.45,0,0,0.45,0.55184,1.24,0.552659
0.46,0,0,0.46,0.563197,1.24,0.564072
0.47,0,0,0.47,0.574499,1.24,0.575428
0.48,0,0,0.48,0.585743,1.24,0.586727
0.49,0,0,0.49,0.596929,1.24,0.597968
0.5,0,0,0.5,0.608055,1.24,0.609149
0.51,0,0,0.51,0.61912,1.24,0.620268
0.52,0,0,0.52,0.630124,1.24,0.631326
0.53,0,0,0.53,0.641064,1.24,0.642321
0.54,0,0,0.54,0.651942,1.24,0.653251
0.55,0,0,0.55,0.662754,1.24,0.664116
0.56,0,0,0.56,0.673501,1.24,0.674915
0.57,0,0,0.57,0.68418,1.24,0.685646
