Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00161531,8.58,0
0.01,0,0,0.01,-0.00065666,8.58,0.00083925
0.02,0,0,0.02,0.000301319,8.58,0.00167842
0.03,0,0,0.03,0.00125712,8.58,0.00251741
0.04,0,0,0.04,0.0022128,8.58,0.00335616
0.05,0,0,0.05,0.00316651,8.58,0.00419457
0.06,0,0,0.06,0.004119,8.58,0.00503256
0.07,0,0,0.07,0.00506992,8.58,0.00587005
0.08,0,0,0.08,0.00601815,8.58,0.00670695
0.09,0,0,0.09,0.00696528,8.58,0.00754318
0.1,0,0,0.1,0.0079098,8.58,0.00837866
0.11,0,0,0.11,0.00885093,8.58,0.00921329
0.12,0,0,0.12,0.00978959,8.58,0.010047
0.13,0,0,0.13,0.0107257,8.58,0.0108797
0.14,0,0,0.14,0.0116577,8.58,0.0117113
0.15,0,0,0.15,0.0125872,8.58,0.0125418
0.16,0,0,0.16,0.013513,8.58,0.013371
0.17,0,0,0.17,0.0144347,8.58,0.0141989
0.18,0,0,0.18,0.015353,8.58,0.0150253
0.19,0,0,0.19,0.0162681,8.58,0.0158502
0.2,0,0,0.2,0.0171776,8.58,0.0166736
0.21,0,0,0.21,0.0180835,8.58,0.0174953
0.22,0,0,0.22,0.0189841,8.58,0.0183152
0.23,0,0,0.23,0.0198815,8.58,0.0191333
0.24,0,0,0.24,0.0207728,8.58,0.0199495
0.25,0,0,0.25,0.0216597,8.58,0.0207637
0.26,0,0,0.26,0.0225413,8.58,0.0215758
0.27,0,0,0.27,0.0234175,8.58,0.0223858
0.28,0,0,0.28,0.0242885,8.58,0.0231935
0.29,0,0,0.29,0.0251529,8.58,0.0239989
0.3,0,0,0.3,0.0260135,8.58,0.0248019
0.31,0,0,0.31,0.0268678,8.58,0.0256025
0.32,0,0,0.32,0.0277153,8.58,0.0264004
0.33,0,0,0.33,0.0285575,8.58,0.0271958
0.34,0,0,0.34,0.0293927,8.58,0.0279884
0.35,0,0,0.35,0.0302229,8.58,0.0287782
0.36,0,0,0.36,0.0310459,8.58,0.0295651
0.37,0,0,0.37,0.0318618,8.58,0.0303491
0.38,0,0,0.38,0.0326718,8.58,0.03113
0.39,0,0,0.39,0.033475,8.58,0.0319078
0.4,0,0,0.4,0.0342714,8.58,0.0326825
0.41,0,0,0.41,0.0350618,8.58,0.0334538
0.42,0,0,0.42,0.0358435,8.58,0.0342219
0.43,0,0,0.43,0.0366201,8.58,0.0349865
0.44,0,0,0.44,0.0373878,8.58,0.0357476
0.45,0,0,0.45,0.0381494,8.58,0.0365051
0.46,0,0,0.46,0.0389042,8.58,0.037259
0.47,0,0,0.47,0.0396507,8.58,0.0380091
0.48,0,0,0.48,0.0403907,8.58,0.0387555
0.49,0,0,0.49,0.0411224,8.58,0.0394979
0.5,0,0,0.5,0.0418464,8.58,0.0402364
0.51,0,0,0.51,0.0425657,8.58,0.0409709
0.52,0,0,0.52,0.0432745,8.58,0.0417013
0.53,0,0,0.53,0.0439776,8.58,0.0424276
0.54,0,0,0.54,0.0446735,8.58,0.0431496
0.55,0,0,0.55,0.0453616,8.58,0.0438672
0.56,0,0,0.56,0.0460403,8.58,0.0445805
0.57,0,0,0.57,0.0467127,8.58,0.0452894
0.58,0,0,0.58,0.0473773,8.58,0.0459937
0.59,0,0,0.59,0.0480343,8.58,0.0466934
0.6,0,0,0.6,0.0486839,8.58,0.0473884
0.61,0,0,0.61,0.0493267,8.58,0.0480787
0.62,0,0,0.62,0.0499597,8.58,0.0487642
0.63,0,0,0.63,0.0505872,8.58,0.0494448
0.64,0,0,0.64,0.0512058,8.58,0.0501204
0.65,0,0,0.65,0.0518173,8.58,0.0507911
0.66,0,0,0.66,0.0524207,8.58,0.0514567
0.67,0,0,0.67,0.0530162,8.58,0.0521171
0.68,0,0,0.68,0.0536061,8.58,0.0527723
0.69,0,0,0.69,0.0541867,8.58,0.0534223
0.7,0,0,0.7,0.0547598,8.58,0.0540669
0.71,0,0,0.71,0.0553255,8.58,0.054706
0.72,0,0,0.72,0.0558844,8.58,0.0553398
0.73,0,0,0.73,0.0564345,8.58,0.0559679
0.74,0,0,0.74,0.0569778,8.58,0.0565905
0.75,0,0,0.75,0.0575122,8.58,0.0572075
0.76,0,0,0.76,0.0580399,8.58,0.0578187
0.77,0,0,0.77,0.0585604,8.58,0.0584241
0.78,0,0,0.78,0.059073,8.58,0.0590237
0.79,0,0,0.79,0.059579,8.58,0.0596174
0.8,0,0,0.8,0.0600776,8.58,0.0602051
0.81,0,0,0.81,0.0605674,8.58,0.0607868
0.82,0,0,0.82,0.0610511,8.58,0.0613624
0.83,0,0,0.83,0.0615255,8.58,0.0619319
0.84,0,0,0.84,0.0619949,8.58,0.0624952
0.85,0,0,0.85,0.0624558,8.58,0.0630522
0.86,0,0,0.86,0.0629086,8.58,0.063603
0.87,0,0,0.87,0.0633534,8.58,0.0641474
0.88,0,0,0.88,0.0637921,8.58,0.0646853
0.89,0,0,0.89,0.0642247,8.58,0.0652168
0.9,0,0,0.9,0.0646476,8.58,0.0657418
0.91,0,0,0.91,0.065064,8.58,0.0662602
0.92,0,0,0.92,0.0654733,8.58,0.066772
0.93,0,0,0.93,0.0658758,8.58,0.0672771
0.94,0,0,0.94,0.0662685,8.58,0.0677754
0.95,0,0,0.95,0.0666551,8.58,0.068267
0.96,0,0,0.96,0.0670344,8.58,0.0687518
0.97,0,0,0.97,0.0674075,8.58,0.0692297
0.98,0,0,0.98,0.0677719,8.58,0.0697006
0.99,0,0,0.99,0.0681293,8.58,0.0701646
1,0,0,1,0.06848,8.58,0.0706216
1.01,0,0,1.01,0.0688222,8.58,0.0710715
1.02,0,0,1.02,0.0691586,8.58,0.0715143
1.03,0,0,1.03,0.0694869,8.58,0.07195
1.04,0,0,1.04,0.0698086,8.58,0.0723785
1.05,0,0,1.05,0.0701228,8.58,0.0727997
1.06,0,0,1.06,0.070429,8.58,0.0732136
1.07,0,0,1.07,0.0707284,8.58,0.0736203
1.08,0,0,1.08,0.0710199,8.58,0.0740195
1.09,0,0,1.09,0.0713048,8.58,0.0744114
1.1,0,0,1.1,0.0715825,8.58,0.0747958
1.11,0,0,1.11,0.0718541,8.58,0.0751727
1.12,0,0,1.12,0.0721174,8.58,0.0755422
1.13,0,0,1.13,0.0723724,8.58,0.075904
1.14,0,0,1.14,0.0726225,8.58,0.0762583
1.15,0,0,1.15,0.0728631,8.58,0.076605
1.16,0,0,1.16,0.0730971,8.58,0.076944
1.17,0,0,1.17,0.0733262,8.58,0.0772753
1.18,0,0,1.18,0.0735444,8.58,0.0775988
1.19,0,0,1.19,0.0737583,8.58,0.0779146
1.2,0,0,1.2,0.073964,8.58,0.0782227
1.21,0,0,1.21,0.0741634,8.58,0.0785229
1.22,0,0,1.22,0.074356,8.58,0.0788152
1.23,0,0,1.23,0.0745402,8.58,0.0790997
1.24,0,0,1.24,0.0747179,8.58,0.0793762
1.25,0,0,1.25,0.0748899,8.58,0.0796448
1.26,0,0,1.26,0.0750528,8.58,0.0799055
1.27,0,0,1.27,0.0752092,8.58,0.0801582
1.28,0,0,1.28,0.0753595,8.58,0.0804028
1.29,0,0,1.29,0.0755036,8.58,0.0806394
1.3,0,0,1.3,0.0756397,8.58,0.0808679
1.31,0,0,1.31,0.0757701,8.58,0.0810884
1.32,0,0,1.32,0.0758931,8.58,0.0813007
1.33,0,0,1.33,0.0760089,8.58,0.081505
1.34,0,0,1.34,0.0761182,8.58,0.081701
1.35,0,0,1.35,0.0762212,8.58,0.0818889
1.36,0,0,1.36,0.0763174,8.58,0.0820686
1.37,0,0,1.37,0.0764066,8.58,0.0822401
1.38,0,0,1.38,0.0764902,8.58,0.0824034
1.39,0,0,1.39,0.0765649,8.58,0.0825584
1.4,0,0,1.4,0.0766356,8.58,0.0827052
1.41,0,0,1.41,0.0767002,8.58,0.0828437
1.42,0,0,1.42,0.0767556,8.58,0.082974
1.43,0,0,1.43,0.0768067,8.58,0.0830959
1.44,0,0,1.44,0.076851,8.58,0.0832095
1.45,0,0,1.45,0.0768872,8.58,0.0833148
1.46,0,0,1.46,0.0769195,8.58,0.0834118
1.47,0,0,1.47,0.0769458,8.58,0.0835004
1.48,0,0,1.48,0.0769651,8.58,0.0835807
1.49,0,0,1.49,0.0769772,8.58,0.0836526
1.5,0,0,1.5,0.0769845,8.58,0.0837161
1.51,0,0,1.51,0.0769865,8.58,0.0837713
1.52,0,0,1.52,0.0769798,8.58,0.0838181
1.53,0,0,1.53,0.0769678,8.58,0.0838565
1.54,0,0,1.54,0.0769493,8.58,0.0838866
1.55,0,0,1.55,0.076926,8.58,0.0839082
1.56,0,0,1.56,0.0768971,8.58,0.0839215
1.57,0,0,1.57,0.0768624,8.58,0.0839263
1.58,0,0,1.58,0.0768205,8.58,0.0839228
1.59,0,0,1.59,0.0767725,8.58,0.0839109
1.6,0,0,1.6,0.0767197,8.58,0.0838906
1.61,0,0,1.61,0.0766609,8.58,0.0838619
1.62,0,0,1.62,0.0765951,8.58,0.0838248
1.63,0,0,1.63,0.0765251,8.58,0.0837793
1.64,0,0,1.64,0.0764481,8.58,0.0837255
1.65,0,0,1.65,0.076366,8.58,0.0836633
1.66,0,0,1.66,0.0762783,8.58,0.0835927
1.67,0,0,1.67,0.0761833,8.58,0.0835137
1.68,0,0,1.68,0.0760837,8.58,0.0834264
1.69,0,0,1.69,0.0759774,8.58,0.0833308
1.7,0,0,1.7,0.0758675,8.58,0.0832268
1.71,0,0,1.71,0.0757496,8.58,0.0831145
1.72,0,0,1.72,0.0756277,8.58,0.0829939
1.73,0,0,1.73,0.0754976,8.58,0.082865
1.74,0,0,1.74,0.0753642,8.58,0.0827278
1.75,0,0,1.75,0.0752221,8.58,0.0825824
1.76,0,0,1.76,0.0750776,8.58,0.0824286
1.77,0,0,1.77,0.074925,8.58,0.0822667
1.78,0,0,1.78,0.0747685,8.58,0.0820965
1.79,0,0,1.79,0.0746033,8.58,0.0819181
1.8,0,0,1.8,0.074434,8.58,0.0817315
1.81,0,0,1.81,0.0742577,8.58,0.0815367
1.82,0,0,1.82,0.0740767,8.58,0.0813338
1.83,0,0,1.83,0.0738883,8.58,0.0811228
1.84,0,0,1.84,0.0736958,8.58,0.0809036
1.85,0,0,1.85,0.0734961,8.58,0.0806763
1.86,0,0,1.86,0.0732916,8.58,0.080441
1.87,0,0,1.87,0.0730781,8.58,0.0801977
1.88,0,0,1.88,0.0728602,8.58,0.0799463
1.89,0,0,1.89,0.0726377,8.58,0.0796869
1.9,0,0,1.9,0.0724079,8.58,0.0794195
1.91,0,0,1.91,0.0721712,8.58,0.0791442
1.92,0,0,1.92,0.0719274,8.58,0.078861
1.93,0,0,1.93,0.0716779,8.58,0.0785699
1.94,0,0,1.94,0.0714215,8.58,0.078271
1.95,0,0,1.95,0.0711603,8.58,0.0779642
1.96,0,0,1.96,0.070892,8.58,0.0776496
1.97,0,0,1.97,0.0706152,8.58,0.0773273
1.98,0,0,1.98,0.0703347,8.58,0.0769972
1.99,0,0,1.99,0.0700454,8.58,0.0766595
2,0,0,2,0.0697512,8.58,0.076314
2.01,0,0,2.01,0.0694485,8.58,0.075961
2.02,0,0,2.02,0.0691395,8.58,0.0756003
2.03,0,0,2.03,0.0688208,8.58,0.0752321
2.04,0,0,2.04,0.0684983,8.58,0.0748563
2.05,0,0,2.05,0.068169,8.58,0.0744731
2.06,0,0,2.06,0.0678308,8.58,0.0740824
2.07,0,0,2.07,0.0674864,8.58,0.0736843
2.08,0,0,2.08,0.067134,8.58,0.0732789
2.09,0,0,2.09,0.0667732,8.58,0.0728661
2.1,0,0,2.1,0.0664067,8.58,0.072446
2.11,0,0,2.11,0.0660318,8.58,0.0720187
2.12,0,0,2.12,0.0656495,8.58,0.0715842
2.13,0,0,2.13,0.065259,8.58,0.0711425
2.14,0,0,2.14,0.0648619,8.58,0.0706937
2.15,0,0,2.15,0.0644564,8.58,0.0702379
2.16,0,0,2.16,0.0640422,8.58,0.069775
2.17,0,0,2.17,0.0636212,8.58,0.0693051
2.18,0,0,2.18,0.0631922,8.58,0.0688284
2.19,0,0,2.19,0.0627563,8.58,0.0683447
2.2,0,0,2.2,0.0623098,8.58,0.0678542
2.21,0,0,2.21,0.061855,8.58,0.0673569
2.22,0,0,2.22,0.0613921,8.58,0.0668529
2.23,0,0,2.23,0.0609229,8.58,0.0663421
2.24,0,0,2.24,0.0604445,8.58,0.0658248
2.25,0,0,2.25,0.0599583,8.58,0.0653009
2.26,0,0,2.26,0.0594602,8.58,0.0647704
2.27,0,0,2.27,0.0589575,8.58,0.0642335
2.28,0,0,2.28,0.0584444,8.58,0.0636901
2.29,0,0,2.29,0.0579234,8.58,0.0631404
2.3,0,0,2.3,0.0573923,8.58,0.0625843
2.31,0,0,2.31,0.0568534,8.58,0.062022
2.32,0,0,2.32,0.0563067,8.58,0.0614535
2.33,0,0,2.33,0.0557483,8.58,0.0608789
2.34,0,0,2.34,0.0551846,8.58,0.0602981
2.35,0,0,2.35,0.0546089,8.58,0.0597114
2.36,0,0,2.36,0.0540238,8.58,0.0591186
2.37,0,0,2.37,0.0534336,8.58,0.05852
2.38,0,0,2.38,0.0528329,8.58,0.0579155
2.39,0,0,2.39,0.0522219,8.58,0.0573052
2.4,0,0,2.4,0.0516027,8.58,0.0566892
2.41,0,0,2.41,0.0509725,8.58,0.0560675
2.42,0,0,2.42,0.0503357,8.58,0.0554402
2.43,0,0,2.43,0.0496912,8.58,0.0548073
2.44,0,0,2.44,0.0490361,8.58,0.054169
2.45,0,0,2.45,0.0483714,8.58,0.0535253
2.46,0,0,2.46,0.0476963,8.58,0.0528762
2.47,0,0,2.47,0.0470158,8.58,0.0522218
2.48,0,0,2.48,0.046324,8.58,0.0515622
2.49,0,0,2.49,0.0456249,8.58,0.0508974
2.5,0,0,2.5,0.044916,8.58,0.0502276
2.51,0,0,2.51,0.0441989,8.58,0.0495527
2.52,0,0,2.52,0.0434706,8.58,0.0488729
2.53,0,0,2.53,0.0427348,8.58,0.0481882
2.54,0,0,2.54,0.0419894,8.58,0.0474987
2.55,0,0,2.55,0.0412374,8.58,0.0468044
2.56,0,0,2.56,0.0404757,8.58,0.0461054
2.57,0,0,2.57,0.0397065,8.58,0.0454018
2.58,0,0,2.58,0.0389269,8.58,0.0446937
2.59,0,0,2.59,0.0381381,8.58,0.0439811
2.6,0,0,2.6,0.0373414,8.58,0.0432642
2.61,0,0,2.61,0.0365361,8.58,0.0425429
2.62,0,0,2.62,0.0357257,8.58,0.0418173
2.63,0,0,2.63,0.0349013,8.58,0.0410875
2.64,0,0,2.64,0.0340733,8.58,0.0403537
2.65,0,0,2.65,0.0332357,8.58,0.0396158
2.66,0,0,2.66,0.0323919,8.58,0.038874
2.67,0,0,2.67,0.0315393,8.58,0.0381282
2.68,0,0,2.68,0.0306775,8.58,0.0373787
2.69,0,0,2.69,0.0298084,8.58,0.0366254
2.7,0,0,2.7,0.028934,8.58,0.0358684
2.71,0,0,2.71,0.0280485,8.58,0.0351079
2.72,0,0,2.72,0.0271592,8.58,0.0343439
2.73,0,0,2.73,0.026261,8.58,0.0335764
2.74,0,0,2.74,0.0253566,8.58,0.0328055
2.75,0,0,2.75,0.0244454,8.58,0.0320314
2.76,0,0,2.76,0.0235264,8.58,0.0312541
2.77,0,0,2.77,0.0226004,8.58,0.0304737
2.78,0,0,2.78,0.0216694,8.58,0.0296902
2.79,0,0,2.79,0.0207297,8.58,0.0289037
2.8,0,0,2.8,0.0197853,8.58,0.0281143
2.81,0,0,2.81,0.0188359,8.58,0.0273222
2.82,0,0,2.82,0.0178802,8.58,0.0265273
2.83,0,0,2.83,0.0169173,8.58,0.0257297
2.84,0,0,2.84,0.0159497,8.58,0.0249296
2.85,0,0,2.85,0.0149781,8.58,0.024127
2.86,0,0,2.86,0.0139991,8.58,0.023322
2.87,0,0,2.87,0.0130154,8.58,0.0225146
2.88,0,0,2.88,0.0120274,8.58,0.021705
2.89,0,0,2.89,0.0110337,8.58,0.0208932
2.9,0,0,2.9,0.0100358,8.58,0.0200793
2.91,0,0,2.91,0.00903368,8.58,0.0192634
2.92,0,0,2.92,0.00802866,8.58,0.0184456
2.93,0,0,2.93,0.00701865,8.58,0.017626
2.94,0,0,2.94,0.00600412,8.58,0.0168046
2.95,0,0,2.95,0.00498596,8.58,0.0159815
2.96,0,0,2.96,0.00396633,8.58,0.0151568
2.97,0,0,2.97,0.00294113,8.58,0.0143306
