Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00110477,8.33,0
0.01,0,0,0.01,0.00328215,8.33,0.00430576
0.02,0,0,0.02,0.00766773,8.33,0.00861108
0.03,0,0,0.03,0.0120509,8.33,0.0129155
0.04,0,0,0.04,0.0164318,8.33,0.0172187
0.05,0,0,0.05,0.0208091,8.33,0.0215202
0.06,0,0,0.06,0.025183,8.33,0.0258195
0.07,0,0,0.07,0.0295524,8.33,0.0301162
0.08,0,0,0.08,0.0339182,8.33,0.0344099
0.09,0,0,0.09,0.0382777,8.33,0.0387001
0.1,0,0,0.1,0.0426323,8.33,0.0429865
0.11,0,0,0.11,0.0469804,8.33,0.0472686
0.12,0,0,0.12,0.0513211,8.33,0.051546
0.13,0,0,0.13,0.055656,8.33,0.0558182
0.14,0,0,0.14,0.0599824,8.33,0.0600848
0.15,0,0,0.15,0.0643005,8.33,0.0643455
0.16,0,0,0.16,0.068612,8.33,0.0685997
0.17,0,0,0.17,0.0729142,8.33,0.072847
0.18,0,0,0.18,0.0772066,8.33,0.077087
0.19,0,0,0.19,0.0814894,8.33,0.0813194
0.2,0,0,0.2,0.0857611,8.33,0.0855436
0.21,0,0,0.21,0.0900245,8.33,0.0897592
0.22,0,0,0.22,0.0942758,8.33,0.0939659
0.23,0,0,0.23,0.0985155,8.33,0.0981632
0.24,0,0,0.24,0.102743,8.33,0.102351
0.25,0,0,0.25,0.106959,8.33,0.106528
0.26,0,0,0.26,0.111162,8.33,0.110694
0.27,0,0,0.27,0.115352,8.33,0.11485
0.28,0,0,0.28,0.119526,8.33,0.118994
0.29,0,0,0.29,0.123689,8.33,0.123126
0.3,0,0,0.3,0.127836,8.33,0.127246
0.31,0,0,0.31,0.13197,8.33,0.131353
0.32,0,0,0.32,0.136086,8.33,0.135447
0.33,0,0,0.33,0.140188,8.33,0.139527
0.34,0,0,0.34,0.144272,8.33,0.143594
0.35,0,0,0.35,0.148341,8.33,0.147646
0.36,0,0,0.36,0.152392,8.33,0.151683
0.37,0,0,0.37,0.156426,8.33,0.155705
0.38,0,0,0.38,0.160442,8.33,0.159712
0.39,0,0,0.39,0.16444,8.33,0.163703
0.4,0,0,0.4,0.16842,8.33,0.167677
0.41,0,0,0.41,0.172381,8.33,0.171634
0.42,0,0,0.42,0.176322,8.33,0.175575
0.43,0,0,0.43,0.180243,8.33,0.179497
0.44,0,0,0.44,0.184144,8.33,0.183402
0.45,0,0,0.45,0.188025,8.33,0.187289
0.46,0,0,0.46,0.191882,8.33,0.191156
0.47,0,0,0.47,0.195721,8.33,0.195005
0.48,0,0,0.48,0.199538,8.33,0.198834
0.49,0,0,0.49,0.203333,8.33,0.202643
0.5,0,0,0.5,0.207104,8.33,0.206432
0.51,0,0,0.51,0.210853,8.33,0.210201
0.52,0,0,0.52,0.21458,8.33,0.213948
0.53,0,0,0.53,0.218283,8.33,0.217674
0.54,0,0,0.54,0.221962,8.33,0.221378
0.55,0,0,0.55,0.225616,8.33,0.22506
0.56,0,0,0.56,0.229247,8.33,0.22872
0.57,0,0,0.57,0.232854,8.33,0.232356
0.58,0,0,0.58,0.236434,8.33,0.23597
0.59,0,0,0.59,0.239988,8.33,0.239559
