Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00345057,8.86,-0
0.01,0,0,0.01,-0.00646871,8.86,-0.00309474
0.02,0,0,0.02,-0.00948444,8.86,-0.00618917
0.03,0,0,0.03,-0.0124969,8.86,-0.00928298
0.04,0,0,0.04,-0.0155065,8.86,-0.0123759
0.05,0,0,0.05,-0.0185114,8.86,-0.0154675
0.06,0,0,0.06,-0.0215146,8.86,-0.0185576
0.07,0,0,0.07,-0.0245145,8.86,-0.0216459
0.08,0,0,0.08,-0.0275106,8.86,-0.0247319
0.09,0,0,0.09,-0.0305027,8.86,-0.0278155
0.1,0,0,0.1,-0.0334913,8.86,-0.0308964
0.11,0,0,0.11,-0.0364763,8.86,-0.0339741
0.12,0,0,0.12,-0.0394579,8.86,-0.0370484
0.13,0,0,0.13,-0.0424344,8.86,-0.0401191
0.14,0,0,0.14,-0.0454059,8.86,-0.0431857
0.15,0,0,0.15,-0.0483743,8.86,-0.046248
0.16,0,0,0.16,-0.0513383,8.86,-0.0493057
0.17,0,0,0.17,-0.0542963,8.86,-0.0523584
0.18,0,0,0.18,-0.0572513,8.86,-0.0554059
0.19,0,0,0.19,-0.0602001,8.86,-0.0584479
0.2,0,0,0.2,-0.0631442,8.86,-0.061484
0.21,0,0,0.21,-0.0660828,8.86,-0.064514
0.22,0,0,0.22,-0.0690163,8.86,-0.0675375
0.23,0,0,0.23,-0.0719442,8.86,-0.0705543
0.24,0,0,0.24,-0.0748659,8.86,-0.073564
0.25,0,0,0.25,-0.0777821,8.86,-0.0765664
0.26,0,0,0.26,-0.0806923,8.86,-0.0795611
0.27,0,0,0.27,-0.0835968,8.86,-0.0825478
0.28,0,0,0.28,-0.0864948,8.86,-0.0855263
0.29,0,0,0.29,-0.0893854,8.86,-0.0884963
0.3,0,0,0.3,-0.0922695,8.86,-0.0914574
0.31,0,0,0.31,-0.0951462,8.86,-0.0944093
0.32,0,0,0.32,-0.0980173,8.86,-0.0973518
0.33,0,0,0.33,-0.10088,8.86,-0.100285
0.34,0,0,0.34,-0.103734,8.86,-0.103207
0.35,0,0,0.35,-0.106582,8.86,-0.10612
0.36,0,0,0.36,-0.109423,8.86,-0.109022
0.37,0,0,0.37,-0.112254,8.86,-0.111912
0.38,0,0,0.38,-0.115077,8.86,-0.114792
0.39,0,0,0.39,-0.117892,8.86,-0.11766
0.4,0,0,0.4,-0.120697,8.86,-0.120517
0.41,0,0,0.41,-0.123494,8.86,-0.123361
0.42,0,0,0.42,-0.126281,8.86,-0.126193
0.43,0,0,0.43,-0.129059,8.86,-0.129013
0.44,0,0,0.44,-0.131827,8.86,-0.131819
0.45,0,0,0.45,-0.134585,8.86,-0.134613
0.46,0,0,0.46,-0.137334,8.86,-0.137393
0.47,0,0,0.47,-0.140071,8.86,-0.140159
0.48,0,0,0.48,-0.142798,8.86,-0.142911
0.49,0,0,0.49,-0.145513,8.86,-0.145649
0.5,0,0,0.5,-0.148217,8.86,-0.148372
0.51,0,0,0.51,-0.15091,8.86,-0.151081
0.52,0,0,0.52,-0.153591,8.86,-0.153774
0.53,0,0,0.53,-0.156259,8.86,-0.156452
0.54,0,0,0.54,-0.158917,8.86,-0.159114
0.55,0,0,0.55,-0.161559,8.86,-0.161761
0.56,0,0,0.56,-0.164191,8.86,-0.164391
0.57,0,0,0.57,-0.166809,8.86,-0.167005
0.58,0,0,0.58,-0.169413,8.86,-0.169602
0.59,0,0,0.59,-0.172003,8.86,-0.172182
0.6,0,0,0.6,-0.174579,8.86,-0.174745
0.61,0,0,0.61,-0.177141,8.86,-0.177291
0.62,0,0,0.62,-0.179688,8.86,-0.179818
0.63,0,0,0.63,-0.18222,8.86,-0.182328
0.64,0,0,0.64,-0.184737,8.86,-0.18482
0.65,0,0,0.65,-0.187238,8.86,-0.187293
0.66,0,0,0.66,-0.189724,8.86,-0.189747
0.67,0,0,0.67,-0.192194,8.86,-0.192182
0.68,0,0,0.68,-0.194647,8.86,-0.194598
0.69,0,0,0.69,-0.197082,8.86,-0.196995
0.7,0,0,0.7,-0.199502,8.86,-0.199372
0.71,0,0,0.71,-0.201903,8.86,-0.201729
0.72,0,0,0.72,-0.204287,8.86,-0.204066
0.73,0,0,0.73,-0.206652,8.86,-0.206382
0.74,0,0,0.74,-0.209001,8.86,-0.208678
0.75,0,0,0.75,-0.21133,8.86,-0.210953
0.76,0,0,0.76,-0.213641,8.86,-0.213207
0.77,0,0,0.77,-0.215931,8.86,-0.215439
0.78,0,0,0.78,-0.218202,8.86,-0.21765
0.79,0,0,0.79,-0.220454,8.86,-0.21984
0.8,0,0,0.8,-0.222686,8.86,-0.222007
0.81,0,0,0.81,-0.224898,8.86,-0.224152
0.82,0,0,0.82,-0.227088,8.86,-0.226274
0.83,0,0,0.83,-0.229258,8.86,-0.228374
0.84,0,0,0.84,-0.231405,8.86,-0.230452
0.85,0,0,0.85,-0.233534,8.86,-0.232506
0.86,0,0,0.86,-0.235638,8.86,-0.234536
0.87,0,0,0.87,-0.23772,8.86,-0.236544
0.88,0,0,0.88,-0.23978,8.86,-0.238528
0.89,0,0,0.89,-0.241819,8.86,-0.240488
0.9,0,0,0.9,-0.243834,8.86,-0.242423
0.91,0,0,0.91,-0.245825,8.86,-0.244335
0.92,0,0,0.92,-0.247795,8.86,-0.246222
0.93,0,0,0.93,-0.249738,8.86,-0.248085
0.94,0,0,0.94,-0.25166,8.86,-0.249922
0.95,0,0,0.95,-0.253556,8.86,-0.251735
0.96,0,0,0.96,-0.255427,8.86,-0.253523
0.97,0,0,0.97,-0.257276,8.86,-0.255285
0.98,0,0,0.98,-0.259099,8.86,-0.257022
0.99,0,0,0.99,-0.260895,8.86,-0.258733
1,0,0,1,-0.262668,8.86,-0.260418
1.01,0,0,1.01,-0.264413,8.86,-0.262077
1.02,0,0,1.02,-0.266135,8.86,-0.26371
1.03,0,0,1.03,-0.267829,8.86,-0.265316
1.04,0,0,1.04,-0.269498,8.86,-0.266896
1.05,0,0,1.05,-0.271139,8.86,-0.268449
1.06,0,0,1.06,-0.272754,8.86,-0.269976
1.07,0,0,1.07,-0.274343,8.86,-0.271475
1.08,0,0,1.08,-0.275903,8.86,-0.272948
1.09,0,0,1.09,-0.277438,8.86,-0.274393
1.1,0,0,1.1,-0.278945,8.86,-0.27581
1.11,0,0,1.11,-0.280423,8.86,-0.2772
1.12,0,0,1.12,-0.281875,8.86,-0.278562
1.13,0,0,1.13,-0.283297,8.86,-0.279897
1.14,0,0,1.14,-0.284691,8.86,-0.281203
1.15,0,0,1.15,-0.286058,8.86,-0.282481
1.16,0,0,1.16,-0.287397,8.86,-0.283731
1.17,0,0,1.17,-0.288707,8.86,-0.284953
1.18,0,0,1.18,-0.289987,8.86,-0.286146
1.19,0,0,1.19,-0.291239,8.86,-0.287311
1.2,0,0,1.2,-0.292462,8.86,-0.288447
1.21,0,0,1.21,-0.293655,8.86,-0.289554
1.22,0,0,1.22,-0.294819,8.86,-0.290632
1.23,0,0,1.23,-0.295953,8.86,-0.291681
1.24,0,0,1.24,-0.29706,8.86,-0.2927
1.25,0,0,1.25,-0.298133,8.86,-0.293691
1.26,0,0,1.26,-0.299181,8.86,-0.294652
1.27,0,0,1.27,-0.300196,8.86,-0.295584
1.28,0,0,1.28,-0.30118,8.86,-0.296486
