Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,0.00165202,1.54,0
0.01,0,0,0.01,0.0119992,1.54,0.010303
0.02,0,0,0.02,0.0223436,1.54,0.020605
0.03,0,0,0.03,0.0326841,1.54,0.0309049
0.04,0,0,0.04,0.0430198,1.54,0.0412017
0.05,0,0,0.05,0.0533494,1.54,0.0514944
0.06,0,0,0.06,0.063672,1.54,0.061782
0.07,0,0,0.07,0.0739862,1.54,0.0720633
0.08,0,0,0.08,0.0842912,1.54,0.0823375
0.09,0,0,0.09,0.094586,1.54,0.0926034
0.1,0,0,0.1,0.104869,1.54,0.10286
0.11,0,0,0.11,0.115141,1.54,0.113106
0.12,0,0,0.12,0.125398,1.54,0.123342
0.13,0,0,0.13,0.135641,1.54,0.133564
0.14,0,0,0.14,0.145869,1.54,0.143774
0.15,0,0,0.15,0.156081,1.54,0.153969
0.16,0,0,0.16,0.166275,1.54,0.164148
0.17,0,0,0.17,0.176451,1.54,0.174312
0.18,0,0,0.18,0.186607,1.54,0.184457
0.19,0,0,0.19,0.196742,1.54,0.194585
0.2,0,0,0.2,0.206857,1.54,0.204692
0.21,0,0,0.21,0.216948,1.54,0.21478
0.22,0,0,0.22,0.227017,1.54,0.224846
0.23,0,0,0.23,0.237061,1.54,0.234889
0.24,0,0,0.24,0.247079,1.54,0.244909
0.25,0,0,0.25,0.257072,1.54,0.254905
0.26,0,0,0.26,0.267036,1.54,0.264875
0.27,0,0,0.27,0.276972,1.54,0.274818
0.28,0,0,0.28,0.286879,1.54,0.284734
0.29,0,0,0.29,0.296755,1.54,0.294622
0.3,0,0,0.3,0.3066,1.54,0.30448
0.31,0,0,0.31,0.316412,1.54,0.314307
0.32,0,0,0.32,0.326191,1.54,0.324103
0.33,0,0,0.33,0.335936,1.54,0.333867
0.34,0,0,0.34,0.345645,1.54,0.343598
0.35,0,0,0.35,0.355318,1.54,0.353294
0.36,0,0,0.36,0.364953,1.54,0.362954
0.37,0,0,0.37,0.37455,1.54,0.372579
0.38,0,0,0.38,0.384107,1.54,0.382166
0.39,0,0,0.39,0.393624,1.54,0.391715
0.4,0,0,0.4,0.403101,1.54,0.401224
0.41,0,0,0.41,0.412534,1.54,0.410694
0.42,0,0,0.42,0.421925,1.54,0.420123
0.43,0,0,0.43,0.431271,1.54,0.429509
0.44,0,0,0.44,0.440572,1.54,0.438853
0.45,0,0,0.45,0.449827,1.54,0.448153
0.46,0,0,0.46,0.459036,1.54,0.457407
0.47,0,0,0.47,0.468196,1.54,0.466617
0.48,0,0,0.48,0.477308,1.54,0.475779
0.49,0,0,0.49,0.48637,1.54,0.484894
0.5,0,0,0.5,0.495381,1.54,0.49396
0.51,0,0,0.51,0.504341,1.54,0.502977
0.52,0,0,0.52,0.513248,1.54,0.511944
0.53,0,0,0.53,0.522102,1.54,0.52086
0.54,0,0,0.54,0.530903,1.54,0.529723
0.55,0,0,0.55,0.539648,1.54,0.538534
0.56,0,0,0.56,0.548337,1.54,0.54729
0.57,0,0,0.57,0.55697,1.54,0.555992
0.58,0,0,0.58,0.565545,1.54,0.564639
0.59,0,0,0.59,0.574063,1.54,0.573228
0.6,0,0,0.6,0.582521,1.54,0.581761
0.61,0,0,0.61,0.590919,1.54,0.590235
0.62,0,0,0.62,0.599257,1.54,0.598651
0.63,0,0,0.63,0.607533,1.54,0.607006
0.64,0,0,0.64,0.615747,1.54,0.615301
0.65,0,0,0.65,0.623899,1.54,0.623534
0.66,0,0,0.66,0.631986,1.54,0.631705
0.67,0,0,0.67,0.64001,1.54,0.639813
0.68,0,0,0.68,0.647968,1.54,0.647856
0.69,0,0,0.69,0.65586,1.54,0.655835
0.7,0,0,0.7,0.663687,1.54,0.663749
0.71,0,0,0.71,0.671445,1.54,0.671596
0.72,0,0,0.72,0.679136,1.54,0.679375
0.73,0,0,0.73,0.686758,1.54,0.687087
0.74,0,0,0.74,0.694312,1.54,0.694731
0.75,0,0,0.75,0.701795,1.54,0.702304
0.76,0,0,0.76,0.709208,1.54,0.709808
0.77,0,0,0.77,0.716549,1.54,0.71724
0.78,0,0,0.78,0.723819,1.54,0.724601
0.79,0,0,0.79,0.731017,1.54,0.731889
0.8,0,0,0.8,0.738141,1.54,0.739104
0.81,0,0,0.81,0.745192,1.54,0.746246
0.82,0,0,0.82,0.752168,1.54,0.753312
0.83,0,0,0.83,0.75907,1.54,0.760303
0.84,0,0,0.84,0.765896,1.54,0.767219
0.85,0,0,0.85,0.772647,1.54,0.774057
0.86,0,0,0.86,0.77932,1.54,0.780818
0.87,0,0,0.87,0.785917,1.54,0.787501
0.88,0,0,0.88,0.792436,1.54,0.794106
0.89,0,0,0.89,0.798877,1.54,0.80063
0.9,0,0,0.9,0.805239,1.54,0.807075
0.91,0,0,0.91,0.811521,1.54,0.813439
0.92,0,0,0.92,0.817724,1.54,0.819722
0.93,0,0,0.93,0.823846,1.54,0.825923
0.94,0,0,0.94,0.829888,1.54,0.832041
0.95,0,0,0.95,0.835848,1.54,0.838076
0.96,0,0,0.96,0.841726,1.54,0.844027
0.97,0,0,0.97,0.847522,1.54,0.849894
0.98,0,0,0.98,0.853235,1.54,0.855676
0.99,0,0,0.99,0.858864,1.54,0.861372
1,0,0,1,0.864409,1.54,0.866982
1.01,0,0,1.01,0.86987,1.54,0.872505
