Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00179897,4.41,-0
0.01,0,0,0.01,-0.0142762,4.41,-0.0125241
0.02,0,0,0.02,-0.0267528,4.41,-0.0250469
0.03,0,0,0.03,-0.039226,4.41,-0.0375672
0.04,0,0,0.04,-0.0516958,4.41,-0.0500838
0.05,0,0,0.05,-0.0641605,4.41,-0.0625954
0.06,0,0,0.06,-0.0766183,4.41,-0.0751007
0.07,0,0,0.07,-0.0890689,4.41,-0.0875985
0.08,0,0,0.08,-0.10151,4.41,-0.100088
0.09,0,0,0.09,-0.113941,4.41,-0.112567
0.1,0,0,0.1,-0.126361,4.41,-0.125034
0.11,0,0,0.11,-0.138767,4.41,-0.13749
0.12,0,0,0.12,-0.151159,4.41,-0.149931
0.13,0,0,0.13,-0.163537,4.41,-0.162358
0.14,0,0,0.14,-0.175898,4.41,-0.174768
0.15,0,0,0.15,-0.188243,4.41,-0.187161
0.16,0,0,0.16,-0.200567,4.41,-0.199535
0.17,0,0,0.17,-0.212873,4.41,-0.211889
0.18,0,0,0.18,-0.225158,4.41,-0.224222
0.19,0,0,0.19,-0.23742,4.41,-0.236532
0.2,0,0,0.2,-0.249658,4.41,-0.248819
0.21,0,0,0.21,-0.261873,4.41,-0.261081
0.22,0,0,0.22,-0.274062,4.41,-0.273317
0.23,0,0,0.23,-0.286224,4.41,-0.285526
0.24,0,0,0.24,-0.298358,4.41,-0.297706
0.25,0,0,0.25,-0.310463,4.41,-0.309856
0.26,0,0,0.26,-0.322538,4.41,-0.321975
0.27,0,0,0.27,-0.334581,4.41,-0.334062
0.28,0,0,0.28,-0.346591,4.41,-0.346116
0.29,0,0,0.29,-0.358568,4.41,-0.358135
0.3,0,0,0.3,-0.370509,4.41,-0.370118
0.31,0,0,0.31,-0.382414,4.41,-0.382064
0.32,0,0,0.32,-0.394282,4.41,-0.393972
0.33,0,0,0.33,-0.406112,4.41,-0.405841
0.34,0,0,0.34,-0.417901,4.41,-0.417669
0.35,0,0,0.35,-0.42965,4.41,-0.429455
0.36,0,0,0.36,-0.441357,4.41,-0.441199
0.37,0,0,0.37,-0.45302,4.41,-0.452898
0.38,0,0,0.38,-0.464639,4.41,-0.464552
0.39,0,0,0.39,-0.476213,4.41,-0.476159
0.4,0,0,0.4,-0.48774,4.41,-0.487719
0.41,0,0,0.41,-0.499218,4.41,-0.49923
0.42,0,0,0.42,-0.510649,4.41,-0.510691
0.43,0,0,0.43,-0.522028,4.41,-0.522101
0.44,0,0,0.44,-0.533358,4.41,-0.533459
0.45,0,0,0.45,-0.544634,4.41,-0.544764
0.46,0,0,0.46,-0.555857,4.41,-0.556014
0.47,0,0,0.47,-0.567025,4.41,-0.567208
0.48,0,0,0.48,-0.578139,4.41,-0.578346
0.49,0,0,0.49,-0.589195,4.41,-0.589426
0.5,0,0,0.5,-0.600194,4.41,-0.600447
0.51,0,0,0.51,-0.611133,4.41,-0.611408
0.52,0,0,0.52,-0.622013,4.41,-0.622307
0.53,0,0,0.53,-0.632831,4.41,-0.633145
0.54,0,0,0.54,-0.643588,4.41,-0.643919
0.55,0,0,0.55,-0.654281,4.41,-0.654629
0.56,0,0,0.56,-0.664912,4.41,-0.665273
0.57,0,0,0.57,-0.675474,4.41,-0.675851
0.58,0,0,0.58,-0.685973,4.41,-0.686361
0.59,0,0,0.59,-0.696403,4.41,-0.696803
0.6,0,0,0.6,-0.706766,4.41,-0.707175
0.61,0,0,0.61,-0.717058,4.41,-0.717476
0.62,0,0,0.62,-0.727282,4.41,-0.727706
0.63,0,0,0.63,-0.737432,4.41,-0.737862
0.64,0,0,0.64,-0.747511,4.41,-0.747945
0.65,0,0,0.65,-0.757517,4.41,-0.757953
0.66,0,0,0.66,-0.767447,4.41,-0.767886
0.67,0,0,0.67,-0.777304,4.41,-0.777741
0.68,0,0,0.68,-0.787084,4.41,-0.787519
0.69,0,0,0.69,-0.796786,4.41,-0.797218
0.7,0,0,0.7,-0.80641,4.41,-0.806837
0.71,0,0,0.71,-0.815955,4.41,-0.816376
0.72,0,0,0.72,-0.825421,4.41,-0.825833
0.73,0,0,0.73,-0.834804,4.41,-0.835207
0.74,0,0,0.74,-0.844107,4.41,-0.844498
0.75,0,0,0.75,-0.853325,4.41,-0.853704
0.76,0,0,0.76,-0.862461,4.41,-0.862825
0.77,0,0,0.77,-0.871512,4.41,-0.87186
0.78,0,0,0.78,-0.880477,4.41,-0.880808
0.79,0,0,0.79,-0.889355,4.41,-0.889667
0.8,0,0,0.8,-0.898145,4.41,-0.898438
0.81,0,0,0.81,-0.906848,4.41,-0.907119
0.82,0,0,0.82,-0.915461,4.41,-0.915709
0.83,0,0,0.83,-0.923984,4.41,-0.924207
0.84,0,0,0.84,-0.932417,4.41,-0.932613
0.85,0,0,0.85,-0.940757,4.41,-0.940926
0.86,0,0,0.86,-0.949005,4.41,-0.949144
0.87,0,0,0.87,-0.957158,4.41,-0.957268
0.88,0,0,0.88,-0.965217,4.41,-0.965296
0.89,0,0,0.89,-0.973183,4.41,-0.973228
0.9,0,0,0.9,-0.981051,4.41,-0.981062
0.91,0,0,0.91,-0.988823,4.41,-0.988798
0.92,0,0,0.92,-0.996497,4.41,-0.996435
0.93,0,0,0.93,-1.00407,4.41,-1.00397
0.94,0,0,0.94,-1.01155,4.41,-1.01141
0.95,0,0,0.95,-1.01893,4.41,-1.01875
0.96,0,0,0.96,-1.0262,4.41,-1.02598
0.97,0,0,0.97,-1.03338,4.41,-1.03311
0.98,0,0,0.98,-1.04045,4.41,-1.04014
0.99,0,0,0.99,-1.04742,4.41,-1.04706
1,0,0,1,-1.05428,4.41,-1.05388
1.01,0,0,1.01,-1.06104,4.41,-1.0606
1.02,0,0,1.02,-1.0677,4.41,-1.06721
1.03,0,0,1.03,-1.07425,4.41,-1.07371
1.04,0,0,1.04,-1.0807,4.41,-1.0801
1.05,0,0,1.05,-1.08703,4.41,-1.08639
1.06,0,0,1.06,-1.09326,4.41,-1.09256
1.07,0,0,1.07,-1.09938,4.41,-1.09863
1.08,0,0,1.08,-1.10539,4.41,-1.10459
1.09,0,0,1.09,-1.1113,4.41,-1.11044
1.1,0,0,1.1,-1.11709,4.41,-1.11617
1.11,0,0,1.11,-1.12277,4.41,-1.1218
1.12,0,0,1.12,-1.12834,4.41,-1.12731
1.13,0,0,1.13,-1.13379,4.41,-1.13271
1.14,0,0,1.14,-1.13914,4.41,-1.138
1.15,0,0,1.15,-1.14437,4.41,-1.14317
1.16,0,0,1.16,-1.14949,4.41,-1.14823
1.17,0,0,1.17,-1.15449,4.41,-1.15318
1.18,0,0,1.18,-1.15938,4.41,-1.158
1.19,0,0,1.19,-1.16415,4.41,-1.16272
1.2,0,0,1.2,-1.16881,4.41,-1.16731
1.21,0,0,1.21,-1.17335,4.41,-1.17179
1.22,0,0,1.22,-1.17778,4.41,-1.17616
1.23,0,0,1.23,-1.18208,4.41,-1.1804
1.24,0,0,1.24,-1.18627,4.41,-1.18453
1.25,0,0,1.25,-1.19035,4.41,-1.18854
1.26,0,0,1.26,-1.1943,4.41,-1.19243
1.27,0,0,1.27,-1.19813,4.41,-1.1962
