Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00175865,2.11,0
0.01,0,0,0.01,0.00177083,2.11,0.00344659
0.02,0,0,0.02,0.00530063,2.11,0.00689284
0.03,0,0,0.03,0.00883029,2.11,0.0103384
0.04,0,0,0.04,0.0123589,2.11,0.0137829
0.05,0,0,0.05,0.0158866,2.11,0.0172261
0.06,0,0,0.06,0.0194124,2.11,0.0206675
0.07,0,0,0.07,0.0229361,2.11,0.0241069
0.08,0,0,0.08,0.0264573,2.11,0.0275438
0.09,0,0,0.09,0.0299756,2.11,0.030978
0.1,0,0,0.1,0.0334899,2.11,0.0344091
0.11,0,0,0.11,0.0370009,2.11,0.0378367
0.12,0,0,0.12,0.0405073,2.11,0.0412606
0.13,0,0,0.13,0.0440088,2.11,0.0446804
0.14,0,0,0.14,0.0475054,2.11,0.0480956
0.15,0,0,0.15,0.0509962,2.11,0.0515061
0.16,0,0,0.16,0.054481,2.11,0.0549114
0.17,0,0,0.17,0.0579594,2.11,0.0583112
0.18,0,0,0.18,0.0614312,2.11,0.0617052
0.19,0,0,0.19,0.0648955,2.11,0.0650931
0.2,0,0,0.2,0.0683526,2.11,0.0684744
0.21,0,0,0.21,0.0718016,2.11,0.0718488
0.22,0,0,0.22,0.0752421,2.11,0.0752161
0.23,0,0,0.23,0.0786738,2.11,0.0785759
0.24,0,0,0.24,0.0820965,2.11,0.0819278
0.25,0,0,0.25,0.0855098,2.11,0.0852715
0.26,0,0,0.26,0.0889128,2.11,0.0886067
0.27,0,0,0.27,0.0923054,2.11,0.091933
0.28,0,0,0.28,0.0956876,2.11,0.0952501
0.29,0,0,0.29,0.099059,2.11,0.0985577
0.3,0,0,0.3,0.102419,2.11,0.101855
0.31,0,0,0.31,0.105767,2.11,0.105143
0.32,0,0,0.32,0.109102,2.11,0.10842
0.33,0,0,0.33,0.112425,2.11,0.111686
0.34,0,0,0.34,0.115735,2.11,0.114941
0.35,0,0,0.35,0.119031,2.11,0.118185
0.36,0,0,0.36,0.122315,2.11,0.121417
0.37,0,0,0.37,0.125583,2.11,0.124636
