Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00156728,8.57,0
0.01,0,0,0.01,-0.000467664,8.57,0.000980375
0.02,0,0,0.02,0.000629971,8.57,0.00196065
0.03,0,0,0.03,0.00172769,8.57,0.00294073
0.04,0,0,0.04,0.00282402,8.57,0.00392052
0.05,0,0,0.05,0.00391803,8.57,0.00489992
0.06,0,0,0.06,0.00501024,8.57,0.00587882
0.07,0,0,0.07,0.00610142,8.57,0.00685714
0.08,0,0,0.08,0.00718979,8.57,0.00783477
0.09,0,0,0.09,0.00827566,8.57,0.00881162
0.1,0,0,0.1,0.00935979,8.57,0.00978758
0.11,0,0,0.11,0.0104403,8.57,0.0107626
0.12,0,0,0.12,0.0115186,8.57,0.0117365
0.13,0,0,0.13,0.0125928,8.57,0.0127092
0.14,0,0,0.14,0.0136648,8.57,0.0136807
0.15,0,0,0.15,0.014732,8.57,0.0146508
0.16,0,0,0.16,0.0157965,8.57,0.0156194
0.17,0,0,0.17,0.0168567,8.57,0.0165865
0.18,0,0,0.18,0.0179128,8.57,0.0175519
0.19,0,0,0.19,0.0189648,8.57,0.0185156
0.2,0,0,0.2,0.0200118,8.57,0.0194774
0.21,0,0,0.21,0.0210545,8.57,0.0204372
0.22,0,0,0.22,0.0220926,8.57,0.021395
0.23,0,0,0.23,0.0231255,8.57,0.0223507
0.24,0,0,0.24,0.0241527,8.57,0.0233042
0.25,0,0,0.25,0.0251761,8.57,0.0242553
0.26,0,0,0.26,0.0261927,8.57,0.025204
0.27,0,0,0.27,0.0272042,8.57,0.0261501
0.28,0,0,0.28,0.0282099,8.57,0.0270937
0.29,0,0,0.29,0.0292092,8.57,0.0280345
0.3,0,0,0.3,0.0302026,8.57,0.0289726
0.31,0,0,0.31,0.0311905,8.57,0.0299077
0.32,0,0,0.32,0.0321723,8.57,0.0308398
0.33,0,0,0.33,0.0331461,8.57,0.0317689
0.34,0,0,0.34,0.0341136,8.57,0.0326948
0.35,0,0,0.35,0.0350745,8.57,0.0336174
0.36,0,0,0.36,0.0360297,8.57,0.0345367
0.37,0,0,0.37,0.0369773,8.57,0.0354525
0.38,0,0,0.38,0.037917,8.57,0.0363647
0.39,0,0,0.39,0.0388507,8.57,0.0372734
0.4,0,0,0.4,0.0397757,8.57,0.0381782
0.41,0,0,0.41,0.0406949,8.57,0.0390793
0.42,0,0,0.42,0.0416058,8.57,0.0399765
0.43,0,0,0.43,0.0425085,8.57,0.0408697
0.44,0,0,0.44,0.043404,8.57,0.0417587
0.45,0,0,0.45,0.0442932,8.57,0.0426437
0.46,0,0,0.46,0.0451719,8.57,0.0435243
0.47,0,0,0.47,0.0460448,8.57,0.0444006
0.48,0,0,0.48,0.0469094,8.57,0.0452724
0.49,0,0,0.49,0.0477662,8.57,0.0461398
0.5,0,0,0.5,0.048615,8.57,0.0470025
0.51,0,0,0.51,0.0494556,8.57,0.0478605
0.52,0,0,0.52,0.0502873,8.57,0.0487137
0.53,0,0,0.53,0.0511116,8.57,0.0495621
0.54,0,0,0.54,0.0519271,8.57,0.0504055
0.55,0,0,0.55,0.0527347,8.57,0.0512438
0.56,0,0,0.56,0.0535336,8.57,0.052077
0.57,0,0,0.57,0.0543257,8.57,0.0529051
0.58,0,0,0.58,0.0551079,8.57,0.0537278
0.59,0,0,0.59,0.0558834,8.57,0.0545452
0.6,0,0,0.6,0.0566488,8.57,0.0553571
0.61,0,0,0.61,0.057407,8.57,0.0561634
0.62,0,0,0.62,0.0581555,8.57,0.0569642
0.63,0,0,0.63,0.0588958,8.57,0.0577593
0.64,0,0,0.64,0.0596287,8.57,0.0585485
0.65,0,0,0.65,0.0603531,8.57,0.059332
0.66,0,0,0.66,0.0610678,8.57,0.0601095
0.67,0,0,0.67,0.0617752,8.57,0.0608809
0.68,0,0,0.68,0.0624739,8.57,0.0616463
0.69,0,0,0.69,0.0631642,8.57,0.0624056
0.7,0,0,0.7,0.0638464,8.57,0.0631586
0.71,0,0,0.71,0.0645189,8.57,0.0639052
0.72,0,0,0.72,0.0651841,8.57,0.0646455
0.73,0,0,0.73,0.0658404,8.57,0.0653793
0.74,0,0,0.74,0.0664867,8.57,0.0661066
0.75,0,0,0.75,0.067126,8.57,0.0668273
0.76,0,0,0.76,0.0677575,8.57,0.0675413
0.77,0,0,0.77,0.0683789,8.57,0.0682485
0.78,0,0,0.78,0.0689934,8.57,0.0689489
0.79,0,0,0.79,0.0695999,8.57,0.0696424
0.8,0,0,0.8,0.0701966,8.57,0.070329
0.81,0,0,0.81,0.0707845,8.57,0.0710085
0.82,0,0,0.82,0.0713643,8.57,0.0716809
0.83,0,0,0.83,0.0719366,8.57,0.0723462
0.84,0,0,0.84,0.0724994,8.57,0.0730042
0.85,0,0,0.85,0.0730546,8.57,0.0736549
0.86,0,0,0.86,0.0736002,8.57,0.0742982
0.87,0,0,0.87,0.0741371,8.57,0.0749342
0.88,0,0,0.88,0.074667,8.57,0.0755626
0.89,0,0,0.89,0.0751878,8.57,0.0761835
0.9,0,0,0.9,0.0756995,8.57,0.0767967
0.91,0,0,0.91,0.0762039,8.57,0.0774023
0.92,0,0,0.92,0.0767001,8.57,0.0780001
0.93,0,0,0.93,0.0771868,8.57,0.0785901
0.94,0,0,0.94,0.0776638,8.57,0.0791723
0.95,0,0,0.95,0.0781343,8.57,0.0797466
0.96,0,0,0.96,0.0785952,8.57,0.0803128
0.97,0,0,0.97,0.0790477,8.57,0.0808711
0.98,0,0,0.98,0.0794927,8.57,0.0814213
0.99,0,0,0.99,0.0799291,8.57,0.0819633
1,0,0,1,0.0803563,8.57,0.0824971
1.01,0,0,1.01,0.080775,8.57,0.0830227
1.02,0,0,1.02,0.0811865,8.57,0.0835399
1.03,0,0,1.03,0.0815888,8.57,0.0840489
1.04,0,0,1.04,0.0819808,8.57,0.0845494
1.05,0,0,1.05,0.0823663,8.57,0.0850414
1.06,0,0,1.06,0.0827428,8.57,0.085525
1.07,0,0,1.07,0.0831105,8.57,0.086
1.08,0,0,1.08,0.0834704,8.57,0.0864664
1.09,0,0,1.09,0.0838213,8.57,0.0869242
1.1,0,0,1.1,0.0841644,8.57,0.0873732
1.11,0,0,1.11,0.0844976,8.57,0.0878135
1.12,0,0,1.12,0.0848243,8.57,0.0882451
1.13,0,0,1.13,0.0851412,8.57,0.0886678
1.14,0,0,1.14,0.0854496,8.57,0.0890817
1.15,0,0,1.15,0.0857497,8.57,0.0894866
1.16,0,0,1.16,0.0860414,8.57,0.0898826
1.17,0,0,1.17,0.0863245,8.57,0.0902696
1.18,0,0,1.18,0.0865998,8.57,0.0906476
1.19,0,0,1.19,0.0868667,8.57,0.0910165
1.2,0,0,1.2,0.087123,8.57,0.0913763
1.21,0,0,1.21,0.0873749,8.57,0.091727
1.22,0,0,1.22,0.0876166,8.57,0.0920685
1.23,0,0,1.23,0.0878482,8.57,0.0924008
1.24,0,0,1.24,0.0880735,8.57,0.0927239
1.25,0,0,1.25,0.0882895,8.57,0.0930376
1.26,0,0,1.26,0.0884979,8.57,0.0933421
1.27,0,0,1.27,0.0886969,8.57,0.0936373
1.28,0,0,1.28,0.0888896,8.57,0.0939231
1.29,0,0,1.29,0.0890749,8.57,0.0941995
1.3,0,0,1.3,0.089248,8.57,0.0944664
1.31,0,0,1.31,0.0894154,8.57,0.094724
1.32,0,0,1.32,0.0895757,8.57,0.094972
1.33,0,0,1.33,0.0897269,8.57,0.0952106
1.34,0,0,1.34,0.0898693,8.57,0.0954396
1.35,0,0,1.35,0.090003,8.57,0.0956591
1.36,0,0,1.36,0.0901299,8.57,0.095869
1.37,0,0,1.37,0.0902489,8.57,0.0960694
1.38,0,0,1.38,0.0903588,8.57,0.0962601
1.39,0,0,1.39,0.0904637,8.57,0.0964412
1.4,0,0,1.4,0.0905585,8.57,0.0966127
1.41,0,0,1.41,0.0906456,8.57,0.0967745
1.42,0,0,1.42,0.0907235,8.57,0.0969266
1.43,0,0,1.43,0.0907964,8.57,0.097069
1.44,0,0,1.44,0.0908606,8.57,0.0972017
1.45,0,0,1.45,0.0909157,8.57,0.0973247
1.46,0,0,1.46,0.0909648,8.57,0.097438
1.47,0,0,1.47,0.0910067,8.57,0.0975415
1.48,0,0,1.48,0.0910393,8.57,0.0976353
1.49,0,0,1.49,0.091065,8.57,0.0977193
1.5,0,0,1.5,0.091083,8.57,0.0977936
1.51,0,0,1.51,0.0910949,8.57,0.097858
1.52,0,0,1.52,0.0910973,8.57,0.0979127
1.53,0,0,1.53,0.0910922,8.57,0.0979576
1.54,0,0,1.54,0.091081,8.57,0.0979927
1.55,0,0,1.55,0.0910625,8.57,0.098018
1.56,0,0,1.56,0.0910365,8.57,0.0980334
1.57,0,0,1.57,0.091003,8.57,0.0980391
1.58,0,0,1.58,0.0909621,8.57,0.098035
1.59,0,0,1.59,0.0909126,8.57,0.0980211
1.6,0,0,1.6,0.0908572,8.57,0.0979974
1.61,0,0,1.61,0.090793,8.57,0.0979638
1.62,0,0,1.62,0.0907227,8.57,0.0979205
1.63,0,0,1.63,0.090646,8.57,0.0978674
1.64,0,0,1.64,0.0905615,8.57,0.0978045
1.65,0,0,1.65,0.0904712,8.57,0.0977318
1.66,0,0,1.66,0.09037,8.57,0.0976494
1.67,0,0,1.67,0.0902653,8.57,0.0975571
1.68,0,0,1.68,0.0901509,8.57,0.0974552
1.69,0,0,1.69,0.0900306,8.57,0.0973434
1.7,0,0,1.7,0.0899018,8.57,0.097222
1.71,0,0,1.71,0.0897694,8.57,0.0970908
1.72,0,0,1.72,0.0896254,8.57,0.0969499
1.73,0,0,1.73,0.0894775,8.57,0.0967993
1.74,0,0,1.74,0.0893188,8.57,0.0966391
1.75,0,0,1.75,0.0891561,8.57,0.0964691
1.76,0,0,1.76,0.0889862,8.57,0.0962896
1.77,0,0,1.77,0.0888081,8.57,0.0961004
1.78,0,0,1.78,0.0886232,8.57,0.0959016
1.79,0,0,1.79,0.0884312,8.57,0.0956932
1.8,0,0,1.8,0.0882303,8.57,0.0954752
1.81,0,0,1.81,0.0880234,8.57,0.0952477
1.82,0,0,1.82,0.0878103,8.57,0.0950106
1.83,0,0,1.83,0.0875883,8.57,0.0947641
1.84,0,0,1.84,0.0873575,8.57,0.0945081
1.85,0,0,1.85,0.0871215,8.57,0.0942426
1.86,0,0,1.86,0.0868783,8.57,0.0939677
1.87,0,0,1.87,0.0866262,8.57,0.0936834
1.88,0,0,1.88,0.0863665,8.57,0.0933898
1.89,0,0,1.89,0.086099,8.57,0.0930868
1.9,0,0,1.9,0.0858266,8.57,0.0927745
1.91,0,0,1.91,0.0855458,8.57,0.0924529
1.92,0,0,1.92,0.0852557,8.57,0.092122
1.93,0,0,1.93,0.0849579,8.57,0.091782
1.94,0,0,1.94,0.0846529,8.57,0.0914328
1.95,0,0,1.95,0.0843399,8.57,0.0910744
1.96,0,0,1.96,0.0840193,8.57,0.090707
1.97,0,0,1.97,0.0836917,8.57,0.0903304
1.98,0,0,1.98,0.0833545,8.57,0.0899448
1.99,0,0,1.99,0.0830107,8.57,0.0895503
2,0,0,2,0.0826564,8.57,0.0891467
2.01,0,0,2.01,0.0822953,8.57,0.0887343
2.02,0,0,2.02,0.0819261,8.57,0.088313
2.03,0,0,2.03,0.0815492,8.57,0.0878829
2.04,0,0,2.04,0.081162,8.57,0.0874439
2.05,0,0,2.05,0.0807682,8.57,0.0869963
2.06,0,0,2.06,0.080365,8.57,0.0865399
2.07,0,0,2.07,0.0799554,8.57,0.0860749
2.08,0,0,2.08,0.079534,8.57,0.0856012
2.09,0,0,2.09,0.0791056,8.57,0.085119
2.1,0,0,2.1,0.078669,8.57,0.0846283
2.11,0,0,2.11,0.078222,8.57,0.0841291
2.12,0,0,2.12,0.0777676,8.57,0.0836216
2.13,0,0,2.13,0.0773035,8.57,0.0831056
2.14,0,0,2.14,0.0768301,8.57,0.0825814
2.15,0,0,2.15,0.0763485,8.57,0.0820488
2.16,0,0,2.16,0.0758553,8.57,0.0815081
2.17,0,0,2.17,0.0753546,8.57,0.0809593
2.18,0,0,2.18,0.0748451,8.57,0.0804023
2.19,0,0,2.19,0.0743262,8.57,0.0798373
2.2,0,0,2.2,0.0737994,8.57,0.0792643
2.21,0,0,2.21,0.0732599,8.57,0.0786834
2.22,0,0,2.22,0.0727125,8.57,0.0780946
2.23,0,0,2.23,0.0721568,8.57,0.077498
