Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.000357478,1.94,0
0.01,0,0,0.01,0.00546054,1.94,0.00571733
0.02,0,0,0.02,0.0112775,1.94,0.0114341
0.03,0,0,0.03,0.0170927,1.94,0.0171497
0.04,0,0,0.04,0.0229051,1.94,0.0228636
0.05,0,0,0.05,0.0287141,1.94,0.0285752
0.06,0,0,0.06,0.0345192,1.94,0.0342839
0.07,0,0,0.07,0.040319,1.94,0.0399893
0.08,0,0,0.08,0.0461134,1.94,0.0456906
0.09,0,0,0.09,0.0519016,1.94,0.0513874
0.1,0,0,0.1,0.057683,1.94,0.057079
0.11,0,0,0.11,0.0634567,1.94,0.0627649
0.12,0,0,0.12,0.0692224,1.94,0.0684445
0.13,0,0,0.13,0.074979,1.94,0.0741173
0.14,0,0,0.14,0.0807263,1.94,0.0797827
0.15,0,0,0.15,0.0864632,1.94,0.0854401
0.16,0,0,0.16,0.0921899,1.94,0.0910889
0.17,0,0,0.17,0.0979048,1.94,0.0967287
0.18,0,0,0.18,0.103608,1.94,0.102359
0.19,0,0,0.19,0.109298,1.94,0.107979
0.2,0,0,0.2,0.114976,1.94,0.113588
0.21,0,0,0.21,0.120639,1.94,0.119185
0.22,0,0,0.22,0.126289,1.94,0.124771
0.23,0,0,0.23,0.131923,1.94,0.130344
0.24,0,0,0.24,0.137542,1.94,0.135905
0.25,0,0,0.25,0.143144,1.94,0.141451
0.26,0,0,0.26,0.14873,1.94,0.146984
0.27,0,0,0.27,0.154299,1.94,0.152502
0.28,0,0,0.28,0.15985,1.94,0.158004
0.29,0,0,0.29,0.165382,1.94,0.163491
0.3,0,0,0.3,0.170896,1.94,0.168961
0.31,0,0,0.31,0.176389,1.94,0.174415
0.32,0,0,0.32,0.181863,1.94,0.179851
0.33,0,0,0.33,0.187316,1.94,0.185269
0.34,0,0,0.34,0.192748,1.94,0.190669
0.35,0,0,0.35,0.198158,1.94,0.196049
0.36,0,0,0.36,0.203546,1.94,0.20141
0.37,0,0,0.37,0.208911,1.94,0.206751
0.38,0,0,0.38,0.214253,1.94,0.212071
0.39,0,0,0.39,0.21957,1.94,0.21737
0.4,0,0,0.4,0.224864,1.94,0.222647
0.41,0,0,0.41,0.230132,1.94,0.227902
0.42,0,0,0.42,0.235375,1.94,0.233134
0.43,0,0,0.43,0.240592,1.94,0.238343
0.44,0,0,0.44,0.245782,1.94,0.243528
0.45,0,0,0.45,0.250945,1.94,0.248688
0.46,0,0,0.46,0.256081,1.94,0.253824
0.47,0,0,0.47,0.261189,1.94,0.258934
0.48,0,0,0.48,0.266268,1.94,0.264019
0.49,0,0,0.49,0.271318,1.94,0.269077
0.5,0,0,0.5,0.276339,1.94,0.274108
0.51,0,0,0.51,0.28133,1.94,0.279112
0.52,0,0,0.52,0.28629,1.94,0.284087
0.53,0,0,0.53,0.291219,1.94,0.289035
0.54,0,0,0.54,0.296118,1.94,0.293953
0.55,0,0,0.55,0.300984,1.94,0.298842
0.56,0,0,0.56,0.305818,1.94,0.303702
0.57,0,0,0.57,0.310619,1.94,0.30853
0.58,0,0,0.58,0.315388,1.94,0.313328
0.59,0,0,0.59,0.320122,1.94,0.318095
0.6,0,0,0.6,0.324822,1.94,0.32283
0.61,0,0,0.61,0.329488,1.94,0.327532
0.62,0,0,0.62,0.334119,1.94,0.332202
0.63,0,0,0.63,0.338714,1.94,0.336839
0.64,0,0,0.64,0.343274,1.94,0.341442
0.65,0,0,0.65,0.347797,1.94,0.346011
0.66,0,0,0.66,0.352284,1.94,0.350545
0.67,0,0,0.67,0.356734,1.94,0.355044
0.68,0,0,0.68,0.361146,1.94,0.359507
0.69,0,0,0.69,0.365521,1.94,0.363935
0.7,0,0,0.7,0.369857,1.94,0.368326
0.71,0,0,0.71,0.374155,1.94,0.372681
0.72,0,0,0.72,0.378413,1.94,0.376998
0.73,0,0,0.73,0.382632,1.94,0.381277
0.74,0,0,0.74,0.386811,1.94,0.385519
0.75,0,0,0.75,0.39095,1.94,0.389722
0.76,0,0,0.76,0.395049,1.94,0.393885
0.77,0,0,0.77,0.399106,1.94,0.39801
0.78,0,0,0.78,0.403123,1.94,0.402094
