Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.0018422,2.95,-0
0.01,0,0,0.01,-0.00985274,2.95,-0.00791266
0.02,0,0,0.02,-0.0178618,2.95,-0.0158245
0.03,0,0,0.03,-0.025869,2.95,-0.0237348
0.04,0,0,0.04,-0.0338731,2.95,-0.0316427
0.05,0,0,0.05,-0.0418733,2.95,-0.0395475
0.06,0,0,0.06,-0.0498688,2.95,-0.0474483
0.07,0,0,0.07,-0.057859,2.95,-0.0553443
0.08,0,0,0.08,-0.0658423,2.95,-0.0632349
0.09,0,0,0.09,-0.0738191,2.95,-0.0711191
0.1,0,0,0.1,-0.0817873,2.95,-0.0789961
0.11,0,0,0.11,-0.0897468,2.95,-0.0868653
0.12,0,0,0.12,-0.0976958,2.95,-0.0947258
0.13,0,0,0.13,-0.105634,2.95,-0.102577
0.14,0,0,0.14,-0.113562,2.95,-0.110418
0.15,0,0,0.15,-0.121476,2.95,-0.118247
0.16,0,0,0.16,-0.129378,2.95,-0.126065
0.17,0,0,0.17,-0.137265,2.95,-0.133871
0.18,0,0,0.18,-0.145137,2.95,-0.141662
0.19,0,0,0.19,-0.152993,2.95,-0.14944
0.2,0,0,0.2,-0.160833,2.95,-0.157203
0.21,0,0,0.21,-0.168655,2.95,-0.16495
0.22,0,0,0.22,-0.176458,2.95,-0.172681
0.23,0,0,0.23,-0.184242,2.95,-0.180394
0.24,0,0,0.24,-0.192007,2.95,-0.188089
0.25,0,0,0.25,-0.19975,2.95,-0.195766
0.26,0,0,0.26,-0.207471,2.95,-0.203423
0.27,0,0,0.27,-0.21517,2.95,-0.211059
0.28,0,0,0.28,-0.222845,2.95,-0.218675
0.29,0,0,0.29,-0.230496,2.95,-0.226268
0.3,0,0,0.3,-0.238122,2.95,-0.233839
0.31,0,0,0.31,-0.245721,2.95,-0.241387
0.32,0,0,0.32,-0.253294,2.95,-0.24891
0.33,0,0,0.33,-0.26084,2.95,-0.256409
0.34,0,0,0.34,-0.268357,2.95,-0.263882
0.35,0,0,0.35,-0.275846,2.95,-0.271328
0.36,0,0,0.36,-0.283304,2.95,-0.278747
0.37,0,0,0.37,-0.290732,2.95,-0.286139
0.38,0,0,0.38,-0.298128,2.95,-0.293502
0.39,0,0,0.39,-0.305492,2.95,-0.300835
0.4,0,0,0.4,-0.312823,2.95,-0.308139
0.41,0,0,0.41,-0.320121,2.95,-0.315411
0.42,0,0,0.42,-0.327384,2.95,-0.322653
0.43,0,0,0.43,-0.334611,2.95,-0.329861
0.44,0,0,0.44,-0.341804,2.95,-0.337037
0.45,0,0,0.45,-0.34896,2.95,-0.344179
0.46,0,0,0.46,-0.356078,2.95,-0.351287
0.47,0,0,0.47,-0.363158,2.95,-0.35836
0.48,0,0,0.48,-0.3702,2.95,-0.365396
0.49,0,0,0.49,-0.377202,2.95,-0.372397
0.5,0,0,0.5,-0.384164,2.95,-0.37936
0.51,0,0,0.51,-0.391086,2.95,-0.386285
0.52,0,0,0.52,-0.397966,2.95,-0.393171
0.53,0,0,0.53,-0.404804,2.95,-0.400018
0.54,0,0,0.54,-0.411599,2.95,-0.406825
0.55,0,0,0.55,-0.41835,2.95,-0.413592
0.56,0,0,0.56,-0.425058,2.95,-0.420317
0.57,0,0,0.57,-0.431721,2.95,-0.427
0.58,0,0,0.58,-0.438339,2.95,-0.43364
0.59,0,0,0.59,-0.44491,2.95,-0.440237
0.6,0,0,0.6,-0.451436,2.95,-0.44679
0.61,0,0,0.61,-0.457914,2.95,-0.453298
0.62,0,0,0.62,-0.464344,2.95,-0.459761
0.63,0,0,0.63,-0.470725,2.95,-0.466178
0.64,0,0,0.64,-0.477057,2.95,-0.472549
0.65,0,0,0.65,-0.483339,2.95,-0.478872
0.66,0,0,0.66,-0.489572,2.95,-0.485147
0.67,0,0,0.67,-0.495754,2.95,-0.491374
0.68,0,0,0.68,-0.501884,2.95,-0.497551
0.69,0,0,0.69,-0.507962,2.95,-0.503679
0.7,0,0,0.7,-0.513988,2.95,-0.509756
0.71,0,0,0.71,-0.51996,2.95,-0.515783
