Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00126965,0.55,0
0.01,0,0,0.01,0.0124231,0.55,0.0137519
0.02,0,0,0.02,0.0261155,0.55,0.0275024
0.03,0,0,0.03,0.0398061,0.55,0.0412502
0.04,0,0,0.04,0.0534935,0.55,0.0549938
0.05,0,0,0.05,0.0671765,0.55,0.0687319
0.06,0,0,0.06,0.0808536,0.55,0.0824632
0.07,0,0,0.07,0.0945236,0.55,0.0961862
0.08,0,0,0.08,0.108185,0.55,0.1099
0.09,0,0,0.09,0.121836,0.55,0.123602
0.1,0,0,0.1,0.135476,0.55,0.137292
0.11,0,0,0.11,0.149104,0.55,0.150968
0.12,0,0,0.12,0.162718,0.55,0.16463
0.13,0,0,0.13,0.176317,0.55,0.178274
0.14,0,0,0.14,0.189899,0.55,0.191901
0.15,0,0,0.15,0.203464,0.55,0.205509
0.16,0,0,0.16,0.21701,0.55,0.219096
0.17,0,0,0.17,0.230536,0.55,0.232662
0.18,0,0,0.18,0.24404,0.55,0.246204
0.19,0,0,0.19,0.257522,0.55,0.259721
0.2,0,0,0.2,0.270979,0.55,0.273212
0.21,0,0,0.21,0.284412,0.55,0.286676
0.22,0,0,0.22,0.297818,0.55,0.300112
0.23,0,0,0.23,0.311196,0.55,0.313517
0.24,0,0,0.24,0.324545,0.55,0.326891
0.25,0,0,0.25,0.337863,0.55,0.340233
0.26,0,0,0.26,0.35115,0.55,0.35354
0.27,0,0,0.27,0.364405,0.55,0.366812
0.28,0,0,0.28,0.377625,0.55,0.380048
0.29,0,0,0.29,0.390809,0.55,0.393245
0.3,0,0,0.3,0.403957,0.55,0.406403
0.31,0,0,0.31,0.417067,0.55,0.41952
0.32,0,0,0.32,0.430138,0.55,0.432596
0.33,0,0,0.33,0.443168,0.55,0.445628
0.34,0,0,0.34,0.456156,0.55,0.458615
0.35,0,0,0.35,0.469101,0.55,0.471557
0.36,0,0,0.36,0.482002,0.55,0.484452
0.37,0,0,0.37,0.494857,0.55,0.497298
0.38,0,0,0.38,0.507665,0.55,0.510094
0.39,0,0,0.39,0.520424,0.55,0.52284
0.4,0,0,0.4,0.533135,0.55,0.535533
0.41,0,0,0.41,0.545794,0.55,0.548172
0.42,0,0,0.42,0.5584,0.55,0.560757
0.43,0,0,0.43,0.570954,0.55,0.573286
0.44,0,0,0.44,0.583452,0.55,0.585757
0.45,0,0,0.45,0.595895,0.55,0.59817
0.46,0,0,0.46,0.60828,0.55,0.610523
0.47,0,0,0.47,0.620606,0.55,0.622815
0.48,0,0,0.48,0.632872,0.55,0.635044
0.49,0,0,0.49,0.645077,0.55,0.64721
0.5,0,0,0.5,0.65722,0.55,0.659312
0.51,0,0,0.51,0.669298,0.55,0.671347
0.52,0,0,0.52,0.681311,0.55,0.683315
0.53,0,0,0.53,0.693258,0.55,0.695215
0.54,0,0,0.54,0.705137,0.55,0.707046
0.55,0,0,0.55,0.716947,0.55,0.718806
0.56,0,0,0.56,0.728687,0.55,0.730493
0.57,0,0,0.57,0.740355,0.55,0.742108
0.58,0,0,0.58,0.75195,0.55,0.753649
0.59,0,0,0.59,0.763471,0.55,0.765114
0.6,0,0,0.6,0.774917,0.55,0.776503
0.61,0,0,0.61,0.786285,0.55,0.787814
0.62,0,0,0.62,0.797577,0.55,0.799046
0.63,0,0,0.63,0.808789,0.55,0.810199
0.64,0,0,0.64,0.81992,0.55,0.82127
0.65,0,0,0.65,0.830971,0.55,0.832259
0.66,0,0,0.66,0.841938,0.55,0.843166
0.67,0,0,0.67,0.852822,0.55,0.853987
0.68,0,0,0.68,0.863621,0.55,0.864724
0.69,0,0,0.69,0.874333,0.55,0.875373
0.7,0,0,0.7,0.884957,0.55,0.885936
0.71,0,0,0.71,0.895493,0.55,0.896409
0.72,0,0,0.72,0.90594,0.55,0.906794
0.73,0,0,0.73,0.916295,0.55,0.917087
0.74,0,0,0.74,0.926558,0.55,0.927289
0.75,0,0,0.75,0.936728,0.55,0.937398
0.76,0,0,0.76,0.946804,0.55,0.947413
0.77,0,0,0.77,0.956785,0.55,0.957333
0.78,0,0,0.78,0.966669,0.55,0.967158
0.79,0,0,0.79,0.976456,0.55,0.976886
0.8,0,0,0.8,0.986144,0.55,0.986517
0.81,0,0,0.81,0.995732,0.55,0.996048
0.82,0,0,0.82,1.00522,0.55,1.00548
0.83,0,0,0.83,1.01461,0.55,1.01481
0.84,0,0,0.84,1.02389,0.55,1.02404
0.85,0,0,0.85,1.03307,0.55,1.03317
0.86,0,0,0.86,1.04215,0.55,1.04219
0.87,0,0,0.87,1.05112,0.55,1.05111
0.88,0,0,0.88,1.05998,0.55,1.05993
0.89,0,0,0.89,1.06874,0.55,1.06864
0.9,0,0,0.9,1.07738,0.55,1.07724
0.91,0,0,0.91,1.08592,0.55,1.08573
0.92,0,0,0.92,1.09435,0.55,1.09412
0.93,0,0,0.93,1.10267,0.55,1.1024
0.94,0,0,0.94,1.11087,0.55,1.11056
0.95,0,0,0.95,1.11897,0.55,1.11862
0.96,0,0,0.96,1.12695,0.55,1.12656
0.97,0,0,0.97,1.13481,0.55,1.13439
0.98,0,0,0.98,1.14256,0.55,1.14211
0.99,0,0,0.99,1.1502,0.55,1.14971
1,0,0,1,1.15772,0.55,1.1572
1.01,0,0,1.01,1.16512,0.55,1.16457
1.02,0,0,1.02,1.1724,0.55,1.17183
1.03,0,0,1.03,1.17956,0.55,1.17897
1.04,0,0,1.04,1.18661,0.55,1.18599
1.05,0,0,1.05,1.19353,0.55,1.19289
1.06,0,0,1.06,1.20033,0.55,1.19967
1.07,0,0,1.07,1.20702,0.55,1.20634
1.08,0,0,1.08,1.21357,0.55,1.21288
1.09,0,0,1.09,1.22001,0.55,1.2193
1.1,0,0,1.1,1.22632,0.55,1.2256
1.11,0,0,1.11,1.23251,0.55,1.23178
1.12,0,0,1.12,1.23858,0.55,1.23783
1.13,0,0,1.13,1.24452,0.55,1.24376
1.14,0,0,1.14,1.25033,0.55,1.24956
1.15,0,0,1.15,1.25602,0.55,1.25524
1.16,0,0,1.16,1.26158,0.55,1.2608
1.17,0,0,1.17,1.26701,0.55,1.26623
1.18,0,0,1.18,1.27232,0.55,1.27153
1.19,0,0,1.19,1.27749,0.55,1.2767
1.2,0,0,1.2,1.28254,0.55,1.28175
1.21,0,0,1.21,1.28746,0.55,1.28667
1.22,0,0,1.22,1.29225,0.55,1.29146
1.23,0,0,1.23,1.29691,0.55,1.29612
1.24,0,0,1.24,1.30144,0.55,1.30065
1.25,0,0,1.25,1.30583,0.55,1.30505
1.26,0,0,1.26,1.3101,0.55,1.30933
1.27,0,0,1.27,1.31423,0.55,1.31347
1.28,0,0,1.28,1.31824,0.55,1.31747
1.29,0,0,1.29,1.3221,0.55,1.32135
1.3,0,0,1.3,1.32584,0.55,1.3251
1.31,0,0,1.31,1.32944,0.55,1.32871
1.32,0,0,1.32,1.33291,0.55,1.33219
