Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.000198823,1.92,0
0.01,0,0,0.01,0.00587701,1.92,0.00597486
0.02,0,0,0.02,0.0119517,1.92,0.0119491
0.03,0,0,0.03,0.0180244,1.92,0.0179222
0.04,0,0,0.04,0.0240941,1.92,0.0238935
0.05,0,0,0.05,0.0301598,1.92,0.0298623
0.06,0,0,0.06,0.0362214,1.92,0.0358282
0.07,0,0,0.07,0.0422779,1.92,0.0417906
0.08,0,0,0.08,0.0483287,1.92,0.0477487
0.09,0,0,0.09,0.0543726,1.92,0.0537021
0.1,0,0,0.1,0.0604094,1.92,0.05965
0.11,0,0,0.11,0.0664382,1.92,0.0655921
0.12,0,0,0.12,0.0724585,1.92,0.0715275
0.13,0,0,0.13,0.0784693,1.92,0.0774559
0.14,0,0,0.14,0.0844705,1.92,0.0833764
0.15,0,0,0.15,0.0904609,1.92,0.0892887
0.16,0,0,0.16,0.0964401,1.92,0.095192
0.17,0,0,0.17,0.102408,1.92,0.101086
0.18,0,0,0.18,0.108362,1.92,0.106969
0.19,0,0,0.19,0.114304,1.92,0.112842
0.2,0,0,0.2,0.120232,1.92,0.118704
0.21,0,0,0.21,0.126146,1.92,0.124554
0.22,0,0,0.22,0.132044,1.92,0.130391
0.23,0,0,0.23,0.137927,1.92,0.136216
0.24,0,0,0.24,0.143794,1.92,0.142026
0.25,0,0,0.25,0.149644,1.92,0.147823
0.26,0,0,0.26,0.155477,1.92,0.153605
0.27,0,0,0.27,0.161291,1.92,0.159371
0.28,0,0,0.28,0.167088,1.92,0.165121
0.29,0,0,0.29,0.172865,1.92,0.170855
0.3,0,0,0.3,0.178622,1.92,0.176572
0.31,0,0,0.31,0.184358,1.92,0.182271
0.32,0,0,0.32,0.190074,1.92,0.187952
0.33,0,0,0.33,0.195768,1.92,0.193614
0.34,0,0,0.34,0.201441,1.92,0.199257
0.35,0,0,0.35,0.20709,1.92,0.20488
0.36,0,0,0.36,0.212716,1.92,0.210482
0.37,0,0,0.37,0.218319,1.92,0.216064
0.38,0,0,0.38,0.223897,1.92,0.221623
0.39,0,0,0.39,0.22945,1.92,0.227161
0.4,0,0,0.4,0.234978,1.92,0.232676
0.41,0,0,0.41,0.240479,1.92,0.238167
0.42,0,0,0.42,0.245955,1.92,0.243635
0.43,0,0,0.43,0.251403,1.92,0.249079
0.44,0,0,0.44,0.256823,1.92,0.254497
0.45,0,0,0.45,0.262216,1.92,0.25989
0.46,0,0,0.46,0.26758,1.92,0.265257
0.47,0,0,0.47,0.272914,1.92,0.270598
0.48,0,0,0.48,0.278219,1.92,0.275911
0.49,0,0,0.49,0.283494,1.92,0.281197
0.5,0,0,0.5,0.288738,1.92,0.286455
0.51,0,0,0.51,0.293951,1.92,0.291684
0.52,0,0,0.52,0.299132,1.92,0.296884
0.53,0,0,0.53,0.304281,1.92,0.302054
0.54,0,0,0.54,0.309397,1.92,0.307194
0.55,0,0,0.55,0.31448,1.92,0.312303
0.56,0,0,0.56,0.319529,1.92,0.317382
0.57,0,0,0.57,0.324544,1.92,0.322428
0.58,0,0,0.58,0.329525,1.92,0.327442
0.59,0,0,0.59,0.334471,1.92,0.332423
0.6,0,0,0.6,0.339381,1.92,0.337372
0.61,0,0,0.61,0.344255,1.92,0.342286
0.62,0,0,0.62,0.349092,1.92,0.347166
0.63,0,0,0.63,0.353893,1.92,0.352012
