Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00226189,0.04,0
0.01,0,0,0.01,0.00822539,0.04,0.0103917
0.02,0,0,0.02,0.0187145,0.04,0.0207824
0.03,0,0,0.03,0.029204,0.04,0.031171
0.04,0,0,0.04,0.0396924,0.04,0.0415565
0.05,0,0,0.05,0.0501785,0.04,0.0519378
0.06,0,0,0.06,0.0606608,0.04,0.062314
0.07,0,0,0.07,0.0711379,0.04,0.0726839
0.08,0,0,0.08,0.0816086,0.04,0.0830465
0.09,0,0,0.09,0.0920715,0.04,0.0934008
0.1,0,0,0.1,0.102525,0.04,0.103746
0.11,0,0,0.11,0.112969,0.04,0.11408
0.12,0,0,0.12,0.1234,0.04,0.124404
0.13,0,0,0.13,0.133819,0.04,0.134714
0.14,0,0,0.14,0.144223,0.04,0.145012
0.15,0,0,0.15,0.154612,0.04,0.155295
0.16,0,0,0.16,0.164984,0.04,0.165562
0.17,0,0,0.17,0.175338,0.04,0.175813
0.18,0,0,0.18,0.185673,0.04,0.186046
0.19,0,0,0.19,0.195987,0.04,0.19626
0.2,0,0,0.2,0.20628,0.04,0.206455
0.21,0,0,0.21,0.21655,0.04,0.216629
0.22,0,0,0.22,0.226796,0.04,0.226782
0.23,0,0,0.23,0.237017,0.04,0.236912
0.24,0,0,0.24,0.247212,0.04,0.247018
0.25,0,0,0.25,0.257379,0.04,0.2571
0.26,0,0,0.26,0.267518,0.04,0.267155
0.27,0,0,0.27,0.277627,0.04,0.277184
0.28,0,0,0.28,0.287706,0.04,0.287186
0.29,0,0,0.29,0.297752,0.04,0.297159
0.3,0,0,0.3,0.307766,0.04,0.307101
0.31,0,0,0.31,0.317746,0.04,0.317014
0.32,0,0,0.32,0.327691,0.04,0.326894
0.33,0,0,0.33,0.337599,0.04,0.336742
0.34,0,0,0.34,0.347471,0.04,0.346556
0.35,0,0,0.35,0.357305,0.04,0.356336
0.36,0,0,0.36,0.367099,0.04,0.36608
0.37,0,0,0.37,0.376853,0.04,0.375787
0.38,0,0,0.38,0.386567,0.04,0.385457
0.39,0,0,0.39,0.396238,0.04,0.395088
0.4,0,0,0.4,0.405866,0.04,0.404679
0.41,0,0,0.41,0.41545,0.04,0.414231
0.42,0,0,0.42,0.424989,0.04,0.42374
0.43,0,0,0.43,0.434482,0.04,0.433208
0.44,0,0,0.44,0.443929,0.04,0.442632
0.45,0,0,0.45,0.453328,0.04,0.452012
0.46,0,0,0.46,0.462678,0.04,0.461346
0.47,0,0,0.47,0.471979,0.04,0.470635
0.48,0,0,0.48,0.481229,0.04,0.479876
0.49,0,0,0.49,0.490428,0.04,0.489069
0.5,0,0,0.5,0.499575,0.04,0.498214
0.51,0,0,0.51,0.508669,0.04,0.507309
0.52,0,0,0.52,0.517709,0.04,0.516353
0.53,0,0,0.53,0.526694,0.04,0.525345
0.54,0,0,0.54,0.535625,0.04,0.534285
0.55,0,0,0.55,0.544498,0.04,0.543171
0.56,0,0,0.56,0.553315,0.04,0.552003
