Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00296366,5.35,-0
0.01,0,0,0.01,-0.00511843,5.35,-0.00208239
0.02,0,0,0.02,-0.0072723,5.35,-0.00416457
0.03,0,0,0.03,-0.00942548,5.35,-0.00624634
0.04,0,0,0.04,-0.0115782,5.35,-0.00832748
0.05,0,0,0.05,-0.0137284,5.35,-0.0104078
0.06,0,0,0.06,-0.0158792,5.35,-0.0124871
0.07,0,0,0.07,-0.0180262,5.35,-0.0145651
0.08,0,0,0.08,-0.0201726,5.35,-0.0166416
0.09,0,0,0.09,-0.0223152,5.35,-0.0187165
0.1,0,0,0.1,-0.0244562,5.35,-0.0207896
0.11,0,0,0.11,-0.0265934,5.35,-0.0228605
0.12,0,0,0.12,-0.0287279,5.35,-0.0249292
0.13,0,0,0.13,-0.0308588,5.35,-0.0269954
0.14,0,0,0.14,-0.0329847,5.35,-0.0290588
0.15,0,0,0.15,-0.0351081,5.35,-0.0311194
0.16,0,0,0.16,-0.037227,5.35,-0.0331768
0.17,0,0,0.17,-0.039341,5.35,-0.035231
0.18,0,0,0.18,-0.04145,5.35,-0.0372816
0.19,0,0,0.19,-0.0435543,5.35,-0.0393285
0.2,0,0,0.2,-0.045653,5.35,-0.0413714
0.21,0,0,0.21,-0.0477462,5.35,-0.0434102
0.22,0,0,0.22,-0.0498333,5.35,-0.0454447
0.23,0,0,0.23,-0.051914,5.35,-0.0474746
0.24,0,0,0.24,-0.0539892,5.35,-0.0494998
0.25,0,0,0.25,-0.0560568,5.35,-0.05152
0.26,0,0,0.26,-0.0581174,5.35,-0.0535351
0.27,0,0,0.27,-0.060172,5.35,-0.0555448
0.28,0,0,0.28,-0.062218,5.35,-0.057549
0.29,0,0,0.29,-0.0642567,5.35,-0.0595474
0.3,0,0,0.3,-0.0662867,5.35,-0.0615399
0.31,0,0,0.31,-0.0683102,5.35,-0.0635262
0.32,0,0,0.32,-0.070324,5.35,-0.0655062
0.33,0,0,0.33,-0.0723293,5.35,-0.0674796
0.34,0,0,0.34,-0.0743273,5.35,-0.0694462
0.35,0,0,0.35,-0.0763141,5.35,-0.0714059
0.36,0,0,0.36,-0.0782934,5.35,-0.0733585
0.37,0,0,0.37,-0.080263,5.35,-0.0753037
0.38,0,0,0.38,-0.0822219,5.35,-0.0772414
0.39,0,0,0.39,-0.0841708,5.35,-0.0791714
0.4,0,0,0.4,-0.0861105,5.35,-0.0810935
0.41,0,0,0.41,-0.0880393,5.35,-0.0830074
0.42,0,0,0.42,-0.0899575,5.35,-0.0849131
0.43,0,0,0.43,-0.091866,5.35,-0.0868103
0.44,0,0,0.44,-0.0937628,5.35,-0.0886987
0.45,0,0,0.45,-0.095649,5.35,-0.0905784
0.46,0,0,0.46,-0.097523,5.35,-0.0924489
0.47,0,0,0.47,-0.0993865,5.35,-0.0943102
0.48,0,0,0.48,-0.101238,5.35,-0.0961621
0.49,0,0,0.49,-0.103078,5.35,-0.0980044
0.5,0,0,0.5,-0.104907,5.35,-0.0998368
0.51,0,0,0.51,-0.106723,5.35,-0.101659
0.52,0,0,0.52,-0.108525,5.35,-0.103472
0.53,0,0,0.53,-0.110317,5.35,-0.105274
0.54,0,0,0.54,-0.112097,5.35,-0.107065
0.55,0,0,0.55,-0.113862,5.35,-0.108846
0.56,0,0,0.56,-0.115616,5.35,-0.110616
0.57,0,0,0.57,-0.117355,5.35,-0.112374
0.58,0,0,0.58,-0.119082,5.35,-0.114122
0.59,0,0,0.59,-0.120796,5.35,-0.115858
0.6,0,0,0.6,-0.122495,5.35,-0.117583
0.61,0,0,0.61,-0.124183,5.35,-0.119295
0.62,0,0,0.62,-0.125856,5.35,-0.120996
0.63,0,0,0.63,-0.127514,5.35,-0.122685
0.64,0,0,0.64,-0.12916,5.35,-0.124362
0.65,0,0,0.65,-0.13079,5.35,-0.126026
0.66,0,0,0.66,-0.132407,5.35,-0.127677
0.67,0,0,0.67,-0.134009,5.35,-0.129316
0.68,0,0,0.68,-0.135596,5.35,-0.130941
0.69,0,0,0.69,-0.13717,5.35,-0.132554
0.7,0,0,0.7,-0.138728,5.35,-0.134154
0.71,0,0,0.71,-0.140271,5.35,-0.13574
0.72,0,0,0.72,-0.141798,5.35,-0.137312
0.73,0,0,0.73,-0.143311,5.35,-0.138871
0.74,0,0,0.74,-0.144808,5.35,-0.140415
0.75,0,0,0.75,-0.146291,5.35,-0.141946
0.76,0,0,0.76,-0.147758,5.35,-0.143463
0.77,0,0,0.77,-0.149209,5.35,-0.144965
0.78,0,0,0.78,-0.150643,5.35,-0.146453
0.79,0,0,0.79,-0.152062,5.35,-0.147926
0.8,0,0,0.8,-0.153465,5.35,-0.149384
0.81,0,0,0.81,-0.154852,5.35,-0.150827
0.82,0,0,0.82,-0.156223,5.35,-0.152256
0.83,0,0,0.83,-0.157577,5.35,-0.153669
0.84,0,0,0.84,-0.158916,5.35,-0.155066
0.85,0,0,0.85,-0.160236,5.35,-0.156449
0.86,0,0,0.86,-0.161541,5.35,-0.157815
0.87,0,0,0.87,-0.162829,5.35,-0.159166
0.88,0,0,0.88,-0.164099,5.35,-0.160501
0.89,0,0,0.89,-0.165353,5.35,-0.161819
0.9,0,0,0.9,-0.166592,5.35,-0.163122
0.91,0,0,0.91,-0.167812,5.35,-0.164408
0.92,0,0,0.92,-0.169014,5.35,-0.165678
0.93,0,0,0.93,-0.170199,5.35,-0.166931
0.94,0,0,0.94,-0.171367,5.35,-0.168168
0.95,0,0,0.95,-0.172518,5.35,-0.169388
0.96,0,0,0.96,-0.173651,5.35,-0.170591
0.97,0,0,0.97,-0.174768,5.35,-0.171776
0.98,0,0,0.98,-0.175865,5.35,-0.172945
0.99,0,0,0.99,-0.176946,5.35,-0.174096
1,0,0,1,-0.178008,5.35,-0.17523
1.01,0,0,1.01,-0.179052,5.35,-0.176346
1.02,0,0,1.02,-0.18008,5.35,-0.177445
1.03,0,0,1.03,-0.181089,5.35,-0.178526
1.04,0,0,1.04,-0.18208,5.35,-0.179589
1.05,0,0,1.05,-0.183052,5.35,-0.180634
1.06,0,0,1.06,-0.184006,5.35,-0.181662
1.07,0,0,1.07,-0.184944,5.35,-0.182671
1.08,0,0,1.08,-0.185862,5.35,-0.183661
1.09,0,0,1.09,-0.186762,5.35,-0.184633
1.1,0,0,1.1,-0.187645,5.35,-0.185587
1.11,0,0,1.11,-0.188508,5.35,-0.186523
1.12,0,0,1.12,-0.189355,5.35,-0.187439
1.13,0,0,1.13,-0.190183,5.35,-0.188337
1.14,0,0,1.14,-0.190991,5.35,-0.189216
1.15,0,0,1.15,-0.191781,5.35,-0.190076
1.16,0,0,1.16,-0.192554,5.35,-0.190917
1.17,0,0,1.17,-0.193308,5.35,-0.191739
1.18,0,0,1.18,-0.194044,5.35,-0.192542
1.19,0,0,1.19,-0.194761,5.35,-0.193326
1.2,0,0,1.2,-0.195459,5.35,-0.19409
1.21,0,0,1.21,-0.196139,5.35,-0.194835
1.22,0,0,1.22,-0.196802,5.35,-0.195561
1.23,0,0,1.23,-0.197447,5.35,-0.196266
1.24,0,0,1.24,-0.198071,5.35,-0.196953
1.25,0,0,1.25,-0.198677,5.35,-0.197619
1.26,0,0,1.26,-0.199265,5.35,-0.198266
1.27,0,0,1.27,-0.199834,5.35,-0.198893
1.28,0,0,1.28,-0.200386,5.35,-0.1995
1.29,0,0,1.29,-0.20092,5.35,-0.200087
1.3,0,0,1.3,-0.201433,5.35,-0.200654
1.31,0,0,1.31,-0.201929,5.35,-0.201201
1.32,0,0,1.32,-0.202407,5.35,-0.201728
1.33,0,0,1.33,-0.202867,5.35,-0.202234
1.34,0,0,1.34,-0.203307,5.35,-0.202721
1.35,0,0,1.35,-0.20373,5.35,-0.203187
1.36,0,0,1.36,-0.204133,5.35,-0.203633
1.37,0,0,1.37,-0.204519,5.35,-0.204059
