Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,0.00167928,1.41,0
0.01,0,0,0.01,0.0131614,1.41,0.0114719
0.02,0,0,0.02,0.024641,1.41,0.0229426
0.03,0,0,0.03,0.0361165,1.41,0.034411
0.04,0,0,0.04,0.0475876,1.41,0.0458759
0.05,0,0,0.05,0.0590522,1.41,0.0573363
0.06,0,0,0.06,0.0705097,1.41,0.068791
0.07,0,0,0.07,0.0819589,1.41,0.0802387
0.08,0,0,0.08,0.093398,1.41,0.0916785
0.09,0,0,0.09,0.104827,1.41,0.103109
0.1,0,0,0.1,0.116244,1.41,0.114529
0.11,0,0,0.11,0.127648,1.41,0.125938
0.12,0,0,0.12,0.139038,1.41,0.137334
0.13,0,0,0.13,0.150412,1.41,0.148717
0.14,0,0,0.14,0.161771,1.41,0.160084
0.15,0,0,0.15,0.173112,1.41,0.171436
0.16,0,0,0.16,0.184434,1.41,0.182771
0.17,0,0,0.17,0.195737,1.41,0.194087
0.18,0,0,0.18,0.207019,1.41,0.205384
0.19,0,0,0.19,0.218279,1.41,0.21666
0.2,0,0,0.2,0.229516,1.41,0.227914
0.21,0,0,0.21,0.240729,1.41,0.239146
0.22,0,0,0.22,0.251917,1.41,0.250354
0.23,0,0,0.23,0.263078,1.41,0.261537
0.24,0,0,0.24,0.274213,1.41,0.272694
0.25,0,0,0.25,0.285318,1.41,0.283823
0.26,0,0,0.26,0.296393,1.41,0.294924
0.27,0,0,0.27,0.307438,1.41,0.305995
0.28,0,0,0.28,0.318451,1.41,0.317036
0.29,0,0,0.29,0.329431,1.41,0.328046
0.3,0,0,0.3,0.340377,1.41,0.339022
0.31,0,0,0.31,0.351287,1.41,0.349965
0.32,0,0,0.32,0.362162,1.41,0.360872
0.33,0,0,0.33,0.372998,1.41,0.371744
0.34,0,0,0.34,0.383796,1.41,0.382578
0.35,0,0,0.35,0.394555,1.41,0.393374
0.36,0,0,0.36,0.405272,1.41,0.404131
0.37,0,0,0.37,0.415948,1.41,0.414847
0.38,0,0,0.38,0.426581,1.41,0.425522
0.39,0,0,0.39,0.437169,1.41,0.436154
